Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
READ,Sam,SHB,9,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,0,0,0,0,0
RODRIGUEZ,Jonathan,SHB,23,3,8,2,0,0,5,10,0.348,0.435,0.464,0.899,5,0,4,0,0,0,3,0
SANCHEZ LANE,Harrison Miguel,VET,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
SANTANA,Aleudy,VET,18,3,2,0,0,1,3,5,0.111,0.278,0.238,0.516,2,1,2,0,0,0,0,0
SARAKOJIS,Tadas,VET,23,7,7,1,0,1,10,11,0.304,0.478,0.407,0.885,3,1,4,0,0,1,0,0
SASS,Ray,SHB,40,10,14,3,0,1,5,20,0.350,0.500,0.422,0.922,5,0,4,0,0,0,8,0
SHEPPARD,Gordon,LDC,13,0,1,0,0,0,0,1,0.077,0.077,0.077,0.154,0,0,0,0,0,0,0,0
SILVA BRAUCCI,Joseph Andres,BMB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
SILVESTRE,Manuel,SHB,37,9,12,1,0,3,7,22,0.324,0.595,0.422,1.017,4,3,2,0,1,0,3,0
SIRGEDAS,Matas,VET,18,4,4,2,0,1,3,9,0.222,0.500,0.417,0.917,6,0,2,0,0,0,5,0
STOLTZ,Keanu,SHB,19,5,5,0,0,2,8,11,0.263,0.579,0.286,0.865,1,0,3,0,1,0,1,0
SÁNCHEZ PERALTA,Miguel Alfonso,VET,36,8,14,1,0,0,8,15,0.389,0.417,0.436,0.853,3,0,4,0,0,0,6,0
TAJIRI,HIRONORI,LDC,30,4,10,1,0,0,0,11,0.333,0.367,0.355,0.722,1,0,1,1,0,0,0,0
TAMOSIUNAS,Darius,VET,2,0,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,1,0,0,0,0,0
TAMOSIUNAS,Nerius,VET,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,2,0,0,0,0,0
TAYLOR,Josh,SHB,15,1,2,0,0,0,0,2,0.133,0.133,0.188,0.321,1,0,6,0,0,0,1,0
TEJEDA,Angel,LDM,13,2,3,0,0,0,3,3,0.231,0.231,0.375,0.606,2,1,4,0,0,0,0,0
TEZUKA,Kazuki,LDC,14,2,5,2,0,0,2,7,0.357,0.500,0.357,0.857,0,0,0,1,0,0,1,0
THEBERGE,Marc,LDM,33,14,13,4,0,3,13,26,0.394,0.788,0.545,1.333,10,1,5,0,0,0,6,0
TRINKUNAS,Deivydas,VET,7,2,2,0,0,0,0,2,0.286,0.286,0.444,0.730,2,0,1,0,0,0,0,0
TYSE,Mitch,LDM,2,0,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
UGAS,Rafa,BMB,11,2,2,0,0,0,3,2,0.182,0.182,0.250,0.432,0,1,2,1,0,0,0,0
VALENCIA DOMINGUEZ,Geremias Jesus,LDM,21,7,9,1,0,3,6,19,0.429,0.905,0.594,1.499,7,3,2,0,1,0,4,0
VEGA,Williams,BMB,28,4,3,2,0,0,3,5,0.107,0.179,0.265,0.444,4,2,6,0,0,0,0,0
VELAZCO CARUS,Carlos,BMB,23,2,3,0,0,0,0,3,0.130,0.130,0.167,0.297,1,0,7,0,0,0,1,0
VILLANUEVA,Johan,LDC,6,4,2,0,0,1,3,5,0.333,0.833,0.500,1.333,2,1,2,0,1,0,1,1
VINALL,Callum,LDM,19,8,2,1,0,0,2,3,0.105,0.158,0.333,0.491,5,2,8,0,1,0,3,0
WAMPLER,Louis,LDC,15,7,4,0,0,0,4,4,0.267,0.267,0.450,0.717,5,0,1,0,0,0,3,1
WEBB,Bruce,SHB,5,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
WIEDMANN,Pete,LDC,12,0,1,0,0,0,2,1,0.083,0.083,0.267,0.350,3,0,2,0,0,0,0,0
WILHELM,Jorge,EXA,21,1,6,0,0,0,8,6,0.286,0.286,0.318,0.604,1,0,1,1,0,0,0,0
WILSON,Rhys,LDC,13,1,2,0,0,0,4,2,0.154,0.154,0.353,0.507,4,0,2,0,0,0,0,0
WRIGHT,Kelly,SHB,4,1,2,0,0,0,0,2,0.500,0.500,0.500,1.000,0,0,2,0,0,0,0,0
ŽIČKUS,Eimantas,VET,4,0,1,0,0,0,0,1,0.250,0.250,0.250,0.500,0,0,0,0,0,0,0,0
