Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
TROMP,Jeandro,HCA,210,39,69,9,1,0,32,80,0.329,0.381,0.429,0.810,39,0,20,3,3,3,8,3
VALENTINA,Danchelo,HCA,7,2,1,0,1,0,1,3,0.143,0.429,0.400,0.829,2,1,2,0,0,0,0,0
VAN ATTEN,Jayden,HCA,5,1,1,0,0,0,1,1,0.200,0.200,0.286,0.486,1,0,1,0,1,0,1,0
VAN BORKULO,Jair,HCA,163,26,47,3,0,0,15,50,0.288,0.307,0.403,0.710,23,9,36,1,1,0,9,3
VAN DE SANDEN,Sven,AMS,3,0,1,1,0,0,2,2,0.333,0.667,0.333,1.000,0,0,0,0,0,0,0,0
VAN DE SANDEN,Tommy,AMS,173,29,49,12,0,1,18,64,0.283,0.370,0.360,0.730,22,1,19,7,4,3,8,5
VAN DEN BERG,Jesse,DKI,92,19,19,4,1,0,17,25,0.207,0.272,0.324,0.596,16,1,20,2,2,3,5,2
VAN DEN BOS,Ilyas,AMS,19,3,3,0,0,0,1,3,0.158,0.158,0.200,0.358,1,0,7,0,0,0,0,0
VAN DEN BRINK,Gijs,UVV,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VAN DER HORST,Sebastiaan,RCH,115,11,19,5,0,2,10,30,0.165,0.261,0.250,0.511,11,2,51,0,0,1,3,0
VAN DER MEER,Bob,HCA,201,22,49,9,0,0,27,58,0.244,0.289,0.294,0.583,14,2,33,8,4,5,3,3
VAN DER MEER,Stijn,NEP,241,50,83,13,4,0,34,104,0.344,0.432,0.428,0.860,37,1,9,4,4,4,2,4
VAN DER WIJST,Oliver,AMS,195,29,58,15,0,2,45,79,0.297,0.405,0.416,0.821,34,9,29,3,5,0,10,1
VAN DOMMELEN,Menno,UVV,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VAN DULKEN,Ben,TWI,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN GENDEREN,Moos,DKI,4,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,2,0,1,0,0,0,1,0
VAN GOOL,Jerzy,TWI,157,25,36,6,0,1,19,45,0.229,0.287,0.315,0.602,11,9,38,5,1,7,5,6
VAN GOOL,Onne,TWI,96,13,16,2,0,0,10,18,0.167,0.188,0.302,0.490,10,9,27,0,1,1,4,1
VAN GORKUM,Jack,PIO,64,9,11,2,0,0,1,13,0.172,0.203,0.293,0.496,10,1,14,0,0,0,4,2
VAN GORKUM,Luca,PIO,61,15,21,1,3,1,13,31,0.344,0.508,0.437,0.945,6,4,9,0,0,1,6,0
VAN GORKUM,Luca,AMS,20,3,3,1,0,0,3,4,0.150,0.200,0.370,0.570,4,3,5,0,0,1,0,1
VAN HEESCH,Dick,TWI,9,0,0,0,0,0,0,0,0.000,0.000,0.182,0.182,1,1,7,0,0,0,0,0
VAN HEMERT,Wesley,DKI,10,1,2,2,0,0,1,4,0.200,0.400,0.200,0.600,0,0,3,0,0,0,0,0
VAN LAAR,Brian,QUI,4,0,2,0,0,0,0,2,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,1
VAN LEERSUM,Deef,QUI,4,0,1,0,0,0,0,1,0.250,0.250,0.400,0.650,1,0,2,0,0,0,0,0
VAN TIELRADEN,Etienne,UVV,102,11,24,2,0,0,8,26,0.235,0.255,0.407,0.662,22,9,19,2,2,1,1,2
VAN ZALINGEN,Gijs,TWI,121,25,32,3,0,0,18,35,0.264,0.289,0.359,0.648,13,6,23,1,2,1,16,3
VAN ZWIETEN,Amar,QUI,154,32,42,5,1,3,15,58,0.273,0.377,0.345,0.722,11,6,32,0,0,3,10,2
VELDERS,Jesse,DKI,50,12,18,2,1,0,9,22,0.360,0.440,0.484,0.924,8,5,4,1,1,0,6,0
VERHOEF,Geoffrey,RCH,74,8,15,3,0,0,5,18,0.203,0.243,0.280,0.523,6,2,11,3,0,2,4,2
VERPAALEN,Daan,HCA,13,2,2,0,0,0,1,2,0.154,0.154,0.250,0.404,2,0,3,1,1,1,0,0
VIJFVINKEL,Pim,AMS,33,0,3,0,0,0,1,3,0.091,0.091,0.189,0.280,4,0,9,0,0,2,0,0
VISSER,Lars,QUI,140,12,22,3,0,0,11,25,0.157,0.179,0.226,0.405,11,2,55,4,2,3,4,1
VISSER,Luuk,TWI,178,30,51,6,1,0,25,59,0.287,0.331,0.412,0.743,32,6,23,6,0,1,5,4
VONK,Max,PIO,25,0,4,0,0,0,3,4,0.160,0.160,0.300,0.460,5,0,11,1,0,0,0,0
VOS,Lucas,AMS,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,1,0,0,0,0,0
WAGNER,Jack,QUI,6,0,0,0,0,0,1,0,0.000,0.000,0.143,0.143,0,1,6,0,0,0,0,0
WEBB,Emon,UVV,16,1,2,0,0,0,1,2,0.125,0.125,0.300,0.425,4,0,6,1,0,1,0,0
WERKMAN,Koen,RCH,134,14,32,7,0,1,15,42,0.239,0.313,0.307,0.620,13,1,27,1,2,1,11,2
WHEAT,Ryan,UVV,116,21,25,4,0,0,11,29,0.216,0.250,0.348,0.598,18,6,17,2,1,2,12,4
WIEGERS,Kevin,HCA,8,2,2,0,0,0,1,2,0.250,0.250,0.333,0.583,0,1,1,0,0,0,0,0
WILLEM,Miquel,PIO,124,17,25,1,1,0,14,28,0.202,0.226,0.306,0.532,18,2,16,0,3,1,3,3
WILLEMS,Reangelo,UVV,48,8,5,1,0,1,3,9,0.104,0.188,0.295,0.483,9,4,17,0,0,0,0,1
WILLIAMS,Darryl,QUI,3,3,2,0,0,0,0,2,0.667,0.667,0.800,1.467,2,0,0,0,0,0,1,0
WINKEL,Roy,UVV,7,2,0,0,0,0,0,0,0.000,0.000,0.125,0.125,1,0,1,0,0,0,0,0
WOLS,Lucas,TWI,35,5,8,1,0,0,2,9,0.229,0.257,0.308,0.565,2,2,7,0,0,1,1,0
ZARA,Joshua,RCH,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,0,1,0,0,0,0
ZEGWAARD,Pascal,QUI,165,22,38,4,1,0,20,44,0.230,0.267,0.319,0.586,19,4,44,3,3,0,6,2
