Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
KRESKA,Elias,DD,0,0,6.75,4,0,0,0,0,8.0,10,7,6,13,8,1,0,0,32,0.313,2,2,0,1,0,5,10
KRESKA,Jonas,DD,2,0,6.00,3,0,0,0,0,6.0,6,7,4,6,5,1,0,0,27,0.222,2,1,0,0,0,9,4
LAMBAUER,Alexander,DI,0,0,108.00,1,0,0,0,0,0.1,3,4,4,1,1,1,0,1,4,0.750,0,0,0,0,0,0,0
LASTINGER,Andreas,AA,0,0,27.00,2,1,0,0,0,1.0,1,3,3,3,1,0,0,0,4,0.250,0,1,0,0,0,2,0
LETOUZÉ,Thierry,VM,0,3,7.20,9,8,0,0,0,35.0,53,32,28,22,22,8,0,0,152,0.349,5,10,2,5,0,27,51
LINDSAY,Brett Anderson,FC,0,0,0.00,1,1,0,0,0,1.1,1,0,0,3,0,0,0,0,5,0.200,1,0,0,0,0,2,2
LUGER,Maximilian,DI,3,0,6.41,14,2,0,0,0,26.2,30,27,19,25,29,4,0,2,116,0.259,3,3,2,0,1,31,19
LUTTOR,Graeham,DI,0,0,0.00,1,0,0,0,0,2.0,0,0,0,2,1,0,0,0,5,0.000,1,0,0,0,0,3,1
MAIER,Levin,HB,2,5,6.69,11,4,1,0,0,36.1,37,34,27,29,22,12,1,1,140,0.264,4,12,4,3,0,45,36
MARIN,Andriu,DI,1,1,0.64,5,5,0,0,0,28.0,10,2,2,5,50,2,0,0,91,0.110,0,2,1,0,2,17,15
MAYR,Raphael,AA,0,0,9.00,3,0,0,0,0,5.0,5,7,5,4,5,1,0,1,22,0.227,0,3,0,0,0,7,3
MC GARRY,Eoghan,DD,4,1,6.75,13,6,0,0,0,53.1,76,52,40,36,36,14,1,3,233,0.326,11,3,4,4,0,47,67
MUIRHEAD,Spencer,BB,2,2,9.47,8,0,0,0,0,19.0,24,28,20,19,5,3,0,0,80,0.300,9,6,1,1,1,28,21
MÄHR,Nicolas,FC,0,1,12.79,3,1,0,0,0,6.1,10,10,9,4,4,2,1,0,27,0.370,1,2,0,1,1,6,8
MÄSER,Luca Eliah,HB,0,0,10.80,2,0,0,0,0,1.2,0,2,2,4,2,0,0,0,4,0.000,0,3,0,0,0,1,1
MÜLLER,Maximilian,GH,0,0,17.55,5,0,0,0,0,6.2,13,17,13,14,3,0,0,0,32,0.406,3,4,0,2,0,7,10
NAHMENS,William,VM,1,4,5.97,13,7,0,1,0,57.1,66,48,38,33,50,8,2,4,241,0.274,12,4,0,0,1,63,56
NENNING,Julian,FC,0,2,8.10,3,0,0,0,0,13.1,21,14,12,9,8,3,0,3,58,0.362,1,1,0,0,0,13,13
NIEDERL,Nicolas,BB,0,1,37.80,3,1,0,0,0,3.1,10,15,14,5,3,4,1,0,22,0.455,1,2,1,0,0,6,2
PARTSCH,Felix,FC,0,0,27.00,1,0,0,0,0,0.2,2,2,2,0,0,0,0,0,4,0.500,0,1,1,0,0,1,1
PATERNO,Gregor,HB,0,1,0.00,1,1,0,0,0,0.0,1,5,4,3,0,0,0,0,2,0.500,0,0,0,0,0,0,0
PERDUE,Melvin,DD,0,1,5.40,3,0,0,0,0,5.0,5,4,3,3,3,0,0,0,20,0.250,0,0,0,0,0,2,9
PFISTER,Jochen,DI,0,0,9.49,4,1,1,0,0,12.1,21,13,13,6,11,3,0,1,57,0.368,4,3,0,1,0,9,17
PICHLER,Kirian,HB,2,0,6.21,9,4,0,0,0,33.1,51,27,23,23,13,13,1,3,140,0.364,0,3,0,4,2,39,42
PICHLER,Lukas,DI,0,0,16.88,3,0,0,0,0,2.2,8,5,5,3,0,2,0,1,14,0.571,2,0,0,1,0,3,4
RAUNIGGER,Jan,GH,0,1,87.75,3,1,0,0,0,1.1,2,14,13,12,2,0,0,1,6,0.333,7,2,3,0,0,1,1
RESEL,Alexander,VW,1,0,0.00,1,0,0,0,0,2.0,1,0,0,1,0,0,0,0,7,0.143,0,1,0,0,0,6,0
RESS,Björn,VW,0,0,0.00,1,0,0,0,0,1.0,1,0,0,1,2,0,0,0,4,0.250,0,0,0,0,0,0,1
REYES,Matthew,FC,0,0,9.00,1,1,0,0,0,5.0,7,5,5,3,5,3,0,1,21,0.333,2,0,0,0,0,5,4
REYES,Peter,VW,10,2,1.79,15,14,0,5,2,100.2,72,23,20,27,135,11,1,2,372,0.194,3,5,0,0,2,91,67
RIEDMANN,Moritz,DI,0,0,0.00,2,0,0,0,0,1.1,0,0,0,1,0,0,0,0,4,0.000,1,0,0,0,0,3,1
RITTER,Pierre,FC,0,0,5.40,1,0,0,0,0,1.2,2,1,1,3,2,0,0,0,7,0.286,0,0,0,0,0,1,2
RUPP,Ryan,DI,14,1,3.18,21,19,0,4,1,133.0,112,58,47,68,189,16,0,1,495,0.226,21,21,0,6,6,106,87
SCHADLER,Mario,VM,1,0,2.35,3,0,0,0,0,7.2,8,3,2,3,5,0,0,0,31,0.258,2,4,0,1,0,12,5
SCHADLER,Nicholas,VM,0,1,5.63,6,1,1,0,0,16.0,27,15,10,5,9,5,1,1,70,0.386,3,2,0,1,1,17,17
SCHAFFER,Jakob,GH,0,1,16.20,3,0,0,0,0,6.2,10,26,12,10,6,5,0,1,32,0.313,2,6,2,1,0,6,8
SCHEICHER,Moritz,DD,1,0,0.00,3,0,1,0,0,3.2,3,2,0,1,4,0,0,0,15,0.200,0,0,0,0,0,4,3
SCHERMER,Tobi,VM,0,0,0.00,1,0,0,0,0,0.0,0,1,0,2,0,0,0,0,0,0.000,0,1,0,0,0,0,0
SCHILLER,Alexander,GH,0,1,12.65,11,1,2,0,0,26.1,27,41,37,40,19,3,0,2,98,0.276,23,9,1,2,0,26,26
SCHNEIDER,Michael,VW,0,0,2.70,2,0,2,0,0,3.1,3,1,1,1,3,1,0,0,12,0.250,0,1,0,0,0,5,1
SCHÜTZ,Lukas,BB,2,7,7.79,15,9,0,1,0,79.2,110,92,69,27,44,20,4,8,346,0.318,3,39,1,4,2,86,97
SCHÜTZ,Severin,BB,0,0,27.00,1,0,0,0,0,1.1,1,4,4,3,0,1,0,0,6,0.167,2,0,0,0,0,1,3
SEISER,Claus,VM,0,0,4.15,3,0,0,0,0,8.2,10,5,4,3,7,3,0,0,34,0.294,1,0,0,1,1,5,13
SIMONSEN,Jakob,VM,8,5,5.09,24,8,2,0,0,109.2,138,73,62,24,55,23,3,16,457,0.302,4,6,0,6,9,129,131
SQUIRES,Chris,DI,4,0,0.30,12,1,3,0,0,30.0,9,1,1,11,49,0,0,1,101,0.089,3,1,0,0,0,21,20
STEPHAN,Felix,BB,1,5,10.59,12,6,0,0,0,34.0,47,45,40,31,22,9,0,5,148,0.318,6,5,1,4,0,31,43
SUCHAROWSKI,Stefan,DD,5,3,7.40,16,6,2,0,0,48.2,51,48,40,38,53,9,1,7,197,0.259,10,1,0,0,0,32,50
TALIR,Dominik,VW,0,0,9.00,1,0,0,0,0,2.0,1,2,2,5,3,0,0,0,6,0.167,1,1,0,0,0,1,1
THAU,Angelo,VW,3,2,4.03,16,1,3,0,0,44.2,50,23,20,11,28,10,0,2,180,0.278,1,3,0,0,1,35,61
THEINER,Marcel,DI,0,1,189.00,1,0,0,0,0,0.1,3,7,7,3,1,0,0,1,4,0.750,0,1,0,0,0,0,0
TONGUE,David Austin,GH,4,7,7.15,13,12,0,1,1,78.0,86,83,62,52,108,13,1,3,322,0.267,22,12,1,4,5,73,49
TRIMMEL,Markus,GH,1,2,18.53,9,4,1,0,0,17.0,17,49,35,40,21,1,0,1,71,0.239,11,7,5,2,0,18,12
TRUJILLO SILVA,Livan,BB,0,0,20.25,1,0,0,0,0,1.1,4,3,3,0,1,2,0,0,7,0.571,0,0,0,1,0,0,3
USUI,Shotaro,DI,6,4,3.27,12,11,0,2,1,71.2,59,35,26,32,93,8,0,2,271,0.218,15,16,0,1,0,49,67
VALS FRIAS,Erwin Eduardo,HB,1,1,4.35,6,0,0,0,0,10.1,14,11,5,10,14,2,0,0,45,0.311,4,2,0,1,0,7,7
VAN DIJCK,Rick,DD,7,3,3.38,14,14,0,2,1,90.2,86,43,34,30,99,10,1,4,362,0.238,7,5,1,1,1,90,71
VAVRUSA,Jiri,AA,1,1,6.00,8,3,0,0,0,27.0,28,22,18,14,27,4,1,2,105,0.267,7,5,0,0,0,29,18
VEGH,Jürgen,GH,0,0,18.00,7,0,0,0,0,8.0,13,19,16,10,5,3,0,0,37,0.351,1,13,0,2,0,9,11
WALENTA,Daniel,VW,11,0,2.98,16,15,0,4,1,102.2,104,45,34,38,49,16,0,4,396,0.263,3,11,2,6,8,99,142
WIDEMSCHEK,Moritz,FC,0,8,10.64,10,7,0,1,0,44.0,66,60,52,39,38,13,2,3,200,0.330,6,11,1,3,5,54,36
WILBUR,Jayson Matthew,FC,2,6,2.77,9,9,0,4,0,65.0,45,30,20,27,77,6,1,4,242,0.186,19,2,2,1,1,65,44
WILHELM,Felix,AA,0,0,0.00,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1.000,0,0,0,0,0,0,0
WILHELM,Florian,AA,2,1,5.02,14,2,0,1,1,43.0,44,29,24,26,40,6,0,7,173,0.254,8,14,0,1,0,36,48
WINDER,Marcel,HB,0,0,6.75,2,0,0,0,0,6.2,12,12,5,5,1,5,0,0,30,0.400,0,2,1,2,0,8,9
ZIMMERMANN,Jonas Michael,HB,3,3,7.15,12,7,1,0,0,45.1,54,42,36,37,23,13,0,3,184,0.293,5,10,1,1,3,46,60
ZOUFAL,Alessandro,DD,0,2,7.36,8,6,0,0,0,25.2,30,26,21,27,21,5,0,1,106,0.283,10,7,2,2,0,24,31
