Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
SMIT,Isa,OGZ,106,23,30,8,4,1,18,49,0.283,0.462,0.333,0.795,6,2,32,0,0,0,7,2
SMITS,Britt,NEP,36,4,6,1,1,0,1,9,0.167,0.250,0.318,0.568,8,0,11,0,0,0,1,0
SPENCER,Ashley,ROE,13,0,2,1,0,0,0,3,0.154,0.231,0.154,0.385,0,0,1,0,0,0,0,0
SPINAS-VALAINIS,Alyson,OLY,17,3,5,0,0,1,4,8,0.294,0.471,0.400,0.871,1,2,5,1,0,0,0,0
STOLK,Zia,OGZ,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
STUART,Rhowan,AMS,89,6,19,2,1,2,12,29,0.213,0.326,0.294,0.620,9,2,38,0,2,0,0,1
STUIJ,Maret,NEP,7,1,0,0,0,0,0,0,0.000,0.000,0.125,0.125,1,0,2,0,0,0,0,0
SUGG,Elizabeth Dickson,NEP,88,24,38,10,0,8,28,72,0.432,0.818,0.536,1.354,21,0,10,0,1,0,1,1
SUMMERS,Zali Maree,OGZ,4,0,1,0,0,0,0,1,0.250,0.250,0.250,0.500,0,0,2,0,0,0,0,0
SZALAY,Katharina,TTT,79,18,24,2,0,0,7,26,0.304,0.329,0.345,0.674,6,0,12,0,2,3,7,1
TELLEKAMP,Renske,NEP,63,7,10,2,0,0,7,12,0.159,0.190,0.250,0.440,8,0,21,1,1,1,1,1
TEN DONKELAAR,Danielle,TTT,49,1,14,2,1,0,8,18,0.286,0.367,0.327,0.694,4,0,18,0,2,0,0,0
TER HEEGDE,Resa,AMS,42,5,2,0,0,0,1,2,0.048,0.048,0.200,0.248,7,1,28,0,0,0,3,3
THEROU-VAN KNEGSEL,Eva,ROE,15,0,1,0,0,0,1,1,0.067,0.067,0.067,0.134,0,0,7,0,0,0,0,0
TOET,Esmee,NEP,38,2,5,1,1,1,6,11,0.132,0.289,0.214,0.503,2,2,23,0,0,0,0,0
TOET,Pascalle,OGZ,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
UDINK,Amy,OGZ,68,6,10,1,0,0,8,11,0.147,0.162,0.211,0.373,5,1,18,1,2,3,0,0
UYTENDAAL,Elisabeth,ROE,40,7,7,1,0,0,4,8,0.175,0.200,0.313,0.513,8,0,14,0,0,0,0,0
UYTENDAAL,Nicky,ROE,101,16,29,5,3,0,16,40,0.287,0.396,0.376,0.772,10,5,12,2,1,1,3,1
VAN AALST,Jessie,OLY,117,35,46,5,7,1,20,68,0.393,0.581,0.486,1.067,21,0,5,0,0,3,11,0
VAN BAAL,Aafje,TTT,9,0,1,0,0,0,0,1,0.111,0.111,0.385,0.496,4,0,3,1,0,0,0,0
VAN DALEN,Maxime,SPA,29,9,13,6,2,0,8,23,0.448,0.793,0.556,1.349,7,0,3,1,0,0,0,1
VAN DE WOUW,Ilse,NEP,75,10,15,5,2,0,15,24,0.200,0.320,0.318,0.638,13,0,18,0,0,1,2,1
VAN DEN HEUVEL,Anouk,NEP,67,3,17,0,0,0,11,17,0.254,0.254,0.393,0.647,14,2,10,0,1,3,0,1
VAN DER MEER,Michelle,OLY,12,3,3,1,0,0,3,4,0.250,0.333,0.400,0.733,3,0,2,0,0,0,0,0
VAN DER PUTTEN,Sanne,AMS,45,5,7,0,0,0,3,7,0.156,0.156,0.255,0.411,6,0,22,0,0,6,1,0
VAN DER ZANDEN,Cindy,OLY,96,27,31,3,4,1,22,45,0.323,0.469,0.370,0.839,6,3,6,0,3,3,11,0
VAN DER ZWAN,Sam,OLY,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN DIJK,Denice,SPA,90,8,22,6,0,0,12,28,0.244,0.311,0.287,0.598,6,1,26,0,4,3,0,1
VAN DIJK,Franka,OLY,104,22,46,6,1,1,26,57,0.442,0.548,0.482,1.030,7,1,15,0,0,2,14,1
VAN ELDEREN,Manon,ROE,2,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
VAN GURP,Suka,SPA,44,16,22,9,1,2,13,39,0.500,0.886,0.633,1.519,16,0,7,0,0,0,2,0
VAN KREVEL,Tanisha,NEP,30,4,12,0,1,0,5,14,0.400,0.467,0.441,0.908,3,0,4,0,1,1,0,1
VAN RAEMDONCK,Lisa,TTT,26,7,7,0,0,0,3,7,0.269,0.269,0.345,0.614,3,0,10,0,0,0,0,0
VAN VEEN,Rachel,OLY,90,8,23,4,1,1,19,32,0.256,0.356,0.316,0.672,7,1,22,2,0,1,0,0
VERDAASDONK,Sophie,ROE,91,12,27,7,2,2,19,44,0.297,0.484,0.327,0.811,4,1,21,3,2,1,3,1
VERDICK,Winke,AMS,42,5,8,2,0,0,6,10,0.190,0.238,0.277,0.515,3,2,18,1,0,0,1,1
VERSLOOT,Eva,ROE,9,0,1,1,0,0,0,2,0.111,0.222,0.111,0.333,0,0,4,1,0,0,0,0
VLEUGELS,Mariëlle,OLY,86,12,33,5,0,2,26,44,0.384,0.512,0.476,0.988,17,0,6,2,2,2,0,1
VONK,Britt,TTT,112,50,49,6,6,2,16,73,0.438,0.652,0.565,1.217,33,1,23,0,1,1,27,1
VONK,Mara,AMS,5,0,0,0,0,0,0,0,0.000,0.000,0.375,0.375,2,1,4,0,0,0,0,1
VOORTMAN,Eva,NEP,97,27,43,2,5,0,4,55,0.443,0.567,0.518,1.085,13,2,12,0,0,2,29,3
WATSON,Madyson,NEP,47,2,12,5,0,0,3,17,0.255,0.362,0.375,0.737,6,3,8,1,0,2,2,0
WISSINK,Laura,TTT,127,34,51,13,0,8,40,88,0.402,0.693,0.466,1.159,17,0,13,1,2,3,0,2
ZUIVER,Yarah,OGZ,35,4,7,0,1,0,2,9,0.200,0.257,0.243,0.500,2,0,12,0,0,0,3,0
