Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
COVERI,Ludovico,RSM,13,2,0,2,0,1.000,1,0,0,,0,0
CREPALDI,Filippo,BOL,10,2,0,2,0,1.000,1,0,0,,0,0
DEOTTO,Alessandro,RED,22,150,130,12,8,0.947,0,17,2,89.5,2,1
DESIMONI,Stefano,PAR,26,23,22,1,0,1.000,0,0,0,,0,0
DI FABIO,Lorenzo,RSM,25,50,13,35,2,0.960,5,0,0,,0,0
DI RAFFAELE,Lorenzo,GOD,12,27,7,13,7,0.741,0,0,0,,0,0
DI RAFFAELE,Luca,GOD,8,3,1,1,1,0.667,0,0,0,,0,0
DOBBOLETTA,Lorenzo,BOL,24,34,30,1,3,0.912,0,0,0,,0,0
DRENI,Julian,CAS,20,88,23,57,8,0.909,15,0,0,,0,0
EPIFANO,Erick,RSM,23,88,19,67,2,0.977,10,0,0,,0,0
ESCALONA RANALLETTA,Jose Miguel,RED,11,14,1,11,2,0.857,1,0,3,0.0,0,0
EVANGELISTA,Digno,GOD,24,54,48,6,0,1.000,0,9,5,64.3,0,0
FABIANI,Diego,CAS,10,4,2,2,0,1.000,1,0,1,0.0,0,0
FERRINI,Jose,BOL,31,94,44,43,7,0.926,7,0,0,,0,0
FLISI,Riccardo,PAR,14,6,6,0,0,1.000,0,0,0,,0,0
FLORES PENALOZA,Jose Ramon,RSM,30,220,186,32,2,0.991,22,0,0,,0,0
FUZZI,Francesco,BOL,24,9,1,8,0,1.000,1,0,0,,0,0
GALEOTTI,Matteo,GOD,11,24,6,16,2,0.917,0,0,2,0.0,0,0
GALLI,Samuele,GOD,14,32,29,2,1,0.969,0,0,0,,0,0
GARBELLA,Giovanni,NET,28,39,34,4,1,0.974,0,0,0,,0,0
GARBELLA,Nicola,NET,33,51,44,6,1,0.980,0,0,0,,0,0
GELLI,Erik,GOD,23,123,108,11,4,0.967,13,0,0,,0,0
GIORDANI,Federico,RSM,29,56,50,2,4,0.929,0,0,0,,0,0
GRADALI,Lorenzo,PAR,20,35,29,5,1,0.971,2,0,0,,0,0
GRASSO,Victor Ernesto,PAR,10,73,67,6,0,1.000,0,9,2,81.8,1,0
GRIMAUDO,Alessandro,BOL,27,48,47,1,0,1.000,1,0,0,,0,0
HABECK,Marc-André,PAR,14,8,0,8,0,1.000,0,0,1,0.0,0,0
HERNANDEZ MONTEAGUDO,Jorge,GOD,12,11,2,9,0,1.000,1,0,0,,0,0
HERNANDEZ,Ricardo,NET,15,16,5,11,0,1.000,1,0,0,,0,0
HIDALGO SOSA,Anderson Jose,RED,22,102,35,61,6,0.941,13,0,0,,0,0
IELLINI,Cristian,RED,17,41,12,25,4,0.902,4,0,0,,0,0
IMPERIALI,Francesco,RSM,12,56,51,5,0,1.000,4,0,0,,0,0
IMPERIALI,Renato,NET,5,8,4,4,0,1.000,1,0,0,,0,0
INFANTE LUTI,Juan Carlos,CAS,20,63,24,36,3,0.952,4,0,0,,0,0
KINDELÁN BISET,Lionar,BOL,4,17,17,0,0,1.000,1,0,0,,0,0
KOUTSOYANOPULOS,Aldo,PAR,23,58,54,1,3,0.948,1,0,0,,0,0
LEONORA,Ericson Neptali,BOL,29,37,36,1,0,1.000,0,0,0,,0,0
LOARDI,Niccolò Maria,CAS,23,45,42,3,0,1.000,0,0,0,,0,0
LOPEZ GUERRA,Aliangel Frank,CAS,12,17,5,10,2,0.882,0,2,0,100.0,0,0
LUDOVISI,Fabrizio,NET,2,7,7,0,0,1.000,0,0,0,,0,0
MACCAGNAN,Luca,RED,16,59,56,2,1,0.983,1,0,0,,0,0
MAESTRI,Alessandro,RSM,15,13,4,7,2,0.846,0,0,0,,0,0
MARTINA,Jarreau,BOL,8,41,38,3,0,1.000,0,0,0,,2,0
MARTINI PARILLI,Renzo Guillermo,RED,22,128,100,25,3,0.977,14,0,0,,0,0
MARVAL,Osman,BOL,29,263,243,18,2,0.992,11,7,3,70.0,2,0
MASIN,Massimiliano,NET,2,4,3,0,1,0.750,0,0,0,,0,0
MAZZANTI,Giuseppe,NET,27,69,51,16,2,0.971,3,0,0,,0,0
MAZZOCCHI,Rene Rafael,RSM,15,8,2,6,0,1.000,3,0,0,,0,0
MELANDRI,Simone,GOD,9,2,2,0,0,1.000,0,0,0,,0,0
MERCURI,Mattia,PAR,25,67,21,39,7,0.896,6,0,0,,0,0
MERIGGI,Davide,GOD,22,31,30,0,1,0.968,0,0,0,,0,0
MERIGGI,Giacomo,GOD,22,37,33,1,3,0.919,0,0,0,,0,0
MILIANI,Eduardo,CAS,13,4,2,2,0,1.000,0,0,0,,0,0
MINGHELLI RADOLOVICH,Nicolò,GOD,10,7,5,0,2,0.714,0,0,0,,0,0
MIRABAL,Charlie,PAR,24,90,23,65,2,0.978,8,0,0,,0,0
MOLINA GUERRERO,Rolexis,CAS,23,130,95,28,7,0.946,19,0,0,,0,0
MONARI,Eugenio,GOD,14,26,24,2,0,1.000,1,0,0,,0,0
MONELLO,Giulio,RED,8,65,57,5,3,0.954,5,4,0,100.0,0,0
NARDI,Francesco,PAR,2,1,0,1,0,1.000,0,0,0,,0,0
NOGUERA,Antonio,BOL,12,2,0,2,0,1.000,0,0,0,,0,0
NOGUERA,Freddy Miguel,NET,26,126,61,63,2,0.984,18,0,0,,0,0
NOSTI,Nicholas Gidon,BOL,29,43,39,4,0,1.000,1,0,0,,0,0
OBERTO,Orlando Junior,PAR,12,8,2,5,1,0.875,1,0,1,0.0,0,0
OREFICE,Gabriele,NET,7,17,16,1,0,1.000,3,0,0,,0,0
OZANICH,Owen,PAR,5,3,0,3,0,1.000,0,0,0,,0,0
PAOLINI,Ricardo Segundo,PAR,25,112,50,57,5,0.955,11,0,0,,0,0
PAZ,Andy,BOL,17,200,186,13,1,0.995,2,10,5,66.7,0,0
PERAKSLIS,Stephen Paul,BOL,7,1,0,0,1,0.000,0,0,0,,0,0
PERAZA MARIN,Yovanys,CAS,22,104,96,6,2,0.981,4,12,2,85.7,3,0
PIRVU,Eduard,RED,10,12,3,7,2,0.833,1,1,0,100.0,0,0
PIUMATTI,Gabriele,GOD,11,4,3,1,0,1.000,0,0,1,0.0,0,0
PIZZICONI,Andrea,BOL,10,5,2,2,1,0.800,0,0,0,,0,0
POLO,Omar,RED,11,7,0,6,1,0.857,1,0,2,0.0,0,0
POLONIUS,John,BOL,28,110,31,73,6,0.945,15,0,0,,0,0
POMA,Sebastiano,PAR,28,69,67,1,1,0.986,0,0,0,,0,0
PUGLIESE,Nicholas,BOL,1,2,0,2,0,1.000,1,0,0,,0,0
PULZETTI,Luca,RSM,23,72,23,44,5,0.931,9,0,0,,0,0
QUEVEDO VISO,Carlos Eduardo,RSM,13,8,4,3,1,0.875,0,0,0,,0,0
REDA,Alfonso Luigi,GOD,24,167,150,13,4,0.976,3,21,4,84.0,4,0
REGINATO,Mattia,RSM,24,19,18,0,1,0.947,0,0,0,,0,0
RICHETTI,Carlos Manuel,NET,7,1,0,1,0,1.000,0,0,0,,0,0
RIVERA,Yomel,PAR,12,2,1,1,0,1.000,0,0,0,,0,0
RIVERO PEREDA,Raul Jose,BOL,15,11,7,4,0,1.000,0,0,0,,0,0
RODRIGUEZ MEJIAS,Jhonaikell Javier,CAS,7,1,0,1,0,1.000,0,0,0,,0,0
RODRIGUEZ,Leomartires,NET,26,73,16,52,5,0.932,8,0,0,,0,0
RODRIQUEZ,Alexander Adriano,BOL,4,28,25,3,0,1.000,3,0,0,,0,0
ROMERO GALBAN,Alexander Rafael,RSM,24,23,22,0,1,0.957,0,0,0,,0,0
RONDON,Edgar,RSM,24,68,26,39,3,0.956,9,0,0,,0,0
RUIZ SECO,Raul Jose,NET,11,10,1,8,1,0.900,0,0,1,0.0,0,0
RUSSO,Eladio Alexander,BOL,17,3,3,0,0,1.000,0,0,0,,0,0
SABBADINI,Alex,GOD,6,2,0,1,1,0.500,1,0,0,,0,0
SABBATANI,Marco,CAS,19,152,142,8,2,0.987,0,24,3,88.9,3,0
SAMBUCCI,Alex,PAR,26,183,176,4,3,0.984,10,0,0,,0,0
SCALERA,Luca,PAR,19,54,10,36,8,0.852,3,0,0,,0,0
SCHIAVONI,Mauro Sebastian,PAR,6,1,0,1,0,1.000,0,1,0,100.0,0,0
SCOTTI,Claudio,BOL,11,4,2,2,0,1.000,1,0,1,0.0,0,0
SERRA,Riccardo,RED,14,12,9,1,2,0.833,0,0,0,,0,0
SERVIDEI L,Luca,GOD,24,113,41,66,6,0.947,17,0,0,,0,0
SERVIDEI M,Marco,GOD,23,98,47,40,11,0.888,8,0,0,,0,0
SIMONE,Valerio,RSM,4,1,1,0,0,1.000,0,0,0,,0,0
SPARAGNA,Vinicio,NET,19,111,103,5,3,0.973,1,8,1,88.9,5,0
TASCHINI,Paolo,NET,12,5,3,1,1,0.800,0,0,1,0.0,0,0
TAURELLI,Angelo,NET,3,10,7,1,2,0.800,0,2,0,100.0,0,0
TERAN,Carlos Enrrique De La Trinidad,NET,16,5,0,4,1,0.800,0,0,0,,0,0
TONZAR,Alessandro,RED,13,24,10,11,3,0.875,2,0,0,,0,0
TRINCI,Mario,RSM,16,115,107,8,0,1.000,0,10,4,71.4,1,0
USTARIZ,Jesus,NET,25,173,159,11,3,0.983,22,0,0,,0,0
VAGLIO,Alessandro,BOL,31,108,43,63,2,0.981,13,0,0,,0,0
VARIN,Alberto,RED,10,25,24,0,1,0.960,0,5,0,100.0,0,0
VARIN,Enrico,RED,8,3,1,2,0,1.000,0,0,0,,0,0
VASQUEZ,Andy William,NET,26,53,48,0,5,0.906,0,0,0,,0,0
VENTURI,Michele,CAS,21,19,17,0,2,0.895,0,0,0,,0,0
VINALES ALVAREZ,Rafael Ramon,PAR,20,161,146,15,0,1.000,4,14,8,63.6,2,0
ZILERI,Leonardo,PAR,20,14,12,1,1,0.929,0,0,0,,0,0
ZOTTI,Matthias,RED,5,3,0,3,0,1.000,1,0,0,,0,0
