Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Alessi,Ettore,WHITE,2,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Schumacher,Milos,BLACK,2,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Topper,Charlie,AQUA,1,1,1,0,0,1,1,4,,,,,1,0,0,0,0,0,0,0
Liam Hegen,Cooper,WHITE,1,0,1,0,0,0,0,1,,,,,1,0,0,0,0,0,0,1
Ast,Quintin,RED,1,1,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
Holzhey,Mortiz,BLACK,1,1,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
Ferraro,Pietro,ROYAL,1,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
Matos,Manuel,ORANG,1,0,1,0,0,0,1,1,,,,,0,1,0,0,0,0,0,0
de Paauw,Rutger,AQUA,1,1,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
Henrik Rosenberg,Leo,BLACK,1,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Silva,David,AQUA,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Van Liempd,Rein,AQUA,1,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Ilves,Johannes,AQUA,1,0,0,0,0,0,1,0,,,,,0,0,1,0,1,0,0,0
Montes,Diego,ORANG,1,1,0,0,0,0,0,0,,,,,0,1,0,0,0,0,1,0
Corra,Lorenzo,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Moreno,Ezequiel,WHITE,1,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Obemdoerfer,Kilian,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Guidotti,Riccardo,ROYAL,1,1,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Pagani,Ettore,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Benak,Jergus,GREEN,1,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Strobel,Tim,GREEN,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Iliev,Albert,GREEN,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Meermeyer,Robin,BLACK,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
