Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DE NIJS,Evi,CHI,13,1,3,0,1,0,1,5,0.231,0.385,0.286,0.671,1,0,0,0,0,0,0,0
DE PERMENTIER,Nina,HOB,7,4,0,0,0,0,0,0,0.000,0.000,0.364,0.364,4,0,4,0,0,0,0,0
DE PERMENTIER,Stine,HOB,24,12,8,0,0,0,8,8,0.333,0.333,0.515,0.848,9,0,5,0,0,1,2,0
DE RIDDER,Floortje,MER,76,24,23,1,4,1,13,35,0.303,0.461,0.379,0.840,6,4,10,0,1,0,5,1
DE RIJK,Nienke,ANT,13,1,1,0,0,0,2,1,0.077,0.077,0.143,0.220,1,0,2,0,0,0,1,0
DE RYCKE,Joke,BEV,12,8,4,1,0,0,3,5,0.333,0.417,0.500,0.917,4,0,1,0,0,3,1,0
DE STOBBELEIR,Yonie,BEV,54,17,17,1,0,0,18,18,0.315,0.333,0.431,0.764,9,2,15,0,0,2,5,0
DE VREE,Femke,HOB,110,25,43,9,0,0,30,52,0.391,0.473,0.478,0.951,17,4,7,0,3,0,6,1
DE WOLF,Evelyne,HOB,103,30,31,4,3,2,22,47,0.301,0.456,0.443,0.899,24,3,23,0,1,0,13,0
DEVRIESE,Ella,MER,13,3,1,1,0,0,2,2,0.077,0.154,0.200,0.354,2,0,6,0,0,0,0,0
DIERICKX,Elly,MSG,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
DILLE,Louise,CHI,104,18,19,1,0,0,7,20,0.183,0.192,0.287,0.479,16,0,17,0,2,1,3,1
DOUTRELOUX,Eva,MSG,65,11,12,1,1,2,7,21,0.185,0.323,0.232,0.555,3,1,12,0,0,2,2,0
DUMORTIER,Laure-Anne,MSG,6,2,2,0,0,0,4,2,0.333,0.333,0.429,0.762,1,0,1,0,0,0,0,0
ELINE,Brandsma,BEV,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
EMMEN,Kim,HOB,82,38,28,2,2,1,22,37,0.341,0.451,0.467,0.918,13,9,8,0,3,1,22,0
FARIGLIANO,Sophie,BEV,20,7,5,0,1,1,4,10,0.250,0.500,0.304,0.804,2,0,2,0,1,0,2,1
FIESACK,Jentel,MER,82,17,10,2,0,1,14,15,0.122,0.183,0.255,0.438,13,2,36,0,1,3,1,0
GABRIËLS,Joke,ANT,26,6,2,0,0,0,3,2,0.077,0.077,0.286,0.363,8,0,19,0,1,1,3,2
GELDOF,Kate,ANT,58,35,29,1,6,1,20,45,0.500,0.776,0.603,1.379,17,1,3,0,2,2,16,2
GEYS,Raya,HOB,7,3,1,1,0,0,1,2,0.143,0.286,0.250,0.536,1,0,1,1,0,0,1,1
GOLDYN,Jessica Candace,ANT,5,1,3,0,0,0,2,3,0.600,0.600,0.714,1.314,2,0,0,0,0,0,2,0
GOOSEN,Innes,HOB,122,53,49,7,4,1,31,67,0.402,0.549,0.503,1.052,23,3,9,0,1,1,24,2
GOOSEN,Yasmine,HOB,46,3,3,0,0,0,1,3,0.065,0.065,0.122,0.187,3,0,24,2,0,1,2,0
GOYVAERTS,Caroline,ANT,103,33,47,6,3,3,15,68,0.456,0.660,0.500,1.160,9,0,11,0,0,3,19,0
HENDRIKS,Caitlin,CHI,50,8,7,1,1,0,3,10,0.140,0.200,0.232,0.432,6,0,20,0,0,1,2,1
HERBECQ,Fanny,MSG,26,8,12,2,1,1,17,19,0.462,0.731,0.483,1.214,2,0,5,1,1,1,0,1
HERINCKX,Maaike,MER,105,32,25,5,1,3,14,41,0.238,0.390,0.328,0.718,13,1,34,1,0,0,13,1
HEUTEN,Julie,ANT,93,15,23,3,0,3,13,35,0.247,0.376,0.278,0.654,3,1,24,1,0,1,3,0
HEYLEN,Jessie,BEV,67,19,18,4,0,0,17,22,0.269,0.328,0.390,0.718,13,1,11,0,1,0,3,0
HUYBENS,Nathalie,MSG,110,33,51,10,6,2,50,79,0.464,0.718,0.515,1.233,13,4,8,0,5,0,6,0
JANSSEN,Gitte,BEV,81,26,30,8,3,3,15,53,0.370,0.654,0.485,1.139,13,5,11,0,0,1,12,3
JANSSENS,Céline,HOB,103,58,47,5,9,8,55,94,0.456,0.913,0.554,1.467,24,1,12,0,2,0,22,2
JANSSENS,Maiti,ANT,84,15,19,0,0,0,4,19,0.226,0.226,0.398,0.624,20,4,15,0,0,2,8,2
JUNIUS,Steffie,MER,72,21,24,4,2,2,17,38,0.333,0.528,0.378,0.906,7,0,20,0,3,0,5,0
KASCHL,Ada,MSG,75,36,33,2,2,1,13,42,0.440,0.560,0.548,1.108,17,1,7,0,0,1,16,2
KOOPMANS,Eva,ANT,30,0,1,1,0,0,0,2,0.033,0.067,0.094,0.161,2,0,13,0,0,0,0,1
LEGGAT,Susanne,CHI,71,12,20,2,3,2,14,34,0.282,0.479,0.354,0.833,8,0,20,0,0,0,1,1
LEMMENS,Silke,ANT,86,22,24,2,1,0,15,28,0.279,0.326,0.404,0.730,17,1,17,0,0,2,13,2
LENOIR,Lisse,ANT,79,15,34,3,1,0,20,39,0.430,0.494,0.467,0.961,8,0,7,0,3,1,4,0
LINTOS,Claire,MSG,36,6,8,0,0,0,4,8,0.222,0.222,0.243,0.465,1,0,7,0,0,0,2,3
LUCKX,Esther,HOB,17,7,3,0,0,0,2,3,0.176,0.176,0.391,0.567,6,0,8,1,0,0,0,1
MARCELINO,Briana,ANT,13,10,8,0,1,4,9,22,0.615,1.692,0.773,2.465,8,1,0,0,0,0,4,0
MASSIE,Alexis,MER,54,18,24,5,1,7,18,52,0.444,0.963,0.538,1.501,7,4,3,0,0,0,7,0
MEERT,Eloïse,MSG,93,21,25,1,0,0,11,26,0.269,0.280,0.303,0.583,4,1,24,0,1,2,16,0
MICHIELS,Lani,MER,23,4,3,0,0,0,3,3,0.130,0.130,0.167,0.297,1,0,10,0,0,0,0,0
MICHUDA,Jennifer Ann,MSG,18,13,11,2,3,0,5,19,0.611,1.056,0.731,1.787,3,5,1,0,0,0,5,0
MIGNOLET,Anne-Sophie,MSG,123,32,31,5,2,2,26,46,0.252,0.374,0.372,0.746,23,1,23,0,1,2,10,0
MOSTAERT,Fleur,CHI,97,18,26,3,2,0,16,33,0.268,0.340,0.363,0.703,13,2,10,0,1,3,14,2
MRZLAK,Jessica,ANT,34,15,16,1,1,0,6,19,0.471,0.559,0.550,1.109,6,0,2,0,0,1,2,0
NEERINCKX,Marijke,MER,113,24,36,3,4,0,27,47,0.319,0.416,0.342,0.758,5,0,9,3,2,0,2,0
PAUWELS,Kim,CHI,5,0,0,0,0,0,0,0,0.000,0.000,0.167,0.167,1,0,3,0,0,0,0,0
PEETERS,Chloé,MER,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,6,0,0,0,0,0
PEETERS,Soetkin,BEV,3,1,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,2,0,0,0,0,0
POCHET,Elisa,MSG,4,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,1,3,0,0,0,0,1
RADKE,Reagen,MSG,98,46,46,10,4,9,40,91,0.469,0.929,0.615,1.544,41,1,8,0,3,1,19,1
ROBERT,Muriël,BEV,39,9,8,0,0,0,9,8,0.205,0.205,0.333,0.538,7,1,8,0,1,1,0,0
ROEF,Koby,BEV,97,15,27,2,1,0,18,31,0.278,0.320,0.372,0.692,14,1,18,0,1,6,6,1
ROEF,Lauren,BEV,90,34,37,8,1,0,22,47,0.411,0.522,0.518,1.040,21,1,11,0,2,1,6,1
ROEF,Rubin,BEV,101,26,33,5,2,0,18,42,0.327,0.416,0.405,0.821,12,2,27,0,1,2,8,1
ROTTHIER,Yana,BEV,87,9,17,3,0,0,15,20,0.195,0.230,0.260,0.490,8,0,14,2,1,3,0,0
SCHECHTER,Valentina,CHI,49,9,14,0,1,0,8,16,0.286,0.327,0.386,0.713,3,5,17,0,0,0,3,1
SEGERS,Zita,CHI,88,16,25,0,0,0,10,25,0.284,0.284,0.394,0.678,13,3,19,0,0,1,12,0
SIERENS,Kyra,MER,19,2,2,0,0,1,3,5,0.105,0.263,0.150,0.413,1,0,12,0,0,0,0,0
SLEZAK,Julia,ANT,27,2,4,1,0,0,2,5,0.148,0.185,0.207,0.392,2,0,13,0,0,0,2,1
SMET,Sofie,HOB,34,16,13,2,1,0,6,17,0.382,0.500,0.488,0.988,6,1,5,0,0,0,3,1
SPEYBROUCK,Katja,MER,49,14,19,0,1,0,11,21,0.388,0.429,0.483,0.912,8,1,9,0,0,1,14,1
STRUYF,Roxanne,MER,109,29,38,3,2,1,21,48,0.349,0.440,0.433,0.873,16,1,16,1,1,0,4,3
SYNIAWSKY,Evi,HOB,77,9,20,2,0,0,17,22,0.260,0.286,0.356,0.642,12,0,21,1,1,3,2,1
SYNIAWSKY,Line,ANT,54,11,9,2,1,0,7,13,0.167,0.241,0.292,0.533,10,0,14,1,1,1,2,1
SYNIAWSKY,Sam,BEV,94,15,23,5,1,0,23,30,0.245,0.319,0.362,0.681,19,0,13,1,3,4,4,2
UYTENDAAL,Lizzy,CHI,48,16,28,3,2,0,21,35,0.583,0.729,0.630,1.359,5,1,2,0,0,0,2,0
VAN DE PUTTE,Annelore,MER,16,7,5,1,0,0,5,6,0.313,0.375,0.476,0.851,3,2,5,0,0,0,2,0
VAN DE VIJVER,Caro,CHI,73,13,18,1,1,0,12,21,0.247,0.288,0.404,0.692,15,5,15,0,1,0,4,2
VAN DEN BOSSCHE,Zoë,HOB,22,6,6,0,0,1,4,9,0.273,0.409,0.333,0.742,2,0,9,0,0,1,4,0
VAN DEN BRANDE,Joren,CHI,12,2,4,0,0,0,1,4,0.333,0.333,0.467,0.800,3,0,5,0,0,0,0,0
VAN DEN BRANDE,Lynn,CHI,102,21,35,4,5,0,13,49,0.343,0.480,0.387,0.867,8,0,9,0,1,2,2,2
VAN DEN BRANDE,Robin,ANT,16,0,2,0,0,0,0,2,0.125,0.125,0.125,0.250,0,0,4,0,0,0,0,0
VAN DER MEIREN,Sarah,HOB,4,0,2,1,0,0,1,3,0.500,0.750,0.500,1.250,0,0,1,0,0,0,1,0
VAN DOREN,Tine,MER,26,3,6,0,1,0,2,8,0.231,0.308,0.259,0.567,1,0,13,0,0,2,0,0
VAN DROOGENBROECK,Maya,MER,89,31,28,5,8,3,22,58,0.315,0.652,0.390,1.042,9,2,12,0,0,0,8,1
VAN HOVE,Astrid,CHI,28,3,3,0,0,0,3,3,0.107,0.107,0.265,0.372,5,1,9,0,0,1,0,0
VAN LINDEN,Lena,CHI,19,0,1,0,0,0,1,1,0.053,0.053,0.182,0.235,3,0,12,0,0,0,0,0
VAN POUCKE,Kato,BEV,24,3,3,0,0,0,2,3,0.125,0.125,0.192,0.317,2,0,6,0,0,0,0,0
VANDERAA,Mathilde,MSG,97,29,38,5,3,0,19,49,0.392,0.505,0.429,0.934,7,0,8,0,1,0,16,0
VEEKENS,Anneleen,BEV,16,6,4,1,0,0,2,5,0.250,0.313,0.400,0.713,4,0,6,0,0,1,2,0
VOORHELST,Britt,ANT,91,20,25,2,1,1,13,32,0.275,0.352,0.340,0.692,9,1,21,0,2,1,4,1
WOUTERS,Jana,ANT,67,5,18,2,1,0,7,22,0.269,0.328,0.300,0.628,2,1,15,0,0,0,3,0
