Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
EYCKMANS,Tomas,TBS,0,0,31.50,1,0,0,0,0,0.2,1,3,3,2,1,0,1,0,2,0.500,0,1,0,1,0,0,1
FASEUR,Seppe,ZOT,0,0,0.00,1,0,0,0,0,0.0,0,1,0,2,0,0,0,0,0,0.000,0,0,0,0,0,0,0
FATIHI,Nouamane,WBA,0,0,16.15,3,0,0,0,0,4.1,16,16,10,5,7,2,0,1,28,0.571,0,0,0,0,0,4,0
FRIJNS,Niels,MER,1,4,11.12,11,5,0,0,0,17.0,22,36,27,35,21,0,2,1,71,0.310,6,5,0,0,0,13,10
GERYL,Axel,CHI,0,0,52.50,1,0,0,0,0,0.2,3,11,5,9,1,1,0,0,5,0.600,6,0,0,0,0,0,0
HANNAERT,Niels,WBA,2,0,11.00,5,2,0,0,0,7.0,4,13,11,13,16,0,1,0,25,0.160,8,1,0,0,0,2,2
HELSEN,Ferre,MOR,1,0,11.45,1,1,0,0,0,3.2,5,6,6,4,8,0,1,0,16,0.313,0,0,0,0,0,3,0
HESPEL,Atlant,AND,0,1,26.25,1,1,0,0,0,1.1,1,7,5,6,4,0,0,0,6,0.167,4,0,0,0,0,0,0
HOFFAIT,Antoine,MSG,0,0,28.00,2,0,0,0,0,2.0,6,12,8,7,6,1,1,0,13,0.462,2,0,0,0,0,1,0
JACOBS,Witse,MER,0,0,24.82,3,0,0,0,0,3.2,10,23,13,11,5,3,1,1,21,0.476,1,1,0,1,0,4,2
JACOBS,Witse,MER,1,0,4.67,2,1,0,0,0,3.0,2,3,2,2,8,0,0,0,10,0.200,1,0,0,0,0,0,0
JOOS,Jelle,WBA,0,1,10.50,5,0,0,0,0,3.1,4,5,5,6,6,0,0,0,14,0.286,0,0,0,0,0,2,2
KAREL,Jandrick,WBA,5,0,1.47,6,5,0,0,0,14.1,3,5,3,14,29,1,0,0,50,0.060,0,1,0,0,0,10,3
KNAEPKENS,Thimo,BRA,0,0,33.60,2,0,0,0,0,1.2,7,10,8,7,2,0,1,0,12,0.583,3,0,0,0,0,1,2
LAMBEAU,Max,HOB,0,0,0.00,2,0,0,0,0,0.2,1,0,0,2,0,0,0,0,3,0.333,0,1,0,0,0,2,0
LEEN,Stroobant,HOB,0,0,42.00,1,0,0,0,0,0.1,0,2,2,4,0,0,0,0,0,0.000,2,0,0,0,0,0,0
LEGRIS,Oscar,BRU,1,1,16.15,2,2,0,1,0,4.1,9,16,10,9,8,0,1,0,22,0.409,1,3,0,0,0,1,4
LEMAIRE,Maxim,SER,0,0,49.00,1,0,0,0,0,1.0,4,9,7,7,1,3,0,0,6,0.667,0,0,0,0,0,1,0
LIESSENS,Robbe,CHI,0,0,21.00,1,0,0,0,0,0.2,1,4,2,3,1,0,0,0,3,0.333,1,0,0,0,0,1,0
LISSENS,Jurre,ZOT,0,1,10.50,6,1,0,0,0,6.2,4,19,10,18,19,0,0,0,23,0.174,6,3,0,0,0,0,0
LIU,Sky,GRE,0,0,21.00,1,0,0,0,0,0.2,1,2,2,1,2,0,0,1,4,0.250,1,0,0,0,0,0,0
LORRENTOP,Jasper,HOB,0,0,14.00,4,0,0,0,0,3.0,0,16,6,17,5,0,0,0,8,0.000,10,0,0,0,0,0,1
MAES,Lucas,OUD,0,2,35.00,3,2,0,0,0,4.0,11,26,20,17,7,3,0,0,23,0.478,0,1,0,0,0,2,2
MALFAIT,Arno,OUD,0,0,42.00,1,0,0,0,0,1.1,6,10,8,4,2,2,0,0,10,0.600,3,0,0,0,0,0,2
MARTENS,Lex,CHI,0,1,16.80,1,1,0,0,0,1.2,3,7,4,3,3,0,0,1,10,0.300,5,0,0,0,0,2,1
MARTINEZ ISHIHARA,Kentaro,MER,4,3,2.94,8,8,0,0,0,16.2,10,17,7,8,33,1,0,2,61,0.164,4,3,0,0,0,9,6
MEIR,Lou,BRA,0,2,37.50,4,2,0,0,0,4.2,16,33,25,13,7,2,2,2,32,0.500,8,2,1,0,0,6,2
MIZUGUCHI,Kohsei,BRU,3,0,9.69,6,3,0,0,0,4.1,7,9,6,4,7,2,1,1,20,0.350,2,2,0,0,0,5,1
MOHREN,Noah,SER,0,1,0.00,1,1,0,0,0,0.0,2,4,4,4,0,0,0,1,2,1.000,0,0,0,0,0,0,0
NUYTTENS,Nino,WIE,0,2,69.00,3,2,0,0,0,2.1,12,31,23,20,4,1,1,1,17,0.706,11,5,0,0,0,0,1
OCCHIONORELLI,Naoto,BRU,1,1,21.00,2,2,0,0,0,5.0,10,16,15,9,8,2,1,0,25,0.400,8,1,1,0,0,5,2
OVERMEIRE,Merijn,WBA,0,0,3.00,1,0,0,0,0,2.1,0,1,1,4,6,0,0,0,7,0.000,0,1,0,0,0,1,0
OVERMEIRE,Merijn,WBA,0,0,0.95,4,0,0,0,0,7.1,4,3,1,5,13,0,0,0,26,0.154,0,1,0,0,0,5,3
OZUNA,Joel Jr,MOR,0,0,21.00,1,0,0,0,0,0.2,1,4,2,4,1,0,0,0,3,0.333,0,0,0,0,0,1,0
PEIRSMAN,Tijl,WBA,0,0,15.75,2,0,0,0,0,2.2,2,9,6,12,7,0,0,1,10,0.200,0,0,0,0,0,0,1
PEÑA PEÑA,Hector,GEN,0,0,14.00,3,0,0,0,0,3.0,7,10,6,12,7,0,0,0,15,0.467,3,1,0,0,0,1,0
PLASMANS,Warre,BEV,0,0,7.00,1,0,0,0,0,1.0,0,3,1,2,2,0,0,0,2,0.000,4,0,0,0,0,0,0
PLETINCKX,Luka,GEN,1,1,17.77,6,2,0,0,0,8.2,17,32,22,18,18,3,2,0,42,0.405,11,1,0,1,0,4,3
PLETTINX,Lisa,MER,0,0,35.00,1,0,0,0,0,1.0,4,7,5,2,2,0,1,0,7,0.571,0,0,0,0,0,1,0
PLETTINX,Lisa,MER,0,0,52.50,1,0,0,0,0,0.2,3,7,5,7,2,2,0,0,5,0.600,3,0,0,0,0,0,0
PROVOST,Mauro,OUD,0,4,32.16,6,4,0,2,0,10.2,34,66,49,51,14,2,5,2,57,0.596,6,1,0,0,0,6,3
REDIERS,Milan,BRA,0,1,33.60,2,1,0,0,0,1.2,3,10,8,8,3,1,0,0,8,0.375,6,2,0,0,0,1,1
ROBBERECHTS,Janne,MER,0,1,25.94,5,0,0,0,0,5.2,19,25,21,11,7,2,1,3,36,0.528,2,3,0,0,1,6,3
ROBBERECHTS,Janne,MER,0,0,4.85,2,0,0,0,0,4.1,3,5,3,5,12,0,0,1,16,0.188,2,1,0,0,0,1,0
ROCHETTE,Theophile,NAM,0,0,11.67,1,0,0,0,0,3.0,3,6,5,5,4,0,0,1,13,0.231,1,0,0,0,0,3,1
ROMANO,Hugo,SER,0,1,39.38,2,1,0,1,0,2.2,11,22,15,17,4,2,0,0,19,0.579,2,1,0,0,0,3,1
SANTENS,William,GRE,0,1,13.13,2,2,0,1,0,5.1,6,11,10,11,11,2,0,0,20,0.300,6,0,0,0,0,3,0
SCHATS,Lennert,WBA,1,0,6.30,1,1,0,0,0,3.1,2,3,3,3,8,1,0,1,12,0.167,0,0,0,0,0,1,1
SCHATS,Lennert,WBA,0,0,2.42,6,0,0,0,0,8.2,4,6,3,10,17,2,0,0,31,0.129,1,2,0,0,0,8,1
SCHATS,Lotte,WBA,0,2,13.50,2,2,0,0,0,4.2,7,9,9,6,9,0,1,1,18,0.389,1,0,0,0,0,1,1
SERCU,Tenzin,CHI,1,0,14.70,1,1,0,1,0,3.1,1,10,7,13,9,0,0,0,12,0.083,4,0,0,0,0,2,0
SEWERIN,Tim,HOB,3,0,4.74,5,3,0,0,0,10.1,2,14,7,24,25,0,0,0,36,0.056,9,2,0,0,0,4,1
SEYNAEVE-VROMAN,Emile,MSG,0,4,8.56,4,4,0,0,0,9.0,5,14,11,16,16,1,0,2,30,0.167,3,4,0,0,1,7,3
SLUYS,Aaron,BRU,2,0,2.83,8,1,0,0,0,17.1,4,8,7,18,39,2,0,1,54,0.074,1,1,0,0,1,9,1
SPURGEON MIZUNOYA,Joe,BRU,3,1,1.88,6,5,0,0,0,18.2,12,5,5,11,40,2,0,0,66,0.182,2,1,0,0,1,10,5
SZABADOS,Maxime,AND,0,1,12.92,3,1,0,0,0,4.1,4,13,8,12,6,0,0,0,15,0.267,0,3,0,0,0,0,4
T'SIOBBEL,Nolle,ZOT,3,3,9.58,9,6,0,2,0,19.0,11,44,26,46,39,2,0,1,66,0.167,1,5,0,1,0,7,8
VAN ACKER,Raf,WIE,0,0,0.00,1,0,0,0,0,0.0,1,0,0,1,0,1,0,0,1,1.000,0,0,0,0,0,0,0
VAN AUTREVE,Sam,GEN,2,0,15.00,5,2,0,0,0,4.2,3,11,10,12,11,0,0,0,17,0.176,5,2,0,0,0,2,1
VAN BALLAERT,Kobe,BEV,1,0,6.74,8,1,0,1,0,17.2,16,37,17,30,34,3,1,1,67,0.239,14,9,0,0,0,9,5
VAN BOUWEL,Robin,OOS,5,1,6.05,9,6,0,0,0,22.0,15,22,19,24,54,3,0,1,78,0.192,1,0,0,0,0,6,3
VAN DAMME,Niels,ZOT,1,1,21.88,6,2,0,0,0,8.0,12,40,25,36,17,0,2,1,34,0.353,2,3,0,0,0,1,2
VAN DEN EYNDE,Lars,BRA,0,0,16.80,1,0,0,0,0,1.2,6,6,4,2,1,0,0,1,11,0.545,1,0,0,0,0,2,0
VAN DER WEERDEN,Alexander,MER,0,0,21.00,2,0,0,0,0,1.0,0,6,3,5,1,0,0,0,2,0.000,2,0,0,0,0,1,0
VAN DROOGENBROECK,Owen,MER,1,0,4.85,4,1,0,0,0,8.2,4,7,6,7,20,0,0,1,27,0.148,3,2,0,0,0,3,0
VAN GESTEL,Clara,BRU,0,0,0.00,1,0,0,0,0,0.0,2,2,2,1,0,2,0,0,2,1.000,0,0,0,0,0,0,0
VAN GYSEGHEM,Grimm,GEN,2,1,7.88,3,3,0,0,0,2.2,0,6,3,14,6,0,0,0,8,0.000,3,0,0,0,0,1,1
VAN HEIRBEECK,Nathan,HEI,0,1,25.67,2,1,0,1,0,3.0,5,14,11,11,9,2,1,0,14,0.357,0,1,0,0,0,0,0
VAN KEER,Arjen,GRE,0,1,44.33,6,1,0,0,0,6.0,23,51,38,30,8,3,1,0,38,0.605,16,5,0,0,0,4,3
VAN UFFELEN,Sam,GRE,2,3,14.64,5,5,0,1,0,11.0,20,36,23,29,15,1,3,0,49,0.408,11,8,0,0,0,4,7
VAN WOENSEL,Rist,HEI,0,3,60.00,4,3,0,0,0,2.1,9,36,20,25,7,2,0,1,21,0.429,14,2,0,0,0,1,1
VANDERVELDEN,Cazimir,GEN,0,1,2.80,2,1,0,0,0,5.0,2,4,2,4,13,0,0,0,18,0.111,1,1,0,0,0,2,0
VANMASSENHOVE,Stian,MER,1,0,33.60,3,1,0,0,0,1.2,3,15,8,13,6,1,0,0,12,0.250,11,1,0,0,0,0,0
VANRYKEL,Senne,BEV,2,4,23.42,6,6,0,0,0,8.2,8,35,29,39,22,1,0,2,34,0.235,16,7,0,0,0,3,0
VANSTEENKISTE,Ernest,MSG,0,0,5.25,1,0,0,0,0,1.1,2,2,1,2,2,1,0,0,6,0.333,0,0,0,0,0,2,0
VELGHE,Maarten,WIE,0,1,39.38,3,1,0,0,0,2.2,6,20,15,16,6,1,0,1,15,0.400,10,0,0,0,0,0,1
VERBEKEN,Lars,MER,0,0,12.60,9,0,0,0,0,13.1,31,32,24,11,17,6,3,1,68,0.456,3,3,1,0,0,14,6
VERBOVEN,Ilian,TBS,0,0,7.00,1,0,0,0,0,1.0,2,3,1,3,3,1,0,1,5,0.400,0,1,0,0,0,0,0
VERKEMPINCK,Tim Mahé,NAM,1,1,10.50,3,2,0,0,0,6.0,11,10,9,7,13,1,0,1,26,0.423,0,1,0,0,0,2,0
VERMEIREN,Illiam,GRE,0,0,0.00,2,0,0,0,0,0.0,2,1,1,4,0,0,0,0,2,1.000,2,0,0,0,0,0,0
VERMEULEN,Danté,TBS,3,0,3.39,3,3,0,0,0,10.1,5,5,5,7,24,0,1,0,29,0.172,1,3,1,0,0,0,0
WAEYENBERGHE,Mathis,BRA,0,0,0.00,1,0,0,0,0,0.0,6,10,8,6,0,2,1,0,6,1.000,1,0,0,0,0,0,0
WANTEN,Joppe,HEI,0,1,38.50,4,1,0,0,0,4.0,6,31,22,27,8,1,0,1,17,0.353,12,3,0,0,0,1,1
WATTIEZ,Lucie,BIN,0,0,14.00,1,0,0,0,0,3.0,9,7,6,3,0,0,0,1,15,0.600,2,0,0,0,0,3,2
WEYERS,Lucas,BRU,0,0,5.25,3,0,0,0,0,2.2,3,6,2,2,7,1,0,0,12,0.250,2,1,0,0,0,0,0
WILLEM,Ethan,AND,3,1,12.33,6,4,0,2,0,15.1,20,40,27,32,33,6,3,1,66,0.303,2,3,0,0,0,4,5
ZIDOUNE,Ewen,BRI,1,1,11.45,2,2,0,0,0,3.2,4,6,6,7,9,0,0,0,15,0.267,2,1,0,0,0,2,0
ZIMMERMAN,John,BRU,0,0,10.50,2,0,0,0,0,3.1,3,6,5,3,4,0,1,0,12,0.250,2,1,0,0,0,3,2
