Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
CORREA,Leopoldo,INA,30,141,42,91,8,0.943,13,0,0,,0,0
COSTALES,Pablo,MAR,18,25,25,0,0,1.000,0,0,0,,0,0
CUEVAS,Sterlin,VIL,9,9,2,7,0,1.000,0,0,0,,0,0
CÉSPEDES,Yorking,TOR,28,97,29,53,15,0.845,9,0,0,,0,0
DE FREITAS,David,ANT,19,24,7,15,2,0.917,2,0,0,,0,0
DECENA,Roibert,AST,30,55,51,4,0,1.000,1,0,0,,0,0
DIAZ,Jose,MAR,15,17,3,12,2,0.882,0,0,1,0.0,0,0
DOLZ,José Manuel,ANT,4,6,6,0,0,1.000,0,0,0,,0,0
DOMERO,William,BCN,15,25,17,7,1,0.960,0,4,0,100.0,1,0
DOMÍNGUEZ,Álvaro,MIR,24,48,43,3,2,0.958,0,0,0,,0,0
DONNELS,Tanner Michael,AST,30,171,160,10,1,0.994,17,0,0,,0,0
DOPAZO,Juan José,AST,14,8,7,0,1,0.875,0,0,0,,0,0
ECHEVERRÍA,David,IRA,40,99,36,50,13,0.869,5,0,1,0.0,0,0
ENCARNACIÓN,Wander,MAR,29,82,20,58,4,0.951,9,0,0,,0,0
ESCOBAR,Yender,MIR,16,10,1,6,3,0.700,0,0,0,,0,0
ESCOLANO,Adrián,IRA,2,1,1,0,0,1.000,0,0,0,,0,0
ESCOLANO,Héctor,IRA,26,45,42,2,1,0.978,0,0,0,,0,0
ESPEJO,Eloi,ANT,10,26,12,10,4,0.846,3,0,0,,0,0
FEBLES,Emmanuel,AST,29,131,59,70,2,0.985,21,0,0,,0,0
FERNANDES,Nicolas,MAR,9,4,4,0,0,1.000,0,0,0,,0,0
FERNÁNDEZ,Rubén,NAV,8,34,16,16,2,0.941,6,0,0,,0,0
FLORES RIVAS,Jeifer Alexander,SBO,28,24,21,1,2,0.917,0,0,0,,0,0
FLORES,Albert,SBO,14,8,1,5,2,0.750,0,0,0,,0,0
FRANCO,Gabriel,ANT,20,36,22,9,5,0.861,1,0,2,0.0,0,0
FRANCO,Jorge,AST,18,3,3,0,0,1.000,0,0,0,,0,0
FRANCO,Yancarlo,MAR,29,95,45,48,2,0.979,16,0,0,,0,0
FREER,Zachary,BCN,2,1,1,0,0,1.000,0,0,0,,0,0
FRESA,Teudis,NAV,22,21,15,2,4,0.810,0,0,0,,0,0
GAINZA,Jeyson,BCN,4,21,4,15,2,0.905,1,0,0,,0,0
GALICIA,Luis,AST,16,10,5,4,1,0.900,1,0,0,,0,0
GALIPOLI MARIN,Pedro Alejandro,MIR,8,15,1,12,2,0.867,1,0,0,,0,0
GALVÁN,Lesther,MAR,30,32,30,0,2,0.938,0,0,0,,0,0
GARCÍA,Carlos,BCN,23,94,43,47,4,0.957,8,0,0,,0,0
GARCÍA,Dany,SBO,24,45,14,28,3,0.933,3,0,0,,0,0
GARCÍA,Francis,VIL,20,54,25,26,3,0.944,5,0,0,,0,0
GARCÍA,Jhon,NAV,30,217,191,20,6,0.972,0,29,13,69.0,6,0
GIMÉNEZ,Eric,VIL,25,148,135,13,0,1.000,1,17,7,70.8,0,0
GONZALEZ,Daniel,ANT,8,14,13,0,1,0.929,1,0,0,,0,0
GONZALEZ,Dayron,NAV,17,31,7,18,6,0.806,1,0,0,,0,0
GONZÁLEZ,Daniel,INA,29,55,27,20,8,0.855,4,0,0,,0,0
GONZÁLEZ,Iker,VIL,21,15,14,1,0,1.000,0,0,0,,0,0
GONZÁLEZ,Maisel,MAR,3,1,0,0,1,0.000,0,0,0,,0,0
GRANCE,Moisés,INA,26,36,31,3,2,0.944,2,0,0,,0,0
GRULLÓN,Julio,SBO,29,27,20,6,1,0.963,1,0,0,,0,0
GÓMEZ,Elvis,TOR,8,3,0,3,0,1.000,0,0,0,,0,0
GÓMEZ,Luis,MAR,8,1,0,1,0,1.000,0,0,0,,0,0
HERNÁNDEZ,Jorge,NAV,18,26,3,22,1,0.962,2,0,0,,0,0
HERNÁNDEZ,Lionel,MIR,25,30,24,4,2,0.933,2,0,0,,0,0
HERNÁNDEZ,Ricardo,AST,11,6,1,5,0,1.000,0,0,1,0.0,0,0
HERNÁNDEZ,Royd,INA,15,18,9,8,1,0.944,1,0,0,,0,0
HERNÁNDEZ,Óscar,BCN,19,20,5,15,0,1.000,0,0,1,0.0,0,0
INFANTE,Juan,ANT,16,14,11,3,0,1.000,1,0,0,,0,0
IRIARTE ORTEGA,Lucas,BCN,4,4,3,1,0,1.000,1,0,0,,0,0
IZQUIERDO,Eric,SBO,8,4,0,4,0,1.000,0,0,0,,0,0
JIRÓN,Miguel Ángel,MIR,23,74,27,38,9,0.878,5,0,0,,0,0
KINGSLEY,Francisco,TOR,33,59,43,11,5,0.915,3,1,0,100.0,0,0
LATIENDA,Juan,TOR,24,99,55,40,4,0.960,12,0,0,,0,0
LERTXUNDI,Pablo,NAV,35,59,41,16,2,0.966,4,0,0,,0,0
LEÓN,Hugo,SBO,15,6,1,4,1,0.833,1,0,0,,0,0
LINARES,Josué,TOR,5,22,18,4,0,1.000,4,0,0,,0,0
LONDOÑO,Miguel,TOR,6,2,0,1,1,0.500,1,0,0,,0,0
LOPEZ,Juan,SBO,16,13,2,9,2,0.846,0,1,0,100.0,0,0
LUCIANO,Bladimir,BCN,34,29,15,13,1,0.966,2,0,0,,0,0
LUGO,Eudi,ANT,29,46,39,6,1,0.978,1,0,0,,0,0
LÓPEZ,Elvinyer,BCN,23,122,105,13,4,0.967,2,20,7,74.1,4,0
LÓPEZ,Frederman,INA,30,226,213,10,3,0.987,18,0,0,,0,0
LÓPEZ,Luís,MIR,28,137,64,61,12,0.912,11,7,2,77.8,0,0
LÓPEZ,Marco,MIR,23,44,42,1,1,0.977,1,0,0,,0,0
LÓPEZ,Rafael,SBO,4,3,3,0,0,1.000,0,0,0,,0,0
LÓPEZ,Víctor,SBO,30,172,132,30,10,0.942,20,0,0,,0,0
MACHADO,José,ANT,19,65,26,36,3,0.954,7,0,0,,0,0
MACÍAS,Yelco,IRA,13,1,1,0,0,1.000,0,0,0,,0,0
MADRIGAL,Oric,MAR,5,4,2,2,0,1.000,1,0,0,,0,0
MAGAÑA,Jon,NAV,5,6,4,0,2,0.667,0,0,0,,0,0
MAIRAL,Jorge,MIR,19,34,4,29,1,0.971,3,0,2,0.0,0,0
MALED,Guillem,SBO,23,108,102,3,3,0.972,0,24,2,92.3,3,0
MARCELINO,Anthony,VIL,2,9,9,0,0,1.000,0,0,0,,0,0
MARRERO,José,AST,26,116,110,4,2,0.983,0,14,1,93.3,2,0
MARTÍN,Alejandro,AST,8,1,0,1,0,1.000,0,0,0,,0,0
MARTÍN,Jorge,MIR,21,89,80,6,3,0.966,0,35,3,92.1,4,0
MARTÍNEZ,Fran,IRA,19,19,17,2,0,1.000,0,0,0,,0,0
MARTÍNEZ,Ismael,ANT,3,2,0,2,0,1.000,0,0,0,,0,0
MARTÍNEZ,Juan,TOR,3,1,1,0,0,1.000,0,0,0,,1,0
MATOS,Josué,ANT,4,3,0,2,1,0.667,0,0,1,0.0,0,0
MAZZOCCHI,Rene Rafael,AST,9,3,1,2,0,1.000,0,0,1,0.0,0,0
MEEHAN,David,VIL,28,57,32,22,3,0.947,2,0,0,,0,0
MENDOZA CABRERA,Leonel David,INA,11,5,0,5,0,1.000,0,0,0,,0,0
MENDOZA CASTILLO,Willian Gabriel,VIL,18,94,86,7,1,0.989,2,10,5,66.7,2,0
MENDOZA,Daniel,ANT,9,50,48,2,0,1.000,1,14,0,100.0,4,0
MENDOZA,Ricardo,MAR,20,45,34,9,2,0.956,5,0,0,,0,0
MERÁN,Ángel,BCN,26,106,57,45,4,0.962,10,0,0,,0,0
MIRANDA,Javier,VIL,9,9,6,3,0,1.000,1,0,0,,0,0
MODREGO LÓPEZ,Iñaki,TOR,8,26,23,1,2,0.923,2,0,0,,0,0
MONTERO,Javier,ANT,3,2,0,1,1,0.500,0,0,0,,0,0
MONTERO,Okaury,TOR,36,48,41,6,1,0.979,1,0,0,,0,0
MONTIEL,Richard,MAR,29,142,130,10,2,0.986,7,1,0,100.0,0,0
MONZÓN,Javier,SBO,28,149,45,86,18,0.879,12,0,0,,0,0
MORENO,Daniel,INA,30,31,29,1,1,0.968,0,0,0,,0,0
MORENO,Jordi,BCN,9,6,0,5,1,0.833,0,0,0,,0,0
MOTA,Leonardo,INA,10,4,1,3,0,1.000,0,0,0,,0,0
MOYA,Aleix,VIL,29,48,45,1,2,0.958,0,0,0,,0,0
MURGA,Jorge,ANT,14,13,12,1,0,1.000,3,0,0,,0,0
MURGA,Santiago,ANT,11,1,1,0,0,1.000,0,0,0,,0,0
NACAR,Leslie,MAR,11,11,5,4,2,0.818,0,0,0,,0,0
NAZAR,Ricardo,NAV,20,34,30,3,1,0.971,1,0,0,,0,0
NIÑO,Denny,SBO,29,232,212,18,2,0.991,14,8,3,72.7,1,0
NUÑEZ,Juan,VIL,25,53,49,4,0,1.000,0,0,0,,0,0
NÚÑEZ,Cristopher,BCN,18,24,24,0,0,1.000,0,0,0,,0,0
OBERTHALER,Andrew,BCN,25,62,59,2,1,0.984,0,0,0,,0,0
OCHOA,Blake,AST,27,144,137,6,1,0.993,0,7,5,58.3,3,0
ONIEVA,Iker,IRA,30,28,25,3,0,1.000,1,0,0,,0,0
OOSTINDIE,Christophe,TOR,18,11,6,5,0,1.000,0,0,0,,0,0
OTAZU,Erik,NAV,11,16,14,1,1,0.938,0,0,0,,0,0
PALMA,Sergi,SBO,14,11,2,9,0,1.000,0,1,2,33.3,0,0
PERES,Ian,MAR,28,198,181,17,0,1.000,1,13,3,81.3,4,0
PEÑA,Andrés,ANT,27,53,47,3,3,0.943,5,0,0,,0,0
PEÑA,Víctor,ANT,29,90,77,9,4,0.956,3,19,1,95.0,2,0
PINILLA,Pablo,MIR,16,28,6,20,2,0.929,1,0,0,,0,0
PUEYO,Pablo,MIR,23,138,121,15,2,0.986,0,33,5,86.8,1,1
PÁEZ,Eric,VIL,16,20,6,11,3,0.850,2,0,0,,0,0
PÉREZ,Diego,TOR,15,40,11,22,7,0.825,4,0,0,,0,0
PÉREZ,Hachel,TOR,21,217,186,24,7,0.968,1,65,10,86.7,5,0
PÉREZ,Maddiel,VIL,28,99,36,58,5,0.949,8,0,0,,0,0
QUINTANA,Leirán,MIR,16,20,20,0,0,1.000,0,0,0,,0,0
RAMOS,Anthony,BCN,12,28,13,14,1,0.964,1,0,0,,0,0
RAMÍREZ,Giovanni,INA,14,2,0,2,0,1.000,0,0,0,,0,0
REYES,Víctor,NAV,22,48,43,4,1,0.979,1,0,0,,0,0
RIVAS,Eduardo,INA,24,84,36,45,3,0.964,13,0,0,,0,0
RIVAS,Ángel,BCN,4,11,10,1,0,1.000,0,0,0,,0,0
RODRÍGUEZ,Edgar,AST,30,61,19,37,5,0.918,3,0,0,,0,0
RODRÍGUEZ,Iverson,TOR,25,30,24,3,3,0.900,1,0,0,,0,0
RODRÍGUEZ,Kevin,MAR,7,3,1,1,1,0.667,0,0,0,,0,0
RODRÍGUEZ,Luís,MAR,28,29,26,3,0,1.000,1,0,0,,0,0
RODRÍGUEZ,Michel,AST,28,139,102,37,0,1.000,13,0,0,,0,0
RODRÍGUEZ,Reinaldo,NAV,14,11,2,8,1,0.909,0,0,0,,0,0
RODRÍGUEZ,Ángelo,SBO,3,1,1,0,0,1.000,0,0,0,,0,0
ROMANCE HERNANDEZ,Jonathan,BCN,8,9,9,0,0,1.000,0,0,0,,0,0
RONDÓN,Edgar,AST,30,127,38,84,5,0.961,17,0,0,,0,0
ROS,Roberto,ANT,15,4,0,4,0,1.000,0,2,0,100.0,0,0
RUÍZ,Michael,TOR,13,25,11,10,4,0.840,2,0,0,,0,0
SALAS,Eusebio,SBO,28,125,47,74,4,0.968,18,0,0,,0,0
SALCEDO,Alfonso,BCN,4,7,6,1,0,1.000,0,0,0,,0,0
SAN MARTÍN,Jon,NAV,28,147,120,19,8,0.946,13,0,0,,0,0
SAN MIGUEL,Diego,IRA,42,176,128,37,11,0.938,16,1,0,100.0,0,0
SANDRONE,Nicoló,AST,9,17,15,1,1,0.941,0,0,1,0.0,1,0
SANTESTEBAN,Mikel,IRA,24,103,37,54,12,0.883,9,0,0,,0,0
SANZ,Jesús,IRA,28,104,51,41,12,0.885,3,0,0,,0,0
SECO,Damian,IRA,17,39,14,20,5,0.872,6,0,0,,0,0
SIERRA,Flavio,VIL,4,22,21,1,0,1.000,0,6,0,100.0,0,0
SILVA,Elio,INA,18,13,5,8,0,1.000,0,0,0,,0,0
SISNEROS,Yeison,SBO,11,23,6,15,2,0.913,0,0,0,,0,0
SÁNCHEZ,Francisco,VIL,12,2,0,2,0,1.000,0,0,0,,0,0
SÁNCHEZ,Izan,IRA,35,86,41,32,13,0.849,8,5,1,83.3,0,0
SÁNCHEZ,Javier,ANT,26,108,92,13,3,0.972,9,0,0,,0,0
SÁNCHEZ,Joel,NAV,13,12,9,3,0,1.000,0,0,0,,0,0
SÁNCHEZ,Josías,TOR,37,18,11,6,1,0.944,0,0,0,,0,0
TORREALBA,Julio,MAR,14,13,0,11,2,0.846,0,1,1,50.0,0,0
TORRES,Daniel,ANT,21,228,192,34,2,0.991,4,37,22,62.7,3,0
TORRES,Fidel,INA,25,14,10,4,0,1.000,0,0,0,,0,0
TORRES,Reiner,BCN,27,232,223,7,2,0.991,23,0,0,,0,0
TORRES,Yosbany,AST,15,26,6,18,2,0.923,2,0,0,,0,0
TRINIDAD,Kerson,VIL,16,26,8,17,1,0.962,1,0,0,,0,0
UREÑA,Yeilyn,TOR,5,2,0,1,1,0.500,0,0,0,,0,0
URIBE,Wilker,BCN,9,7,4,2,1,0.857,0,0,0,,0,0
USTARIZ,Jesus,MAR,15,87,72,12,3,0.966,12,0,0,,0,0
VALENTÍN,Roberto,VIL,25,111,42,63,6,0.946,6,0,0,,0,0
VALERIO,Edison,MAR,27,88,28,58,2,0.977,9,0,0,,0,0
VANHENEGUEN,José,AST,13,6,4,1,1,0.833,0,0,0,,0,0
VARELA,Adrián,NAV,25,57,55,1,1,0.982,8,0,0,,0,0
VARGAS,Miguel,ANT,17,75,23,46,6,0.920,5,0,0,,0,0
VILARO,Josep,BCN,4,2,0,2,0,1.000,0,1,0,100.0,0,0
VILCHEZ RODRIGUEZ,Angel Francisco,ANT,7,9,3,6,0,1.000,0,0,0,,0,0
VILLAMAYOR,Pablo,IRA,23,68,56,5,7,0.897,0,23,1,95.8,3,0
VILLEGAS,Nelson,TOR,3,1,1,0,0,1.000,0,0,0,,0,0
VÁSQUEZ,Larry,MIR,18,9,5,4,0,1.000,1,0,0,,0,0
WALO,Marco,MAR,6,2,2,0,0,1.000,0,0,0,,0,0
ZAMBRANO RUBIO,Anderson David,SBO,6,15,12,2,1,0.933,0,0,0,,0,0
ZAMBRANO,Jonathan,NAV,9,3,0,3,0,1.000,0,0,0,,0,0
ÁLVAREZ,Engelbert,AST,7,3,2,1,0,1.000,0,0,0,,0,0
