Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
GRUAS,Alba,SBO,45,12,10,0,1,0,7,12,0.222,0.267,0.239,0.506,1,0,11,0,0,0,0,0
GUINEA,Inés,DRI,51,15,19,3,1,0,18,24,0.373,0.471,0.515,0.986,15,0,6,1,0,2,2,3
GUTIÉRREZ,Mireia,SBO,42,17,17,2,1,0,10,21,0.405,0.500,0.528,1.028,11,0,7,0,0,2,3,1
GÓMEZ,Julia,BCN,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,2,0,0,0,0,0
HERNÁNDEZ,Elena,DRI,26,13,8,0,0,0,8,8,0.308,0.308,0.486,0.794,5,5,8,0,1,1,5,0
HERRERA,Alba,DRI,4,0,1,0,0,0,1,1,0.250,0.250,0.250,0.500,0,0,1,0,0,0,0,0
HUBBARD,Claire,CAP,25,8,8,2,0,0,1,10,0.320,0.400,0.393,0.793,3,0,5,0,0,0,1,0
HUMPHREY,Dominique Sheree,RIV,8,1,3,0,0,0,0,3,0.375,0.375,0.444,0.819,1,0,1,0,0,0,0,0
IBÁÑEZ,Raquel,OBB,71,19,27,5,1,1,16,37,0.380,0.521,0.500,1.021,15,3,7,0,1,0,2,0
IZQUIERDO,Andrea,SBO,59,12,14,4,0,0,18,18,0.237,0.305,0.347,0.652,10,1,6,1,2,0,0,0
JIMÉNEZ,Carla,VIL,5,2,1,0,0,0,3,1,0.200,0.200,0.333,0.533,1,0,4,0,0,0,0,0
JIMÉNEZ,Irene,DRI,61,38,30,5,5,2,25,51,0.492,0.836,0.587,1.423,13,1,13,0,0,0,6,0
JONÁS,Roser,SBO,68,28,24,4,1,0,16,30,0.353,0.441,0.466,0.907,17,0,14,0,3,2,9,0
LARDÍN,Ainhoa,VIL,46,14,14,1,2,0,4,19,0.304,0.413,0.448,0.861,11,1,10,1,0,1,2,3
LARRAZA,Amaia,OBB,14,5,3,0,1,0,3,5,0.214,0.357,0.353,0.710,3,0,5,0,0,0,0,1
LATORRE,Cecilia,MIR,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
LEDEZMA,Sorangel,SBO,80,33,37,8,1,1,21,50,0.463,0.625,0.533,1.158,10,2,2,0,0,2,2,0
LEIRA,Iria,CAM,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
LEONIK,Marianna,CAM,38,7,6,0,0,0,1,6,0.158,0.158,0.304,0.462,7,1,10,0,0,0,6,1
LEYVA,Judith,BCN,68,15,24,4,2,0,15,32,0.353,0.471,0.403,0.874,7,0,7,2,2,0,1,2
LILLO,Belén,FEN,32,6,10,0,1,0,8,12,0.313,0.375,0.389,0.764,3,1,5,0,0,1,0,0
LIZAMA,Leyre,MIR,21,4,3,0,0,1,3,6,0.143,0.286,0.333,0.619,6,0,5,0,0,0,1,1
LLARI BARRIOS,María,BCN,5,0,1,0,0,0,1,1,0.200,0.200,0.200,0.400,0,0,2,0,0,0,0,0
LLORENS,Irene,FEN,71,33,19,3,4,1,16,33,0.268,0.465,0.404,0.869,12,5,14,1,1,2,14,1
LOIDI,Sara,OBB,85,19,25,3,3,2,25,40,0.294,0.471,0.365,0.836,7,3,13,0,1,0,8,1
LOPESILVERO,Sarah,DRI,42,25,26,11,0,2,19,43,0.619,1.024,0.746,1.770,19,2,0,0,0,0,4,0
LORA,Sara,FEN,50,8,9,1,2,0,6,14,0.180,0.280,0.250,0.530,3,2,10,0,1,3,4,0
LORENZO,Tatiana,DRI,89,25,40,15,3,1,33,64,0.449,0.719,0.523,1.242,16,0,3,1,2,1,3,0
LUNA GONZÁLEZ,Diana Carolina,CAP,8,3,3,0,0,0,0,3,0.375,0.375,0.375,0.750,0,0,2,0,0,0,0,0
LUNA,Glorilen,CAP,63,30,30,2,5,1,18,45,0.476,0.714,0.571,1.285,13,1,14,0,0,0,11,2
LÓPEZ,Alba,SBO,73,22,32,9,0,0,30,41,0.438,0.562,0.538,1.100,15,3,8,0,2,0,6,0
LÓPEZ,Blanca,OBB,69,20,18,2,0,0,9,20,0.261,0.290,0.320,0.610,3,3,10,0,0,2,9,0
LÓPEZ,Elena,SBO,5,3,2,1,0,0,1,3,0.400,0.600,0.571,1.171,1,1,0,0,0,0,0,0
LÓPEZ,Nuria,VIL,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,4,0,0,0,0,0
MAIRAL,Vera,MIR,13,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,7,0,0,0,0,0
MARTINEZ,Claudia,DRI,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
MARTÍN,Yarismar,ANT,55,6,17,5,0,0,6,22,0.309,0.400,0.367,0.767,5,0,9,1,0,1,2,0
MARTÍNEZ,Aridany,RIV,1,4,1,1,0,0,0,2,1.000,2.000,1.000,3.000,1,2,0,0,0,0,0,0
MARTÍNEZ,Macarena,ANT,88,14,23,8,2,0,17,35,0.261,0.398,0.306,0.704,6,1,16,0,3,4,2,2
MCMAHON,Sofía,MIR,20,1,0,0,0,0,0,0,0.000,0.000,0.130,0.130,1,2,15,0,0,0,1,0
MELARA,Tatiana,MIR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MELERO,Marta,ANT,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
MENCHERO,Coral,CAM,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MENDAÑA,Julia,DRI,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MODREGO,Uxua,OBB,23,13,9,2,2,1,10,18,0.391,0.783,0.563,1.346,8,1,1,0,0,0,6,0
MONCHO,Raquel,SBO,65,32,30,10,1,3,29,51,0.462,0.785,0.556,1.341,14,1,12,1,1,0,2,0
MORALES,Carlota,DRI,69,25,22,2,1,0,20,26,0.319,0.377,0.460,0.837,18,0,13,1,0,1,10,2
MORANT,Claudia,FEN,7,4,4,1,0,0,3,5,0.571,0.714,0.625,1.339,1,0,0,0,0,0,1,0
MOREIRA,Malena,MIR,29,4,3,0,0,0,2,3,0.103,0.103,0.297,0.400,7,1,12,0,0,1,2,1
MORENO,Rocío,DRI,72,22,28,3,2,0,28,35,0.389,0.486,0.500,0.986,13,3,9,0,0,2,7,1
MORENTE,Alba,DRI,75,27,26,5,3,4,25,49,0.347,0.653,0.462,1.115,15,2,12,0,1,0,2,0
MORLAS,Teresa,MIR,10,0,1,0,0,0,0,1,0.100,0.100,0.250,0.350,1,1,7,0,0,0,0,0
MOYA,Georgina,VIL,36,9,11,1,0,0,10,12,0.306,0.333,0.444,0.777,9,0,5,0,0,0,5,1
MÜLLER,Anne,CAP,12,3,2,0,0,0,1,2,0.167,0.167,0.286,0.453,2,0,4,0,0,0,2,0
NAVARRO,Ainara,RIV,51,15,16,3,0,1,17,22,0.314,0.431,0.453,0.884,12,1,2,1,0,2,1,0
NAVARRO,Judit,BCN,69,12,17,4,0,0,10,21,0.246,0.304,0.366,0.670,6,7,10,0,0,3,2,0
NAVEIRA,Silvia,CAM,3,1,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,2,0,0,0,0,0
NOVELLA,Carla,OBB,87,32,31,7,0,0,15,38,0.356,0.437,0.456,0.893,15,1,15,0,0,1,9,0
NUÑEZ,Elena,BCN,67,15,23,5,0,0,7,28,0.343,0.418,0.500,0.918,21,0,3,0,0,0,2,0
NUÑEZ,Fátima,CAM,39,6,11,0,1,0,3,13,0.282,0.333,0.356,0.689,4,1,9,1,1,1,2,0
NÚÑEZ,Cristina,CAM,14,3,6,1,0,0,3,7,0.429,0.500,0.529,1.029,1,2,2,1,0,0,0,0
OJEDA,Fransheska,ANT,47,9,10,1,1,0,7,13,0.213,0.277,0.260,0.537,2,1,10,0,0,1,2,0
ORDINOLA,Sofía,MIR,17,5,3,2,0,0,3,5,0.176,0.294,0.440,0.734,7,1,4,0,0,0,0,0
ORTIZ,Itziar,DRI,53,19,17,2,2,0,13,23,0.321,0.434,0.464,0.898,14,1,8,0,1,0,4,0
OTERMÍN,Liliana,FEN,24,5,5,1,0,0,1,6,0.208,0.250,0.269,0.519,2,0,6,0,0,5,0,1
OTERO,Laura,CAM,77,10,19,2,0,0,10,21,0.247,0.273,0.344,0.617,11,1,17,0,1,1,0,0
PALACIOS,Ainhoa,MIR,20,0,5,0,0,0,3,5,0.250,0.250,0.375,0.625,4,0,11,0,0,2,0,0
PALACIOS,Carmen,ANT,48,19,14,3,2,0,9,21,0.292,0.438,0.382,0.820,7,0,7,0,0,1,9,1
PALACIOS,Jessica,MIR,15,6,5,2,0,0,5,7,0.333,0.467,0.412,0.879,2,0,2,0,0,0,2,1
PANIZZA,Agustina,CAM,11,0,2,0,0,0,1,2,0.182,0.182,0.250,0.432,1,0,7,0,0,0,0,0
PAREJO,Beatriz,FEN,70,19,26,7,0,0,25,33,0.371,0.471,0.521,0.992,22,2,17,0,2,0,2,1
PARRÓN,Lucia,VIL,63,24,27,5,2,0,23,36,0.429,0.571,0.507,1.078,9,2,8,0,1,0,3,0
PAZ,Laura,CAM,70,17,24,2,2,0,15,30,0.343,0.429,0.420,0.849,9,1,3,0,1,2,6,2
PEIDRÓ,Sara,FEN,2,2,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
PERNALETE,Yarianna,RIV,77,17,30,5,0,0,17,35,0.390,0.455,0.473,0.928,13,0,2,1,1,0,1,0
PIDAL,Lidia,OBB,32,6,13,2,1,1,14,20,0.406,0.625,0.432,1.057,1,2,5,0,2,0,0,0
PINILLA,María,MIR,35,7,8,3,0,0,3,11,0.229,0.314,0.372,0.686,6,2,9,0,0,0,4,0
PINILLA,Samara,SBO,1,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
PISÓN,Maialen,OBB,88,26,36,5,3,1,19,50,0.409,0.568,0.465,1.033,9,2,14,0,2,2,10,1
PLATA,Judit,VIL,80,23,32,3,1,1,14,40,0.400,0.500,0.461,0.961,9,0,8,0,0,1,14,2
PUIG,Alba,SBO,27,16,12,3,1,0,13,17,0.444,0.630,0.568,1.198,8,1,3,0,1,0,4,0
PÉREZ,Alba,FEN,22,1,5,0,0,0,2,5,0.227,0.227,0.292,0.519,2,0,7,0,0,0,0,2
PÉREZ,Alejandra,CAM,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PÉREZ,Gala,BCN,12,0,3,0,0,0,0,3,0.250,0.250,0.357,0.607,2,0,3,0,0,0,0,0
PÉREZ,Lucía,DRI,4,5,2,0,0,0,4,2,0.500,0.500,0.600,1.100,1,0,1,0,0,1,0,0
PÉREZ,Yanely,CAP,41,10,11,3,1,0,10,16,0.268,0.390,0.302,0.692,2,0,9,1,0,0,0,0
QUINTERO,Daniela,FEN,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
RAMIL,Sarayd,CAM,79,17,20,1,0,0,11,21,0.253,0.266,0.352,0.618,11,1,11,1,0,1,4,0
RAMOS,Valentina,BCN,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
RAMÍREZ,Anyibell,RIV,97,37,47,9,2,4,46,72,0.485,0.742,0.526,1.268,6,7,1,0,4,0,7,0
RAMÓN,Sofia,RIV,2,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
REKALDE,Elene,OBB,6,2,1,0,0,0,1,1,0.167,0.167,0.375,0.542,2,0,3,0,0,0,0,0
REY,Marta,CAM,50,10,16,1,3,0,4,23,0.320,0.460,0.414,0.874,7,1,14,0,0,0,6,0
RODRIGO,Judith,BCN,74,16,23,3,1,0,14,28,0.311,0.378,0.407,0.785,11,1,15,0,0,10,4,1
RODRIGO,Marina,VIL,60,15,18,4,1,0,17,24,0.300,0.400,0.413,0.813,12,1,12,0,2,2,9,0
RODRIGO,Raquel,FEN,104,30,30,4,6,1,13,49,0.288,0.471,0.357,0.828,7,4,15,0,0,2,10,1
RODRÍGUEZ,Ariadna,CAP,29,9,5,2,0,0,6,7,0.172,0.241,0.333,0.574,3,4,17,0,0,0,0,1
ROJAS,Eloísa,MIR,20,0,3,1,1,0,5,6,0.150,0.300,0.190,0.490,1,0,8,0,0,0,0,0
ROMERA,Anna,SBO,19,12,9,3,0,0,12,12,0.474,0.632,0.607,1.239,8,0,4,0,1,0,3,1
ROSALÉN,Marta,FEN,62,13,18,8,1,0,12,28,0.290,0.452,0.471,0.923,21,1,11,0,1,2,4,0
RUÍZ,Cynthia,FEN,38,13,5,1,0,0,5,6,0.132,0.158,0.277,0.435,8,0,9,0,1,1,0,1
SAMPER,Rosa,VIL,5,2,1,0,0,0,2,1,0.200,0.200,0.333,0.533,1,0,4,0,0,0,1,0
SAN JUAN,Radhika,MIR,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
SANTANA,Rosa,CAP,32,11,10,1,0,1,8,14,0.313,0.438,0.450,0.888,7,1,7,0,0,0,3,0
SEGURA,Carla,SBO,79,34,32,5,5,0,21,47,0.405,0.595,0.520,1.115,16,4,1,0,1,3,8,2
SERRANO,Carolina,DRI,38,23,12,2,1,0,10,16,0.316,0.421,0.500,0.921,13,1,9,0,0,0,4,2
SERRANO,Paula,SBO,62,26,22,1,3,0,9,29,0.355,0.468,0.481,0.949,16,0,12,0,1,0,3,1
SKOPOVA,Barbora,BCN,3,0,2,0,0,0,2,2,0.667,0.667,0.800,1.467,2,0,1,0,0,0,0,0
SOBRINO,Anna,SBO,77,29,24,1,4,1,24,36,0.312,0.468,0.406,0.874,11,4,7,0,4,1,10,1
SOENGAS,Adelaida,CAM,40,6,12,2,2,0,6,18,0.300,0.450,0.396,0.846,6,1,9,0,1,1,0,1
SOJO,Yaicey,RIV,96,64,55,12,3,14,67,115,0.573,1.198,0.639,1.837,18,5,1,1,3,0,7,1
SOTO LINARES,Yaleisa,RIV,69,18,22,8,1,0,22,32,0.319,0.464,0.388,0.852,6,3,6,0,2,1,1,0
SOTO,Eva,FEN,76,14,22,4,2,0,28,30,0.289,0.395,0.368,0.763,10,0,8,0,1,2,5,0
SÁNCHEZ,Chantal,BCN,61,12,19,3,1,0,8,24,0.311,0.393,0.417,0.810,10,1,7,0,0,1,2,2
TEIJEIRO,Aroa,MIR,21,1,2,0,0,0,1,2,0.095,0.095,0.136,0.231,1,0,13,0,0,1,3,0
TEIXEIRA,Beatriz,CAP,60,13,17,0,2,0,15,21,0.283,0.350,0.362,0.712,6,2,7,1,1,1,2,1
TORMES,Vanesa,MIR,38,4,6,0,0,0,2,6,0.158,0.158,0.273,0.431,5,1,10,0,0,2,3,1
TRUJILLO,María,CAP,59,11,20,3,1,0,17,25,0.339,0.424,0.451,0.875,10,2,9,1,0,2,2,1
VALLS,Maria,VIL,5,3,0,0,0,0,3,0,0.000,0.000,0.250,0.250,2,0,0,0,1,0,1,0
VARGAS,Katia,CAM,11,1,0,0,0,0,0,0,0.000,0.000,0.154,0.154,1,1,2,0,0,0,0,0
VENTURA,Laura,OBB,47,9,13,2,3,0,5,21,0.277,0.447,0.393,0.840,6,3,19,0,0,1,1,2
VICENTE,Sara,MIR,17,1,0,0,0,0,1,0,0.000,0.000,0.105,0.105,2,0,10,0,0,0,0,0
VIDAL,Andrea,CAP,15,3,2,1,0,0,0,3,0.133,0.200,0.188,0.388,1,0,3,0,0,0,0,0
VILA,Irene,CAM,48,17,14,3,0,0,2,17,0.292,0.354,0.435,0.789,13,0,13,0,1,1,7,0
VILLANUEVA,Andrea,SBO,12,5,4,1,0,1,6,8,0.333,0.667,0.429,1.096,1,1,1,0,0,0,0,0
VILLARREYNA,Anielka,MIR,7,1,1,1,0,0,2,2,0.143,0.286,0.143,0.429,0,0,1,0,0,0,0,0
VIVAR,María Jesús,CAP,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
VIZCAÍNO,Diana,FEN,75,24,26,2,1,2,19,36,0.347,0.480,0.438,0.918,12,1,21,0,1,0,15,1
WISE,Brandi,BCN,40,13,13,1,2,0,8,18,0.325,0.450,0.413,0.863,5,1,11,0,0,0,0,0
YANES,Melisa,CAP,35,11,8,1,0,0,4,9,0.229,0.257,0.404,0.661,9,2,11,0,1,0,1,0
ZAVALA,Melitza,CAM,49,6,12,1,0,0,7,13,0.245,0.265,0.373,0.638,7,3,13,0,0,0,2,0
ZOROZA,Uxua,OBB,42,7,9,1,0,0,9,10,0.214,0.238,0.327,0.565,7,1,12,0,2,1,1,0
ÁLVAREZ,Estibaliz,RIV,98,28,38,11,3,2,31,61,0.388,0.622,0.440,1.062,10,0,7,0,1,1,0,0
ÁLVAREZ,Patricia,MIR,6,0,2,0,0,0,0,2,0.333,0.333,0.333,0.666,0,0,3,0,0,0,0,0
