Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DE ROY VAN ZUIJDEWIJN,Millie Ann,ROE,7,2,1,0,0,0,1,1,0.143,0.143,0.143,0.286,0,0,2,0,0,0,0,0
DE VRIES,Lisa,ROE,17,9,4,1,0,0,4,5,0.235,0.294,0.350,0.644,3,0,4,0,0,0,0,0
DEN DUIJN,Sterre,ROE,70,18,14,0,0,1,10,17,0.200,0.243,0.341,0.584,12,4,8,1,2,1,0,1
DIRKSZ,Quilen,NEP,111,25,35,4,2,0,18,43,0.315,0.387,0.378,0.765,11,2,10,3,3,4,3,0
DOLINSKI,Kate,AMS,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
DOWELL,Makenna Leigh,NEP,28,8,9,1,0,0,4,10,0.321,0.357,0.441,0.798,4,2,3,0,0,0,1,0
DRIJVERS,Charlotte,ROE,99,14,28,1,2,0,17,33,0.283,0.333,0.368,0.701,11,3,24,1,1,7,0,0
DRIJVERS,Sietske,ROE,25,5,5,1,0,1,4,9,0.200,0.360,0.300,0.660,3,1,3,0,1,3,1,0
DUBOIS,Ellie,ROE,6,1,2,0,0,0,0,2,0.333,0.333,0.429,0.762,1,0,3,0,0,0,0,0
DUNLOP,Nyasha,EUR,33,2,4,2,0,0,2,6,0.121,0.182,0.237,0.419,4,1,16,0,0,1,0,1
EDWARDS,Tristen Madison,NEP,28,6,12,4,1,1,9,21,0.429,0.750,0.529,1.279,3,3,4,0,0,0,0,0
ELSJAN,Evelien,TTT,31,1,4,0,0,0,0,4,0.129,0.129,0.156,0.285,1,0,13,0,0,2,0,0
EMMEN,Kim,ROE,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
EVERS,Sarah,OGZ,58,14,18,2,5,1,16,33,0.310,0.569,0.369,0.938,6,0,7,0,1,3,3,2
FELIX,Amy,OLY,63,12,21,4,2,1,11,32,0.333,0.508,0.400,0.908,7,0,10,0,0,0,4,0
FISCHER,Kirsten,NEP,28,9,4,1,1,0,5,7,0.143,0.250,0.273,0.523,5,0,12,0,0,0,1,0
FLANEGIN,Riangela,SPA,61,19,23,3,0,4,23,38,0.377,0.623,0.494,1.117,15,0,8,0,1,0,2,0
FLORENTINA,Keedy,EUR,92,17,28,0,0,0,4,28,0.304,0.304,0.379,0.683,10,1,27,0,0,1,9,2
FRANKA,Onaisha,ROE,99,22,30,1,2,0,13,35,0.303,0.354,0.386,0.740,13,1,38,0,1,2,4,0
FRANKA,Reganied,NEP,27,6,7,0,1,0,3,9,0.259,0.333,0.333,0.666,2,1,9,0,0,2,1,0
GELDOF,Kate,ROE,64,16,14,1,1,0,5,17,0.219,0.266,0.315,0.581,9,0,15,0,0,6,1,0
GEURTSEN,NINA,TTT,15,1,1,0,0,0,1,1,0.067,0.067,0.125,0.192,1,0,5,0,0,0,0,0
GILDEMACHER,Famke,SPA,76,8,21,2,0,0,20,23,0.276,0.303,0.391,0.694,14,1,20,2,1,3,0,1
GRETE,Alicyn,EUR,4,2,1,0,0,0,1,1,0.250,0.250,0.500,0.750,2,0,1,0,0,0,0,0
GROENLAND,Everest,SPA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
GROOTINGS,Senna,SPA,44,12,7,0,0,0,5,7,0.159,0.159,0.275,0.434,7,0,11,0,0,4,0,2
HELD,Hannah,TTT,8,2,1,0,0,0,0,1,0.125,0.125,0.300,0.425,2,0,2,0,0,0,0,0
HENKS,Rachel,OGZ,82,12,23,2,1,0,16,27,0.280,0.329,0.380,0.709,14,1,15,1,3,5,2,3
HOENEN,Kelly,NEP,57,11,14,2,0,0,13,16,0.246,0.281,0.368,0.649,11,0,21,0,0,1,2,0
HOEVERTS,Lisa,OGZ,66,8,14,3,0,0,4,17,0.212,0.258,0.257,0.515,4,0,8,2,0,0,0,0
HOOIJER,Iris,AMS,59,5,12,4,0,0,7,16,0.203,0.271,0.266,0.537,5,0,13,1,0,0,0,2
HOP,Lisa,OLY,60,20,25,5,0,0,10,30,0.417,0.500,0.521,1.021,11,2,12,0,0,0,3,1
HUSKEY,Madison,NEP,88,43,49,5,2,16,42,106,0.557,1.205,0.632,1.837,16,2,5,0,0,0,10,1
HUTCHISON,Amie,EUR,13,1,3,1,0,0,5,4,0.231,0.308,0.231,0.539,0,0,1,0,0,3,0,0
JACKSON,Jazmyn Renee,OLY,49,14,25,3,3,0,13,34,0.510,0.694,0.556,1.250,4,1,3,0,0,1,3,1
JANSEN,Annemiek,TTT,114,31,47,11,6,4,31,82,0.412,0.719,0.504,1.223,19,2,14,0,0,2,5,1
JANSEN,Annick,OGZ,5,0,1,0,0,0,0,1,0.200,0.200,0.200,0.400,0,0,2,0,0,0,0,0
JANSEN,Bodine,EUR,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
JARVIS,Adrianna Marie,NEP,8,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,2,0,2,0,0,1,0,0
JONES,Kimberly,AMS,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
JONG LOY,Uchenna,AMS,119,33,38,6,4,5,29,67,0.319,0.563,0.418,0.981,20,1,30,0,1,1,22,3
JORGENSEN,Stella,ROE,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
KARDIJK,Elyke,OLY,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
KIEFT,Lorraine,OLY,107,19,27,11,1,1,27,43,0.252,0.402,0.344,0.746,14,2,21,0,2,0,1,2
KOCK,Lorena,EUR,20,1,0,0,0,0,0,0,0.000,0.000,0.130,0.130,3,0,10,0,0,0,0,0
KOCK,Shaneequa,TTT,85,4,15,4,0,0,10,19,0.176,0.224,0.260,0.484,9,1,12,3,1,3,0,0
KWAKERNAAK,Julia,SPA,49,15,11,2,0,2,10,19,0.224,0.388,0.367,0.755,10,1,15,1,0,1,2,1
KWAKERNAAK,Lizzy,NEP,62,6,14,1,2,0,12,19,0.226,0.306,0.246,0.552,2,0,10,1,1,0,0,0
KYSIL,YEVA,TTT,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
LAGEWEG,Zoë,NEP,16,4,3,2,1,0,1,7,0.188,0.438,0.235,0.673,1,0,7,0,0,0,0,0
LIJBERS,Tammie,NEP,60,3,12,4,0,1,16,19,0.200,0.317,0.300,0.617,9,0,15,2,1,0,0,0
LOS,Isa,ROE,134,35,46,10,4,1,26,67,0.343,0.500,0.399,0.899,13,0,30,1,1,5,0,1
MARKIES,Isabelle,AMS,89,13,24,4,0,0,17,28,0.270,0.315,0.347,0.662,11,0,18,0,1,1,2,3
MAXIMILIANA,Thaima,SPA,13,2,3,0,1,0,0,5,0.231,0.385,0.231,0.616,0,0,3,0,0,0,0,0
MEADOWS,Lindsey,TTT,104,18,40,10,0,0,29,50,0.385,0.481,0.452,0.933,16,0,10,2,4,0,1,1
MEEWISSE,Jeske,AMS,110,18,35,7,0,0,31,42,0.318,0.382,0.387,0.769,11,2,21,1,1,0,4,2
MELONI,Masha,OGZ,82,9,20,2,0,0,9,22,0.244,0.268,0.300,0.568,7,0,5,0,1,8,3,4
MULLEN,Cassidi,OGZ,14,7,3,0,0,0,0,3,0.214,0.214,0.450,0.664,6,0,2,0,0,2,3,1
MWARO,Rose,AMS,22,3,6,1,0,0,1,7,0.273,0.318,0.333,0.651,1,1,6,0,0,1,4,2
NEMETH,Alexa,TTT,66,11,21,5,1,2,16,34,0.318,0.515,0.432,0.947,12,2,14,1,1,0,1,0
NETTEN,Chimène,OGZ,60,4,14,0,0,0,7,14,0.233,0.233,0.299,0.532,5,1,16,0,1,2,0,3
OOMES,Nina,SPA,129,38,35,7,3,1,20,51,0.271,0.395,0.351,0.746,17,0,27,0,2,4,10,1
OOSTING,Dinet,TTT,59,22,30,5,1,3,18,46,0.508,0.780,0.597,1.377,13,0,2,1,0,0,0,2
OOSTING,Marije,TTT,4,1,2,0,0,0,0,2,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
PIENEMAN,Kelsy,SPA,84,9,18,4,0,0,14,22,0.214,0.262,0.299,0.561,11,0,27,1,2,3,0,0
POOT,Ismay,SPA,105,20,25,6,1,0,27,33,0.238,0.314,0.291,0.605,7,2,23,1,3,5,2,0
PRINS,Anna,EUR,6,0,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,2,0,0,0,0,0
PRINS,Elena,EUR,55,9,16,1,2,0,10,21,0.291,0.382,0.339,0.721,5,0,8,1,2,4,4,2
PRUITT,Miranda,ROE,30,4,8,2,0,2,4,16,0.267,0.533,0.405,0.938,6,1,10,0,0,0,0,0
RECTOR,Machteld,OLY,48,13,10,5,0,0,10,15,0.208,0.313,0.304,0.617,6,1,18,0,1,3,1,0
REIGN HALE,Shyah,OGZ,111,36,41,11,4,7,24,81,0.369,0.730,0.474,1.204,15,8,16,0,1,2,16,1
REMMERS,Tess,TTT,89,12,16,2,0,0,8,18,0.180,0.202,0.318,0.520,19,0,18,6,2,2,2,1
SALAS,Shak-Yen,TTT,99,10,27,4,1,0,17,33,0.273,0.333,0.348,0.681,12,0,26,1,1,7,0,1
SCHISLER,Amber,NEP,71,14,22,4,1,4,25,40,0.310,0.563,0.449,1.012,15,3,19,2,0,0,2,0
SCHOLTE,Renée,SPA,36,9,7,1,0,0,5,8,0.194,0.222,0.310,0.532,5,1,15,0,0,1,1,1
SCHOOR,Caressa,OGZ,27,4,6,0,1,0,3,8,0.222,0.296,0.241,0.537,1,0,6,0,1,1,0,0
SCHOUTEN,Laura,EUR,95,11,30,3,1,0,11,35,0.316,0.368,0.337,0.705,2,1,11,0,0,6,2,1
SCHOUTEN,Lisa,EUR,41,1,5,0,0,0,1,5,0.122,0.122,0.265,0.387,8,0,20,0,0,0,1,0
SCHUL,Teaux,EUR,59,8,14,0,1,0,3,16,0.237,0.271,0.262,0.533,2,0,24,0,0,1,5,1
SCHUUR,Michelle,AMS,76,21,23,1,2,0,7,28,0.303,0.368,0.426,0.794,16,1,13,0,1,1,11,2
SEMELEER,Maouriënne,NEP,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SISTIG,Jana,TTT,24,5,8,1,1,0,3,11,0.333,0.458,0.433,0.891,5,0,5,0,1,0,1,2
SMID,Myrthe,TTT,7,0,2,0,0,0,0,2,0.286,0.286,0.286,0.572,0,0,3,0,0,0,0,0
SMIT,Isa,SPA,84,18,25,4,2,1,24,36,0.298,0.429,0.390,0.819,13,1,25,0,2,2,3,1
STEENBAKKERS-ASCHMAN,Saskia,EUR,12,2,3,1,0,0,0,4,0.250,0.333,0.357,0.690,1,1,3,0,0,0,0,1
STEJSKALOVÁ,Eliška,OLY,35,7,10,3,2,0,9,17,0.286,0.486,0.457,0.943,9,2,9,0,0,0,0,0
STOLK,Channah,EUR,59,3,13,0,1,0,5,15,0.220,0.254,0.254,0.508,3,0,25,0,1,2,5,3
STOLK,Mila,AMS,59,9,11,0,0,0,5,11,0.186,0.186,0.234,0.420,4,0,10,0,1,1,3,2
STUART,Rhowan,AMS,120,20,30,6,2,1,15,43,0.250,0.358,0.291,0.649,7,0,31,0,0,1,12,2
SWINKELS,Annelieke,NEP,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SZALAY,Katharina,TTT,82,34,32,2,1,0,7,36,0.390,0.439,0.485,0.924,12,3,6,0,0,1,0,1
TELLEKAMP,Renske,NEP,24,2,4,1,0,1,4,8,0.167,0.333,0.310,0.643,4,1,10,0,0,1,1,0
TELLEMAN,Megan,AMS,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
TEN DONKELAAR,Danielle,AMS,9,2,1,1,0,0,0,2,0.111,0.222,0.111,0.333,0,0,3,0,0,0,0,0
TER AVEST,Jessie,TTT,35,3,3,0,0,0,0,3,0.086,0.086,0.086,0.172,0,0,23,0,0,0,0,1
THOMAS,Lindsay Michelle,OLY,17,3,6,1,0,1,7,10,0.353,0.588,0.429,1.017,3,0,1,1,1,0,1,0
TOET,Esmee,OGZ,56,11,14,3,0,0,4,17,0.250,0.304,0.417,0.721,8,8,15,0,0,4,0,0
TOET,Pascalle,OGZ,3,0,1,0,0,0,1,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,1,0
TURKO,Erin,TTT,25,8,5,1,0,0,2,6,0.200,0.240,0.286,0.526,3,0,1,0,0,0,1,0
UDINK,Amy,OLY,59,7,15,2,0,1,9,20,0.254,0.339,0.362,0.701,9,1,7,4,0,1,0,0
UYTENDAAL,Lizzy,TTT,18,6,3,0,0,0,4,3,0.167,0.167,0.286,0.453,3,0,5,0,0,1,0,0
UYTENDAAL,Nicky,ROE,110,19,42,13,1,3,23,66,0.382,0.600,0.481,1.081,19,3,15,0,1,12,1,0
VALK,Cheraine,OLY,1,0,1,0,0,0,2,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
VAN AALST,Jessie,OLY,67,20,21,3,2,1,24,31,0.313,0.463,0.448,0.911,18,0,2,0,2,1,3,1
VAN BAAL,Aafje,TTT,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
VAN DALEN,Maxime,SPA,113,42,42,15,0,9,43,84,0.372,0.743,0.510,1.253,31,2,15,2,1,2,1,0
VAN DE WOUW,Ilse,NEP,71,6,12,3,0,0,4,15,0.169,0.211,0.181,0.392,1,0,22,1,0,0,2,1
VAN DER HAM,Romy,EUR,8,0,2,0,0,0,1,2,0.250,0.250,0.250,0.500,0,0,1,0,0,0,0,0
VAN DER HOEVEN,Liz,EUR,63,8,9,0,0,0,0,9,0.143,0.143,0.280,0.423,12,0,28,0,0,1,6,4
VAN DER MEER,Michelle,OGZ,68,9,15,0,1,0,8,17,0.221,0.250,0.270,0.520,3,2,10,1,1,4,0,0
VAN DER PUTTEN,Sanne,OLY,24,12,5,1,0,0,1,6,0.208,0.250,0.345,0.595,5,0,9,0,0,1,1,0
VAN DER ZANDEN,Cindy,OLY,123,37,47,11,1,1,42,63,0.382,0.512,0.463,0.975,20,1,8,2,3,0,3,3
VAN DER ZWAN,Julie,OLY,2,2,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,1,0,0,0,0,0
VAN DIJK,Franka,OLY,98,21,37,4,1,1,25,46,0.378,0.469,0.406,0.875,6,0,13,1,2,0,5,1
VAN DOORN,Sofie,OGZ,3,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VAN EIJL,Margot,ROE,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN GURP,Suka,SPA,97,54,52,11,2,10,39,97,0.536,1.000,0.671,1.671,44,0,7,1,2,0,9,2
VAN HEYNINGEN,Shari,EUR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN RAEMDONCK,Lisa,ROE,60,15,24,1,0,0,3,25,0.400,0.417,0.463,0.880,7,0,18,0,0,3,6,1
VERDICK,Winke,AMS,78,6,17,3,0,0,14,20,0.218,0.256,0.303,0.559,6,4,24,1,1,0,4,0
VERSLOOT,Eva,ROE,55,6,15,5,1,0,15,22,0.273,0.400,0.375,0.775,9,0,10,0,0,2,0,0
VISSER,Daisy,EUR,7,0,1,0,0,0,0,1,0.143,0.143,0.143,0.286,0,0,0,0,0,0,0,0
VISSERS,Willemijn,EUR,65,5,11,2,0,0,4,13,0.169,0.200,0.206,0.406,2,1,20,0,0,2,1,0
VONK,Britt,OLY,84,41,43,11,3,5,29,75,0.512,0.893,0.638,1.531,31,0,5,0,1,0,12,2
VONK,Mara,AMS,42,9,11,0,0,0,1,11,0.262,0.262,0.380,0.642,8,0,8,0,0,3,9,0
WEIS,Mirthe,NEP,40,5,9,2,1,0,4,13,0.225,0.325,0.311,0.636,4,1,19,0,0,0,2,1
WESTBERRY,Anna Maria,ROE,7,0,0,0,0,0,1,0,0.000,0.000,0.300,0.300,2,1,3,0,0,0,0,0
WESTHOEK,Julia,SPA,69,11,16,4,0,0,7,20,0.232,0.290,0.280,0.570,4,1,14,1,1,0,1,0
WINKEL,Julie,EUR,59,3,9,7,0,0,5,16,0.153,0.271,0.333,0.604,13,3,17,0,0,0,1,0
WISSINK,Laura,NEP,101,36,47,8,4,4,26,75,0.465,0.743,0.575,1.318,30,0,7,1,3,0,6,3
ZUIVER,Yarah,OGZ,17,7,2,0,0,0,3,2,0.118,0.118,0.318,0.436,4,1,5,0,0,1,3,0
ZWAKMAN,Yala,OGZ,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,2,0,0,0,0,0
ZWANENBURG,Bente,ROE,92,12,22,6,0,2,21,34,0.239,0.370,0.336,0.706,13,1,20,2,1,5,3,0
