Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
DE MEYER,Sam,GEN,0,0,6.75,1,0,0,0,0,4.0,7,3,3,1,2,1,0,0,18,0.389,0,1,0,0,0,5,4
DE ROO,Maxime,LIE,2,1,9.39,7,2,0,1,0,23.0,27,29,24,28,26,5,0,0,96,0.281,6,0,0,1,0,24,14
DE ZUTTER,Ruben,ZOT,2,2,5.06,9,5,0,0,0,16.0,6,11,9,24,32,1,0,0,54,0.111,5,7,0,0,0,6,8
DELVENNE,David,AND,4,3,4.68,14,8,0,4,1,57.2,49,44,30,26,90,8,0,1,229,0.214,2,8,0,0,2,50,25
DENACHTERGAEL,Ryan,BRI,4,1,11.57,5,5,0,0,0,14.0,16,20,18,19,16,2,0,0,55,0.291,0,7,0,1,0,9,13
DEPAEPE,Andrea,BRU,0,5,18.38,5,5,0,2,0,24.0,42,61,49,36,25,5,1,0,120,0.350,10,11,2,2,0,21,22
DEPAEPE,Andrea,BRU,0,2,18.00,2,2,0,0,0,2.0,8,8,4,2,2,0,0,1,14,0.571,3,0,0,0,0,1,1
DUPONT,Aubin,AND,2,3,15.16,7,5,0,0,0,19.0,27,46,32,28,11,6,1,2,90,0.300,4,2,1,0,1,18,22
DURIEUX,Bart,WIE,0,0,0.00,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,4,0.250,0,0,0,0,0,1,2
EDERICH,Arthur,LIE,5,3,10.68,9,9,0,2,0,46.1,50,61,55,61,14,9,1,1,185,0.270,6,15,2,3,0,58,57
EEKHOUT,Robin,ZOT,0,0,54.00,1,0,0,0,0,1.0,4,6,6,1,1,0,0,1,7,0.571,0,1,0,0,0,0,2
GARWIG,Quentin,BRU,0,0,20.25,2,0,0,0,0,2.2,5,6,6,1,2,3,0,0,13,0.385,0,1,1,0,1,4,1
GONTIER,Yannick,BOR,1,2,11.05,4,3,0,1,0,14.2,24,24,18,7,18,4,0,0,71,0.338,0,7,0,0,0,16,7
HERKUL,Efraim,ZON,3,1,5.65,5,5,0,1,0,28.2,40,25,18,11,33,6,3,0,130,0.308,1,4,0,1,0,29,20
HOFLACK,Bram,GEN,1,1,18.00,5,2,0,0,0,11.0,17,24,22,13,8,1,1,0,51,0.333,8,11,0,1,0,13,11
HOFLACK,Tim,BOR,1,0,3.00,1,1,0,0,0,3.0,2,1,1,1,2,2,0,0,10,0.200,0,2,0,0,1,3,4
HOUCK,Spencer,BRU,0,0,0.00,1,0,0,0,0,0.0,0,2,2,2,0,0,0,0,0,0.000,0,0,0,0,0,0,0
IMPENS,Kai,WIE,0,0,6.75,1,0,0,0,0,1.1,1,1,1,1,1,0,0,0,4,0.250,0,0,0,1,0,2,1
JANSSEN,Andy,HOB,0,0,0.00,1,0,0,0,0,0.0,1,2,2,2,0,0,0,0,1,1.000,1,0,0,0,0,0,0
KIELEMOES,Bavo,ZOT,3,1,4.62,6,3,0,0,0,25.1,33,21,13,9,16,4,1,0,110,0.300,0,2,0,0,1,38,16
KITAGAWA,Yuki,BRU,0,1,10.24,2,1,0,0,0,9.2,16,11,11,13,4,1,0,0,40,0.400,0,3,0,0,0,7,12
LAMPAERT,Thomas,WIE,0,1,14.09,1,1,0,1,0,7.2,9,12,12,8,3,0,0,0,32,0.281,0,3,0,0,0,12,7
LAURENT,Cyril,BRU,0,0,40.50,1,0,0,0,0,2.0,13,13,9,1,2,3,0,0,20,0.650,0,0,0,0,0,1,1
LIMONTA PADILLA,Alejandro,BRI,3,0,4.26,10,3,0,3,0,57.0,41,30,27,28,58,5,1,0,206,0.199,4,5,1,1,1,55,42
LOOBUYCK,Victor,WIE,3,4,8.45,9,8,0,2,0,43.2,53,50,41,32,22,9,0,1,179,0.296,3,7,0,3,5,49,52
LORRENTOP,Lucas,HOB,5,0,2.78,8,5,0,1,1,32.1,22,12,10,12,48,5,1,0,119,0.185,3,1,0,0,0,35,9
LOUVET,Florian,BRU,0,1,58.50,1,1,0,1,0,4.0,16,26,26,10,2,3,1,0,26,0.615,4,5,0,0,0,5,3
MAREELS,Glenn,BOR,1,1,2.60,4,2,0,0,0,17.1,17,5,5,6,15,1,0,1,67,0.254,1,3,0,0,0,19,15
MASARU,Hirota,LEU,0,0,0.00,1,0,0,0,0,1.0,0,0,0,1,1,0,0,0,2,0.000,0,0,0,0,0,1,0
MAUËN,Olivier,BRU,0,0,4.66,4,0,0,0,0,9.2,13,5,5,8,13,5,0,0,40,0.325,1,1,0,0,0,8,6
MAUËN,Olivier,BRU,0,1,6.48,3,1,0,0,0,8.1,9,8,6,10,5,4,0,0,31,0.290,3,1,0,1,0,6,10
MEERT,Aaron,BOR,1,2,6.75,3,3,0,0,0,9.1,9,9,7,7,11,2,0,1,34,0.265,5,0,0,0,0,12,2
MEURIS,Robin,GEN,5,0,3.57,10,5,0,4,0,68.0,67,33,27,25,72,15,3,0,279,0.240,2,3,0,0,0,70,52
MULDERS,Matthias,BRA,1,2,16.62,7,2,1,0,0,21.2,45,42,40,30,5,8,2,0,100,0.450,2,0,1,1,0,34,15
MULKERS,Milan,ZON,0,0,2.89,2,0,0,0,0,9.1,7,6,3,7,6,0,0,0,36,0.194,2,2,0,1,0,11,9
MULLEBROUCK,Faustin,WIE,0,0,81.00,1,0,0,0,0,0.2,1,7,6,8,1,0,0,0,4,0.250,0,0,0,0,0,0,1
MULPAS,Loïc,MSG,0,0,0.00,2,0,0,0,0,2.1,2,0,0,2,1,1,0,0,8,0.250,0,1,0,0,0,4,0
MUMENTHALER,Frédéric,BRI,1,0,11.70,5,1,0,0,0,10.0,15,16,13,8,6,5,0,0,44,0.341,0,5,0,0,0,5,15
NIAZI,Hsibullah,BOR,0,0,4.26,5,0,0,0,0,6.1,4,3,3,4,10,0,0,1,25,0.160,2,0,0,2,0,4,5
NIELSEN,David,BRU,0,0,162.00,1,0,0,0,0,0.1,5,6,6,3,0,1,0,0,6,0.833,1,0,0,0,0,1,0
NILS,Van Den Bergh,BEV,0,1,0.00,2,1,0,0,0,0.0,3,10,6,5,0,0,0,0,5,0.600,0,1,0,0,0,0,0
NUNEZ ALONZO,David Amador,MSG,0,0,3.86,1,0,0,0,0,4.2,3,2,2,6,6,1,0,0,15,0.200,0,1,0,0,0,3,3
OBERTO SILVA,Tomasz,MSG,4,0,0.67,5,3,0,0,0,27.0,12,2,2,18,33,1,0,0,85,0.141,0,2,0,0,0,17,21
PACHECO ALVAREZ,Giënco,BOR,1,1,12.00,10,2,0,0,0,24.0,24,32,32,33,29,3,1,1,89,0.270,8,5,1,0,0,15,18
PEETERS,Jort,MER,1,1,18.69,3,1,0,0,0,4.1,10,11,9,3,4,1,0,0,23,0.435,0,3,0,0,0,1,7
PEREZ CABARALLO,Arturo,BRI,0,1,27.00,1,1,0,0,0,1.2,1,5,5,8,2,0,0,0,5,0.200,1,0,0,0,0,2,0
PERQUY,Peterjan,LEU,0,0,13.50,1,0,0,0,0,2.0,2,3,3,0,0,1,0,0,8,0.250,0,0,0,1,0,3,4
PIERREUX,Xavier,MSG,0,0,2.45,3,0,0,0,0,3.2,2,1,1,0,5,0,0,0,12,0.167,0,2,1,0,0,3,2
PISVIN,Nicolas,BRU,0,0,18.47,2,0,0,0,0,6.1,12,15,13,10,3,3,0,0,31,0.387,3,2,0,0,0,9,5
PLASSCHAERT,Briek,ZOT,0,0,5.56,7,0,1,0,0,11.1,8,15,7,10,18,1,2,0,46,0.174,1,3,0,1,1,11,7
POTTER,Barney,LEU,0,1,12.27,7,1,0,0,0,18.1,29,28,25,22,10,6,2,1,81,0.358,1,2,0,1,2,19,22
REYNS,Christof,BEV,0,1,0.00,1,1,0,0,0,0.0,1,5,4,3,0,0,0,0,2,0.500,0,0,0,0,0,0,0
ROBBERECHTS,Jill,MER,2,0,7.20,4,3,0,1,0,15.0,21,13,12,10,15,3,1,0,66,0.318,2,0,0,2,0,13,15
ROEF,Axl,HOB,0,0,108.00,1,0,0,0,0,0.1,0,4,4,5,0,0,0,0,0,0.000,5,1,1,0,0,0,0
ROME,Julien,MSG,2,0,1.88,4,1,0,0,0,14.1,10,3,3,3,7,1,1,0,51,0.196,0,2,0,0,0,26,8
ROTTHIER,Yens,BEV,0,1,9.31,11,1,0,0,0,29.0,29,35,30,34,39,5,2,0,109,0.266,6,12,1,0,2,20,18
RUELLE,Andy,BRA,0,0,6.00,3,0,0,0,0,9.0,15,6,6,1,7,0,0,0,40,0.375,1,1,0,1,0,10,8
RUELLE,Daan,BRA,0,2,8.50,13,2,1,1,0,36.0,51,35,34,17,25,9,2,0,155,0.329,3,7,0,3,0,39,40
RYELANDT,Maurice Kantaro,BRU,0,0,18.00,6,0,0,0,0,11.0,18,25,22,15,5,1,2,0,53,0.340,3,5,0,1,0,12,14
SADZO,Tomas,HOB,0,0,0.00,2,0,0,0,0,3.1,2,0,0,0,1,1,0,0,13,0.154,1,0,0,0,0,7,2
SAKAI,Yosuke,LEU,5,4,5.32,13,11,0,2,1,64.1,59,46,38,44,89,10,0,1,250,0.236,5,8,1,0,1,55,33
SANDOVAL MORENO,Miguel Alejandro,BRU,0,0,31.50,1,0,0,0,0,2.0,7,8,7,2,2,0,0,0,12,0.583,2,3,1,0,0,2,1
SCHMITT,Cobe,BEV,0,1,21.32,4,1,0,1,0,12.2,25,39,30,30,12,9,0,0,66,0.379,1,4,0,1,0,12,13
SELLICAERTS,Yorrid,HOB,1,1,5.70,8,2,0,0,0,23.2,21,19,15,23,24,4,2,0,90,0.233,0,0,0,0,0,30,10
SIRGEDAS,Matas,BOR,0,0,4.26,2,0,0,0,0,6.1,7,3,3,3,12,0,0,0,27,0.259,2,1,0,0,0,4,3
SLUYS,Aaron,BRU,0,0,0.00,1,0,0,0,0,1.2,1,1,0,3,3,0,0,0,7,0.143,0,0,0,0,0,1,1
SLUYS,Aaron,BRU,0,0,30.38,3,0,0,0,0,2.2,5,9,9,8,3,3,0,0,13,0.385,3,2,0,0,0,3,2
SMETZ,Tristan,MSG,5,1,4.70,12,9,0,1,0,38.1,35,29,20,32,29,2,0,0,144,0.243,4,3,1,1,0,37,38
SPURGEON MIZUNOYA,Joe,BRU,0,0,12.27,3,0,0,0,0,7.1,13,10,10,10,5,3,1,0,32,0.406,0,0,0,0,0,8,6
SPURGEON MIZUNOYA,Joe,BRU,0,0,6.75,1,1,0,0,0,4.0,3,3,3,1,2,2,0,0,15,0.200,3,0,0,0,0,6,4
STEIJN,Will,LEU,0,0,0.00,2,0,0,0,0,2.0,0,0,0,0,2,0,0,0,6,0.000,0,0,0,0,0,3,1
STOKART,Adrien,AND,1,2,9.55,8,3,0,1,0,33.0,59,41,35,8,32,20,0,1,159,0.371,0,2,1,3,1,26,30
THOMAS,Van Der Herten,BEV,0,3,14.34,5,3,0,0,0,10.2,16,30,17,20,11,3,1,0,53,0.302,5,3,0,0,1,11,10
TORMANS,Nik,ZON,0,0,13.50,1,0,0,0,0,2.2,5,6,4,0,3,1,0,0,16,0.313,0,0,0,0,0,3,2
TRINKUNAS,Domantas,MER,0,1,1.17,3,0,0,0,0,7.2,5,1,1,0,11,1,1,0,24,0.208,0,0,0,1,0,4,5
TSIOBBEL,Sam,ZOT,2,0,9.69,3,1,0,1,0,13.0,22,14,14,13,9,2,1,0,51,0.431,1,3,0,2,0,9,10
URQUIAGA RODRIGUEZ,Carlos Enrique,BRI,1,0,0.00,1,1,0,0,0,4.0,1,0,0,5,1,0,0,0,13,0.077,0,2,0,0,0,6,5
VAN AGTMAEL,Noah,MER,2,2,10.41,10,5,0,0,0,32.0,29,40,37,37,38,4,3,0,123,0.236,16,15,0,3,1,28,27
VAN BIESEN,Michiel,BEV,1,5,13.97,9,6,0,0,0,29.0,34,60,45,46,25,5,2,0,127,0.268,14,7,1,2,0,30,30
VAN DAMME,Jeffrey,WIE,0,0,16.43,4,0,0,0,0,7.2,12,15,14,13,5,2,0,0,32,0.375,4,1,0,0,0,8,6
VAN DER LINDEN,Simon,MSG,0,0,3.00,1,0,0,0,0,3.0,5,2,1,0,1,1,0,0,14,0.357,0,0,0,0,0,5,2
VAN DEYNSE,Mathis,GEN,4,2,7.01,8,6,0,0,0,34.2,40,32,27,22,20,7,0,1,145,0.276,5,8,0,0,1,37,41
VAN DROOGENBROECK,Owen,MER,0,0,3.18,3,0,0,0,0,5.2,1,2,2,8,4,0,0,0,16,0.063,2,2,0,0,0,7,4
VAN GANSBERGHE,Flor,ZOT,2,5,7.07,12,8,0,4,0,56.0,48,61,44,46,57,5,1,2,216,0.222,10,14,0,3,2,58,41
VAN HOVE,Eléonore,BRU,0,0,135.00,1,0,0,0,0,0.1,4,5,5,1,1,1,0,1,6,0.667,0,1,0,0,0,1,0
VAN HOVE,Niels,BEV,0,0,47.25,1,0,0,0,0,1.1,1,8,7,9,1,0,0,0,4,0.250,1,0,0,0,0,2,0
VAN LANDUYT,Ruben,HOB,5,0,3.79,11,6,0,0,0,35.2,19,17,15,44,61,3,0,0,125,0.152,6,4,0,0,0,24,15
VAN WINCKEL,Kevin,BRU,0,1,44.18,1,1,0,0,0,3.2,15,25,18,10,2,4,0,1,30,0.500,0,2,0,0,0,3,5
VANDERVELDEN,Cazimir,GEN,0,1,13.50,2,1,0,0,0,2.0,1,4,3,3,3,0,0,0,9,0.111,0,1,0,0,0,1,2
VANDERVELDEN,Viktor,BOR,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,2,0,0,0,3,0.000,0,0,0,0,0,0,1
VERBEKEN,Nils,MER,0,1,36.00,1,0,0,0,0,1.0,3,4,4,1,1,0,0,0,5,0.600,2,1,0,0,1,1,1
VERHAERT,Josse,BRA,0,0,54.00,1,0,0,0,0,0.1,3,2,2,1,0,0,0,0,4,0.750,0,1,0,0,0,0,1
VINCENT,Xavier,MER,1,0,16.20,1,0,0,0,0,3.1,8,10,6,8,3,1,0,0,19,0.421,2,0,0,0,0,3,4
VIZEE,Robin,MER,3,0,6.17,7,4,0,0,0,35.0,39,33,24,22,17,12,3,0,145,0.269,3,6,1,3,0,35,43
VOETS,Jérémy,MSG,0,0,6.75,1,0,0,0,0,1.1,2,1,1,0,0,1,0,0,6,0.333,0,0,0,0,0,4,0
VOORTS,Seppe,BRA,0,0,67.50,1,0,0,0,0,0.2,2,5,5,6,0,0,0,0,3,0.667,0,1,3,1,0,0,2
WAEYE,Mathias,WIE,1,1,8.83,6,2,0,0,0,17.1,35,26,17,3,11,9,1,0,89,0.393,0,1,0,0,0,21,16
WANG,Yu Sheng,LEU,0,1,8.25,5,1,0,0,0,12.0,10,18,11,12,14,3,0,0,49,0.204,6,4,0,0,0,13,5
WHELAN,Philip James,MER,0,0,3.52,2,1,0,0,0,7.2,11,8,3,4,7,2,0,0,37,0.297,1,2,0,0,0,5,11
WOLLAERT,Björn,GEN,0,1,19.13,3,1,0,0,0,8.0,15,23,17,9,3,3,2,0,38,0.395,1,4,0,1,0,9,10
YAMADA,Naoya,BRU,0,1,9.00,1,1,0,0,0,3.0,3,5,3,5,2,0,1,1,13,0.231,0,0,1,1,0,4,3
YAMADA,Naoya,BRU,0,4,15.15,5,4,0,0,0,13.2,21,24,23,27,7,1,1,0,53,0.396,2,6,0,1,0,11,15
YBARRA,Andres,ZON,2,2,6.75,5,3,0,1,0,22.2,21,20,17,8,25,4,2,0,94,0.223,2,6,1,0,0,25,18
YONCHEV,Martin,MSG,0,0,0.00,1,0,0,0,0,0.0,0,5,5,5,0,0,0,0,0,0.000,2,0,0,0,0,0,0
ZACCHI,Romain,BRU,0,0,22.30,3,0,0,0,0,7.2,18,29,19,17,3,1,2,1,45,0.400,5,2,1,2,0,7,13
ZAJONC,Oliver,LEU,0,0,6.75,1,1,0,0,0,2.2,1,2,2,5,0,0,0,0,8,0.125,0,0,0,0,0,5,2
