Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DALL'OLIO,Francesco,MOD,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DE ANGELIS,Manuel,LIN,6,2,2,0,0,0,1,2,0.333,0.333,0.333,0.666,0,0,1,1,0,0,0,0
DE AZA PEREZ,Bryan Alejandro,PAU,25,3,6,0,1,0,2,8,0.240,0.320,0.321,0.641,2,1,4,1,0,0,1,0
DE BONI,Christian,ROV,2,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,2,0,0,0,0,0,0,0
DE DONNO,Giacomo Maria,NET,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0
DE LOS SANTOS BAUTISTA,Winklel Manuel,CAN,23,4,4,0,0,0,0,4,0.174,0.174,0.208,0.382,1,0,11,0,0,1,0,1
DE MARIA,Maurizio,TOR,11,2,1,0,0,0,1,1,0.091,0.091,0.412,0.503,5,1,0,1,0,0,1,0
DEL PRIORE,Fabio,ATL,23,3,5,0,0,0,1,5,0.217,0.217,0.333,0.550,4,0,9,1,0,1,2,0
DELGADO CASTANEDA,Livan Francisco,CAG,22,1,7,2,0,0,7,9,0.318,0.409,0.360,0.769,2,0,9,1,1,0,0,0
DELMONTE,Tommaso,COL,22,3,6,1,0,0,3,7,0.273,0.318,0.333,0.651,0,2,7,0,0,0,2,0
DENTONI,Federico,REG,12,1,1,0,0,0,2,1,0.083,0.083,0.214,0.297,2,0,5,0,0,0,1,0
DEOTTO,Alessandro,COL,24,6,8,0,0,0,1,8,0.333,0.333,0.467,0.800,6,0,8,0,0,0,3,0
DESIMONI,Stefano,PAR,18,4,7,2,1,0,4,11,0.389,0.611,0.500,1.111,4,0,3,0,0,0,0,0
DI FABIO,Lorenzo,RSM,12,3,3,1,0,0,0,4,0.250,0.333,0.308,0.641,1,0,2,0,0,0,0,0
DI MEO,Lorenzo,SEN,18,6,2,0,0,0,2,2,0.111,0.111,0.273,0.384,3,1,10,0,0,0,1,0
DI PERSIA,Daniele,NET,27,6,10,1,1,1,4,16,0.370,0.593,0.433,1.026,2,1,6,0,0,0,0,1
DI RAFFAELE,Lorenzo,RSM,8,2,3,0,0,0,0,3,0.375,0.375,0.444,0.819,1,0,2,0,0,0,0,0
DI RONZA,Claudio,POV,15,1,3,0,0,0,0,3,0.200,0.200,0.200,0.400,0,0,4,0,0,0,1,0
DI TURI DE FRENZA,Giovanni,MAC,22,1,3,0,0,0,3,3,0.136,0.136,0.208,0.344,2,0,11,0,0,1,0,0
DIAZ DIAZ,Marcos Antonio,RSM,23,4,7,0,0,0,2,7,0.304,0.304,0.448,0.752,4,2,5,0,0,0,1,1
DOBBOLETTA,Lorenzo,BOL,21,4,6,4,0,0,8,10,0.286,0.476,0.320,0.796,2,0,7,1,2,0,1,0
DRENI,Julian,ROV,19,3,2,1,0,0,1,3,0.105,0.158,0.150,0.308,1,0,3,1,0,1,0,0
EBAU,Gabriele,CAG,2,0,1,0,0,0,1,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
ENCARNACIÓN SEGURA,Wander Joel,PAR,24,3,11,2,0,0,8,13,0.458,0.542,0.483,1.025,3,0,2,1,2,0,0,0
ERRICO,Mirko,ATL,22,4,7,1,0,0,1,8,0.318,0.364,0.375,0.739,2,0,3,1,0,0,3,1
EVANGELISTA JOSE,Digno Emmanuel,GOD,9,0,2,0,0,0,2,2,0.222,0.222,0.222,0.444,0,0,1,0,0,0,0,0
EXPOSITO GOTERA,Ernesto David,ROV,24,4,8,0,0,0,4,8,0.333,0.333,0.429,0.762,4,0,5,1,0,0,1,0
FAGGI,Matteo,PAU,19,2,4,1,0,0,0,5,0.211,0.263,0.464,0.727,5,4,8,0,0,0,0,2
FALZI,Nicola,VER,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
FARINA,Giovanni,PAD,2,1,1,0,1,0,3,3,0.500,1.500,0.800,2.300,1,2,0,0,0,0,0,0
FATICANTI,Valdemaro,FIO,17,4,4,0,0,0,2,4,0.235,0.235,0.350,0.585,3,0,3,0,0,0,1,1
FAVA,Jacopo,CRO,9,1,2,1,0,0,2,3,0.222,0.333,0.417,0.750,2,1,2,0,0,0,0,0
FERRI,Jacopo,MOD,15,2,4,0,0,0,1,4,0.267,0.267,0.294,0.561,1,0,5,0,1,1,1,0
FERRINI COLMENAREZ,Jose Leonardo,RSM,17,2,3,1,0,0,0,4,0.176,0.235,0.300,0.535,3,0,4,2,0,1,0,0
FLISI,Riccardo,PAR,19,1,3,1,0,1,1,7,0.158,0.368,0.238,0.606,1,1,7,0,0,0,1,0
FOCCHI,Amedeo,RIM,12,2,4,1,0,0,3,5,0.333,0.417,0.429,0.846,2,0,4,0,0,0,0,0
FOLETTI,Lorenzo,COD,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
FOLLI,Stefano,OLT,23,3,5,0,0,0,0,5,0.217,0.217,0.250,0.467,1,0,8,0,0,0,1,0
FONTANA,Leonardo,FIO,25,4,8,0,0,0,3,8,0.320,0.320,0.346,0.666,1,0,3,1,0,0,1,0
FORTE,Lorenzo,SET,5,0,1,0,0,0,0,1,0.200,0.200,0.200,0.400,0,0,4,0,0,0,0,0
FORTI,Michele,GRO,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,0,1,0,0,0,0,0,0
FRACCHIOLLA RIOS,Gianny Tomasso,CAG,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
FRANCESCHELLI,Tommaso,BBC,11,1,1,1,0,0,0,2,0.091,0.182,0.091,0.273,0,0,5,0,0,0,0,0
FRANCESCHINI,Luca,TOR,20,0,2,0,0,0,1,2,0.100,0.100,0.174,0.274,1,1,9,0,1,0,1,0
FRANCESCHINI,Mattia,MOD,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
FRASCHETTI,Luca,MIL,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
FRAULINI,Giacomo,MIL,12,1,3,0,0,0,2,3,0.250,0.250,0.308,0.558,1,0,6,0,0,0,1,0
FRIGATO,Alessandro,ROV,10,0,1,0,0,0,2,1,0.100,0.100,0.091,0.191,0,0,6,1,1,0,0,0
FRIGGERI,Matteo,POV,23,0,4,1,0,0,3,5,0.174,0.217,0.240,0.457,1,1,7,1,0,0,2,0
FUNZIONE,Niccolò,GRO,14,3,2,0,0,0,1,2,0.143,0.143,0.294,0.437,2,1,3,0,0,0,0,0
FURLAN,Daniele,RON,13,3,3,1,1,0,3,6,0.231,0.462,0.214,0.676,0,0,3,0,1,0,0,0
FURLANI,Luca,RON,28,8,9,0,1,0,4,11,0.321,0.393,0.429,0.822,5,1,5,0,1,0,1,1
FURLANI,Marco,RON,18,4,4,0,1,0,3,6,0.222,0.333,0.320,0.653,2,2,5,0,3,1,2,0
FUZZI,Francesco,BOL,7,0,2,0,0,0,1,2,0.286,0.286,0.375,0.661,0,1,1,0,0,0,0,0
GABRIELLI,Andrea,RIM,20,4,4,0,0,1,4,7,0.200,0.350,0.261,0.611,2,0,7,0,1,1,1,0
GALLI,Samuele,GOD,10,2,2,0,0,0,1,2,0.200,0.200,0.500,0.700,5,1,7,0,0,1,0,1
GALLO,Francesco,LIN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
GAMBERINI,Samuele,BOL,18,4,2,0,0,0,2,2,0.111,0.111,0.273,0.384,4,0,5,1,0,0,1,0
GANASSI,Davide,REG,0,1,0,0,0,0,1,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
GARAVAGLIA,Alessandro,MIL,15,0,5,2,0,0,2,7,0.333,0.467,0.412,0.879,2,0,6,0,0,0,0,0
GARAVITO MIGUEL,Ernesto Manuel,COD,15,5,4,0,0,1,3,7,0.267,0.467,0.476,0.943,5,1,5,0,0,0,0,0
GARCIA PEREIRA,jose elias,BBC,23,3,11,1,0,1,5,15,0.478,0.652,0.520,1.172,2,0,3,1,0,0,0,0
GARCIA,SEBASTIAN ALEJANDRO,MAC,26,5,8,0,0,0,1,8,0.308,0.308,0.400,0.708,4,0,8,0,0,0,2,1
GARRA,Michele,TOR,9,2,1,0,0,0,0,1,0.111,0.111,0.200,0.311,1,0,4,0,0,0,0,0
GASTALDI,Marco,POV,12,1,2,0,0,0,0,2,0.167,0.167,0.167,0.334,0,0,4,0,0,0,0,0
GEMINIANI,Raffaele,GOD,6,1,0,0,0,0,0,0,0.000,0.000,0.400,0.400,3,1,4,0,0,1,1,0
GENTILI,Riccardo,PAU,26,2,5,1,0,0,2,6,0.192,0.231,0.276,0.507,3,0,10,0,0,1,0,0
GERALI,Guido,CRO,16,1,5,1,0,0,1,6,0.313,0.375,0.313,0.688,0,0,3,0,0,0,0,0
GERALI,Matteo,CRO,23,2,11,0,1,0,4,13,0.478,0.565,0.538,1.103,3,0,5,1,0,1,0,2
GHENO,Pietro,RON,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
GIACOMAZZI,Pierangelo,PAD,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
GIACOMINI,Tommaso,BOL,6,1,1,0,0,0,1,1,0.167,0.167,0.286,0.453,1,0,3,0,0,0,0,0
GIARDINI,Mattia,RIM,4,0,1,0,0,0,1,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,0,0
GINTILI TALON,Luigi,CAN,23,6,6,2,1,1,6,13,0.261,0.565,0.414,0.979,3,3,10,0,0,0,2,0
GIORDANI,Federico,GRO,27,3,6,2,0,1,3,11,0.222,0.407,0.250,0.657,1,0,9,2,0,0,0,0
GIOVANARDI,Alex,POV,19,0,1,0,0,0,0,1,0.053,0.053,0.143,0.196,2,0,11,0,0,0,0,1
GOMEZ RAGUSA,Jose Luis,FIO,24,4,7,1,0,0,4,8,0.292,0.333,0.370,0.703,2,1,2,1,0,0,1,0
GONZALEZ FREITES,Pablo Daniel,NET,17,0,6,1,0,0,1,7,0.353,0.412,0.522,0.934,6,0,1,0,0,0,0,0
GONZALEZ SANAMÈ,Noel,PAR,28,6,11,5,0,0,6,16,0.393,0.571,0.433,1.004,1,1,2,2,0,0,0,0
GONZÁLEZ TAVERAS,Luís Manuel Junior,PAR,28,8,13,1,0,0,4,14,0.464,0.500,0.531,1.031,3,1,3,2,0,0,0,0
GOZZINI,Tommaso,FIO,22,3,7,0,1,0,0,9,0.318,0.409,0.348,0.757,1,0,2,0,0,0,0,0
GRASSANI,Davide,COL,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
GUADAGNINO,Diego Jesus,COL,1,0,0,0,0,0,0,0,0.000,0.000,0.667,0.667,2,0,1,0,0,0,0,0
GUEVARA DUCATO,Jhorjan Jose,MOD,14,3,4,1,0,0,1,5,0.286,0.357,0.333,0.690,1,0,4,0,0,0,1,0
GUGLIELMI,Edoardo,OLT,12,4,1,0,0,0,2,1,0.083,0.083,0.476,0.559,9,0,8,0,0,0,2,1
HELDER,Eugene Alexander Junior,BOL,24,9,8,1,0,1,4,12,0.333,0.500,0.448,0.948,5,0,5,1,0,0,2,0
HERRERA TORREZ,Jose Francisco,BBC,23,2,4,0,0,0,0,4,0.174,0.174,0.240,0.414,2,0,11,1,0,0,0,1
IBBA,Massimiliano,CAG,11,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,8,0,0,0,0,0
INFANTE CARRENO,Juan Carlos Junior,MOD,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
JOSEPH TIMO,Manuel Marcelo,MAC,23,2,2,0,0,0,0,2,0.087,0.087,0.250,0.337,5,0,3,1,0,0,1,1
KRASNIQI,Mergim,FIO,3,0,0,0,0,0,0,0,0.000,0.000,0.571,0.571,4,0,1,0,0,0,0,0
LAGHI,Cristian,GOD,7,3,2,0,0,1,3,5,0.286,0.714,0.455,1.169,3,0,2,0,1,0,0,1
LAISE,Alessandro,CRO,21,4,4,0,0,0,1,4,0.190,0.190,0.261,0.451,1,1,4,0,0,1,1,0
LAMBERTINI,Lorenzo,MOD,10,1,2,0,0,0,1,2,0.200,0.200,0.200,0.400,0,0,6,0,0,1,0,0
LASARACINA,GIACONINO PAOLO,SET,6,4,2,1,0,1,3,6,0.333,1.000,0.600,1.600,4,0,1,0,0,0,0,0
LAURENTI,DAVID GRAYSEN,SEN,11,2,3,1,0,0,2,4,0.273,0.364,0.429,0.793,3,0,7,1,0,0,0,1
LEONESIO,Tommaso,SEN,18,1,6,2,0,0,4,8,0.333,0.444,0.316,0.760,0,0,3,3,1,0,0,1
LEONORA,Dudley Lauriano Michael Junior,MAC,22,2,7,2,0,0,3,9,0.318,0.409,0.414,0.823,5,0,1,0,2,0,0,0
LETTIERI,Leonardo,POV,17,1,8,1,0,0,1,9,0.471,0.529,0.500,1.029,1,0,3,0,0,0,0,1
LIBERATORE,Ernesto Paolo,BOL,18,4,10,0,0,2,10,16,0.556,0.889,0.667,1.556,5,1,2,0,0,1,2,1
LO MONACO,Andrea,MIL,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LO RILLO,Francesco,LIN,20,2,4,0,0,0,1,4,0.200,0.200,0.467,0.667,8,2,6,0,0,0,1,0
LOCATELLI,Lorenzo,COD,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,0,1,1,0,0,0,0,1
LOPEZ NUNEZ,Javier Alberto,RSM,21,2,2,0,0,0,3,2,0.095,0.095,0.160,0.255,2,0,7,1,2,0,0,0
LORI,Emanuele,OLT,7,4,2,0,0,0,2,2,0.286,0.286,0.583,0.869,4,1,0,0,0,1,0,0
LUCIANI,Diego,GRO,17,0,2,1,0,0,0,3,0.118,0.176,0.118,0.294,0,0,6,2,0,0,0,0
LUDOVISI,Fabio,LIN,16,3,2,0,0,0,1,2,0.125,0.125,0.167,0.292,1,0,6,0,1,1,2,0
LUDOVISI,Francesco,LIN,12,2,1,0,0,0,2,1,0.083,0.083,0.313,0.396,3,1,4,0,0,0,0,0
LUGLI,Davide,POV,20,1,1,0,0,0,0,1,0.050,0.050,0.050,0.100,0,0,5,1,0,1,0,0
MAGRO,Marco,PAD,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
MANGHI,Giacomo,OLT,23,4,7,1,1,0,2,10,0.304,0.435,0.360,0.795,1,1,10,0,0,0,0,0
MANNAZZU,Oscar,CAN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MANNAZZU,Ruben,CAN,11,1,2,0,1,0,1,4,0.182,0.364,0.308,0.672,2,0,7,0,0,0,2,0
MANTOVANI,Pietro,COL,30,5,9,0,0,0,1,9,0.300,0.300,0.333,0.633,1,1,5,0,1,2,5,0
MARCHESI,Daniele,CRO,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
MARCHESI,Francesco,CRO,4,2,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
MARCHI,Mattia,REG,1,2,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,1,0,0,0,0,0,0
MARINELLI,Tommaso,ATL,5,1,1,0,0,0,2,1,0.200,0.200,0.500,0.700,1,2,3,0,0,0,0,0
MARROCCHI,Luca,LIN,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
MARTIGNONI,Andrea,VER,30,2,9,2,1,0,10,13,0.300,0.433,0.333,0.766,2,0,8,1,1,0,1,0
MARTINA,Francinel Francisco,BOL,25,11,11,1,0,2,5,18,0.440,0.720,0.500,1.220,1,2,5,2,0,0,3,0
MARTINI PARILLI,Renzo Guillermo,BBC,24,4,8,2,0,0,2,10,0.333,0.417,0.385,0.802,2,0,1,1,0,0,0,0
MARZIALE,Jacopo,TOR,14,1,4,1,0,0,2,5,0.286,0.357,0.333,0.690,1,0,8,0,0,0,0,0
MATEO MEDINA,Neify,PAU,26,3,4,1,1,0,2,7,0.154,0.269,0.241,0.510,2,1,13,0,0,0,1,0
MAZZANTI,Riccardo,NET,26,5,5,1,0,1,3,9,0.192,0.346,0.250,0.596,2,0,5,1,0,0,1,1
MEAZZA,Filippo Massimo,MIL,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,1,0,0
MELEGARI,Nicola,COL,10,1,4,0,0,0,1,4,0.400,0.400,0.455,0.855,1,0,1,0,0,1,1,0
MELIORI,Davide,VER,30,5,11,3,0,1,6,17,0.367,0.567,0.382,0.949,1,1,3,0,2,0,1,0
MELONI,Giulio,TOR,15,2,2,0,0,0,3,2,0.133,0.133,0.316,0.449,2,2,5,0,0,1,2,0
MENGOLI,Andrea,BOL,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MERCURI,Mattia,GRO,21,0,4,3,0,0,3,7,0.190,0.333,0.261,0.594,1,1,8,0,0,0,0,1
MERIGGI,Davide,GOD,13,0,4,1,0,0,2,5,0.308,0.385,0.375,0.760,2,0,3,0,1,0,0,0
MERIGGI,Giacomo,GOD,16,4,8,1,1,1,6,14,0.500,0.875,0.526,1.401,1,1,0,0,1,0,0,0
MICEU,Mario,RON,24,3,5,2,0,1,7,10,0.208,0.417,0.286,0.703,1,2,2,1,1,0,0,0
MIDENA,Mattia,RON,11,0,5,1,0,0,3,6,0.455,0.545,0.667,1.212,6,1,0,0,0,0,0,0
MILANI,Niccolò,SEN,4,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,1,0,0,0,0,0,0
MILLI,Matteo,PAU,10,0,0,0,0,0,0,0,0.000,0.000,0.091,0.091,1,0,8,0,0,0,0,0
MINARI,Alexandro,POV,23,3,4,0,0,0,0,4,0.174,0.174,0.269,0.443,2,1,6,1,0,0,2,0
MINEO,Alberto,PAR,23,4,5,3,0,0,5,8,0.217,0.348,0.357,0.705,5,0,7,1,0,0,0,0
MINGHELLI RADOLOVICH,Nicolò,GOD,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MINOIA,Simone,COD,25,5,9,2,1,0,10,13,0.360,0.520,0.414,0.934,3,0,6,0,1,0,1,1
MIRABAL LEON,Charlie Peter,COL,25,2,5,2,0,0,5,7,0.200,0.280,0.375,0.655,7,0,4,0,0,0,0,1
MOCCIA,Gianluca,PAD,6,2,0,0,0,0,0,0,0.000,0.000,0.500,0.500,6,0,2,0,0,0,0,0
MONARI,Eugenio,GOD,18,1,3,1,0,0,2,4,0.167,0.222,0.286,0.508,3,0,6,0,0,1,0,1
MONCION RODRIGUEZ,Leudy,SET,9,2,4,0,0,0,0,4,0.444,0.444,0.500,0.944,1,0,4,0,0,0,1,0
MONDA,Manuel,ATL,18,2,6,1,0,0,2,7,0.333,0.389,0.333,0.722,0,0,6,0,0,0,1,0
MONDA,Mirco,ATL,18,2,5,0,0,0,2,5,0.278,0.278,0.381,0.659,3,0,7,1,0,0,0,0
MONDO,Marco,VER,5,1,1,0,0,0,0,1,0.200,0.200,0.200,0.400,0,0,4,0,0,0,0,0
MONTANARI,Alessandro,ATL,21,7,6,1,0,1,3,10,0.286,0.476,0.464,0.940,6,1,8,0,0,0,0,1
MONTANARI,Lorenzo,ATL,12,1,1,0,0,0,1,1,0.083,0.083,0.083,0.166,0,0,9,0,0,0,0,0
MONTANARI,Tommaso,RIM,2,0,0,0,0,0,1,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
MORDACCI,Lorenzo,COL,8,4,4,0,0,0,1,4,0.500,0.500,0.556,1.056,1,0,1,0,0,0,0,0
MORONTA RODRIGUEZ,Francisco Julian,MOD,9,1,3,0,0,0,2,3,0.333,0.333,0.455,0.788,2,0,4,0,0,0,0,1
NANI,Tommaso,COD,26,6,6,1,0,0,4,7,0.231,0.269,0.231,0.500,0,0,11,0,0,1,1,0
NARDI,Alessandro,POV,23,3,7,1,0,0,1,8,0.304,0.348,0.360,0.708,1,1,5,0,0,0,0,0
NIFOSÌ,Matteo,VER,24,6,8,2,0,0,2,10,0.333,0.417,0.393,0.810,3,0,4,1,1,0,0,0
NOGUERA,Freddy Miguel,BBC,9,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,1,0,0,0,0
NOSTI,Nicholas Gidon,ROV,16,9,7,2,0,0,1,9,0.438,0.563,0.609,1.172,6,1,2,1,0,0,1,0
NOVELLO,Davide,PAD,30,5,11,2,0,0,8,13,0.367,0.433,0.424,0.857,3,0,3,1,0,0,1,2
OLDANO,Matteo,GRO,9,0,1,0,0,0,0,1,0.111,0.111,0.111,0.222,0,0,4,0,0,1,0,0
ORLANDI,Lorenzo,LIN,12,1,1,0,0,0,1,1,0.083,0.083,0.267,0.350,2,1,3,0,0,1,0,0
ORLANDINI,Lorenzo,GRO,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ORRASCH,Andrea,VER,25,7,6,1,0,2,5,13,0.240,0.520,0.406,0.926,7,0,7,1,0,0,0,0
ORSELLI,Manuel,GOD,25,6,6,2,0,0,0,8,0.240,0.320,0.296,0.616,2,0,9,0,0,0,4,0
PACINI,Filippo,PAD,12,4,4,0,0,0,4,4,0.333,0.333,0.500,0.833,3,2,3,0,1,0,1,0
PANCELLINI,Mattia,ATL,15,2,2,0,0,0,1,2,0.133,0.133,0.350,0.483,3,2,9,0,0,0,1,0
PAOLINI,Ricardo Segundo,BOL,20,5,4,1,0,0,2,5,0.200,0.250,0.357,0.607,5,1,2,0,2,2,1,0
PARISE,Michele,PAU,17,1,0,0,0,0,1,0,0.000,0.000,0.105,0.105,2,0,11,0,0,0,0,0
PASCOLI,Matteo,MAC,20,1,0,0,0,0,0,0,0.000,0.000,0.130,0.130,3,0,13,0,0,0,2,0
PASOTTO,Andrea,MIL,1,0,1,0,0,0,1,1,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,0
PASOTTO,Marco,MIL,12,1,3,1,0,0,1,4,0.250,0.333,0.400,0.733,3,0,7,0,0,1,2,0
PASOTTO,Samuele Giovanni,MIL,15,0,1,0,0,0,0,1,0.067,0.067,0.067,0.134,0,0,9,1,0,0,1,0
PASSA,Mirko,LIN,23,0,4,0,0,0,0,4,0.174,0.174,0.240,0.414,1,1,7,1,0,0,0,0
PELUSO,Mattia,PAU,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
PENALOZA CRISAFI,Carmelo Jose,COD,23,4,6,3,0,0,6,9,0.261,0.391,0.346,0.737,2,1,2,1,0,0,1,0
PERAZZINI,Enrico,RIM,8,2,1,0,0,0,0,1,0.125,0.125,0.417,0.542,3,1,3,0,0,0,0,0
PERDOMO MORA,Gabriel Eduardo,MAC,10,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,7,0,0,0,0,0
PEREZ LO GIUDICE,Luis Eduardo,REG,16,4,7,1,0,0,4,8,0.438,0.500,0.571,1.071,3,2,4,1,0,2,2,0
PEREZ SANTANA,Yan Luis,OLT,14,2,2,0,0,0,2,2,0.143,0.143,0.143,0.286,0,0,4,0,0,0,0,0
PESTANA GUIA,Reinaldo Leandro,PAD,26,6,11,1,0,2,8,18,0.423,0.692,0.483,1.175,2,1,4,0,0,0,0,1
PETRONIA,ROLANDO RECHEL,OLT,21,5,4,2,0,0,3,6,0.190,0.286,0.357,0.643,5,1,8,3,1,0,3,0
PIAZZA,Manuel,CRO,25,4,6,2,0,0,2,8,0.240,0.320,0.406,0.726,7,0,5,0,0,1,1,0
PICCINI,Filippo,BBC,21,1,4,2,0,0,0,6,0.190,0.286,0.261,0.547,2,0,7,1,0,1,0,1
PICCOLI,Davide,VER,27,3,5,3,0,0,4,8,0.185,0.296,0.233,0.529,1,1,7,1,1,0,2,0
PIETERNELLA VARGAS,Ortwin Hose,RSM,17,2,7,1,0,1,3,11,0.412,0.647,0.444,1.091,1,0,3,0,0,0,0,1
PINA MENDEZ,LUIS DANIEL,SET,8,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,1,0,0,0,0
PINI,Romano Santiago,RIM,21,2,4,0,0,0,0,4,0.190,0.190,0.261,0.451,2,0,11,0,0,0,1,0
PIUMATTI,Gabriele,GOD,20,3,6,1,0,0,0,7,0.300,0.350,0.440,0.790,5,0,3,1,0,0,2,0
PIZZOLI GOMEZ,Franco Javier,COD,23,2,10,4,1,0,3,16,0.435,0.696,0.519,1.215,2,2,1,1,0,0,1,2
POMA,Sebastiano,CRO,27,7,8,1,0,0,2,9,0.296,0.333,0.387,0.720,3,1,6,1,0,0,2,0
POMPILIO,Romolo,MOD,13,2,1,0,0,0,2,1,0.077,0.077,0.294,0.371,4,0,6,0,0,0,1,0
POMPONI,Michele,OLT,20,4,7,4,1,1,7,16,0.350,0.800,0.519,1.319,7,0,5,0,0,0,1,2
PUGGIONI,Matteo,CAN,22,5,5,0,0,0,0,5,0.227,0.227,0.292,0.519,1,1,13,0,0,1,1,1
PULZETTI,Luca,RIM,15,7,8,1,0,0,2,9,0.533,0.600,0.682,1.282,4,3,0,0,0,1,1,1
QUEZADA MARTE,Junior Starling,PAU,12,0,1,0,0,0,0,1,0.083,0.083,0.083,0.166,0,0,7,0,0,0,0,0
RAGIONIERI,Marco,OLT,20,3,7,2,0,0,4,9,0.350,0.450,0.409,0.859,2,0,5,1,0,0,1,0
RAMPO,Elia,VER,27,5,10,3,0,0,5,13,0.370,0.481,0.370,0.851,0,0,7,0,0,1,2,0
RASSIZAD,Niccolò Amir,FIO,4,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,2,0,2,1,0,0,0,0
REGGIOLI,Samuele,PAU,13,4,5,1,0,0,0,6,0.385,0.462,0.429,0.891,1,0,5,0,0,0,1,0
RESCA,Alessandro,TOR,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
RESCA,Corrado,TOR,18,2,3,0,0,0,2,3,0.167,0.167,0.286,0.453,3,0,7,1,0,0,1,0
RESCIGNO,Valerio,LIN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
RETROSI,Gabriele,LIN,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
