Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Zamudio,Esteban,GREY,2,0,0,0,0,0,0,0,,,,,2,0,1,1,0,0,0,0
Zezula,Nico,GREY,2,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Vrana,Roman,GREEN,2,0,0,0,0,0,0,0,,,,,2,0,2,0,0,0,1,0
Ramazan,Anuar,PURPL,2,0,0,0,0,0,0,0,,,,,2,0,1,0,0,0,0,0
Suarez,Oscar,AQUA,2,1,0,0,0,0,0,0,,,,,2,0,1,0,0,0,0,0
Vogler,Nicolar,GERMA,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Miguel Luis,Luis,PURPL,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Fajardo,Jassielth,PURPL,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Van Elk,Zeb,AQUA,1,0,0,0,0,0,0,0,,,,,0,1,1,0,0,0,0,0
Sabatini,Filippo,NETRO,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Eshuis,Dylan,ORANG,1,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Weijgertze,Bram,GREY,1,1,0,0,0,0,0,0,,,,,1,1,1,0,0,0,0,0
Romero,Evian,GREY,0,0,0,0,0,0,0,0,,,,,3,0,0,0,0,0,1,0
Korthals,Conrad,BLACK,0,2,0,0,0,0,0,0,,,,,5,0,0,0,0,0,0,0
