Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
AARTS
Arno,LEU,40,12,11,2,0,0,9,13,0.275,0.325,0.370,0.695,4,2,0,0,0,0,2,0
ACAMPO
Bryan,BRU,12,5,2,0,0,0,1,2,0.167,0.167,0.333,0.500,2,1,5,0,0,0,2,0
ADAMS-SMITH
Ben,BRU,3,0,1,0,0,0,1,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
ADAMS-SMITH
Ben,BRU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ADAMS
Finn,BOR,25,7,7,0,1,0,6,9,0.280,0.360,0.438,0.798,6,1,12,1,0,0,5,0
ALARDIN
Adrien,BRU,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ALMAGRO GOMEZ
Jose Raul,BRI,54,7,16,2,0,0,14,18,0.296,0.333,0.333,0.666,4,0,8,0,2,0,11,0
ALMONTE BERROA
Oliver,MER,43,19,12,0,0,0,11,12,0.279,0.279,0.475,0.754,13,4,10,0,1,0,14,2
ANDRIES
Thibo,BOR,30,6,3,0,0,0,4,3,0.100,0.100,0.317,0.417,8,2,16,0,1,0,1,0
ANTHONISSEN
Quinten,BRA,44,8,15,0,1,0,6,17,0.341,0.386,0.482,0.868,9,3,7,0,0,0,15,0
ANTOINE
Louis,BRU,16,2,2,0,0,0,1,2,0.125,0.125,0.333,0.458,5,0,8,0,0,0,7,0
ANTOINE
Louis,BRU,3,1,1,0,0,0,1,1,0.333,0.333,0.500,0.833,1,0,2,0,0,0,2,0
AZEVEDO
Miguel,BRU,2,2,1,0,0,0,0,1,0.500,0.500,0.667,1.167,1,0,0,0,0,0,3,0
AZEVEDO
Miguel,BRU,24,3,4,2,0,0,4,6,0.167,0.250,0.286,0.536,2,2,10,0,0,0,1,0
BALTUS
Terry,LIE,47,30,19,3,1,1,10,27,0.404,0.574,0.545,1.119,11,6,7,0,2,0,25,0
BAR
Maxime,LIE,33,15,8,1,1,0,9,11,0.242,0.333,0.481,0.814,16,1,11,0,2,0,8,0
BARCHA
Pascal,BRU,10,0,1,0,0,0,1,1,0.100,0.100,0.100,0.200,0,0,6,0,0,0,0,0
BAUDÉ
Florian,GEN,43,12,16,4,0,0,7,20,0.372,0.465,0.491,0.956,6,4,2,0,0,0,13,0
BELMANS
Jonas,BRA,27,8,9,1,0,0,2,10,0.333,0.370,0.550,0.920,8,5,11,0,0,0,3,1
BERINTAN
Robin-Jan,GEN,23,5,6,2,0,0,4,8,0.261,0.348,0.393,0.741,4,1,10,0,0,0,3,0
BEYENS
Brian,HOB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
BHUIYAN
Kashsaf,BRU,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,0,0,0,0,0
BHUIYAN
Kashsaf,BRU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BHUIYAN
