Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
PEREIRA,Wilfredo,PAN,1,1,0,1,0,1.000,0,0,0,,0,0
PEREZ,Andrys,CUB,2,14,12,2,0,1.000,0,3,1,75.0,0,0
PEREZ,Carlos,VEN,4,22,21,1,0,1.000,0,0,0,,0,0
PEREZ,Jorge,MEX,1,1,0,1,0,1.000,0,0,0,,0,0
PEREZ,Juan,MEX,4,8,7,0,1,0.875,0,0,0,,0,0
PERKINS,Robbie,AUS,1,4,3,1,0,1.000,0,2,1,66.7,0,0
PROFAR,Juremi,NED,5,22,21,1,0,1.000,4,0,0,,0,0
PÉREZ,Carlos,VEN,4,53,49,4,0,1.000,1,0,1,0.0,1,0
QUIROZ,Carlos Xavier,PAN,4,47,45,1,1,0.979,2,0,0,,0,0
RAMOS,Jose,PAN,4,13,12,0,1,0.923,0,0,0,,0,0
REYES,Angel,VEN,5,9,9,0,0,1.000,0,0,0,,0,0
RICHARDSON,Denzel,NED,5,5,3,2,0,1.000,0,0,0,,0,0
RITTER,Luke,USA,4,32,28,4,0,1.000,3,0,0,,0,0
RIVERA,Yadiel,PUR,4,11,6,5,0,1.000,0,0,0,,0,0
RODRIGUEZ,Herlis,VEN,5,7,7,0,0,1.000,0,0,0,,0,0
RODRIGUEZ,Luis,MEX,1,1,1,0,0,1.000,0,0,0,,0,0
RODRÍGUEZ,Frank,DOM,2,9,9,0,0,1.000,0,0,0,,0,0
RODRÍGUEZ,Nivaldo,VEN,2,1,1,0,0,1.000,0,0,0,,0,0
ROJAS,Jose,MEX,4,36,34,2,0,1.000,3,0,0,,0,0
ROSS,Shawn,PUR,4,27,24,3,0,1.000,3,0,0,,0,0
SAKAKURA,Shogo,JPN,1,16,16,0,0,1.000,0,1,0,100.0,0,0
SANCHEZ,Asael,MEX,1,3,3,0,0,1.000,0,0,0,,0,0
SANCHEZ,Mario,VEN,1,2,0,1,1,0.500,0,0,0,,0,0
SANTIAGO,Andres,PUR,2,2,1,0,1,0.500,0,0,0,,0,0
SANTOS,Jhonny,PAN,4,5,5,0,0,1.000,0,0,0,,0,0
SANTOS,Roel,CUB,2,4,4,0,0,1.000,0,0,0,,0,0
SCHOOP,Jonathan,NED,5,19,9,10,0,1.000,4,0,0,,0,0
SCHOOP,Sharlon,NED,5,9,4,5,0,1.000,3,0,0,,0,0
SELASSA,Delano,NED,4,11,11,0,0,1.000,0,0,0,,0,0
SHAW,Matt,USA,4,6,2,4,0,1.000,1,0,0,,0,0
SHIN,Minjae,KOR,1,1,0,1,0,1.000,0,0,0,,0,0
SIMPSON,Chandler,USA,4,7,7,0,0,1.000,0,0,0,,0,0
SONG,Sungmun,KOR,2,14,6,7,1,0.929,1,0,0,,0,0
STANKIEWICZ,Teddy,MEX,1,4,4,0,0,1.000,0,0,0,,0,0
TATSUMI,Ryosuke,JPN,1,1,1,0,0,1.000,0,0,0,,0,0
TEJADA,Ruben,PAN,4,12,1,10,1,0.917,2,0,0,,0,0
THOMAS,Colby,USA,4,3,3,0,0,1.000,0,0,0,,0,0
TIMMERMANS,Kaj,NED,1,1,0,1,0,1.000,1,0,0,,0,0
TOMSJANSEN,Rushenten,NED,1,1,1,0,0,1.000,0,0,0,,0,0
TORRES,Victor,PUR,2,3,3,0,0,1.000,0,0,0,,0,0
TREJO,Alan,MEX,4,13,3,9,1,0.923,1,0,0,,0,0
VAN BORKULO,Jair,NED,1,1,1,0,0,1.000,0,0,0,,0,0
VAN DER MEER,Stijn,NED,2,3,2,1,0,1.000,0,0,0,,0,0
VARGAS,Jesús,VEN,1,1,1,0,0,1.000,0,0,0,,0,0
VAZ,Javier,PUR,4,16,10,5,1,0.938,1,0,0,,0,0
VERNON,Austin,USA,2,2,1,1,0,1.000,0,0,0,,0,0
VILLEGAS,Edgardo,PUR,4,13,12,1,0,1.000,0,0,0,,0,0
VIÑALES,Rafael,CUB,2,7,6,1,0,1.000,0,0,0,,0,0
WALTERS,Jean Harvin,CUB,1,2,1,1,0,1.000,1,0,0,,0,0
WARD,Ryan,USA,4,1,1,0,0,1.000,0,0,0,,0,0
WHITEFIELD,Aaron,AUS,1,4,4,0,0,1.000,0,0,0,,0,0
WILLIAMS,Carson,USA,4,20,5,13,2,0.900,3,0,0,,0,0
WILSON,Alexis,MEX,3,27,26,1,0,1.000,0,0,1,0.0,0,0
WINGROVE,Rixon,AUS,1,9,7,2,0,1.000,0,0,0,,0,0
WRIGHT,Joshwan,PAN,3,9,3,6,0,1.000,0,0,0,,0,0
WU,Chun-Wei,TPE,2,2,1,1,0,1.000,0,0,0,,0,0
YOON,Donghee,KOR,2,3,3,0,0,1.000,0,0,0,,0,0
YUEH,Tung-Hua,TPE,1,2,2,0,0,1.000,0,0,0,,0,0
