uniform_number,player_name,position,bats,throws,ht,wt,yob
33,KIRBY Joe,2B/UTL,L,R,0,0,1979
5,KÜNG Patrick,3B/OF,R,R,176,69,2024
18,LUTTER Matthias,OF,R,R,180,70,2024
8,MAIER Levin,P/IF,R,R,176,65,2024
29,MÄSER Luca,C/OF,R,R,188,70,2024
10,MÄSER Yanik,2B/3B/SS,S,R,189,78,2024
20,MURPHY Jackson,C/1B,R,R,185,90,1998
9,NÖBL Leon,1B/DH,R,R,189,88,2024
12,PALMA Kelvis,P,R,R,175,72,1998
37,PATERNO Gregor,UTL,R,R,0,0,1996
2,SCHEDLER Laurin,C/2B,R,R,167,56,2024
22,SCHNETZER Hannes,P,R,R,0,0,2024
23,FRIAS Erwin,P/SS,S,R,178,70,1988
55,WIDEMSCHEK Moritz,P/OF,R,R,0,0,1997
24,WINDER Marcel,UTL,R,R,179,75,1989
16,ZIMMERMANN Jonas,P/3B,R,R,181,80,2024
52,ALZINGER Richard,RF/OF,R,R,186,90,1994
74,DITTRICH Felix,UTL,R,R,0,0,2024
21,DORFFNER David,1B/OF,R,R,180,90,1990
41,DUENAS Omar,P,R,R,0,0,1997
3,FERAK JR. Peter,UTL,R,R,0,0,1984
29,HACKL Samuel,C/3B,R,R,0,0,1996
11,HACKL Mo,P/SS,S,R,183,85,1992
14,HILLIARD Alexander,IF/UTL,R,R,182,72,1990
2,HILLIARD JT,UTL,R,R,0,0,1987
49,JOHNSTONE Michael,1B/UTL,R,R,0,0,1981
8,LETOUZÉ Thierry,P,R,R,180,83,1987
38,LÖFFLER Dominik,LF/OF/UTL,R,R,173,72,1988
9,MÜLLER Moritz,UTL,R,R,0,0,2024
24,NAHMENS William,P/UTL,R,R,0,0,1995
16,PETRACS Lars,UTL,R,R,0,0,2024
22,RIGELE Lukas,C/1B/OF,R,R,0,0,1988
32,SALZMANN Benjamin,1B/2B/UTL,R,R,184,98,1991
72,SCHADLER Nicholas,P/IF/UTL,R,R,0,0,2024
57,SCHADLER Mario,P,R,R,175,64,1996
48,SCHERMER Tobi,CF,R,R,176,73,1989
46,SEISER Claus,C/3B,R,R,180,78,1993
4,SIMONSEN Jakob,P/UTL,R,R,180,77,1990
87,SPITZHIRN Maximilian,UTL,R,R,0,0,2024
54,SWANSON Jonathan,OF/UTL,R,R,0,0,2024
19,WEATHERLY Nathan,C/IF/UTL,R,R,0,0,2024
3,ELLENBOGEN Jonathan,IF,R,R,175,78,1993
44,HALPER Lennard,P/IF,R,R,180,74,2024
17,HIRNSCHAL Fabian,SS,R,R,173,74,1993
27,HOSCHER Christoph,C/2B,R,R,173,78,2024
61,INMANN Lukas,P,R,R,187,81,2024
11,KAWANISHI Dan,IF,L,R,178,74,2024
46,LACAYO Jerry,C/IF,R,R,178,79,1993
9,LASTINGER Andreas,C/OF,R,R,178,90,1991
24,LAZAR Jakob,1B/OF,R,L,179,74,2024
31,PAMPERL Willi,IF,R,R,170,70,2024
58,PORTNER Luis,C,R,R,182,71,2024
75,RESEL Alexander,1B/3B,R,R,178,80,2024
14,RESS Björn,P/OF,R,R,183,72,2024
21,REYES Peter,P/OF,R,R,180,86,1993
1,SAKANASHI Hiroyuki,P/1B/OF,L,L,178,84,1982
34,SCHNEIDER Michael,P/IF,R,R,180,78,1994
16,STEMMER Georg,OF,R,R,176,78,2024
8,TALIR Dominik,P/OF,R,R,184,83,1992
22,THAU Angelo,P/2B,R,R,180,70,2024
35,VALIDO Alessandro,P,R,R,0,0,1996
25,WALENTA Daniel,P,R,R,170,75,1994
23,ZIMMERLE Felix,IF,R,R,184,86,1994
5,BRANDT David,2B/SS/CF,R,R,0,0,1990
20,BURNS Parker,P,R,R,0,0,2024
6,GRUBER Martin,2B/3B/SS/LF,R,R,0,0,1993
8,GRUBER Andre,C/1B,R,R,0,0,1979
15,HOLZINGER Raphael,UTL,R,R,0,0,2024
30,JENSEN James,P/2B/SS,R,R,0,0,1991
99,LIBISELLER Martin,1B/2B,R,R,0,0,1990
17,MAYR Raphael,P/1B/OF,L,L,193,85,1996
38,SCHMIDT Marco,OF,R,R,0,0,1992
18,SCHWARZ Daniel,UTL,R,R,0,0,1989
11,TAXACHER David,1B/LF/OF,L,L,0,0,2024
0,THURNHOFER Elias,UTL,R,R,0,0,2024
19,VAVRUSA Jiri,P,R,R,185,72,1995
10,WILHELM Felix,CF/OF,R,R,0,0,1993
55,WILHELM Florian,P,R,R,0,0,1990
33,ASTL Paul,P/C,R,R,195,104,1985
35,BECK Luca,2B/3B,L,L,0,0,1997
23,BICKEL Moritz,C/OF,R,R,0,0,2024
40,BICKEL Lukas,P/1B/3B,R,R,0,0,1998
0,BRAUN Johannes,UTL,R,R,0,0,2024
27,BREITENFELDER Ian,P/OF,R,R,0,0,1995
0,BÜSCHER Lucas,UTL,R,R,0,0,1998
32,CASAGRANDE Marcel,OF,R,R,0,0,2024
0,ESCOBEDO RUEDA Mario Rafael,UTL,R,R,0,0,1982
0,FRICK Katja,UTL,R,R,0,0,2024
0,FRICK Maria,UTL,R,R,0,0,2024
14,GOHM Pascal,2B/OF,R,R,0,0,2024
50,GOHM Sebastian,C/1B,R,R,0,0,2024
18,HEINZLE Levin,P/2B/SS,R,R,0,0,2024
0,HEINZLE Timo,UTL,R,R,0,0,2024
41,LANSCHÜTZER Luke,P,R,R,186,107,1997
51,LINDSAY Brett Anderson,IF,R,R,0,0,1999
99,MÄHR Nicolas,2B/SS,R,R,0,0,1999
66,MAIER Karlheinz,1B,R,R,0,0,1975
11,MAIER Lars,P/3B/SS,R,R,0,0,2024
0,MARTH Raphael,UTL,R,R,0,0,2024
0,MAYR Dominik,UTL,R,R,0,0,2024
10,NENNING Julian,UTL,R,R,175,55,1993
84,PARTSCH Felix,OF,R,R,0,0,1998
43,PENA GUTIERREZ Ivan,C,R,R,,,1977
31,REYES Matthew,C/3B/SS,R,R,0,0,1998
37,RHOMBERG Lukas,2B/RF,R,R,0,0,1992
5,RITTER Pierre,C/OF,L,L,0,0,1999
25,SCHÖNSLEBEN Georg,P/C,R,R,0,0,1995
8,WIDEMSCHEK Moritz,P/3B,R,R,0,0,1997
83,WIDEMSCHEK Marius,P/3B/OF,R,R,0,0,1998
20,WILBUR Jayson Matthew,P/1B,L,L,0,0,1998
31,HALPER Lennard,P/IF,R,R,0,0,2024
17,HIRNSCHAL Fabian,SS,R,R,173,74,1993
27,HOSCHER Christoph,C,R,R,173,70,2024
20,HUSTY Benjamin,IF,R,R,170,63,1988
68,INMANN Lukas,P,R,R,0,0,2024
11,KAWANISHI Dan,IF,L,R,0,0,2024
2,KOTRBA Sascha,P/OF,L,L,0,0,1996
46,LACAYO Jerry Jorge,C,R,R,0,0,1993
24,LAZAR Jakob,1B/OF,R,L,0,0,2024
51,PORTNER Luis,C,R,R,0,0,2024
75,RESEL Alexander,1B/3B,R,R,0,0,2024
14,RESS Björn,P/OF,R,R,0,0,2024
36,REYES Peter,P/OF,R,R,180,86,1993
1,SAKANASHI Hiroyuki,P/1B,L,L,0,0,1982
34,SCHNEIDER Michael,P,R,R,0,0,1994
16,STEMMER Georg,OF,R,R,0,0,2024
8,TALIR Dominik,P/OF,R,R,0,0,1992
22,THAU Angelo,P/2B,R,R,0,0,2024
35,VALIDO MORRISON Alessandro Ramon,P,R,R,0,0,1996
25,WALENTA Daniel,P,R,R,0,0,1994
23,ZIMMERLE Felix,IF,R,R,184,86,1994
42,AICHER Kai,P/IF,R,R,0,0,1998
27,BOATENG Mike,C/OF,R,R,0,0,1986
5,GOJKOVIĆ Kruno,P/SS,S,R,0,0,1995
64,JÄGER Michael,P/C/OF,R,R,0,0,1995
4,JÄGER Marcel,2B,L,R,0,0,1997
38,LAMBAUER Alexander,C/IF,R,R,0,0,1998
29,LUGER Maximilian,P,R,R,0,0,2024
9,Luttor Graeham,1B/2B/DH,R,R,0,0,1997
17,NIEL Elias,IF,R,R,0,0,1989
18,PFISTER Jochen,P/OF,R,R,0,0,1985
2,PICHLER Lukas,P/C,R,R,0,0,2024
55,PLAGG Simon,2B/3B,R,R,0,0,1985
56,PSCHORR Wolfgang,UTL,R,R,0,0,1974
28,RHOMBERG Jakob,OF,R,R,0,0,2024
21,RIEDMANN Moritz,1B/2B/OF,R,R,0,0,2024
13,RUPP Ryan,P/1B/DH,L,L,0,0,1990
24,SALZMANN Michael,1B,R,R,0,0,1987
22,SQUIRES Chris,P/IF/OF,R,R,0,0,1988
8,THEINER Marcel,3B/OF,R,R,0,0,1999
7,USUI Shotaro,P,R,R,0,0,1997
33,AMON Florian,UTL,R,R,175,0,2024
15,ASTNER Felix,P/OF,L,L,183,0,2024
8,BRAUNER Jacob,IF,R,R,178,0,2024
19,BURNSIDE Ryan Gordon Lund,P/C/IF,L,R,187,0,1997
99,FAULHABER Julian,P/1B,L,L,185,0,2024
25,HOLDHAUS Luca,P/C/IF,R,R,0,0,2024
24,KIENBERGER Alexander,P,R,R,189,0,2024
11,KRESKA Jonas,P/IF,R,R,177,0,2024
9,KRESKA Elias,P/C/OF,R,R,177,0,2024
4,Mc GARRY Eoghan,P/1B/OF,L,L,182,0,2024
7,PERDUE Melvin,IF/OF,R,R,0,0,1984
12,SCHEICHER Moritz,P/IF,L,R,185,81,1998
2,SEIDENBERGER Alexander,C/IF,R,R,175,0,2024
