Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
LEONESIO,Tommaso,SEN,17,54,17,31,6,0.889,4,0,0,,0,0
LEONORA,Dudley Lauriano Michael Junior,MAC,32,84,24,56,4,0.952,8,0,0,,0,0
LEONORA,Ericson Neptali,GRO,22,32,31,1,0,1.000,0,0,0,,0,0
LETTIERI,Leonardo,POV,18,54,25,25,4,0.926,2,0,0,,0,0
LIBERATORE,Ernesto Paolo,BOL,30,186,164,18,4,0.978,4,4,6,40.0,3,0
LIDDI,Alex,PAR,2,4,2,2,0,1.000,0,0,0,,0,0
LIGUORI,Lars Vincent,NET,3,1,0,1,0,1.000,0,0,0,,0,0
LO RILLO,Francesco,LIN,12,51,19,27,5,0.902,4,0,0,,0,0
LOCATELLI,Lorenzo,COD,12,1,1,0,0,1.000,0,0,0,,0,0
LOPEZ NUNEZ,Javier Alberto,RSM,31,119,44,67,8,0.933,12,0,0,,0,0
LOPEZ SANTANA,Eduar,BOL,10,3,2,1,0,1.000,0,0,0,,0,0
LORI,Emanuele,OLT,17,15,12,3,0,1.000,1,0,0,,0,0
LOTTI,Alessandro,PAD,10,1,0,0,1,0.000,0,0,0,,0,0
LUBRANO,Andrea,RON,3,1,0,1,0,1.000,0,0,0,,0,0
LUCATTELLI,Andrea,FIO,7,13,12,1,0,1.000,0,1,1,50.0,0,0
LUCIANI,Diego,GRO,31,151,134,16,1,0.993,16,0,0,,0,0
LUCIANI,Gionni,MAC,17,34,33,1,0,1.000,1,0,0,,0,0
LUDOVISI,Fabio,LIN,22,17,17,0,0,1.000,0,0,0,,0,0
LUDOVISI,Francesco,LIN,21,106,95,11,0,1.000,2,17,7,70.8,4,0
LUGLI,Davide,POV,15,29,7,20,2,0.931,0,4,0,100.0,0,0
MADAN MONTEJO,Frank Edelmiro,REG,12,19,5,14,0,1.000,0,0,1,0.0,0,0
MAGGI,Beau Giuseppe,GRO,19,50,48,1,1,0.980,0,6,0,100.0,2,0
MAGRO,Marco,PAD,8,14,14,0,0,1.000,4,0,0,,0,0
MAGUIRE,Alexander Michael,PAU,2,1,1,0,0,1.000,0,0,0,,0,0
MANFRINI,Mattia,CRO,1,1,0,0,1,0.000,0,0,0,,0,0
MANGHI,Giacomo,OLT,22,50,48,1,1,0.980,0,2,0,100.0,1,0
MANNAZZU,Ruben,CAN,14,4,3,0,1,0.750,0,0,0,,0,0
MANTOVANI,Pietro,COL,22,39,36,2,1,0.974,0,0,0,,0,0
MARCHESI,Daniele,CRO,15,27,7,16,4,0.852,2,0,0,,0,0
MARCHESI,Francesco,CRO,22,23,23,0,0,1.000,0,1,0,100.0,1,0
MARCHI,Mattia,REG,7,3,2,1,0,1.000,0,0,0,,0,0
MARELLI,Matteo,ROV,11,10,2,7,1,0.900,0,0,1,0.0,0,0
MARINELLI,Tommaso,ATL,11,32,30,2,0,1.000,0,1,1,50.0,1,0
MARROCCHI,Luca,LIN,4,1,0,0,1,0.000,0,0,0,,0,0
MARTIGNONI,Andrea,VER,23,72,65,3,4,0.944,3,0,0,,0,0
MARTIN PEREZ,Oregsis,FIO,16,18,4,12,2,0.889,1,0,0,,0,0
MARTINA,Francinel Francisco,BOL,31,79,19,54,6,0.924,5,0,0,,0,0
MARTINEZ HOLGUIN,Euridis,FIO,11,14,2,10,2,0.857,1,0,0,,0,0
MARTINEZ TORREZ,Anderson Rafael,PAD,12,22,3,19,0,1.000,4,0,0,,0,0
MARTINI PARILLI,Renzo Guillermo,BBC,34,216,207,7,2,0.991,30,0,0,,0,0
MARUCCI,Matteo,NET,8,6,6,0,0,1.000,1,0,0,,0,0
MARZIALE,Jacopo,TOR,20,122,115,6,1,0.992,4,9,1,90.0,2,0
MARZULLO,Stefano,SEN,9,3,0,2,1,0.667,0,0,0,,0,0
MATEO MEDINA,Neify,PAU,24,136,66,57,13,0.904,19,0,0,,0,0
MATOS HEREDIA,Josué Ariel,LIN,12,10,0,5,5,0.500,0,1,0,100.0,0,0
MAUTONE,Matteo,NET,4,1,1,0,0,1.000,0,0,0,,0,0
MAZZANTI,Riccardo,NET,15,13,10,0,3,0.769,0,0,0,,0,0
MAZZOCCHI,Rene Rafael,MAC,8,4,1,3,0,1.000,0,0,0,,0,0
MEAZZA,Filippo Massimo,MIL,3,16,16,0,0,1.000,2,0,0,,0,0
MEDINA GARCIA,Frank Luis,POV,10,24,4,19,1,0.958,2,1,0,100.0,0,0
MEDINA PEREZ,Anibal,SET,2,4,2,2,0,1.000,0,0,0,,0,0
MEGA,Nicola,GRO,6,1,0,1,0,1.000,0,0,0,,0,0
MELEGARI,Nicola,COL,11,11,11,0,0,1.000,0,0,0,,0,0
MELIORI,Davide,VER,21,94,43,48,3,0.968,21,0,0,,0,0
MELONI,Giulio,TOR,22,54,35,14,5,0.907,1,0,0,,0,0
MENDEZ RUSSONIELLO,ROQUE LEONARDO,RON,8,83,73,8,2,0.976,0,10,0,100.0,0,0
MERCURI,Mattia,GRO,33,110,41,59,10,0.909,12,0,0,,0,0
MERELLA,Marco Lidio,CAN,15,7,7,0,0,1.000,0,0,0,,0,0
MERIGGI,Davide,GOD,19,18,14,2,2,0.889,0,0,0,,0,0
MERIGGI,Giacomo,GOD,20,25,23,1,1,0.960,0,0,0,,0,0
MESSINA,Jordan,LIN,3,1,0,1,0,1.000,0,0,0,,0,0
METALLI GRISETTI,Tommaso,RIM,3,1,0,1,0,1.000,0,0,0,,0,0
MICEU,Mario,RON,25,42,40,1,1,0.976,4,0,0,,0,0
MIDENA,Mattia,RON,20,24,23,1,0,1.000,0,0,0,,0,0
MILANI,Niccolò,SEN,13,44,41,3,0,1.000,2,5,0,100.0,0,0
MILLI,Matteo,PAU,6,11,3,6,2,0.818,0,0,0,,0,0
MINARDI,Fabrizio,SET,9,9,2,6,1,0.889,0,0,1,0.0,0,0
MINARI,Alexandro,POV,21,99,39,57,3,0.970,11,0,0,,0,0
MINEO,Alberto,PAR,12,86,82,4,0,1.000,0,4,2,66.7,0,0
MINOIA,Simone,COD,24,37,35,2,0,1.000,0,0,0,,0,0
MIRABAL LEON,Charlie Peter,COL,25,90,26,59,5,0.944,13,0,0,,0,0
MOCCIA,Gianluca,PAD,12,24,16,7,1,0.958,1,0,0,,0,0
MOLINA,Leonardo,PAU,13,10,2,5,3,0.700,0,0,0,,0,0
MONARI,Eugenio,GOD,9,51,48,2,1,0.980,3,0,0,,0,0
MONCION RODRIGUEZ,Jorlin Abel,SET,3,6,5,1,0,1.000,0,0,0,,0,0
MONCION RODRIGUEZ,Leudy,SET,16,44,32,9,3,0.932,2,0,0,,0,0
MONDA,Manuel,ATL,21,142,127,15,0,1.000,5,17,3,85.0,0,0
MONDA,Mirco,ATL,23,83,78,3,2,0.976,6,0,0,,0,0
MONDO,Marco,VER,13,7,4,3,0,1.000,0,0,0,,0,0
MONELLO,Giulio,PAR,17,106,97,9,0,1.000,1,8,2,80.0,1,0
MONTANARI,Alessandro,ATL,23,58,56,1,1,0.983,0,0,0,,0,0
MONTANARI,Davide,CRO,11,5,1,4,0,1.000,1,0,0,,0,0
MONTANARI,Lorenzo,ATL,19,65,24,35,6,0.908,3,0,0,,0,0
MONTANARI,Tommaso,RIM,7,6,6,0,0,1.000,1,0,0,,0,0
MONTIETH HERRERA,Frank Andry,ATL,7,5,0,4,1,0.800,0,0,0,,0,0
MORDACCI,Lorenzo,COL,13,6,6,0,0,1.000,0,0,0,,0,0
MORENO GOMEZ,WILLIANDER JOSE,MAC,11,10,2,8,0,1.000,0,0,0,,0,0
MORILLO PUNTIEL,Geronimo Arturo,MIL,5,1,0,0,1,0.000,0,0,0,,0,0
MORONTA RODRIGUEZ,Francisco Julian,MOD,19,56,26,27,3,0.946,6,0,0,,0,0
MORRESI,Lorenzo,MAC,15,42,18,24,0,1.000,7,1,0,100.0,1,0
MOSCONI,Leonardo,VER,4,1,1,0,0,1.000,0,0,0,,0,0
MULAZZI,Tito,OLT,6,35,33,2,0,1.000,0,9,1,90.0,1,0
MURGIA,Edoardo,CAG,5,1,0,1,0,1.000,0,0,0,,0,0
NANI,Tommaso,COD,24,82,30,44,8,0.902,9,0,0,,0,0
NARDI,Alessandro,POV,19,28,18,7,3,0.893,0,0,0,,0,0
NARDI,Francesco,RON,5,2,0,1,1,0.500,0,0,0,,0,0
NEPOTI,Riccardo,ATL,11,12,4,8,0,1.000,1,0,0,,0,0
NIFOSÌ,Matteo,VER,22,74,17,46,11,0.851,7,0,0,,0,0
NIFOSÌ,Pietro,VER,5,15,13,1,1,0.933,3,0,0,,0,0
NODAL SUAREZ,Elder,TOR,12,23,3,20,0,1.000,5,0,0,,0,0
NOGUERA RODRIGUEZ,Antonio,BBC,14,5,2,3,0,1.000,1,0,0,,0,0
NOGUERA,Freddy Miguel,BBC,18,57,28,27,2,0.965,9,0,0,,0,0
NOSTI,Nicholas Gidon,ROV,24,138,43,85,10,0.928,13,0,0,,0,0
NOVELLO,Davide,PAD,25,17,16,1,0,1.000,0,0,0,,0,0
OLDANO,Matteo,GRO,24,79,72,6,1,0.987,7,3,0,100.0,0,0
ORLANDI,Lorenzo,LIN,19,20,19,0,1,0.950,0,0,0,,0,0
ORRASCH,Andrea,VER,24,203,180,22,1,0.995,10,19,5,79.2,5,0
ORSELLI,Manuel,GOD,24,113,40,66,7,0.938,13,0,0,,0,0
PACINI,Filippo,PAD,11,13,12,0,1,0.923,0,0,0,,0,0
PADOVANI,Matteo,VER,12,6,0,4,2,0.667,0,0,0,,0,0
PALTRINIERI,Alessio,MOD,7,4,0,3,1,0.750,0,0,2,0.0,0,0
PALUMBO CARDOZO,Angelo Michelle Paolo,GRO,13,9,2,6,1,0.889,0,0,0,,0,0
PANCELLINI,Mattia,ATL,18,109,100,8,1,0.991,1,18,6,75.0,3,0
PAOLINI,Ricardo Segundo,BOL,32,121,50,69,2,0.983,25,0,0,,0,0
PAPI,Andrea,PAU,2,3,1,2,0,1.000,0,0,0,,0,0
PAREDES SANCHEZ,EDWARD VALENTINO ESTEFANO,RIM,5,6,0,5,1,0.833,0,1,0,100.0,0,0
PARISE,Michele,PAU,25,25,19,4,2,0.920,0,0,0,,0,0
PASCOLI,Marco,RSM,9,1,0,1,0,1.000,0,0,0,,0,0
PASCOLI,Matteo,MAC,23,50,19,28,3,0.940,11,0,0,,0,0
PASOTTO,Andrea,MIL,20,53,47,4,2,0.962,4,0,0,,0,0
PASOTTO,Marco,MIL,18,20,19,0,1,0.950,0,0,0,,0,0
PASOTTO,Samuele Giovanni,MIL,19,74,38,35,1,0.986,5,0,0,,0,0
PASSA,Mirko,LIN,15,39,38,0,1,0.974,4,0,0,,0,0
PAVARANI,Aldo,COL,2,1,1,0,0,1.000,0,0,0,,0,0
PECCI,Federico,GRO,12,1,1,0,0,1.000,0,0,0,,0,0
PELUSO,Mattia,PAU,8,19,19,0,0,1.000,3,0,0,,0,0
PENA ABREU,Luis Gustavo,PAU,4,9,0,5,4,0.556,0,0,0,,0,0
PENA CHIARIZIA,Gianfranco,PAU,11,61,52,7,2,0.967,0,17,2,89.5,4,0
PENALOZA CRISAFI,Carmelo Jose,COD,24,245,230,12,3,0.988,6,10,1,90.9,3,0
PERAZZINI,Enrico,RIM,11,5,4,1,0,1.000,1,0,0,,0,0
PEREIRA JABLONSKIS,Anthony Jose,GRO,4,7,3,4,0,1.000,1,0,0,,0,0
PEREZ LO GIUDICE,Luis Eduardo,REG,23,81,46,30,5,0.938,7,0,0,,0,0
PEREZ SANTANA,Yan Luis,OLT,11,10,9,0,1,0.900,0,0,0,,0,0
PERSICO,Alessandro,MIL,9,3,1,2,0,1.000,0,0,1,0.0,0,0
PESTANA GUIA,Reinaldo Leandro,PAD,24,215,186,25,4,0.981,1,13,9,59.1,2,0
PETRONIA,ROLANDO RECHEL,OLT,25,79,28,43,8,0.899,5,0,0,,0,0
PEÑALVER HERNANDEZ,Juan Xavier,BBC,14,4,0,3,1,0.750,1,0,0,,0,0
PIAZZA,Manuel,CRO,22,41,19,19,3,0.927,1,0,0,,0,0
PICCINELLI,Tommaso,GRO,2,4,1,2,1,0.750,0,0,0,,0,0
PICCINI,Filippo,BBC,29,23,20,0,3,0.870,0,0,0,,0,0
PICCOLI,Davide,VER,24,118,30,74,14,0.881,16,0,0,,0,0
PIETERNELLA VARGAS,Ortwin Hose,RSM,30,90,81,9,0,1.000,2,8,4,66.7,0,0
PIETROGRANDE,Pablo,ROV,14,9,2,7,0,1.000,0,0,0,,0,0
PINA MENDEZ,LUIS DANIEL,SET,17,58,24,28,6,0.897,4,0,0,,0,0
PINI,Romano Santiago,RIM,20,33,30,1,2,0.939,0,0,0,,0,0
PIUMATTI,Gabriele,GOD,25,69,24,37,8,0.884,6,0,0,,0,0
PIZZI,Davide,MIL,12,7,1,6,0,1.000,0,0,0,,0,0
PIZZOLI GOMEZ,Franco Javier,COD,24,229,211,17,1,0.996,6,20,7,74.1,2,1
POLO CORNIEL,Dalberto,MIL,14,3,1,1,1,0.667,0,0,0,,0,0
POMA,Sebastiano,CRO,17,28,28,0,0,1.000,0,0,0,,0,0
POMPILIO,Romolo,MOD,22,181,169,8,4,0.978,13,0,0,,0,0
POMPONI,Francesco,RSM,9,5,2,3,0,1.000,0,0,0,,0,0
POMPONI,Michele,OLT,28,58,20,34,4,0.931,4,0,0,,0,0
POPOV,Albert Stefanov,GOD,2,10,9,1,0,1.000,1,0,0,,0,0
PORCARI,Federico,LIN,7,5,2,1,2,0.600,0,0,0,,0,0
POUYE,Meissa,LIN,13,8,0,7,1,0.875,0,0,0,,0,0
PROCOPIO,Federico,SEN,11,13,9,2,2,0.846,0,3,0,100.0,1,0
PROFAR,Juremi Gregorius,MAC,9,27,16,10,1,0.963,6,0,0,,0,0
PUGGIONI,Matteo,CAN,20,28,23,1,4,0.857,0,0,0,,0,0
PULZETTI,Luca,RIM,13,24,7,16,1,0.958,1,0,0,,0,0
PÉREZ PADILLA,Andrés Eduardo,PAR,11,2,1,1,0,1.000,0,0,0,,0,0
QUADRIFOGLIO,Marco,RIM,8,25,18,6,1,0.960,4,0,0,,0,0
QUATTRINI,Gabriele,MAC,13,17,5,12,0,1.000,2,0,1,0.0,0,0
QUESADA COTO,Andy,CAN,11,22,2,16,4,0.818,1,0,1,0.0,0,0
QUEVEDO VISO,Carlos Eduardo,RSM,5,2,0,2,0,1.000,0,0,0,,0,0
QUEZADA MARTE,Junior Starling,PAU,9,2,1,1,0,1.000,1,0,0,,0,0
RAMON ARAMAYO,Lucas,VER,9,19,7,11,1,0.947,2,1,0,100.0,0,0
RAMPO,Elia,VER,24,28,23,3,2,0.929,1,0,0,,0,0
RANCATI,Michele,COD,3,1,1,0,0,1.000,0,0,0,,0,0
RASSIZAD,Niccolò Amir,FIO,13,17,16,0,1,0.941,0,0,0,,0,0
REGGIOLI,Samuele,PAU,21,91,25,57,9,0.901,14,0,0,,0,0
RESCA,Alessandro,TOR,8,1,0,0,1,0.000,0,0,0,,0,0
RESCA,Corrado,TOR,20,116,102,10,4,0.966,5,28,7,80.0,4,0
RESCIGNO,Valerio,LIN,3,1,1,0,0,1.000,0,0,0,,0,0
RETROSI,Gabriele,LIN,3,7,7,0,0,1.000,1,0,0,,0,0
RICCI,Federico,LIN,10,24,6,16,2,0.917,2,0,0,,0,0
RICCI,Marco,LIN,10,3,2,0,1,0.667,1,0,0,,0,0
RIESGO LOPEZ,Omar,ROV,13,7,2,4,1,0.857,0,0,0,,0,0
RIESTRA BRICENO,Francisco Severo,CAN,23,130,52,64,14,0.892,8,0,0,,0,0
RIZZATI,Giovanni,ROV,7,8,7,0,1,0.875,1,0,0,,0,0
ROBLES MARTIN,Federico Nicolas,BOL,12,6,1,4,1,0.833,1,0,0,,0,0
ROBLES MARTIN,Matias Ezequiel,REG,23,29,28,1,0,1.000,0,0,0,,0,0
RODRIGUEZ ACOSTA,Dariel,CAG,16,105,84,16,5,0.952,2,8,2,80.0,0,2
RODRIGUEZ ACOSTA,Dariel,GRO,5,11,10,1,0,1.000,0,1,0,100.0,0,0
RODRÍGUEZ LÓPEZ,Marc,REG,24,238,211,23,4,0.983,8,10,6,62.5,0,0
RONDON SEQUERA,Danny Javier,NET,2,1,0,1,0,1.000,0,0,0,,0,0
ROSALES MOTTA,ALESSANDRO,CAG,24,60,58,0,2,0.967,0,0,0,,0,0
ROSALES MOTTA,Giovanny Andres,CAG,23,159,126,29,4,0.975,4,11,7,61.1,8,0
ROTONDO,Luigi,SEN,10,4,0,3,1,0.750,0,0,0,,0,0
RUBENSTEIN,Brody James,VER,14,27,26,0,1,0.963,0,0,0,,0,0
RUDAJ,Arberim,FIO,3,17,9,7,1,0.941,1,0,0,,0,0
RUMMEL PEDROL,Christian,RSM,11,12,2,10,0,1.000,0,0,0,,0,0
RUSSO,Eladio Alexander,MOD,21,33,31,0,2,0.939,0,0,0,,0,0
SABATINI,Filippo,NET,10,7,3,3,1,0.857,0,0,0,,0,0
SABBADINI,Alex,GOD,14,5,0,4,1,0.800,0,0,0,,0,0
SABBATANI,Marco,GOD,20,136,119,17,0,1.000,2,10,9,52.6,0,0
SALVAGNIN,Tommaso,PAD,21,24,22,1,1,0.958,0,0,0,,0,0
SALVATORE,Alessio,SET,7,10,9,1,0,1.000,1,0,0,,0,0
SALVATORE,Enrico,ROV,25,53,51,1,1,0.981,0,0,0,,0,0
SALVATORE,Simone,SET,24,41,32,7,2,0.951,2,0,0,,0,0
SAMBUCCI,Alex,CRO,22,116,107,7,2,0.983,10,0,0,,0,0
SAMBUGARO,Matteo,PAD,22,88,48,37,3,0.966,11,0,0,,0,0
SANCHEZ OSUNA,FRANCISCO DAVID,OLT,12,15,3,9,3,0.800,1,1,1,50.0,0,0
SANDRONE,Jacopo,TOR,24,111,48,57,6,0.946,14,0,0,,0,0
SANGUEDOLCE,Massimo,MIL,13,40,37,2,1,0.975,2,0,0,,0,0
SANTA CRUZ LARA,Lazaro Ardenson,SET,11,36,34,0,2,0.944,3,0,0,,0,0
SANTANA PAYANO,Luis Manuel,PAR,9,3,1,2,0,1.000,0,0,0,,0,0
SARITA MARTINEZ,ERICKSON,ATL,17,27,25,1,1,0.963,0,0,0,,0,0
SARTINI,Elia,RIM,9,1,0,1,0,1.000,0,0,0,,0,0
SCALA,Niccolò Jordi,REG,20,21,21,0,0,1.000,0,0,0,,0,0
SCERRATO,Gianluca Oberdan,MOD,20,119,102,15,2,0.983,0,16,7,69.6,2,2
SCERRATO,Lorenzo,PAR,16,4,1,3,0,1.000,1,0,0,,0,0
SCHIANCHI,Pietro,CRO,1,1,1,0,0,1.000,0,0,0,,0,0
SCHIAVONI,Mauro Sebastian,COD,24,16,14,2,0,1.000,0,0,0,,0,0
SCOTTI,Claudio,PAR,10,1,0,1,0,1.000,0,0,0,,0,0
SCROFANI TORRES,George Alexander,SEN,21,193,172,14,7,0.964,2,43,4,91.5,8,0
SCUDELLARI,Andrea,GOD,6,3,1,2,0,1.000,0,0,0,,0,0
SCULL ZAYAS,Yordany,FIO,24,20,20,0,0,1.000,0,0,0,,0,0
SECINARO,Giovanni,GRO,2,1,1,0,0,1.000,0,0,0,,0,0
SEGRETO,Francesco,REG,21,49,12,31,6,0.878,0,0,0,,0,0
SELLAROLI,Andrea,GRO,33,92,51,38,3,0.967,12,0,0,,0,0
SELLAROLI,Giuseppe,LIN,16,23,20,2,1,0.957,0,0,0,,0,0
SERRA,Alessandro,RON,18,137,123,11,3,0.978,0,21,4,84.0,3,0
SERRA,Riccardo,RON,23,30,29,1,0,1.000,1,0,0,,0,0
SERVIDEI,Marco,GOD,4,17,4,13,0,1.000,1,0,0,,0,0
SERVIDEI,Marco,MAC,29,92,47,42,3,0.967,15,0,0,,0,0
SEVERINO FAMILIA,Brian Antonio,RSM,6,2,0,2,0,1.000,0,0,0,,0,0
SEVERINO MOOA,Cristian Alberto,GRO,1,1,1,0,0,1.000,0,0,0,,0,0
SHELDON,Bryan,SEN,32,30,26,3,1,0.967,2,1,0,100.0,0,0
SIGNORILE,Tommaso,RIM,10,78,66,11,1,0.987,0,8,4,66.7,5,0
SILVA MENA,Ricardo Antonio,PAU,12,13,2,11,0,1.000,1,4,1,80.0,0,0
SILVA NOLASCO,Isaac Benjamín,NET,11,11,2,6,3,0.727,0,0,1,0.0,0,0
SILVA,Patrick,SET,12,46,29,14,3,0.935,1,0,0,,0,0
SILVESTRI,Lorenzo,CRO,1,1,0,0,1,0.000,0,0,0,,0,0
SIREUS,Mattia,GRO,13,12,2,8,2,0.833,0,0,0,,0,0
SJORS,Per Ake,PAU,3,3,0,2,1,0.667,0,0,0,,0,0
SMANIOTTO,Davide,PAD,13,8,1,7,0,1.000,0,0,2,0.0,0,0
SORRENTINO,Fabio,COL,21,152,132,17,3,0.980,1,16,6,72.7,3,0
SOSA SILVA,Kevin Rafael,RIM,10,5,4,1,0,1.000,0,0,0,,0,0
SOTO LOPEZ,Erik Tomas,BBC,13,11,3,6,2,0.818,0,0,1,0.0,0,0
SPAGNOLO,Nicola,POV,20,118,110,2,6,0.949,9,0,0,,0,0
SPARAGNA,Vinicio,NET,18,126,109,15,2,0.984,1,4,3,57.1,3,2
SPEZIALI,Luca,COD,24,52,14,33,5,0.904,4,0,0,,0,0
SPLENDIANI,Leonardo,MAC,26,30,29,1,0,1.000,0,0,0,,0,0
SQUARCIA,Riccardo,OLT,12,10,10,0,0,1.000,2,0,0,,0,0
STABILE,Pietro,RON,10,5,0,3,2,0.600,1,0,1,0.0,0,0
STAURENGHI,Ricardo,LIN,6,20,18,1,1,0.950,0,0,1,0.0,0,0
STELLA,Flavio Luciano,LIN,3,1,0,1,0,1.000,1,0,0,,0,0
SUAREZ HERNANDEZ,Yoel,SET,6,5,0,4,1,0.800,0,0,0,,0,0
SÁENZ ALBORNOZ,Alejandro Isaac,REG,24,62,60,2,0,1.000,4,0,0,,0,0
TAGLIAFERRI,Gabriele,FIO,12,5,0,4,1,0.800,0,0,0,,0,0
TALEVI,Exequiel Agustin,PAD,24,114,37,72,5,0.956,14,0,0,,0,0
TAMBURINI,Jacopo,MOD,14,2,2,0,0,1.000,0,0,0,,0,0
TANESINI,Paolo,GOD,22,35,31,3,1,0.971,1,0,0,,0,0
TASCHIN,Giacomo,ROV,35,58,54,4,0,1.000,3,0,1,0.0,0,0
TASCHIN,Lorenzo,ROV,27,43,40,2,1,0.977,0,0,0,,0,0
TASCHINI,Paolo,BBC,13,4,1,2,1,0.750,1,0,0,,0,0
TEJADA FERNÁNDEZ,Kevin Alberto,REG,24,161,142,16,3,0.981,2,7,5,58.3,2,1
TIBERI,Francesco,GRO,25,38,18,15,5,0.868,5,0,0,,0,0
TIBURTINI,Federico,OLT,14,11,10,1,0,1.000,1,0,0,,0,0
TIDU,Domenico,CAN,7,5,5,0,0,1.000,0,0,0,,0,0
TOGNACCI,Gianluca,RIM,11,6,2,4,0,1.000,0,0,0,,0,0
TOLEDO ARISMENDI,JAVIER JESUS,POV,2,1,1,0,0,1.000,0,0,0,,0,0
TOMBEL,Riccardo,PAD,9,7,4,2,1,0.857,0,0,0,,0,0
TOMEI,Daniele,NET,13,6,4,1,1,0.833,0,0,0,,0,0
TOMIĆ,Andrija,MAC,5,16,13,2,1,0.938,0,0,1,0.0,0,0
TOMSJANSEN,Rushenten Laybert Apostel,BBC,34,74,66,6,2,0.973,0,0,0,,0,0
TORRELLAS MACALUSO,Angelo Eduardo,MIL,19,101,90,6,5,0.950,1,16,2,88.9,3,0
TORRES ZAMBRANO,GABRIEL JOSE,COD,12,22,0,19,3,0.864,1,0,1,0.0,0,0
TOSINI,Tommaso,CRO,1,1,0,1,0,1.000,0,0,0,,0,0
TREVISAN,Nicolas,POV,5,1,0,1,0,1.000,0,0,0,,0,0
TRINCI,Mario,NET,15,146,133,13,0,1.000,2,14,2,87.5,1,0
TRINIDAD MENDEZ,KERSON,REG,11,4,0,4,0,1.000,0,0,0,,0,0
TROLLI,Davide,COL,13,13,10,1,2,0.846,0,0,0,,0,0
TROMP,Jiandido Candido,RSM,32,38,35,1,2,0.947,0,0,0,,0,0
TUZZI,Riccardo,PAD,25,192,180,10,2,0.990,19,0,0,,0,0
UBANI,Federico,LIN,9,9,8,0,1,0.889,0,0,0,,0,0
UCCHEDDU,Alessio,CAG,7,2,1,1,0,1.000,0,0,0,,0,0
URDANETA,JOSE LUIS,CAG,19,46,39,7,0,1.000,4,0,0,,0,0
URENA SEPULVEDA,Victor Francisco,REG,18,4,4,0,0,1.000,0,0,0,,0,0
UTTINI,Edoardo,COD,13,4,0,3,1,0.750,1,0,0,,0,0
VAGLIO,Francesco,BBC,25,76,37,37,2,0.974,11,0,0,,0,0
VALERIO,Dawit,TOR,9,4,4,0,0,1.000,0,0,0,,0,0
VALETTI,Gabriele,TOR,23,83,19,51,13,0.843,5,0,0,,0,0
VALSECCHI,Marco,PAU,24,100,97,1,2,0.980,7,11,0,100.0,5,0
VANNINI,Leonardo,PAU,18,2,0,1,1,0.500,0,0,0,,0,0
VARALDA,Mattia,MIL,30,75,68,6,1,0.987,4,4,0,100.0,0,0
VASQUEZ MARRERO,Andres Eloy,MOD,22,78,25,46,7,0.910,4,0,0,,0,0
VASSALLO,Lorenzo,PAU,12,8,1,4,3,0.625,0,1,0,100.0,0,0
VASSALOTTI,Michele Antonio,RSM,1,1,0,1,0,1.000,0,0,0,,0,0
VENDITTI,Filippo,OLT,10,46,36,10,0,1.000,1,0,0,,0,0
VENTURA VENTURA,Cipriano,MOD,4,2,0,2,0,1.000,0,0,0,,0,0
VIGNALI,Marco,ATL,14,16,14,1,1,0.938,0,0,0,,0,0
VILLA,Patrick Jeremy,SEN,18,37,35,0,2,0.946,0,2,0,100.0,2,0
VILLALOBOS BARNEDA,JUNIOR,CAG,13,10,7,2,1,0.900,1,0,0,,0,0
VILORIA SERDA,Nolberto Alexander,CRO,20,26,22,3,1,0.962,1,0,0,,0,0
VIRGADAULA,Federico,COD,12,13,2,10,1,0.923,0,0,1,0.0,0,0
VISALLI,Francesco,LIN,23,179,168,9,2,0.989,3,18,6,75.0,1,0
VISALLI,Riccardo,LIN,14,15,13,0,2,0.867,0,0,0,,0,0
ZACCARINI,Elia,OLT,8,1,0,1,0,1.000,0,0,0,,0,0
ZAFFI,Andrea,COD,3,2,1,0,1,0.500,0,0,0,,0,0
ZANCHI,Enrico,REG,12,12,2,10,0,1.000,2,1,0,100.0,0,0
ZANELOTTI,Andrea,COD,2,1,1,0,0,1.000,0,0,0,,0,0
ZANICHELLI,Davide,POV,10,48,44,4,0,1.000,2,0,0,,0,0
ZAPPONE,Lino Johel,RIM,4,8,2,6,0,1.000,0,0,0,,0,0
ZAZZA,Manuel,NET,25,56,15,37,4,0.929,5,0,0,,0,0
ZIDDA,Nicola,CAN,8,5,3,0,2,0.600,1,0,0,,0,0
ZINGARELLI,Edoardo,TOR,11,5,1,2,2,0.600,0,0,0,,0,0
ZONI,Lorenzo,CRO,21,67,62,2,3,0.955,2,3,0,100.0,0,0
ZOTTI,Matthias,RON,7,6,2,4,0,1.000,0,0,0,,0,0
ÁLVAREZ MARTÍNEZ,Luis Miguel,CAG,29,30,23,7,0,1.000,1,0,0,,0,0
