Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
DE SAEDELEER,Sander,BOR,33,153,88,60,5,0.967,18,0,0,,0,0
DE VRIENDT,Morris,DEU,6,16,15,1,0,1.000,0,3,0,100.0,0,0
DE WOLF,Thomas,HOB,34,82,76,5,1,0.988,1,0,0,,0,0
DEIANA,Daniele,ZON,3,4,2,0,2,0.500,0,4,0,100.0,0,0
DELETOMBE,Guillaume,BRU,8,5,2,1,2,0.600,0,0,0,,0,0
DELGADO,Kelvin,HOB,25,38,29,7,2,0.947,3,0,0,,0,0
DELGADO,Paul Michael,ZON,30,42,34,5,3,0.929,0,0,0,,0,0
DELORY,Arthur,NAM,29,58,26,22,10,0.828,3,0,0,,0,0
DESMEDT,Cedric,BRU,28,94,85,8,1,0.989,4,1,0,100.0,0,0
DESMEDT,Kevin,BRU,42,93,47,40,6,0.935,7,2,1,66.7,0,0
DEVREESE,Quentin,MSG,24,69,61,4,4,0.942,2,0,0,,0,0
DRIESSENS,Artuur,BRA,10,17,7,10,0,1.000,2,1,0,100.0,0,0
DUPUIS,Clément,MER,44,44,23,19,2,0.955,1,4,2,66.7,0,0
DURAN GARCIA,Rafael,DEU,16,46,33,13,0,1.000,2,5,0,100.0,3,0
EAGAR,Duncan,MER,10,16,5,8,3,0.813,0,0,0,,0,0
FATIHI,Ayoub,BOR,8,11,9,1,1,0.909,1,0,0,,0,0
FLORUS,Amraa,MOR,2,4,2,2,0,1.000,0,0,0,,0,0
FUNDORA BASNUEVA,Elio,BRU,31,135,90,36,9,0.933,8,0,0,,0,0
GENOT,Thierry,MOR,3,15,15,0,0,1.000,0,9,0,100.0,0,0
GERDEL NIETO,Anderson Denny,DEU,21,32,15,15,2,0.938,1,5,1,83.3,0,0
GEUQUET,Ludovic,NAM,17,112,101,7,4,0.964,5,0,0,,0,0
GOFFAUX,Benjamin,HOB,37,234,164,61,9,0.962,11,12,6,66.7,3,0
GONTIER,Yannick,BOR,32,42,35,5,2,0.952,0,5,2,71.4,1,0
GOUDMIJN,Adam,ZON,2,2,0,1,1,0.500,0,0,0,,0,0
GROUP,Matthias,BOR,32,65,57,8,0,1.000,3,0,0,,0,0
GÉRARD,Tom,BRU,11,55,51,4,0,1.000,1,6,0,100.0,3,0
HAESAERT,Geoffrey,MSG,26,208,193,12,3,0.986,19,0,0,,0,0
HAEST,Yael,ZON,12,40,27,6,7,0.825,0,8,0,100.0,5,0
HALLAY,Thomas,BRU,14,8,7,0,1,0.875,0,0,0,,0,0
HELSEN,Lowie,MOR,5,1,0,1,0,1.000,0,0,0,,0,0
HENDRICKX,Pepijn,ZON,34,132,98,20,14,0.894,3,45,2,95.7,9,0
HENDRICKX,Toon,HOB,26,36,31,2,3,0.917,0,0,0,,0,0
HENDRICKX,Zane,HOB,16,14,8,6,0,1.000,2,0,1,0.0,0,0
HENRIQUE RAMON,Jhan Poll,BRU,12,7,5,1,1,0.857,1,0,0,,0,0
HERKUL,EfraiM,ZON,13,19,18,1,0,1.000,0,0,0,,0,0
HERKUL,Gerold,ZON,6,2,1,1,0,1.000,0,0,0,,0,0
HERNANEZ SARAO,Eder,DEU,39,280,254,22,4,0.986,12,0,0,,0,0
HEYMANS,Arthur,NAM,47,206,142,59,5,0.976,11,19,4,82.6,3,0
HEYMANS,Lucas,NAM,44,91,33,47,11,0.879,1,3,2,60.0,0,0
HEYRMAN,Hans,BRA,1,11,11,0,0,1.000,0,0,0,,1,0
HOEBEKE,Jonas,GEN,5,11,10,1,0,1.000,0,0,0,,0,0
HOFLACK,Bram,GEN,25,32,25,3,4,0.875,3,0,0,,0,0
HOFLACK,Tim,GEN,20,52,18,24,10,0.808,1,5,0,100.0,0,0
HUBER,Rusty,MER,51,148,65,76,7,0.953,4,2,2,50.0,1,0
JAMERS,Seth,GEN,2,2,1,1,0,1.000,0,0,0,,0,0
JAMERS,Seth,GEN,1,3,3,0,0,1.000,0,0,0,,0,0
JANSSEN,Drew,HOB,15,59,20,33,6,0.898,4,0,0,,0,0
JANSSENS,Senne,BRA,6,3,2,0,1,0.667,0,0,0,,0,0
JANSSENS,Wesley,HOB,38,134,69,64,1,0.993,13,0,0,,0,0
JASPE,Néstor,BRU,2,3,3,0,0,1.000,0,0,0,,0,0
JIE SAM FOEK,Jason,HOB,28,28,27,0,1,0.964,0,0,0,,0,0
JOHNSON,Cade,BRA,21,23,5,16,2,0.913,0,2,0,100.0,0,0
JONIS,Riugino,DEU,5,13,5,6,2,0.846,2,0,0,,0,0
JORDENS,Steve,NAM,17,25,24,1,0,1.000,1,0,0,,0,0
KASCHL,Nathan,BRU,4,23,21,2,0,1.000,1,3,1,75.0,0,0
KOLB,Owen,MSG,14,17,17,0,0,1.000,0,0,0,,0,0
KUENEN,Daan,ZON,40,151,131,13,7,0.954,7,41,1,97.6,1,0
LAMBERT,Joey,MOR,11,48,44,1,3,0.938,0,30,0,100.0,4,0
LANGEZAAL,Harold,MOR,23,44,23,16,5,0.886,3,0,0,,0,0
LARRINAGA OCAMPO,Jose Luis,DEU,10,11,4,6,1,0.909,0,1,0,100.0,0,0
LEKEU,Florian,MSG,30,19,13,6,0,1.000,1,0,0,,0,0
LEROY,Thomas,NAM,3,1,1,0,0,1.000,0,0,0,,0,0
LEWIS,Rob,HOB,27,116,102,10,4,0.966,9,0,0,,0,0
LOCQUET,Loris,NAM,36,119,43,65,11,0.908,4,0,0,,0,0
LUCAS,Roy,ZON,10,14,8,2,4,0.714,0,0,0,,0,0
MACIAS,Elias Roberto,BRA,21,59,20,36,3,0.949,8,0,0,,0,0
MAEDA,Ryoga,BRU,20,37,31,5,1,0.973,0,0,0,,0,0
MAREELS,Glenn,BOR,14,11,2,6,3,0.727,0,5,0,100.0,0,0
MAREELS,Gregg,BOR,18,15,2,12,1,0.933,2,3,0,100.0,0,0
MARQUEZ,Alexis,DEU,45,174,53,103,18,0.897,13,0,0,,0,0
MARTINEZ,Raxon,BRA,31,142,44,91,7,0.951,20,0,0,,0,0
MARTÍNEZ,Manuel,GEN,9,30,25,3,2,0.933,3,0,0,,0,0
MAUËN,Olivier,BRU,12,12,11,0,1,0.917,0,0,0,,0,0
MEDINA CASADO,Daniwill,DEU,16,28,14,12,2,0.929,0,0,0,,0,0
MEERT,Aaron,GEN,39,74,35,28,11,0.851,1,11,0,100.0,0,0
MEGANCK,Kyran,MER,5,5,1,3,1,0.800,0,0,0,,0,0
MERTENS,Nicky,HOB,25,29,21,7,1,0.966,0,0,1,0.0,0,0
MERTENS,Olivier,DEU,7,8,2,6,0,1.000,0,0,0,,0,0
MEURIS,Robin,GEN,43,65,31,27,7,0.892,1,15,0,100.0,1,0
MORALES,Luis Efrem,MOR,17,23,7,15,1,0.957,1,4,0,100.0,0,0
MORGAN,John Paul,MOR,24,48,42,2,4,0.917,2,1,0,100.0,0,0
MOSTAERT,Nando,DEU,43,125,50,67,8,0.936,9,2,0,100.0,0,0
MULKERS,Milan,ZON,30,25,13,8,4,0.840,0,15,0,100.0,0,0
MUYLDERMANS,Julien,MSG,24,88,58,24,6,0.932,4,13,1,92.9,10,0
NAUTS,Cédric,MSG,2,3,3,0,0,1.000,0,0,0,,0,0
NIAZI,Hsibullah,DEU,27,27,21,3,3,0.889,0,0,0,,0,0
NICOLAY,Martin,NAM,14,67,50,17,0,1.000,2,6,2,75.0,1,0
NIELSEN,David,BRU,15,121,113,7,1,0.992,9,0,0,,0,0
NIETO CASTILLO,Edgardo Jose,DEU,27,42,20,21,1,0.976,2,1,0,100.0,0,0
O'BRIAN,Slater,BOR,7,4,0,3,1,0.750,0,0,0,,0,0
PAPANIKITAS,Tobias,MOR,28,53,46,5,2,0.962,2,10,0,100.0,4,0
PEETERS,Christoff,HOB,22,167,158,8,1,0.994,1,7,1,87.5,4,0
PEETERS,Jamie,BRA,35,99,76,18,5,0.949,2,8,2,80.0,1,1
PEREZ,Miguel,BRU,1,2,2,0,0,1.000,0,0,0,,0,0
PIERREUX,Xavier,MSG,3,14,6,8,0,1.000,2,0,0,,0,0
PIGNATELLI,Luca,ZON,33,143,66,70,7,0.951,14,2,0,100.0,0,0
PIRLOT,Victor,MSG,11,9,0,7,2,0.778,0,1,1,50.0,0,0
PISVIN,Nicolas,BRU,5,49,45,3,1,0.980,5,3,1,75.0,0,0
POESMANS,Axel,BRA,30,230,194,27,9,0.961,0,13,8,61.9,5,0
POESMANS,Yves,BRA,42,56,46,8,2,0.964,1,1,0,100.0,0,0
POLANCO,Elvis,BRU,22,30,4,23,3,0.900,1,1,0,100.0,0,0
POLFLIET,Arno,MOR,19,18,9,9,0,1.000,0,7,1,87.5,0,0
POLLARIS,Kjelle,ZON,9,8,6,1,1,0.875,0,0,0,,0,0
PRIETO BURGOS,Frank Alejandro,DEU,38,44,39,1,4,0.909,1,0,0,,0,0
PÉREZ SILVA,José Gregorio,BOR,7,8,1,6,1,0.875,1,0,0,,0,0
RABIJNS,Sam,BRA,11,23,20,2,1,0.957,5,0,0,,0,0
REINA,Leonel,DEU,43,94,90,3,1,0.989,0,0,0,,0,0
REYNS,Kevin,MOR,25,66,24,34,8,0.879,7,0,0,,0,0
REYNS,Robin,MOR,27,113,40,70,3,0.973,10,0,0,,0,0
RIBONNET,Jonathan,BRU,1,4,4,0,0,1.000,0,6,0,100.0,0,0
RITTWEGER,Jean-François,MSG,14,7,0,7,0,1.000,0,1,0,100.0,0,0
RIZZI,Lucas,BRA,38,59,49,10,0,1.000,2,0,0,,1,0
ROBBERECHTS,Jill,MER,9,1,1,0,0,1.000,0,0,0,,0,0
ROEVENS,Robin,BRA,34,49,15,30,4,0.918,5,0,0,,0,0
ROMBAUTS,Tom,MER,31,187,145,31,11,0.941,2,19,7,73.1,14,0
ROSARIO,Angel Williams,DEU,18,16,16,0,0,1.000,0,0,0,,0,0
ROSIERS,Luc,ZON,7,26,26,0,0,1.000,0,0,0,,0,0
ROSIERS,Mika,ZON,5,3,0,1,2,0.333,0,2,0,100.0,0,0
ROYMANS,Steff,DEU,37,82,50,26,6,0.927,3,15,1,93.8,2,0
RUIJTER,Sam,DEU,5,2,1,1,0,1.000,0,0,0,,0,0
RYNIERS,Jarno,MOR,17,17,7,8,2,0.882,2,0,0,,0,0
SAERENS,Bart,MER,22,133,126,4,3,0.977,2,0,0,,0,0
SANA,Jérôme,NAM,10,10,6,3,1,0.900,1,0,0,,0,0
SANDOVAL MORENO,Miguel Alejandro,BRU,3,1,0,0,1,0.000,0,1,0,100.0,4,0
SCHOONHEYDT,Stefan,MOR,3,3,3,0,0,1.000,0,0,0,,0,0
SELLICAERTS,Jarno,HOB,7,38,34,3,1,0.974,0,3,0,100.0,0,0
SIRGEDAS,Matas,BOR,26,30,15,13,2,0.933,0,1,0,100.0,0,0
SMITH,Jacob,NAM,18,123,106,12,5,0.959,5,3,2,60.0,0,0
SMITS,Olivier,DEU,4,13,11,1,1,0.923,0,5,0,100.0,0,0
SOEBERT,Tibo,MOR,32,63,55,4,4,0.937,0,1,0,100.0,0,0
SOLIS,Aaron,BOR,26,27,20,1,6,0.778,0,0,0,,0,0
SOMMERLINK,Michael,HOB,13,5,5,0,0,1.000,0,0,0,,0,0
SPURGEON,Ken,BRU,31,196,162,30,4,0.980,4,13,2,86.7,5,0
STALMANS,Arne,ZON,11,60,53,5,2,0.967,8,1,0,100.0,0,0
STONER,Chad,MSG,8,8,1,6,1,0.875,2,0,0,,0,0
SWITTEN,Bernard,ZON,2,4,3,1,0,1.000,0,0,0,,0,0
SZOKE,Raphaël,NAM,10,5,5,0,0,1.000,0,0,0,,0,0
TARTAN,Anthony,GEN,6,11,3,6,2,0.818,0,1,1,50.0,0,0
TAUIL,Nabil,MSG,6,1,0,1,0,1.000,0,0,0,,0,0
TAUIL,Nasser,MSG,8,21,4,17,0,1.000,2,0,0,,0,0
THEUS,Carlos,GEN,6,7,5,0,2,0.714,0,0,0,,0,0
THORNE,Jayde,BRU,42,163,69,79,15,0.908,18,12,0,100.0,1,0
TRIBOLET,Bruno,NAM,9,4,4,0,0,1.000,0,0,0,,0,0
UNDA,Luis,BRU,27,29,24,3,2,0.931,1,0,0,,0,0
URBAEZ,Joni,NAM,13,12,9,2,1,0.917,0,0,0,,0,0
UTEN,Mikka,MOR,26,178,172,3,3,0.983,15,0,0,,0,0
VALDEZ LAZIL,Brian,DEU,19,114,105,7,2,0.982,1,37,4,90.2,7,0
VAN ACKEREN,Jeroen,MOR,26,15,6,8,1,0.933,1,2,0,100.0,0,0
VAN AGTMAEL,Noah,MER,22,14,11,2,1,0.929,2,0,0,,0,0
VAN DE VELDE,Kenneth,MOR,28,72,36,32,4,0.944,4,0,0,,0,0
VAN DE VOORDE,Nick,MER,36,33,23,5,5,0.848,0,0,0,,0,0
VAN DEN BRANDE,Yann,BOR,23,69,21,45,3,0.957,8,0,0,,0,0
VAN DEN BRANDEN,Kenny,HOB,18,14,2,12,0,1.000,0,0,0,,1,0
VAN DROOGENBROECK,Jace,BOR,2,1,0,1,0,1.000,0,0,0,,0,0
VAN ELSACKER,Shane,MOR,18,132,121,11,0,1.000,2,39,3,92.9,13,0
VAN GEEL,Timen,BOR,27,31,27,2,2,0.935,2,0,0,,0,0
VAN MOOK,Mauro,BRU,41,68,21,40,7,0.897,0,1,0,100.0,0,0
VAN NUFFEL,Ben,HOB,14,12,6,5,1,0.917,1,0,0,,0,0
VAN NUFFEL,Sam,HOB,11,4,1,3,0,1.000,0,2,0,100.0,0,0
VAN ROYEN,Arne,MOR,30,51,48,0,3,0.941,0,0,0,,0,0
VAN VELTHOVEN,Jasper,BRA,22,21,18,2,1,0.952,1,0,0,,0,0
VANDERKIMPEN,Storm,GEN,1,2,1,0,1,0.500,0,0,0,,0,0
VANDERVELDEN,Cazimir,GEN,9,32,30,0,2,0.938,1,0,0,,0,0
VANDERVELDEN,Cazimir,GEN,5,18,17,0,1,0.944,0,0,0,,0,0
VANDERVELDEN,Viktor,GEN,11,18,11,6,1,0.944,0,0,0,,0,0
VANDERZANDE,Laurens,ZON,9,32,17,11,4,0.875,3,7,0,100.0,0,0
VANDESOMPELE,Cedric,BOR,26,56,19,29,8,0.857,3,0,0,,0,0
VANHEER,Edouard,NAM,31,85,66,15,4,0.953,3,12,0,100.0,5,0
VANHEES,Ferre,ZON,28,108,56,43,9,0.917,10,2,0,100.0,0,0
VANTHILLO,Nick,BOR,20,31,28,2,1,0.968,0,0,0,,0,0
VANTHILLO,Owen,HOB,1,1,0,1,0,1.000,0,0,0,,0,0
VANVUCHELEN,Tim,ZON,3,3,2,1,0,1.000,0,0,0,,0,0
VERAGHTERT,Tim,BOR,17,83,71,10,2,0.976,0,10,3,76.9,2,0
VERAS LUCIANO,Luis Manuel,BRU,32,143,48,89,6,0.958,17,0,0,,0,0
VERHEYLEWEGHEN,Jamie,BRA,32,259,253,5,1,0.996,30,0,0,,0,0
VERSPREET,Brendan,HOB,17,16,6,8,2,0.875,1,1,0,100.0,0,0
VERSPREET,Xander,HOB,38,45,34,7,4,0.911,2,0,0,,0,0
VERVLOET,Kevin,BOR,32,247,227,16,4,0.984,24,0,0,,0,0
VINCENTE LOPEZ,Adalberto Antonio,DEU,8,6,5,0,1,0.833,0,0,0,,0,0
VISSER,Barend,ZON,2,9,3,4,2,0.778,1,0,0,,0,0
VIZEE,Robin,MER,18,29,19,4,6,0.793,1,0,0,,0,0
VOET,Cédric,BRU,14,21,17,4,0,1.000,0,4,0,100.0,2,0
VOETS,Yarno,BRA,2,2,1,1,0,1.000,0,0,0,,0,0
VOORHELST,Benjamin,MOR,30,75,65,5,5,0.933,2,7,3,70.0,4,0
VRIJDERS,Ewout,MER,23,75,67,4,4,0.947,0,10,1,90.9,6,0
WIEME,Jorg,GEN,15,26,21,4,1,0.962,1,0,0,,0,0
WOLLAERT,Björn,GEN,11,16,8,4,4,0.750,0,1,0,100.0,0,0
WOLLAERT,Kjell,GEN,4,12,10,0,2,0.833,0,0,0,,0,0
YBARRA,Andres,ZON,38,57,22,27,8,0.860,2,8,0,100.0,0,0
YONCHEV,Martin,MSG,17,11,8,3,0,1.000,0,2,0,100.0,1,0
