Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
VAN GENECHTEN,Seppe,GRE,17,0,2,0,0,0,1,2,0.118,0.118,0.286,0.404,3,1,5,0,0,0,0,0
VAN HOYE,Bjorn,STA,2,1,1,0,0,0,1,1,0.500,0.500,0.333,0.833,0,0,0,0,1,0,0,0
VAN NUFFEL,Jeroen,BRA,37,7,13,3,0,0,12,16,0.351,0.432,0.489,0.921,9,1,5,0,0,2,0,0
VANDAELE,Joeni,GRE,22,1,2,1,0,0,1,3,0.091,0.136,0.231,0.367,4,0,16,0,0,0,0,0
VERBEECK,Jense,STA,29,5,4,1,0,0,6,5,0.138,0.172,0.306,0.478,7,0,11,1,0,1,0,0
VERELST,Kevin,DEU,25,6,8,1,2,0,8,13,0.320,0.520,0.469,0.989,7,0,9,0,0,1,1,0
VERELST,Wesley,DEU,22,9,8,0,2,0,6,12,0.364,0.545,0.481,1.026,5,0,6,0,0,2,1,0
VERSPREET,Brendan,HOB,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VERSPREET,Xander,HOB,29,9,9,1,1,1,2,15,0.310,0.517,0.355,0.872,1,1,5,0,0,0,1,0
VERVLOET,Kevin,STA,36,15,18,2,1,3,19,31,0.500,0.861,0.620,1.481,11,2,2,0,1,0,0,0
VINCK,Matthieu,GRE,25,7,4,1,0,0,0,5,0.160,0.200,0.364,0.564,8,0,11,0,0,0,1,0
VISCHSCHOONMAKER,Connor,GRE,22,1,4,2,0,0,5,6,0.182,0.273,0.174,0.447,0,0,8,0,1,0,1,0
VOLS,Matthias,DEU,9,2,1,0,0,0,0,1,0.111,0.111,0.200,0.311,1,0,3,0,0,0,0,0
WITVROUWEN,Tim,STA,27,1,3,0,0,0,1,3,0.111,0.111,0.273,0.384,6,0,6,1,0,1,1,0
ZELENKA,Jan,BRA,12,4,6,0,1,1,5,11,0.500,0.917,0.533,1.450,2,0,3,0,1,1,1,0
ČECH,Jan,DEU,2,1,1,0,0,1,1,4,0.500,2.000,0.750,2.750,2,0,0,0,0,0,0,0
