Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DEL PINO ROJAS,María,VIL,23,3,7,1,0,0,3,8,0.304,0.348,0.385,0.733,3,0,8,0,0,0,0,0
DENIA MORENO,Yulán,FEN,89,40,41,5,6,0,14,58,0.461,0.652,0.546,1.198,17,1,6,0,1,2,6,2
DIAZ GARABAN,Jocelin Alejandra,RIV,77,58,47,15,6,5,38,89,0.610,1.156,0.721,1.877,25,8,1,0,1,0,9,1
DOMERO,Mariona,BCN,74,19,28,5,1,0,12,35,0.378,0.473,0.521,0.994,22,0,15,0,0,0,6,0
DÍAZ DORTA,Sofía,MIR,17,3,1,0,0,0,0,1,0.059,0.059,0.111,0.170,1,0,11,0,0,0,0,0
DÍAZ PULGAR,Tábata,RIV,38,13,12,0,0,0,10,12,0.316,0.316,0.480,0.796,11,1,6,0,0,2,1,0
ECHEVERRIA URIZ,Leyre,IRA,11,2,1,0,0,0,0,1,0.091,0.091,0.286,0.377,3,0,4,0,0,0,5,0
ECHEZARRETA,Ariane,OBB,3,0,1,0,0,0,1,1,0.333,0.333,0.250,0.583,0,0,2,0,1,0,0,0
ERKIZIA,Amane,OBB,51,14,7,1,0,0,6,8,0.137,0.157,0.302,0.459,11,1,16,0,0,0,7,0
ESCALONA TERAN,Barbara Julieth,CAP,32,4,7,3,1,0,7,12,0.219,0.375,0.242,0.617,0,1,9,0,0,0,7,0
ESCORIHUELA DEALBERT,Lucía,MIR,68,19,29,5,2,0,20,38,0.426,0.559,0.494,1.053,9,1,6,0,1,0,5,0
ESPIN PORCAR,Ivette,ANT,98,35,38,10,5,0,25,58,0.388,0.592,0.431,1.023,8,1,12,0,2,2,6,0
ESTEVEZ SIGILLO,Genesi Isabel,BCN,36,14,9,1,0,0,6,10,0.250,0.278,0.420,0.698,9,3,8,0,2,1,3,1
ETXEBERRÍA,Elena,OBB,20,2,1,0,0,0,1,1,0.050,0.050,0.208,0.258,4,0,6,0,0,0,0,0
ETXEBERRÍA,Igone,OBB,84,20,31,3,1,0,23,36,0.369,0.429,0.420,0.849,11,0,7,0,5,1,4,2
EZPONDA BEUNZA,Nerea,IRA,55,14,9,0,2,0,5,13,0.164,0.236,0.333,0.569,14,0,28,0,0,0,5,1
FARO,Aroa,OBB,16,6,5,1,0,0,4,6,0.313,0.375,0.500,0.875,5,1,2,0,0,0,1,0
FERNÁNDEZ DOMÍNGUEZ,María De Lourdes,CAP,77,19,26,1,6,2,19,45,0.338,0.584,0.388,0.972,5,2,23,0,1,2,8,2
FERNÁNDEZ MOSQUEDA,Dayeni Irdari,VIL,66,15,20,2,0,0,10,22,0.303,0.333,0.356,0.689,6,0,4,1,1,1,3,0
FERNÁNDEZ,Elena,DRI,7,1,1,0,0,0,2,1,0.143,0.143,0.250,0.393,0,1,2,0,0,3,0,2
FERNÁNDEZ,Raquel,SBO,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
FERREÑO MATEOS,Maya,CAM,66,16,18,1,1,0,11,21,0.273,0.318,0.342,0.660,5,2,10,0,0,2,2,0
FLORES NAVARRO,Coraima,ANT,27,6,4,0,0,0,8,4,0.148,0.148,0.410,0.558,9,3,8,0,0,1,1,0
FONSECA,ALEJANDRA,IRA,6,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
GALARRAGA BRACO,Itziar,FEN,29,9,13,1,0,0,7,14,0.448,0.483,0.628,1.111,14,0,4,1,0,1,1,1
GALARZA RUBIO,Mishell,ANT,11,5,4,0,0,0,2,4,0.364,0.364,0.611,0.975,3,4,1,1,0,0,0,0
GAMBÍN OLMO,Indira,ANT,66,12,16,4,1,0,12,22,0.242,0.333,0.301,0.634,6,0,14,0,1,2,1,2
GARATEA MARIN,Sandra,IRA,20,1,0,0,0,0,1,0,0.000,0.000,0.048,0.048,1,0,12,0,0,1,0,1
GARCIA DIAZ,Ariadna,CAP,34,6,8,1,1,2,12,17,0.235,0.500,0.308,0.808,4,0,14,0,1,0,1,0
GARCIA EXPOSITO,Ateneri,CAP,13,4,1,0,0,0,0,1,0.077,0.077,0.200,0.277,2,0,4,0,0,0,1,1
GARCIA SANZ,Irene,IRA,7,0,0,0,0,0,0,0,0.000,0.000,0.222,0.222,2,0,7,0,0,0,0,0
GARCIA,Esther,CAM,12,7,4,1,1,0,2,7,0.333,0.583,0.467,1.050,3,0,4,0,0,0,1,0
GARCÍA CABEDO,Candela,ANT,63,23,31,4,0,1,14,38,0.492,0.603,0.568,1.171,10,1,9,0,0,0,7,0
GARCÍA TENDERO,Julia,VIL,17,5,4,1,0,0,6,5,0.235,0.294,0.350,0.644,3,0,7,0,0,0,2,0
GARDE GÁLVEZ,Sara,ANT,82,21,38,9,2,0,17,51,0.463,0.622,0.516,1.138,9,0,5,0,0,0,2,0
GAVILANES CHALAN,Gema,ANT,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,0,1,1,0,0,0,0,0
GODAYOL FARRAN,Martina,VIL,9,1,1,0,0,0,1,1,0.111,0.111,0.200,0.311,1,0,3,0,0,0,0,0
GODINO,Anabel,BCN,84,14,23,3,2,0,27,30,0.274,0.357,0.326,0.683,8,0,13,1,3,0,0,0
GOMEZ MURILLO,Vanesa,MIR,14,0,3,0,0,0,0,3,0.214,0.214,0.267,0.481,1,0,5,0,0,1,0,0
GONG,Zibei,ANT,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
GONG,Ziying,ANT,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,0,1,2,0,0,0,0,0
GONZÁLEZ GARCÍA,Merlys,RIV,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,1,0,0
GONZÁLEZ OTERMÍN,Malena,RIV,19,23,10,5,0,0,9,15,0.526,0.789,0.600,1.389,4,1,2,0,1,0,4,0
GONZÁLEZ OVAL,Gloria de la Chiquinquira,CAP,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,1
GONZÁLEZ PELLO,Eva,FEN,20,0,2,1,0,0,2,3,0.100,0.150,0.136,0.286,1,0,11,0,1,0,0,0
GORBE LAHUERTA,Angela,MIR,1,2,0,0,0,0,0,0,0.000,0.000,0.667,0.667,2,0,1,0,0,1,0,0
GRUAS,Alba,SBO,50,14,17,3,2,0,10,24,0.340,0.480,0.431,0.911,8,0,14,1,0,1,2,0
GUINEA,Inés,DRI,57,18,16,1,0,0,9,17,0.281,0.298,0.400,0.698,10,2,8,0,1,4,1,2
GUTIÉRREZ,Mireia,SBO,73,26,22,4,0,1,15,29,0.301,0.397,0.422,0.819,14,2,14,0,1,3,4,0
HAM,Cheska,IRA,8,7,6,1,0,0,2,7,0.750,0.875,0.857,1.732,4,2,0,0,0,0,0,0
HEREDIA TABARES,DARIANNA,ANT,33,6,4,1,0,0,4,5,0.121,0.152,0.310,0.462,6,3,3,1,0,1,2,1
HERNÁDEZ SANTOS,Elizabeth Patricia,FEN,49,18,19,2,2,1,23,28,0.388,0.571,0.450,1.021,7,1,4,0,3,2,12,1
HERNÁNDEZ,Elena,DRI,32,10,7,2,1,0,9,11,0.219,0.344,0.359,0.703,6,1,7,0,0,4,2,0
HERRERA,Alba,DRI,18,0,4,1,0,0,6,5,0.222,0.278,0.222,0.500,0,0,6,1,0,0,0,1
IBERO GABAS,Leyre,IRA,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,1,0
IBERO GABÁS,Ana,IRA,15,5,1,0,0,0,2,1,0.067,0.067,0.222,0.289,3,0,11,0,0,0,1,0
IBORRA BERMUDEZ,Jessica,VIL,49,18,13,2,2,0,5,19,0.265,0.388,0.413,0.801,10,3,3,0,1,1,8,2
IBÁÑEZ,Raquel,OBB,67,17,31,8,0,3,20,48,0.463,0.716,0.526,1.242,8,2,6,1,1,0,0,0
ILAGAN,Raine Elisabeth,BCN,8,0,1,0,0,0,0,1,0.125,0.125,0.222,0.347,1,0,5,0,0,0,0,0
IZQUIERDO,Andrea,SBO,76,15,18,1,1,0,15,21,0.237,0.276,0.318,0.594,9,0,6,1,0,0,1,0
JARQUE CARREÑO,LEONOR FUGING,ANT,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
JIMENEZ PEREZ,Carla,VIL,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
JIMÉNEZ,Irene,DRI,95,32,35,2,4,0,23,45,0.368,0.474,0.459,0.933,15,1,13,1,0,0,7,1
JONÁS,Roser,SBO,55,19,10,4,1,1,8,19,0.182,0.345,0.328,0.673,11,1,9,0,0,3,4,0
KIS,María Alecsandra,CAM,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,0,0
LARDÍN,Ainhoa,BCN,75,13,17,2,0,0,8,19,0.227,0.253,0.318,0.571,10,0,15,1,0,0,0,1
LARRAZA,Amaia,OBB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
LEDEZMA,Sorangel,SBO,84,31,42,10,4,1,31,63,0.500,0.750,0.577,1.327,18,0,8,0,2,0,5,0
LEYVA,Judith,BCN,24,2,4,0,0,0,1,4,0.167,0.167,0.200,0.367,1,0,5,0,0,0,0,0
LILLO GARCÍA,Belén,FEN,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0
LIZAMA GONZÁLEZ,Leyre,MIR,66,15,17,2,0,0,15,19,0.258,0.288,0.342,0.630,9,0,13,0,1,1,2,2
LLORENS BALLESTER,Irene Qiunting,FEN,86,36,35,5,4,2,38,54,0.407,0.628,0.500,1.128,16,3,11,1,3,1,8,1
LOIDI,Sara,OBB,78,21,30,4,3,1,21,43,0.385,0.551,0.462,1.013,12,1,10,0,2,0,5,2
LOPEZ OLMO,Valeria,CAM,6,10,2,0,0,0,0,2,0.333,0.333,0.556,0.889,3,0,4,0,0,0,1,1
LORA TERRES,Sara,FEN,67,14,15,1,0,0,12,16,0.224,0.239,0.268,0.507,3,1,22,0,0,1,6,0
LORENZO MARTÍN,Carla,IRA,6,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,2,0,4,0,0,0,0,0
LORENZO,Tatiana,DRI,56,17,21,4,3,0,22,31,0.375,0.554,0.453,1.007,7,1,1,0,0,0,3,1
LUNA GONZALEZ,Glorilen Paola,CAP,80,33,28,9,4,0,17,45,0.350,0.563,0.430,0.993,11,1,16,0,1,1,15,1
LUNA GONZÁLEZ,Diana Carolina,CAP,18,6,6,0,1,0,1,8,0.333,0.444,0.368,0.812,1,0,5,0,0,0,2,0
LÓPEZ REY,Nuria,VIL,12,4,2,1,0,0,2,3,0.167,0.250,0.286,0.536,2,0,5,0,0,0,1,0
LÓPEZ YESA,Natalia,MIR,88,33,29,1,2,0,7,34,0.330,0.386,0.422,0.808,12,2,10,0,0,1,12,3
LÓPEZ,Alba,SBO,74,18,22,7,0,0,26,29,0.297,0.392,0.434,0.826,19,2,17,0,4,0,1,0
LÓPEZ,Blanca,OBB,53,11,17,0,0,0,8,17,0.321,0.321,0.410,0.731,5,3,10,0,0,2,2,1
LÓPEZ,Elena,SBO,12,5,5,1,0,0,4,6,0.417,0.500,0.563,1.063,4,0,0,0,0,0,0,1
MACÍAS GONZALEZ,Lucía,FEN,46,10,12,0,3,0,13,18,0.261,0.391,0.300,0.691,3,0,20,0,1,1,2,0
MAIRAL LACOMA,Vera,MIR,43,9,4,1,0,0,0,5,0.093,0.116,0.264,0.380,9,1,19,0,0,1,2,0
MARCOS MEDRANO,SARA,FEN,14,1,2,0,0,0,0,2,0.143,0.143,0.333,0.476,3,1,7,0,0,0,0,0
MARTINEZ,Claudia,DRI,25,11,7,0,0,0,2,7,0.280,0.280,0.357,0.637,1,2,7,0,0,1,4,1
MARTÍN HUERTA,María,FEN,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,0,0,0,0,0
MARTÍN VILLALBA,Yarismar,ANT,82,17,25,2,1,0,10,29,0.305,0.354,0.352,0.706,4,2,14,1,0,8,5,1
MARTÍNEZ CALVO,Macarena,ANT,61,14,20,2,0,0,6,22,0.328,0.361,0.397,0.758,6,1,2,1,0,3,2,0
MCMAHON PARICIO,Sofía,MIR,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,6,0,0,0,0,0
MELERO CORREA,Marta,ANT,9,1,3,0,0,0,0,3,0.333,0.333,0.333,0.666,0,0,4,0,0,0,0,0
MENCHERO RIVAS,Coral,CAM,3,2,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,1,0,0,1,0,0
MODREGO,Uxua,OBB,42,12,14,2,3,2,8,28,0.333,0.667,0.462,1.129,8,2,8,0,0,0,12,0
MONCHO,Raquel,SBO,77,30,31,6,1,1,21,42,0.403,0.545,0.530,1.075,22,0,9,2,1,0,5,0
MONRO ROSALES,Oriana Hibis,DRI,4,1,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,1,0,0,0,1,0
MORALES,Carlota,DRI,82,29,29,2,3,0,18,37,0.354,0.451,0.448,0.899,14,0,12,0,0,1,8,3
MOREIRA MONFORT,Malena,MIR,29,7,9,1,2,0,3,14,0.310,0.483,0.412,0.895,5,0,9,0,0,2,0,0
MORENO,Andrea,DRI,8,2,1,0,0,0,0,1,0.125,0.125,0.222,0.347,1,0,0,0,0,0,2,0
MORENO,Rocío,DRI,59,17,15,2,1,0,13,19,0.254,0.322,0.457,0.779,21,1,15,1,0,1,4,2
MORENTE,Alba,DRI,79,23,25,8,0,4,25,45,0.316,0.570,0.466,1.036,21,2,18,0,1,1,1,0
MOYA CARRASCOSA,Georgina,VIL,31,5,8,1,1,0,4,11,0.258,0.355,0.410,0.765,8,0,9,0,0,0,2,0
NAVARRO PARRA,Ainara,RIV,32,12,11,2,0,0,11,13,0.344,0.406,0.522,0.928,10,3,5,0,1,1,0,0
NAVARRO,Judit,BCN,84,17,25,4,1,0,12,31,0.298,0.369,0.429,0.798,12,8,9,1,1,0,3,0
NOGUERA RODRIGUEZ,Melianyer Valentina,BCN,26,4,3,0,0,0,0,3,0.115,0.115,0.233,0.348,2,2,10,0,0,0,1,0
NOVELLA,Carla,OBB,98,26,26,2,3,0,18,34,0.265,0.347,0.333,0.680,10,1,14,1,2,2,6,1
NUÑEZ,Elena,BCN,32,3,7,2,0,0,5,9,0.219,0.281,0.286,0.567,3,0,3,0,0,1,1,0
NÚÑEZ GÓMEZ,Cristina,CAM,81,16,30,2,0,0,20,32,0.370,0.395,0.457,0.852,10,3,8,0,0,2,1,0
OJEDA MARQUEZ,Fransheska,ANT,55,10,15,2,1,0,11,19,0.273,0.345,0.268,0.613,0,0,10,0,1,3,0,0
ORDINOLA BARRIOS,Erika Gabriela,MIR,43,5,11,2,0,0,12,13,0.256,0.302,0.373,0.675,5,3,4,0,0,3,3,1
ORDINOLA BARRIOS,Sofía,MIR,14,2,2,0,0,0,3,2,0.143,0.143,0.200,0.343,1,0,3,0,0,1,1,0
ORTIGOSA CERVANTES,Ines,FEN,67,14,11,4,1,0,13,17,0.164,0.254,0.222,0.476,5,0,13,0,0,2,8,1
ORTIZ,Itziar,DRI,44,13,14,4,0,0,7,18,0.318,0.409,0.426,0.835,7,2,10,0,1,0,1,0
ORZÁIZ,Maddi,OBB,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
OTERMÍN URBAN,Liliana,RIV,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
OTERO GARCÍA,Laura,CAM,75,23,33,8,2,1,21,48,0.440,0.640,0.569,1.209,22,3,12,0,2,2,3,0
PALACIOS CRESPO,Carmen,ANT,51,8,17,1,1,0,8,20,0.333,0.392,0.368,0.760,4,0,8,0,2,0,2,0
PALACIOS JODRA,Ainhoa María,MIR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PANIZZA PAEZ,Agustina Ailen,CAM,3,0,1,0,0,0,1,1,0.333,0.333,0.667,1.000,3,0,2,0,0,0,0,0
PAREJO ALONSO,Beatriz,VIL,49,21,21,7,2,0,15,32,0.429,0.653,0.646,1.299,24,6,4,0,0,0,1,2
PARRÓN BELLO,Lucía,VIL,71,15,20,3,1,0,16,25,0.282,0.352,0.366,0.718,10,0,12,0,1,1,2,0
PEIDRÓ,Sara,FEN,12,0,0,0,0,0,1,0,0.000,0.000,0.143,0.143,2,0,10,0,0,0,2,0
PELÁEZ MAZA,Laia,VIL,54,10,14,1,2,0,14,19,0.259,0.352,0.355,0.707,8,0,5,0,0,2,1,0
PEREZ PEÑATE,Yanely del Carmen,CAP,56,13,13,2,0,1,4,18,0.232,0.321,0.306,0.627,3,3,12,0,0,1,2,1
PERNALETE RODRIGUEZ,Yarianny José,RIV,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PICO GONZÁLEZ,Iria,CAM,5,1,0,0,0,0,0,0,0.000,0.000,0.375,0.375,3,0,4,0,0,0,0,1
PIDAL,Iruña,OBB,40,6,10,1,1,2,13,19,0.250,0.475,0.367,0.842,6,2,6,0,1,0,2,0
PINILLA GOMEZ,María,MIR,4,0,2,1,0,0,0,3,0.500,0.750,0.500,1.250,0,0,1,0,0,0,0,0
PINTO GONZÁLEZ,Ana,CAP,5,0,1,0,0,0,1,1,0.200,0.200,0.333,0.533,1,0,2,0,0,0,1,0
PINTOR FERNANDEZ,Julia,CAM,16,2,2,0,0,0,0,2,0.125,0.125,0.176,0.301,1,0,10,0,0,0,0,0
PISÓN,Maialen,OBB,85,28,26,3,3,2,19,41,0.306,0.482,0.429,0.911,19,0,9,0,1,3,16,1
PIÑEIRO VEIGA,ALBA,CAM,29,6,6,0,2,0,0,10,0.207,0.345,0.324,0.669,3,2,10,0,0,2,5,0
PLATA RODRÍGUEZ,Judit,VIL,54,18,14,1,0,0,7,15,0.259,0.278,0.406,0.684,12,2,11,0,1,3,7,2
PUIG,Alba,SBO,27,8,8,1,0,0,6,9,0.296,0.333,0.500,0.833,8,3,4,0,0,0,0,0
PÉREZ,Gala,BCN,12,3,1,0,0,0,0,1,0.083,0.083,0.267,0.350,3,0,3,0,0,0,0,0
PÉREZ,Lucía,DRI,3,4,0,0,0,0,0,0,0.000,0.000,0.400,0.400,2,0,2,0,0,0,1,0
QUINCOSES DELGADO,Dianeisy,CAP,16,4,7,2,0,0,4,9,0.438,0.563,0.526,1.089,3,0,2,0,0,0,0,1
QUINTERO CALDERÓN,María Daniela,FEN,24,8,4,0,0,0,5,4,0.167,0.167,0.429,0.596,9,2,9,0,0,1,4,0
RAMIL LINAREZ,Sarayd Albani,CAM,64,21,27,2,0,1,25,32,0.422,0.500,0.479,0.979,6,1,2,0,0,0,3,1
RAMIREZ SIVIRA,Anyibell Del Carmen,RIV,83,38,35,9,3,1,33,53,0.422,0.639,0.475,1.114,7,6,3,0,5,2,5,0
RAMOS,Valentina,BCN,29,4,6,0,0,0,1,6,0.207,0.207,0.378,0.585,7,1,9,0,0,0,0,0
RAMÓN VALERA,Sofia,RIV,16,4,4,0,2,0,1,8,0.250,0.500,0.333,0.833,1,1,2,0,0,0,1,0
REKALDE,Elene,OBB,2,0,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
REY PRADO,Marta,CAM,68,24,21,2,2,0,14,27,0.309,0.397,0.390,0.787,9,0,24,0,0,2,8,1
RIAL PINTO,Vanessa,CAM,93,39,39,4,4,5,19,66,0.419,0.710,0.526,1.236,20,1,19,0,0,1,17,0
RIAL,Sofia,CAM,49,15,13,0,2,0,9,17,0.265,0.347,0.379,0.726,9,0,15,0,0,6,5,0
RODRIGO TORRIJOS,Marina,VIL,70,19,19,1,0,0,8,20,0.271,0.286,0.402,0.688,15,1,17,0,1,3,6,2
RODRIGO,Judith,BCN,84,14,19,2,0,0,13,21,0.226,0.250,0.356,0.606,16,1,12,0,0,3,1,0
