Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
CAMPANELLA,Lorenzo,BOL,3,0,1,0,0,0,2,1,0.333,0.333,0.333,0.666,0,0,0,0,0,0,0,0
CANUTI,Tomas,BOL,6,2,2,0,0,0,2,2,0.333,0.333,0.429,0.762,1,0,0,1,0,0,1,0
CARPANA,Marco,COL,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
CARRERA,Jesus,MAC,62,11,19,4,0,1,16,26,0.306,0.419,0.418,0.837,10,4,2,1,3,0,3,1
CASADIO,Antonio,GOD,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
CASERES DORSINE,Maikel,RSM,97,22,35,5,0,2,31,46,0.361,0.474,0.407,0.881,7,2,5,3,2,0,5,1
CATALANO,Samuele,COL,32,3,5,0,0,0,0,5,0.156,0.156,0.250,0.406,3,1,16,0,0,0,1,0
CELLI,Federico,RSM,113,47,51,12,1,11,38,98,0.451,0.867,0.534,1.401,20,0,22,0,0,0,2,1
CLEMENTINA,Hendrik,BOL,18,6,5,0,0,3,11,14,0.278,0.778,0.440,1.218,5,1,2,1,1,0,0,0
COFFRINI,Luca,COL,48,7,8,2,1,0,8,12,0.167,0.250,0.255,0.505,5,1,22,0,1,0,0,0
DE SIMONE,Samuele,MAC,27,1,3,0,0,0,0,3,0.111,0.111,0.200,0.311,3,0,8,0,0,0,1,0
DEOTTO,Alessandro,PAR,32,7,11,3,0,3,6,23,0.344,0.719,0.400,1.119,2,1,10,1,0,1,0,0
DESIMONI,Stefano,PAR,63,11,21,4,1,0,9,27,0.333,0.429,0.408,0.837,8,0,7,2,0,1,3,2
DI BATTISTA,Gianmarco,MAC,59,5,10,1,0,0,1,11,0.169,0.186,0.290,0.476,9,1,16,1,0,0,0,0
DI BENEDETTO,Nicholas,MAC,24,4,5,2,0,0,2,7,0.208,0.292,0.345,0.637,5,0,9,1,0,0,0,0
DI FABIO,Lorenzo,RSM,77,13,17,4,0,0,5,21,0.221,0.273,0.330,0.603,12,1,13,7,1,2,5,0
DI RAFFAELE,Lorenzo,RSM,26,3,4,0,1,0,2,6,0.154,0.231,0.233,0.464,2,1,7,0,1,1,0,0
DIDDER,Ray-Patrick,BOL,97,35,38,8,1,2,21,54,0.392,0.557,0.496,1.053,18,3,24,0,1,0,18,4
DOBBOLETTA,Lorenzo,BOL,104,33,32,13,3,1,31,54,0.308,0.519,0.459,0.978,27,3,19,4,1,0,8,3
DRENI,Julian,BOL,55,20,17,4,0,0,11,21,0.309,0.382,0.435,0.817,10,3,16,1,1,2,3,0
EVANGELISTA,Digno,GOD,74,5,13,4,0,1,13,20,0.176,0.270,0.253,0.523,7,1,22,2,1,0,2,0
FERRARINI,Luca,COL,11,1,1,0,0,0,0,1,0.091,0.091,0.286,0.377,3,0,2,0,0,0,0,0
FERRI,Jacopo,BOL,6,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,2,1,5,0,0,0,0,0
FUZZI,Francesco,GOD,49,5,4,1,0,0,3,5,0.082,0.102,0.250,0.352,8,3,15,2,0,0,4,2
GALLI,Samuele,GOD,15,0,0,0,0,0,0,0,0.000,0.000,0.118,0.118,2,0,10,0,0,0,0,0
GAMBERINI,Samuele,BOL,45,9,14,3,1,0,10,19,0.311,0.422,0.347,0.769,2,1,12,1,1,0,0,0
GARBELLA,Giovanni,RSM,95,14,31,6,1,2,24,45,0.326,0.474,0.405,0.879,12,4,20,1,5,0,2,0
GARBELLA,Nicola,RSM,4,3,2,1,0,0,1,3,0.500,0.750,0.778,1.528,3,2,0,0,0,0,0,0
GELLI,Erik,GOD,31,2,6,1,0,0,2,7,0.194,0.226,0.286,0.512,3,1,9,0,0,0,0,0
GIACOMINI,Tommaso,MAC,19,1,1,0,0,0,1,1,0.053,0.053,0.100,0.153,1,0,7,1,0,0,1,1
GIAROLA,Tommaso,PAR,38,4,6,1,0,1,2,10,0.158,0.263,0.256,0.519,4,1,17,1,0,0,0,0
GIUSTOZZI,Gabriele,MAC,3,0,2,1,0,0,1,3,0.667,1.000,0.667,1.667,0,0,0,0,0,0,0,0
GONZALEZ,Pablo,MAC,19,2,7,0,0,0,0,7,0.368,0.368,0.478,0.846,4,0,6,0,0,0,0,0
GRADALI,Lorenzo,PAR,36,3,6,2,0,0,8,8,0.167,0.222,0.205,0.427,2,0,9,0,1,0,0,0
GRIMAUDO,Alessandro,BOL,65,15,12,3,0,1,6,18,0.185,0.277,0.329,0.606,14,0,23,1,0,1,2,0
HELDER,Eugene,BOL,49,9,19,2,0,2,10,27,0.388,0.551,0.436,0.987,5,0,15,0,1,1,1,0
IACOMUCCI,Thomas,MAC,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
KOUTSOYANOPULOS,Aldo,PAR,74,17,17,2,1,0,8,21,0.230,0.284,0.387,0.671,15,4,20,1,0,1,12,2
LOARDI,Niccolò Maria,BOL,81,23,23,6,1,0,20,31,0.284,0.383,0.446,0.829,27,0,18,1,4,1,1,1
LORI,Maicol,COL,33,1,8,3,0,0,1,11,0.242,0.333,0.342,0.675,5,0,13,0,0,0,1,0
LUCIANI,Gionni,MAC,34,4,7,2,1,0,5,11,0.206,0.324,0.300,0.624,3,2,9,0,1,0,0,0
MAESTRI,Alessandro,RSM,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,1,0,0
MANTOVANI,Pietro,COL,58,7,12,3,2,0,6,19,0.207,0.328,0.266,0.594,3,2,22,0,1,0,2,2
MARCHI,Davide,BOL,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MAZZA,Alessio,COL,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
MELANDRI,Simone,GOD,7,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
MELEGARI,Nicola,COL,19,2,2,0,0,0,3,2,0.105,0.105,0.227,0.332,2,1,7,0,0,1,1,0
MERIGGI,Davide,GOD,57,7,14,1,1,1,9,20,0.246,0.351,0.323,0.674,7,0,12,0,1,0,7,1
MERIGGI,Giacomo,GOD,56,6,9,2,0,1,6,14,0.161,0.250,0.277,0.527,8,1,26,1,0,1,5,0
MINGHELLI RADOLOVICH,Nicolò,GOD,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MIRABAL,Charlie,PAR,36,8,10,3,0,0,7,13,0.278,0.361,0.400,0.761,7,1,12,0,1,0,4,1
MOLDUCCI,Jacopo,GOD,6,0,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,3,0,0,0,0,0
MONARI,Eugenio,GOD,55,3,10,2,0,0,5,12,0.182,0.218,0.308,0.526,8,2,11,3,0,1,2,0
MONELLO,Giulio,RSM,77,14,14,4,2,0,7,22,0.182,0.286,0.273,0.559,9,1,16,3,1,0,0,0
MOREDO,Eduardo,MAC,70,19,22,1,0,0,7,23,0.314,0.329,0.392,0.721,8,1,15,0,0,0,9,2
MORGANTI,Tommaso,MAC,28,4,4,0,0,0,3,4,0.143,0.143,0.172,0.315,1,0,6,3,0,1,0,0
MORRESI,Alessandro,MAC,27,4,8,0,0,0,4,8,0.296,0.296,0.375,0.671,3,1,9,0,1,0,0,0
MORRESI,Lorenzo,MAC,55,5,18,2,1,0,6,22,0.327,0.400,0.383,0.783,5,0,11,1,0,1,0,0
ODUBER,Randolph,BOL,44,6,13,1,0,2,12,20,0.295,0.455,0.418,0.873,9,1,14,0,1,0,0,0
ORSELLI,Manuel,GOD,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,0,1,2,0,0,0,0,0
PAOLINI,Ricardo Segundo,PAR,83,17,27,5,0,1,11,35,0.325,0.422,0.412,0.834,12,1,14,1,1,0,5,3
PASOTTO,Andrea,COL,55,6,14,4,1,0,8,20,0.255,0.364,0.349,0.713,4,4,11,0,0,0,1,0
PERDOMO,Javier,MAC,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PERILLI,Pietro,BOL,3,0,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,1,0,0,0,0,1
POMA,Sebastiano,PAR,50,18,19,3,2,4,19,38,0.380,0.760,0.529,1.289,17,0,10,0,1,0,3,0
POMPONI,Francesco,PAR,31,6,5,2,0,0,0,7,0.161,0.226,0.257,0.483,3,1,6,2,0,1,1,0
POMPONI,Michele,PAR,5,2,0,0,0,0,0,0,0.000,0.000,0.167,0.167,1,0,1,0,0,0,0,0
PULZETTI,Luca,RSM,115,30,23,2,1,1,11,30,0.200,0.261,0.308,0.569,17,1,29,3,0,0,2,0
QUATTRINI,Gabriele,MAC,8,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,2,0,4,0,0,0,0,0
RAGIONIERI,Marco,PAR,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
REGINATO,Mattia,RSM,86,30,31,4,0,5,30,50,0.360,0.581,0.491,1.072,20,3,19,1,1,0,0,0
RONDON,Edgar,RSM,5,0,0,0,0,0,0,0,0.000,0.000,0.286,0.286,2,0,5,0,0,0,0,0
ROSALES MOTTA,Giovanny Andres,BOL,10,1,2,0,0,0,0,2,0.200,0.200,0.273,0.473,0,1,3,1,0,0,0,0
RUSSO,Eladio Alexander,BOL,113,13,33,4,1,0,22,39,0.292,0.345,0.333,0.678,7,1,25,1,2,0,3,0
RUZZU,Giovanni,BOL,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,0,1,0,0,0,0,0,0
SABBATANI,Marco,GOD,52,5,9,1,0,0,2,10,0.173,0.192,0.295,0.487,6,3,18,2,0,0,2,1
SAMBUCCI,Alex,PAR,68,15,18,4,0,1,15,25,0.265,0.368,0.425,0.793,15,4,14,2,0,0,3,0
SAMPAOLO,Riccardo,MAC,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SCALERA,Luca,PAR,6,1,2,0,0,0,1,2,0.333,0.333,0.333,0.666,0,0,0,0,0,0,0,0
SCALERA,Luca,COL,31,1,4,2,0,0,0,6,0.129,0.194,0.156,0.350,1,0,12,0,0,0,0,0
SERRANI,Riccardo,MAC,44,6,11,1,0,0,7,12,0.250,0.273,0.320,0.593,3,2,6,1,1,0,0,1
SERVIDEI L,Luca,GOD,69,11,12,0,0,0,3,12,0.174,0.174,0.326,0.500,14,2,26,2,1,0,3,2
SERVIDEI M,Marco,GOD,69,7,17,5,0,0,6,22,0.246,0.319,0.441,0.760,21,3,25,3,0,1,3,4
SOLBACH,Markus,RSM,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SORRENTINO,Fabio,PAR,33,4,5,0,0,0,2,5,0.152,0.152,0.176,0.328,0,1,10,2,0,1,0,0
SPLENDIANI,Leonardo,MAC,58,2,11,0,0,0,9,11,0.190,0.190,0.266,0.456,5,1,20,2,0,0,0,0
TANESINI,Paolo,GOD,68,12,21,5,1,0,5,28,0.309,0.412,0.440,0.852,13,3,23,0,0,0,5,1
TROLLI,Davide,COL,37,2,5,0,0,0,0,5,0.135,0.135,0.273,0.408,6,1,23,0,0,1,3,0
TUCCI,Oscar,MAC,9,1,2,0,0,0,1,2,0.222,0.222,0.300,0.522,1,0,3,1,0,0,0,0
VAGLIO,Alessandro,BOL,40,10,19,2,2,0,15,25,0.475,0.625,0.577,1.202,8,3,6,1,1,0,0,0
VALENTI,Filippo,COL,42,3,5,1,0,0,3,6,0.119,0.143,0.229,0.372,4,2,12,1,0,0,0,0
VILORIA,Nolberto,PAR,55,6,13,5,0,1,14,21,0.236,0.382,0.300,0.682,3,2,23,1,0,0,0,0
ZAZZA,Manuel,MAC,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
ZILERI,Leonardo,PAR,45,9,14,1,0,1,8,18,0.311,0.400,0.385,0.785,5,1,8,1,1,0,2,0
