Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
CROUWEL,Marijn,OLY,59,8,17,4,1,0,9,23,0.288,0.390,0.368,0.758,4,4,6,1,1,1,0,0
DE BROUWER,Emma,ROE,74,18,17,4,1,0,14,23,0.230,0.311,0.392,0.703,20,1,24,0,2,1,1,0
DE GROOT,Puk,OGZ,83,11,19,4,1,0,13,25,0.229,0.301,0.360,0.661,16,1,43,0,0,3,2,0
DE JONG,Willemijn,NEP,49,17,14,1,2,0,10,19,0.286,0.388,0.375,0.763,6,1,12,0,0,3,2,1
DE JONGE,Babs,OGZ,124,18,34,4,0,1,17,41,0.274,0.331,0.321,0.652,8,1,8,1,1,3,1,0
DE RUITER,Danielle,TTT,13,1,3,1,0,0,0,4,0.231,0.308,0.333,0.641,2,0,4,0,0,0,0,0
DE VRIES,Lisa,ROE,55,12,6,1,0,0,4,7,0.109,0.127,0.222,0.349,8,0,27,0,0,2,1,0
DEN DUIJN,Sterre,ROE,41,7,13,5,0,0,5,18,0.317,0.439,0.378,0.817,2,2,8,0,0,1,1,0
DRIJVERS,Sietske,ROE,30,5,9,2,0,1,4,14,0.300,0.467,0.344,0.811,2,0,9,0,0,0,0,0
ELSJAN,Evelien,TTT,5,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
EMMEN,Kim,ROE,6,1,2,1,0,0,2,3,0.333,0.500,0.500,1.000,1,1,3,0,0,0,0,0
EVERS,Sarah,OGZ,54,21,14,4,1,2,10,26,0.259,0.481,0.403,0.884,12,1,15,0,0,2,0,1
FELIX,Amy,OLY,103,16,25,5,0,0,15,30,0.243,0.291,0.304,0.595,10,0,28,1,2,1,3,0
FISCHER,Kirsten,NEP,26,11,2,0,1,0,1,4,0.077,0.154,0.273,0.427,6,1,9,0,0,2,1,0
FLANEGIN,Riangela,SPA,113,24,44,8,1,5,26,69,0.389,0.611,0.485,1.096,20,2,17,2,1,0,0,1
FLORENTINA,Keedy,NEP,23,9,4,0,0,0,2,4,0.174,0.174,0.174,0.348,0,0,9,0,0,0,2,0
FOREMAN,Kristina,SPA,22,10,11,2,1,1,4,18,0.500,0.818,0.593,1.411,3,2,3,1,0,0,2,0
FRANKA,Onaisha,ROE,93,22,31,10,2,1,18,48,0.333,0.516,0.431,0.947,16,0,23,0,0,5,5,2
FRANKA,Reganied,NEP,51,15,14,0,1,0,4,16,0.275,0.314,0.464,0.778,11,7,19,0,0,1,2,0
GELDOF,Kate,ROE,84,11,14,3,1,1,10,22,0.167,0.262,0.260,0.522,11,0,26,1,1,2,1,1
GEURTSEN,NINA,TTT,16,0,1,1,0,0,1,2,0.063,0.125,0.118,0.243,0,1,10,0,0,0,0,0
GILDEMACHER,Famke,SPA,13,1,3,0,0,0,0,3,0.231,0.231,0.231,0.462,0,0,4,1,0,1,0,0
GILLIS,Zoe,TTT,9,0,1,0,0,0,0,1,0.111,0.111,0.200,0.311,1,0,7,0,0,0,0,0
GOLDYN,Jessica Candace,ROE,119,34,31,8,5,2,23,55,0.261,0.462,0.321,0.783,11,1,11,0,3,0,21,2
GROOTINGS,Senna,SPA,14,2,3,1,0,0,0,4,0.214,0.286,0.267,0.553,1,0,5,0,0,0,0,0
HALDERMAN,Sanne,OGZ,77,6,13,1,0,1,6,17,0.169,0.221,0.229,0.450,5,1,23,0,0,2,1,0
HAM,Cheska,OGZ,108,17,35,4,0,2,19,45,0.324,0.417,0.393,0.810,13,0,22,3,1,2,2,0
HARMES,Isis,OGZ,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
HEIJNSDIJK,Lauren,UVV,1,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,0,0,1,1,0,0
HENKS,Rachel,OGZ,19,2,6,1,2,0,6,11,0.316,0.579,0.316,0.895,0,0,5,0,0,1,0,1
HOENEN,Kelly,NEP,31,5,5,1,0,0,1,6,0.161,0.194,0.257,0.451,4,0,8,1,0,0,0,0
HOEVERTS,Lisa,UVV,118,8,26,2,1,0,4,30,0.220,0.254,0.270,0.524,8,0,21,3,0,1,1,0
HOOGLAND,Isabel,SPA,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
HOOIJER,Iris,AMS,40,5,8,3,0,0,7,11,0.200,0.275,0.306,0.581,6,1,13,0,2,1,0,0
HOP,Lisa,OLY,96,29,38,7,1,3,23,56,0.396,0.583,0.468,1.051,13,1,10,0,1,2,3,3
HURKMANS,Sency,OGZ,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
JANSEN,Annemiek,TTT,112,26,39,4,0,4,20,55,0.348,0.491,0.479,0.970,22,6,22,0,0,2,2,0
JANSEN,Annick,OGZ,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,0,0,0,0,0
JANSEN,Daniek,AMS,7,0,1,0,1,0,0,3,0.143,0.429,0.143,0.572,0,0,2,0,0,0,0,0
JANSEN,Marit,OGZ,1,1,1,0,1,0,1,3,1.000,3.000,1.000,4.000,0,0,0,0,0,0,1,0
JONG LOY,Uchenna,AMS,63,12,21,4,1,3,14,36,0.333,0.571,0.419,0.990,6,4,17,0,1,0,0,0
KARDIJK,Elyke,OLY,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
KAVANOVÁ,Magdaléna,SPA,48,10,16,4,1,0,7,22,0.333,0.458,0.346,0.804,2,0,4,0,2,0,2,1
KIEFT,Lorraine,OLY,49,9,14,5,1,2,17,27,0.286,0.551,0.333,0.884,3,1,8,0,1,0,0,0
KISTEMAKER,Isis,OLY,1,1,0,0,0,0,0,0,0.000,0.000,0.667,0.667,2,0,1,0,0,0,0,0
KOCK,Shaneequa,TTT,50,1,8,0,0,0,6,8,0.160,0.160,0.222,0.382,4,0,9,1,0,2,0,0
KONINGS,Fleur,UVV,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
KROMMENDIJK,Ella,OGZ,15,2,3,0,0,0,1,3,0.200,0.200,0.200,0.400,0,0,4,0,0,0,0,0
KRUISWEGT,Esther,SPA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
KWAKERNAAK,Julia,SPA,29,5,6,2,1,0,4,10,0.207,0.345,0.303,0.648,4,0,8,0,0,0,0,0
LIJBERS,Tammie,NEP,85,13,22,6,0,0,15,28,0.259,0.329,0.323,0.652,8,2,18,0,4,4,0,0
LOS,Isa,ROE,120,20,36,9,4,1,17,56,0.300,0.467,0.368,0.835,11,2,32,0,0,4,2,0
MALKIN,Linnie,SPA,79,9,21,6,0,3,22,36,0.266,0.456,0.318,0.774,5,1,10,2,0,0,0,0
MARCELINO,Briana,ROE,114,36,47,5,4,7,30,81,0.412,0.711,0.521,1.232,26,2,17,0,2,1,8,2
MARCELIS,llona,UVV,83,3,11,0,0,0,4,11,0.133,0.133,0.172,0.305,3,1,20,0,0,6,2,2
MARKIES,Isabelle,AMS,97,12,26,0,1,0,6,28,0.268,0.289,0.372,0.661,16,0,29,1,0,2,2,2
MEADOWS,Lindsey,TTT,46,1,12,4,0,0,8,16,0.261,0.348,0.368,0.716,9,0,3,1,2,0,0,0
MEEWISSE,Jeske,AMS,109,14,29,8,0,1,17,40,0.266,0.367,0.341,0.708,13,0,25,1,1,2,0,1
MELONI,Masha,OGZ,113,13,22,2,0,1,11,27,0.195,0.239,0.231,0.470,5,1,18,2,2,3,0,2
MERKX,Marjolein,ROE,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
MEYERING,Lisa,SPA,70,12,23,1,0,2,14,30,0.329,0.429,0.368,0.797,5,0,10,2,1,0,0,0
MUIS,Laura,OLY,18,4,4,1,0,0,3,5,0.222,0.278,0.300,0.578,1,1,8,0,0,1,0,0
MUNOZ,Daisy,NEP,68,11,31,7,0,1,27,41,0.456,0.603,0.543,1.146,12,1,3,0,0,0,2,0
MWARO,Rose,AMS,25,2,7,0,0,0,2,7,0.280,0.280,0.308,0.588,1,0,10,0,0,1,0,1
MÖLLER,Dani,SPA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
NEMETH,Alexa,TTT,32,7,6,1,1,1,8,12,0.188,0.375,0.270,0.645,3,1,12,0,1,3,0,0
NIERSE,Kirsten,OGZ,8,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,2,0,2,0,0,0,0,0
OOMES,Nina,SPA,98,32,27,3,1,1,13,35,0.276,0.357,0.397,0.754,21,0,17,0,2,4,5,0
OOSTING,Dinet,TTT,101,30,51,15,1,6,34,86,0.505,0.851,0.622,1.473,31,2,9,0,1,0,3,0
OOSTING,Marije,TTT,116,10,19,2,0,0,15,21,0.164,0.181,0.210,0.391,7,0,18,0,1,4,0,0
PIENEMAN,Kelsy,AMS,104,9,24,4,1,1,22,33,0.231,0.317,0.286,0.603,10,0,22,0,5,2,0,0
POOT,Ismay,SPA,100,20,23,5,4,0,14,36,0.230,0.360,0.325,0.685,9,5,16,0,0,3,4,0
PRINS,Amy,AMS,1,1,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
RAS,Mickey,AMS,47,3,10,0,0,0,3,10,0.213,0.213,0.269,0.482,2,2,8,2,1,0,1,0
RECTOR,Machteld,OLY,98,14,29,10,1,0,21,41,0.296,0.418,0.320,0.738,4,0,25,0,1,1,2,0
REIGN HALE,Shyah,OGZ,50,15,20,3,2,4,16,39,0.400,0.780,0.455,1.235,2,3,13,0,0,0,4,0
REMMERS,Tess,ROE,42,7,7,0,0,0,4,7,0.167,0.167,0.300,0.467,8,0,13,2,0,0,0,0
RICE,Kelsi,UVV,16,4,4,0,0,0,1,4,0.250,0.250,0.368,0.618,2,1,2,0,0,1,0,0
RIJGERSBERG,Jade,OLY,22,7,6,1,0,0,1,7,0.273,0.318,0.360,0.678,3,0,5,0,0,1,1,0
RIKKELMAN,Eliza,UVV,79,0,10,0,0,0,5,10,0.127,0.127,0.255,0.382,13,1,22,1,1,3,0,0
ROTTIERS,Melissa,ROE,4,1,1,0,0,0,1,1,0.250,0.250,0.250,0.500,0,0,1,0,0,1,0,0
SALAS,Shak-Yen,TTT,45,4,2,0,0,0,0,2,0.044,0.044,0.104,0.148,2,1,18,1,0,1,0,0
SCHOLTE,Renée,UVV,98,8,20,3,2,0,5,27,0.204,0.276,0.278,0.554,10,0,46,1,0,1,5,4
SCHOOR,Caressa,SPA,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SCHUUR,Michelle,TTT,86,12,14,1,0,1,4,18,0.163,0.209,0.263,0.472,12,0,26,0,1,2,4,1
SMID,Myrthe,TTT,78,11,13,1,0,0,3,14,0.167,0.179,0.267,0.446,8,3,21,1,1,2,1,0
SMIT,Isa,SPA,102,15,26,5,2,1,19,38,0.255,0.373,0.313,0.686,6,3,24,0,1,3,2,0
SOKOLOVA,Petya,TTT,101,6,19,6,1,0,8,27,0.188,0.267,0.220,0.487,3,2,31,0,3,2,2,0
STOLK,Mila,SPA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
STUART,Rhowan,AMS,98,14,21,5,0,2,16,32,0.214,0.327,0.288,0.615,9,2,29,0,2,2,2,1
STUIJ,Maret,NEP,6,4,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,1,0,0,0,0,0
STULEN,Anouk,UVV,22,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,13,0,0,0,0,0
SZALAY,Katharina,TTT,84,22,32,5,1,0,6,39,0.381,0.464,0.402,0.866,3,0,7,0,0,5,2,1
TELLEKAMP,Renske,NEP,73,16,24,4,4,0,10,36,0.329,0.493,0.402,0.895,7,2,17,0,0,0,0,1
TER HEEGDE,Resa,AMS,50,1,6,1,0,0,3,7,0.120,0.140,0.170,0.310,2,1,20,0,0,0,0,0
TOET,Esmee,NEP,48,7,8,3,0,0,8,11,0.167,0.229,0.365,0.594,14,1,17,0,0,0,1,0
TRAPMAN,Nienke,UVV,39,5,4,1,0,0,3,5,0.103,0.128,0.300,0.428,11,0,20,0,0,0,0,0
TURKO,Erin,TTT,82,18,22,3,0,0,4,25,0.268,0.305,0.358,0.663,10,2,23,0,1,8,1,1
UDINK,Amy,OLY,81,6,22,4,0,1,12,29,0.272,0.358,0.352,0.710,9,1,15,3,0,0,0,0
UYTENDAAL,Lizzy,ROE,7,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
UYTENDAAL,Nicky,ROE,112,29,41,9,3,4,34,68,0.366,0.607,0.465,1.072,21,5,8,1,6,4,1,0
VAN AALST,Jessie,OLY,113,35,47,8,7,0,40,69,0.416,0.611,0.477,1.088,15,1,14,1,3,0,3,0
VAN BAAL,Aafje,TTT,3,0,1,0,1,0,1,3,0.333,1.000,0.333,1.333,0,0,0,0,0,0,0,0
VAN DALEN,Maxime,SPA,59,15,32,10,1,0,22,44,0.542,0.746,0.630,1.376,14,0,5,1,0,0,2,0
VAN DEN HEUVEL,Anouk,NEP,110,10,30,7,0,0,17,37,0.273,0.336,0.391,0.727,22,0,9,6,1,1,0,1
VAN DER MAAS,Mandy,AMS,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
VAN DER MEER,Michelle,OLY,23,2,6,1,0,0,3,7,0.261,0.304,0.292,0.596,1,0,3,0,0,0,0,0
VAN DER PUTTEN,Sanne,AMS,28,4,4,2,0,0,2,6,0.143,0.214,0.273,0.487,5,0,12,0,0,1,0,0
VAN DER ZANDEN,Cindy,OLY,145,48,68,16,7,0,42,98,0.469,0.676,0.515,1.191,16,2,9,0,4,2,14,2
VAN DER ZWAN,Sam,OLY,3,2,0,0,0,0,0,0,0.000,0.000,0.500,0.500,3,0,2,0,0,0,0,0
VAN DIJK,Franka,OLY,125,32,60,8,7,2,35,88,0.480,0.704,0.504,1.208,7,1,21,0,2,1,8,1
VAN DOORN,Sofie,OGZ,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
VAN GASTEL,Marleen,UVV,73,1,14,2,1,0,9,18,0.192,0.247,0.200,0.447,1,0,20,2,1,0,0,0
VAN GURP,Suka,SPA,114,43,52,9,5,12,42,107,0.456,0.939,0.536,1.475,23,0,6,0,3,0,7,1
VAN KREVEL,Tanisha,NEP,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VAN MILDERT,Merel,UVV,29,5,7,0,0,0,1,7,0.241,0.241,0.389,0.630,7,0,11,0,0,1,0,2
VAN RAEMSDONCK,Lisa,ROE,24,8,2,0,0,0,2,2,0.083,0.083,0.333,0.416,9,0,8,0,0,1,0,0
VAN VEEN,Britt,UVV,113,9,33,0,1,0,7,35,0.292,0.310,0.308,0.618,2,1,5,0,1,1,3,0
VAN VEEN,Rachel,NEP,44,7,14,2,0,2,10,22,0.318,0.500,0.407,0.907,7,1,7,0,2,0,1,0
VAN WAVEREN,Michelle,UVV,48,1,6,2,0,0,4,8,0.125,0.167,0.192,0.359,4,0,21,0,0,0,0,0
VAN WIJK,Wendy,OGZ,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VERDICK,Winke,AMS,87,9,22,4,0,0,10,26,0.253,0.299,0.330,0.629,5,5,30,1,0,0,0,1
VERSLOOT,Eva,ROE,18,1,3,1,0,0,7,4,0.167,0.222,0.273,0.495,3,0,7,0,1,0,0,0
VLEUGELS,Mariëlle,OLY,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,1,0,0,0,0,0
VONK,Britt,OLY,101,48,44,6,7,2,22,70,0.436,0.693,0.583,1.276,39,1,9,0,3,3,32,2
VONK,Mara,AMS,26,3,4,0,1,0,1,6,0.154,0.231,0.241,0.472,3,0,6,2,0,1,0,0
VOORTMAN,Eva,NEP,135,47,57,5,5,1,24,75,0.422,0.556,0.500,1.056,20,1,15,0,0,6,16,3
WESTBERRY,Anna Maria,ROE,21,0,7,0,1,0,5,9,0.333,0.429,0.364,0.793,0,1,7,0,0,0,0,0
WESTHOEK,Julia,SPA,82,14,22,3,1,0,15,27,0.268,0.329,0.318,0.647,5,1,18,1,0,1,2,0
WISSINK,Laura,NEP,135,44,64,17,6,5,61,108,0.474,0.800,0.552,1.352,31,0,8,1,6,0,9,0
WRIXON,Grace,SPA,80,19,26,2,3,1,14,37,0.325,0.463,0.357,0.820,4,0,17,0,0,1,1,0
ZUIVER,Yarah,OGZ,68,15,14,1,1,0,4,17,0.206,0.250,0.386,0.636,19,1,21,0,0,4,2,2
ZWAKMAN,Yala,OGZ,13,1,0,0,0,0,1,0,0.000,0.000,0.278,0.278,5,0,6,1,0,0,0,0
ZWANENBURG,Bente,ROE,114,19,26,4,1,1,19,35,0.228,0.307,0.288,0.595,10,0,28,0,1,4,1,1
