Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
KOCK,Shaneequa,TTT,26,24,10,14,0,1.000,0,0,0,,0,0
KOUWENHOVEN,Maja,AMS,2,2,1,0,1,0.500,0,0,0,,0,0
KOVACEVIC,Lisa,SPA,4,7,4,3,0,1.000,1,0,0,,0,0
KRAMER,Caitlin Noa,AMS,21,20,15,3,2,0.900,2,0,0,,0,0
KRAMER,Roos-Marijn,OGZ,40,11,0,10,1,0.909,1,0,0,,0,0
KROMMENDIJK,Ella,OGZ,35,43,41,2,0,1.000,1,0,0,,0,0
KWAKERNAAK,Julia,SPA,26,81,63,14,4,0.951,6,0,0,,0,0
LIGTVOET,Wies,ROE,21,27,26,1,0,1.000,0,0,0,,0,0
LIJBERS,Tammie,SPA,33,117,107,7,3,0.974,4,4,3,57.1,1,0
LOS,Isa,ROE,36,38,37,1,0,1.000,0,0,0,,0,0
LUCASSEN,Jasmine,AMS,20,2,0,2,0,1.000,0,0,0,,0,0
MARINUS,Nadine,TTT,27,183,182,1,0,1.000,8,0,0,,0,0
MARKIES,Isabelle,AMS,24,56,19,24,13,0.768,2,0,0,,0,0
MEADOWS,Lindsey,TTT,36,19,2,17,0,1.000,0,0,0,,0,0
MEEWISSE,Jeske,AMS,31,103,86,11,6,0.942,0,28,5,84.8,9,0
MELONI,Masha,OGZ,35,142,128,13,1,0.993,1,45,4,91.8,9,1
MERKX,Marjolein,ROE,54,27,7,19,1,0.963,1,0,0,,0,0
MEYERING,Lisa,OGZ,53,43,24,17,2,0.953,2,0,0,,0,0
MORELAND,Logan Renee,ROE,20,76,34,40,2,0.974,3,0,0,,0,0
MWARO,Rose,AMS,10,15,15,0,0,1.000,0,0,0,,0,0
NEWELL,Holly,ROE,7,5,4,1,0,1.000,0,0,0,,0,0
NIERSE,Kirsten,OGZ,4,2,0,2,0,1.000,0,0,0,,0,0
OOMES,Nina,SPA,35,36,33,3,0,1.000,0,0,0,,0,0
OOSTING,Dinet,TTT,41,197,152,41,4,0.980,1,10,5,66.7,2,0
PAGAN,Lisa,OGZ,9,3,1,2,0,1.000,0,0,0,,0,0
PICKETT,Audrey,TTT,28,22,1,20,1,0.955,0,0,0,,0,0
PIENEMAN,Kelsy,OGZ,29,82,39,35,8,0.902,5,0,0,,0,0
POOT,Feline,SPA,5,13,12,1,0,1.000,0,0,0,,0,0
POOT,Ismay,SPA,33,25,21,0,4,0.840,0,0,0,,0,0
PRINS,Anna,OLY,38,96,52,41,3,0.969,1,6,0,100.0,2,0
RECTOR,Machteld,OLY,48,116,46,61,9,0.922,8,0,0,,0,0
REMMERS,Tess,TTT,34,67,40,25,2,0.970,0,3,0,100.0,2,0
RIJGERSBERG,Jade,OLY,29,9,9,0,0,1.000,0,0,0,,0,0
ROBINSON,Chelsea,SPA,28,62,27,31,4,0.935,2,0,0,,0,0
ROTTIERS,Melissa,ROE,7,6,6,0,0,1.000,0,0,0,,0,0
ROUWENHORST,Isanthe,OGZ,2,1,0,1,0,1.000,0,0,0,,0,0
SCHEELE,Kirsten,SPA,35,24,5,14,5,0.792,2,0,0,,0,0
SCHOOR,Caressa,SPA,6,1,1,0,0,1.000,0,0,0,,0,0
SCHUUR,Michelle,TTT,37,55,50,1,4,0.927,0,0,0,,0,0
SMID,Myrthe,TTT,3,2,1,1,0,1.000,0,0,0,,0,0
SMIT,Isa,OGZ,35,106,48,44,14,0.868,1,0,0,,0,0
SMITS,Britt,NEP,19,11,10,1,0,1.000,0,0,0,,0,0
SOUMERU,Rebecca,SPA,42,9,0,9,0,1.000,0,0,0,,0,0
SPENCER,Ashley,ROE,5,5,5,0,0,1.000,0,0,0,,0,0
SPINAS-VALAINIS,Alyson,OLY,39,8,3,5,0,1.000,0,0,0,,0,0
STUART,Rhowan,AMS,36,246,217,21,8,0.967,9,3,0,100.0,0,0
STUIJ,Maret,NEP,14,52,44,5,3,0.942,1,9,2,81.8,1,0
SUGG,Elizabeth Dickson,NEP,30,268,245,21,2,0.993,1,22,14,61.1,9,0
SUMMERS,Zali Maree,OGZ,33,10,3,7,0,1.000,0,0,0,,0,0
SWINKELS,Annelieke,NEP,20,7,0,7,0,1.000,0,0,0,,0,0
SZALAY,Katharina,TTT,31,87,24,63,0,1.000,4,0,0,,0,0
TELLEKAMP,Renske,NEP,31,31,15,13,3,0.903,0,0,0,,0,0
TEN DONKELAAR,Danielle,TTT,61,69,54,10,5,0.928,3,0,0,,0,0
TER HEEGDE,Resa,AMS,26,28,25,1,2,0.929,1,0,0,,0,0
THEROU-VAN KNEGSEL,Eva,ROE,6,8,7,0,1,0.875,0,0,0,,0,0
TOET,Esmee,NEP,24,28,18,10,0,1.000,0,0,0,,0,0
TOET,Pascalle,OGZ,2,2,0,1,1,0.500,0,0,0,,0,0
TOLMIE,Jessica,ROE,46,18,4,14,0,1.000,0,0,0,,0,0
UDINK,Amy,OGZ,32,143,134,8,1,0.993,7,0,0,,0,0
UYTENDAAL,Elisabeth,ROE,21,57,42,13,2,0.965,0,0,0,,0,0
UYTENDAAL,Nicky,ROE,36,240,224,11,5,0.979,3,31,5,86.1,1,0
VAN AALST,Jessie,OLY,59,64,52,11,1,0.984,2,0,0,,0,0
VAN BAAL,Aafje,TTT,9,3,2,0,1,0.667,0,0,0,,0,0
VAN DALEN,Maxime,SPA,10,34,29,5,0,1.000,2,0,0,,0,0
VAN DE WOUW,Ilse,NEP,31,161,150,9,2,0.988,8,0,0,,0,0
VAN DEN HEUVEL,Anouk,NEP,32,92,52,38,2,0.978,7,0,0,,0,0
VAN DER MAAS,Mandy,AMS,42,27,3,22,2,0.926,0,0,0,,0,0
VAN DER MEER,Michelle,OLY,21,59,56,3,0,1.000,0,5,1,83.3,5,0
VAN DER PUTTEN,Sanne,AMS,45,61,12,44,5,0.918,3,0,0,,0,0
VAN DER ZANDEN,Cindy,OLY,30,78,34,40,4,0.949,2,0,0,,0,0
VAN DIJK,Denice,SPA,36,41,38,1,2,0.951,0,0,0,,0,0
VAN DIJK,Franka,OLY,38,17,12,0,5,0.706,0,0,0,,0,0
VAN EIJL,Margot,ROE,12,1,1,0,0,1.000,0,1,0,100.0,0,0
VAN GENNIP,Richelle,SPA,8,1,0,1,0,1.000,0,0,0,,0,0
VAN GURP,Suka,SPA,17,34,21,12,1,0.971,4,0,0,,0,0
VAN KREVEL,Tanisha,NEP,11,40,23,17,0,1.000,1,0,0,,0,0
VAN RAEMDONCK,Lisa,TTT,12,14,6,7,1,0.929,0,0,0,,0,0
VAN VEEN,Rachel,OLY,35,56,17,27,12,0.786,4,0,0,,0,0
VERDAASDONK,Sophie,ROE,33,65,23,34,8,0.877,1,0,0,,0,0
VERDICK,Winke,AMS,25,51,45,4,2,0.961,2,14,0,100.0,3,0
VERHAGEN,Robin,ROE,8,2,1,0,1,0.500,0,0,0,,0,0
VERSLOOT,Eva,ROE,8,4,3,1,0,1.000,0,0,0,,0,0
VLEUGELS,Mariëlle,OLY,50,154,131,23,0,1.000,3,0,0,,0,0
VONK,Britt,TTT,39,153,65,71,17,0.889,7,0,0,,0,0
VOORTMAN,Eva,NEP,54,20,7,12,1,0.950,0,0,0,,0,0
WATSON,Madyson,NEP,30,14,3,11,0,1.000,0,0,0,,0,0
WEIS,Nienke,NEP,36,15,0,15,0,1.000,1,0,0,,0,0
WISSINK,Laura,TTT,41,112,101,9,2,0.982,1,6,1,85.7,0,0
WOOD,Savanna,SPA,2,1,0,1,0,1.000,0,0,0,,0,0
ZUIVER,Yarah,OGZ,18,14,12,1,1,0.929,0,0,0,,0,0
ZWAKMAN,Yala,OGZ,6,1,0,1,0,1.000,0,0,0,,0,0
