Player,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
ALMONTE BERROA
Oliver,MER,32,146,68,63,15,0.897,14,0,0,,0,0
ARGUINZONES OCANTO
Johiner Alfonso,DEU,42,231,192,28,11,0.952,2,17,4,81.0,6,0
BALLARDINI
Lino,HOB,33,95,39,49,7,0.926,8,0,0,,0,0
BEBEE
Brayden,HOB,3,28,14,11,3,0.893,0,0,1,0.0,0,0
BEECKMANS
Kris,MER,1,1,1,0,0,1.000,0,0,0,,0,0
BEECKMANS
Tom,MER,31,127,47,65,15,0.882,4,0,1,0.0,0,0
BIESEMANS
Leko,MER,21,134,109,19,6,0.955,8,0,0,,0,0
BOERMANS
Jens,BOR,30,161,134,22,5,0.969,0,31,6,83.8,20,0
BOERMANS
Sam,BOR,27,60,36,19,5,0.917,2,0,0,,0,0
BUERMS
Lieven,HOB,21,18,15,2,1,0.944,1,0,0,,0,0
BUSTAMANTE
Daniel,DEU,26,49,43,2,4,0.918,0,0,0,,0,0
CAPPAERT
Zeb,BRA,4,19,8,10,1,0.947,1,0,0,,0,0
CASIE
Natan,BOR,2,5,3,1,1,0.800,0,0,0,,0,0
CHAIBUB CORONEL
Tony Alberto,MOR,2,7,6,1,0,1.000,1,0,0,,0,0
CHATEL
Alexandre,MSG,8,10,10,0,0,1.000,1,0,0,,0,0
CLESSE
Tashi-Phuntsok,MSG,28,81,44,28,9,0.889,5,0,0,,0,0
CLINCKART
Emeric,MSG,13,17,11,3,3,0.824,1,3,0,100.0,0,0
COLLAZOS-MUNOZ
Nathéo,MSG,28,185,168,12,5,0.973,12,0,0,,0,0
COOPER
Hunter,BRA,30,65,54,9,2,0.969,3,1,1,50.0,0,0
COSSE
Florian,NAM,3,2,1,1,0,1.000,0,0,0,,0,0
D'HALLEWIN
Alexandre,MSG,2,3,1,2,0,1.000,0,0,0,,0,0
DASPREMONT
Stéphane,NAM,29,162,142,14,6,0.963,9,2,0,100.0,0,0
DASSY
Noah,MSG,37,151,80,61,10,0.934,8,38,4,90.5,9,0
DE BAETS
Matthias,BOR,0,1,0,1,0,1.000,0,0,0,,0,0
DE BOEY
Robbe,BRA,31,140,46,81,13,0.907,21,0,0,,0,0
DE BRAUWER
Zion,BOR,36,161,39,103,19,0.882,17,0,0,,0,0
DE JONGH
Robbe,MSG,12,62,40,19,3,0.952,3,1,0,100.0,0,0
DE LANNOY
Steven,BOR,30,47,45,1,1,0.979,2,0,0,,0,0
DE MEULDER
Sylvain,NAM,21,21,18,0,3,0.857,0,0,0,,0,0
DE QUINT
Dennis,HOB,30,163,122,36,5,0.969,13,0,0,,0,0
DE SAEDELEER
Roche Junior,DEU,23,36,13,16,7,0.806,0,2,0,100.0,0,0
DE SAEDELEER
Sander,BOR,35,166,76,86,4,0.976,21,0,0,,0,0
DE VRIENDT
Nick,DEU,3,15,14,1,0,1.000,0,2,0,100.0,1,0
DEGELIN
Max,MOR,8,40,37,2,1,0.975,0,27,1,96.4,11,0
DELGADO
Kelvin,BRA,24,57,24,27,6,0.895,4,0,0,,0,0
DELORY
Arthur,NAM,27,71,31,32,8,0.887,2,0,0,,0,0
DESMEDT
Cedric,DEU,9,85,60,25,0,1.000,4,1,1,50.0,0,0
DESMEDT
Kevin,HOB,14,70,21,44,5,0.929,4,1,0,100.0,0,0
DRIESSENS
Artuur,BRA,1,3,0,3,0,1.000,0,0,0,,0,0
DUPUIS
Clément,MER,36,83,61,18,4,0.952,1,0,0,,0,0
DURAN GARCIA
Aneudy Rafaël,DEU,18,36,26,9,1,0.972,0,1,0,100.0,2,0
FLYNN
Jamie,MSG,5,41,36,4,1,0.976,1,0,0,,0,0
FUNDORA BASNUEVA
Elio,DEU,38,285,266,7,12,0.958,13,0,0,,0,0
GERDEL NIETO
Anderson Denny,DEU,0,19,3,16,0,1.000,0,0,0,,0,0
GEUQUET
Ludovic,NAM,15,109,104,2,3,0.972,3,0,0,,0,0
GOFFAUX
Benjamin,HOB,39,233,160,69,4,0.983,9,12,6,66.7,2,0
GROOTAERT
Paco,MSG,12,46,27,16,3,0.935,3,12,1,92.3,3,0
GROUP
Matthias,BOR,25,128,118,9,1,0.992,10,0,0,,0,0
HELSEN
Lowie,MOR,0,5,1,4,0,1.000,0,0,0,,0,0
HENDRICKX
Zane,HOB,3,7,3,3,1,0.857,0,0,0,,0,0
HENRIQUEZ RAMON
Jhan Poll,MOR,5,19,6,9,4,0.789,1,0,0,,0,0
HERNANDEZ SARAO
Eder,DEU,13,32,29,2,1,0.969,2,0,0,,0,0
HEYMANS
Arthur,NAM,40,242,140,94,8,0.967,10,25,8,75.8,5,0
HEYMANS
Lucas,NAM,27,162,116,42,4,0.975,5,17,3,85.0,3,0
HEYMANS
Tom,NAM,7,15,6,8,1,0.933,0,0,0,,0,0
HIRONAKA
Kanoa,NAM,27,147,64,71,12,0.918,8,0,0,,0,0
HOFLACK
Tim,BOR,8,17,6,11,0,1.000,2,0,0,,0,0
JANSSEN
Drew,HOB,11,51,16,30,5,0.902,5,0,0,,0,0
JANSSENS
Wesley,HOB,35,128,49,73,6,0.953,15,0,0,,0,0
JASPE
Néstor,MOR,3,3,3,0,0,1.000,0,0,0,,0,0
JIE-SAM-FOEK
Jason,HOB,31,50,48,2,0,1.000,1,0,0,,0,0
JORDENS
Steve,NAM,30,84,76,5,3,0.964,2,0,0,,0,0
KUENEN
Daan,MSG,35,125,115,4,6,0.952,5,0,0,,0,0
LAMBERT
Joey,MOR,32,110,47,47,16,0.855,9,14,0,100.0,8,0
LANGEZAAL
Harold,MOR,38,106,84,16,6,0.943,2,0,0,,0,0
LARRINAGA OCAMPO
Jose Luis,DEU,2,9,4,5,0,1.000,0,0,0,,0,0
LEKEU
Florian,MSG,13,20,7,12,1,0.950,0,0,0,,0,0
LEWIS
Rob,HOB,9,70,59,10,1,0.986,2,0,0,,0,0
LOCQUET
Loris,NAM,12,50,16,29,5,0.900,4,0,0,,0,0
LONGHOFER
Jackson,BRA,8,39,15,23,1,0.974,1,0,0,,0,0
MAREELS
Glenn,BOR,0,7,0,5,2,0.714,0,0,1,0.0,0,0
MAREELS
Gregg,BOR,0,7,3,4,0,1.000,0,0,0,,0,0
MARQUEZ
Alexis,DEU,39,150,55,85,10,0.933,10,0,0,,0,0
MARTINEZ MIRANDA
Raxon,BRA,33,193,54,122,17,0.912,19,0,0,,0,0
MATHOT
Alexandre,NAM,33,50,41,5,4,0.920,0,0,0,,0,0
MEERT
Aaron,BOR,2,4,3,0,1,0.750,0,0,0,,0,0
MOLTZAN
Garrett,MSG,3,7,3,4,0,1.000,0,1,1,50.0,0,0
MORALES
Luis Efrem,MOR,1,2,0,0,2,0.000,0,0,0,,0,0
MORGAN
John Paul,MOR,3,30,12,16,2,0.933,3,1,1,50.0,0,0
MOSTAERT
Nando,DEU,37,178,54,117,7,0.961,15,0,0,,0,0
MULPAS
Loïc,MSG,3,3,1,1,1,0.667,0,0,0,,0,0
MUYLDERMANS
Julien,MSG,33,233,145,82,6,0.974,10,43,9,82.7,5,0
NAUTS
Cédric,MSG,29,49,39,6,4,0.918,1,0,0,,0,0
NICOLAY
Martin,NAM,13,57,43,11,3,0.947,0,22,6,78.6,4,0
NIETO CASTILLO
Edgardo Jose,DEU,30,119,50,64,5,0.958,6,1,0,100.0,2,0
NUNEZ ALONZO
David Amador,MSG,5,25,24,1,0,1.000,5,0,0,,0,0
OTTO
Bryan,MOR,34,93,64,19,10,0.892,1,25,2,92.6,9,0
PACHECO ALVAREZ
Giënco,BOR,2,1,1,0,0,1.000,0,0,0,,0,0
PAPANIKITAS
Tobias,MOR,33,90,79,7,4,0.956,3,0,0,,0,0
PEETERS
Christoff,BRA,23,128,119,7,2,0.984,0,15,2,88.2,9,0
PEETERS
Christoff,HOB,3,15,13,2,0,1.000,1,0,0,,0,0
PEETERS
Jamie,BRA,29,182,154,24,4,0.978,3,30,7,81.1,9,0
PERALTA ARCE
Ramiro Andres,MSG,14,54,33,19,2,0.963,4,0,0,,0,0
PEREZ PEREZ
Miguel,MER,3,8,8,0,0,1.000,0,0,0,,0,0
PIERREUX
Xavier,MSG,4,12,6,6,0,1.000,0,0,0,,0,0
PIRLOT
Victor,MSG,4,17,1,12,4,0.765,0,0,2,0.0,0,0
POESMANS
Yves,BRA,38,87,78,8,1,0.989,0,0,0,,0,0
POLANCO
Elvis,DEU,7,19,9,10,0,1.000,2,0,0,,0,0
POLFLIET
Arno,MOR,3,39,11,19,9,0.769,0,2,0,100.0,0,0
PRIETO BURGOS
Frank Alejandro,DEU,37,52,49,1,2,0.962,0,0,0,,0,0
REINA VIANT
Leonel Santiago,DEU,43,88,78,6,4,0.955,1,0,0,,0,0
REYNS
Kevin,MOR,13,47,24,21,2,0.957,3,0,0,,0,0
REYNS
Robin,MOR,30,139,40,84,15,0.892,10,0,0,,0,0
RITTWEGER
Jean-François,MSG,3,25,4,20,1,0.960,2,5,0,100.0,0,0
RIZZI
Lucas,HOB,36,102,68,33,1,0.990,5,0,0,,0,0
