Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
IMPERIALI,Renato,NET,9,1,4,0,0,0,3,4,0.444,0.444,0.444,0.888,0,0,3,0,0,0,0,0
INFANTE LUTI,Juan Carlos,CAS,68,15,16,2,0,3,9,27,0.235,0.397,0.404,0.801,20,0,17,2,1,0,6,1
KINDELÁN BISET,Lionar,BOL,9,5,3,1,0,0,1,4,0.333,0.444,0.667,1.111,7,2,5,0,0,0,0,0
KOUTSOYANOPULOS,Aldo,PAR,81,22,25,5,4,1,16,41,0.309,0.506,0.459,0.965,15,10,18,0,3,1,9,1
LEONORA,Ericson Neptali,BOL,102,27,37,7,1,6,25,64,0.363,0.627,0.430,1.057,12,0,30,0,0,2,3,2
LOARDI,Niccolò Maria,CAS,82,12,29,8,1,0,13,39,0.354,0.476,0.438,0.914,12,1,19,2,1,0,2,0
LUDOVISI,Fabrizio,NET,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MACCAGNAN,Luca,RED,35,3,5,1,0,0,2,6,0.143,0.171,0.268,0.439,5,1,19,1,0,1,0,0
MARTINA,Jarreau,BOL,17,3,7,1,0,0,1,8,0.412,0.471,0.412,0.883,0,0,4,0,0,0,0,1
MARTINI PARILLI,Renzo Guillermo,RED,80,17,33,7,0,7,19,61,0.413,0.763,0.500,1.263,13,1,11,7,0,0,1,0
MARVAL,Osman,BOL,104,22,31,7,0,3,15,47,0.298,0.452,0.382,0.834,15,1,23,1,3,0,3,0
MASIN,Massimiliano,NET,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MAZZANTI,Giuseppe,NET,96,27,31,7,0,5,23,53,0.323,0.552,0.468,1.020,25,2,29,0,1,0,1,1
MELANDRI,Simone,GOD,9,2,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,8,0,0,0,0,0
MERCURI,Mattia,PAR,85,13,18,5,0,3,12,32,0.212,0.376,0.306,0.682,8,4,35,0,1,2,0,1
MERIGGI,Davide,GOD,66,11,9,0,0,4,9,21,0.136,0.318,0.250,0.568,9,1,28,1,0,3,2,1
MERIGGI,Giacomo,GOD,65,8,13,2,0,1,9,18,0.200,0.277,0.270,0.547,7,0,27,0,2,1,3,1
MINGHELLI RADOLOVICH,Nicolò,GOD,17,1,1,0,0,0,0,1,0.059,0.059,0.111,0.170,1,0,15,0,0,0,0,0
MIRABAL,Charlie,PAR,92,16,27,5,0,1,10,35,0.293,0.380,0.368,0.748,12,0,17,4,2,2,2,1
MOLDUCCI,Jacopo,GOD,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MOLINA GUERRERO,Rolexis,CAS,92,9,29,2,0,2,15,37,0.315,0.402,0.351,0.753,5,0,6,2,0,0,3,3
MONARI,Eugenio,GOD,36,3,9,1,0,0,7,10,0.250,0.278,0.357,0.635,6,0,8,2,0,0,1,0
MONELLO,Giulio,RED,24,1,3,0,0,0,1,3,0.125,0.125,0.250,0.375,4,0,3,0,0,0,1,0
NOGUERA,Freddy Miguel,NET,108,18,27,2,2,0,7,33,0.250,0.306,0.281,0.587,5,0,19,1,1,2,7,2
NOSTI,Nicholas Gidon,BOL,115,20,27,5,0,2,18,38,0.235,0.330,0.297,0.627,11,0,22,0,2,3,4,2
OREFICE,Gabriele,NET,12,0,2,2,0,0,2,4,0.167,0.333,0.286,0.619,2,0,6,0,0,0,0,1
PAOLINI,Ricardo Segundo,PAR,86,19,28,7,2,1,20,42,0.326,0.488,0.368,0.856,5,2,14,0,2,1,8,1
PAZ,Andy,BOL,63,13,19,1,4,1,8,31,0.302,0.492,0.366,0.858,6,1,15,0,1,0,2,0
PERAZA MARIN,Yovanys,CAS,83,7,21,3,0,2,7,30,0.253,0.361,0.333,0.694,9,1,21,5,0,0,0,1
POLONIUS,John,BOL,111,23,34,4,1,6,27,58,0.306,0.523,0.364,0.887,11,2,31,1,5,1,10,0
POMA,Sebastiano,PAR,113,21,38,10,2,5,30,67,0.336,0.593,0.406,0.999,14,0,34,2,1,1,2,2
PULZETTI,Luca,RSM,73,13,18,2,0,0,4,20,0.247,0.274,0.402,0.676,19,0,15,1,0,1,1,1
REDA,Alfonso Luigi,GOD,73,12,15,2,0,1,8,20,0.205,0.274,0.370,0.644,11,8,20,5,0,1,0,0
REGINATO,Mattia,RSM,86,11,19,1,0,6,26,38,0.221,0.442,0.346,0.788,15,2,24,2,1,0,1,0
RODRIGUEZ,Leomartires,NET,106,28,33,7,0,6,23,58,0.311,0.547,0.380,0.927,13,0,17,2,2,0,3,3
RODRIQUEZ,Alexander Adriano,BOL,14,1,1,0,0,1,3,4,0.071,0.286,0.067,0.353,0,0,3,0,1,0,0,0
ROMERO GALBAN,Alexander Rafael,RSM,83,21,27,2,0,4,15,41,0.325,0.494,0.467,0.961,19,4,7,3,1,0,1,0
RONDON,Edgar,RSM,67,17,16,3,0,1,9,22,0.239,0.328,0.358,0.686,12,1,27,1,1,1,2,4
RUSSO,Eladio Alexander,BOL,53,7,11,3,0,1,12,17,0.208,0.321,0.232,0.553,1,1,11,3,1,0,1,1
SABBATANI,Marco,CAS,52,6,11,0,1,1,8,16,0.212,0.308,0.259,0.567,2,2,18,0,2,1,1,1
SAMBUCCI,Alex,PAR,94,10,20,4,0,2,12,30,0.213,0.319,0.336,0.655,15,3,19,3,1,0,2,1
SCALERA,Luca,PAR,62,8,19,4,0,1,11,26,0.306,0.419,0.375,0.794,5,3,22,1,2,1,1,0
SERRA,Riccardo,RED,31,1,2,0,0,0,2,2,0.065,0.065,0.189,0.254,4,1,17,1,1,0,0,0
SERVIDEI L,Luca,GOD,79,9,18,3,0,0,5,21,0.228,0.266,0.322,0.588,11,0,18,3,0,4,4,1
SERVIDEI M,Marco,GOD,66,5,15,2,0,0,5,17,0.227,0.258,0.354,0.612,12,1,24,0,0,0,1,2
SPARAGNA,Vinicio,NET,55,15,16,3,0,3,6,28,0.291,0.509,0.394,0.903,8,2,9,4,1,5,2,0
TASCHINI,Paolo,NET,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
TAURELLI,Angelo,NET,7,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,7,0,0,0,0,0
TONZAR,Alessandro,RED,37,0,7,0,0,0,2,7,0.189,0.189,0.250,0.439,3,0,14,0,0,1,0,0
TRINCI,Mario,RSM,48,8,10,4,0,1,4,17,0.208,0.354,0.367,0.721,12,0,15,0,0,0,0,0
USTARIZ,Jesus,NET,79,22,24,7,0,4,24,43,0.304,0.544,0.456,1.000,23,0,14,4,1,0,3,3
VAGLIO,Alessandro,BOL,104,18,33,6,0,3,20,48,0.317,0.462,0.431,0.893,16,7,14,5,3,2,3,2
VARIN,Alberto,RED,29,4,4,0,0,0,0,4,0.138,0.138,0.286,0.424,5,1,14,0,0,1,0,0
VARIN,Enrico,RED,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VASQUEZ,Andy William,NET,105,17,32,9,0,5,27,56,0.305,0.533,0.362,0.895,6,4,31,1,1,1,11,0
VENTURI,Michele,CAS,67,7,17,2,0,1,7,22,0.254,0.328,0.375,0.703,11,2,23,2,0,0,2,1
VIEZZOLI,Marco,RED,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VINALES ALVAREZ,Rafael Ramon,PAR,62,12,16,4,0,1,5,23,0.258,0.371,0.313,0.684,5,0,23,3,0,0,3,0
ZILERI,Leonardo,PAR,76,13,16,5,0,2,13,27,0.211,0.355,0.291,0.646,8,1,21,2,1,0,0,0
