Player,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
Gregor,HB,7,21,15,4,2,0.905,1,5,1,83.3,1,0
PENA GUTIERREZ
Ivan,FC,5,7,4,3,0,1.000,0,1,0,100.0,0,0
PERDUE
Melvin,DD,34,78,39,32,7,0.910,8,0,0,,0,0
PFISTER
Jochen,DOI,32,30,26,3,1,0.967,1,0,0,,0,0
PICHLER
Kirian,HB,35,43,34,5,4,0.907,1,4,0,100.0,0,0
PICHLER
Lukas,DOI,24,166,146,19,1,0.994,2,19,4,82.6,1,0
PLAGG
Simon,DOI,28,65,21,40,4,0.938,4,0,0,,0,0
PORTNER
Luis,VW,4,20,20,0,0,1.000,0,2,0,100.0,0,0
RAUNIGGER
Jan,GH,9,21,9,6,6,0.714,1,0,0,,0,0
RESEL
Alexander,VW,33,98,28,63,7,0.929,6,0,0,,0,0
REYES
Matthew,FC,28,161,86,61,14,0.913,11,15,0,100.0,2,0
REYES
Peter,VW,51,70,55,15,0,1.000,2,1,0,100.0,0,0
RHOMBERG
Lukas,FC,14,10,10,0,0,1.000,0,0,0,,0,0
RIEDMANN
Moritz,DOI,30,51,40,8,3,0.941,2,0,0,,0,0
RITTER
Pierre,FC,9,11,10,0,1,0.909,0,0,0,,0,0
RUPP
Ryan,DOI,28,34,5,26,3,0.912,2,2,0,100.0,0,0
SAKANASHI
Hiroyuki,VW,24,62,60,2,0,1.000,2,0,0,,0,0
SALZMANN
Benjamin,VM,28,182,123,50,9,0.951,8,0,0,,0,0
SALZMANN
Christopher,VM,3,13,10,0,3,0.769,0,0,0,,0,0
SALZMANN
Michael,DOI,35,228,218,8,2,0.991,10,0,0,,0,0
SCHADLER
Mario,VM,5,1,0,1,0,1.000,0,0,0,,0,0
SCHADLER
Nicholas,VM,19,35,17,15,3,0.914,1,1,0,100.0,0,0
SCHAFFER
Jakob,GH,6,1,0,0,1,0.000,0,0,0,,0,0
SCHEIBER
Felix,BB,25,51,41,6,4,0.922,1,0,0,,0,0
SCHEICHER
Moritz,DD,19,73,24,38,11,0.849,5,0,0,,0,0
SCHERMER
Tobi,VM,28,88,82,5,1,0.989,1,0,0,,0,0
SCHILLER
Alexander,GH,42,49,43,3,3,0.939,1,1,0,100.0,0,0
SCHMIDT
Marco,AA,17,27,25,2,0,1.000,1,0,0,,0,0
SCHNEIDER
Michael,VW,8,33,29,2,2,0.939,2,0,0,,0,0
SCHWARZ
Daniel,AA,2,3,2,1,0,1.000,0,0,0,,0,0
SCHÜTZ
Lukas,BB,44,87,59,24,4,0.954,3,6,0,100.0,0,0
SCHÜTZ
Severin,BB,22,111,67,38,5,0.955,10,0,0,,0,0
SEIDENBERGER
Alexander,DD,24,136,109,20,7,0.949,1,25,2,92.6,2,0
SEISER
Claus,VM,41,253,197,49,7,0.972,3,26,9,74.3,11,0
SERAFIM DE CAMARGO
Luis Ricardo,DD,2,2,2,0,0,1.000,0,0,0,,0,0
SIMONSEN
Jakob,VM,55,96,31,58,7,0.927,8,5,1,83.3,0,0
SPITZHIRN
Maximilian,VM,4,1,1,0,0,1.000,0,0,0,,0,0
SQUIRES
Chris,DOI,46,65,54,10,1,0.985,3,1,0,100.0,0,0
STEMMER
Georg,VW,41,76,69,4,3,0.961,1,0,0,,0,0
STEPHAN
Felix,BB,38,84,27,45,12,0.857,7,1,1,50.0,0,0
SUCHAROWSKI
Stefan,DD,43,70,25,34,11,0.843,2,3,1,75.0,0,0
TALIR
Dominik,VW,38,98,88,6,4,0.959,1,0,0,,0,0
TAXACHER
David,AA,23,21,19,0,2,0.905,0,0,0,,0,0
THAU
Angelo,VW,20,10,2,7,1,0.900,0,0,0,,0,0
THEINER
Marcel,DOI,36,59,36,16,7,0.881,0,0,0,,0,0
TONGUE
David Austin,GH,38,56,35,16,5,0.911,0,0,0,,0,0
TRIMMEL
Markus,GH,13,5,1,4,0,1.000,0,0,1,0.0,0,0
TRUJILLO SILVA
Livan,BB,23,103,39,54,10,0.903,5,0,0,,0,0
TUERO SIVIRA
Carlos Eduardo,GH,4,15,3,10,2,0.867,4,0,0,,0,0
USUI
Shotaro,DOI,33,38,25,10,3,0.921,0,3,0,100.0,0,0
VALS FRIAS
Erwin Eduardo,HB,37,140,52,83,5,0.964,10,1,0,100.0,0,0
VAN DIJCK
Rick,DD,15,19,2,14,3,0.842,0,3,0,100.0,0,0
VAVRUSA
Jiri,AA,24,26,13,11,2,0.923,2,3,1,75.0,0,0
WALENTA
Daniel,VW,20,22,5,17,0,1.000,0,1,0,100.0,0,0
WELLER
Peter,BB,23,25,23,0,2,0.920,0,0,0,,0,0
WERNER
Tobias,GH,31,299,266,30,3,0.990,3,41,4,91.1,9,0
WIDEMSCHEK
Moritz,FC,22,31,7,16,8,0.742,0,0,1,0.0,0,0
WILBUR
Jayson Matthew,FC,26,38,22,12,4,0.895,1,2,3,40.0,0,0
WILHELM
Felix,AA,13,13,13,0,0,1.000,0,0,0,,0,0
WILHELM
Florian,AA,21,7,4,3,0,1.000,0,1,0,100.0,0,0
ZIMMERLE
Felix,VW,37,274,243,25,6,0.978,28,0,0,,0,0
ZIMMERMANN
Jonas Michael,HB,17,7,2,4,1,0.857,0,3,0,100.0,0,0
ZOUFAL
Alessandro,DD,25,49,44,3,2,0.959,0,8,1,88.9,1,0
