Player,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
Carlos,BCN,2,3,10.23,11,5,0,1,0,44.0,59,53,50,42,22,14,0,4,174,0.339,10,8,1,4,1,43,54
CÉSPEDES
Yorking,TOR,1,1,5.52,8,0,0,0,0,14.2,16,10,9,12,11,3,0,1,58,0.276,2,6,0,0,0,10,20
DA SILVA
Miguel,ANT,0,0,18.00,1,0,0,0,0,1.0,4,3,2,0,0,0,0,1,7,0.571,0,0,1,0,0,1,2
DE LA ROSA
Bairon,BCN,0,1,10.13,7,0,0,0,0,10.2,7,13,12,10,14,1,0,1,41,0.171,3,1,0,0,0,10,9
DUEÑAS
Armando,INA,0,2,6.63,12,0,3,0,0,19.0,20,14,14,9,24,5,0,1,74,0.270,2,3,1,1,1,18,14
DÍAZ
Arnaldo,ANT,0,1,13.76,8,1,0,0,0,17.0,30,29,26,14,9,5,1,1,78,0.385,6,7,1,2,0,18,22
DÍAZ
Victor,MAR,7,1,2.22,14,5,0,1,1,44.2,40,13,11,15,49,4,1,2,167,0.240,1,4,0,0,2,38,39
DÍAZ
Ángel,SBO,0,0,10.80,3,0,0,0,0,1.2,2,2,2,2,0,1,0,0,8,0.250,0,0,0,0,0,2,2
FLORES
Albert,MIR,4,7,5.57,12,12,0,5,0,85.2,113,66,53,43,54,32,5,7,349,0.324,9,6,1,3,6,74,107
FRANCO
Gabriel,ANT,0,1,12.15,8,1,0,0,0,13.1,21,24,18,16,9,3,0,2,60,0.350,3,2,0,2,1,12,15
GARCÍA
Carlos,BCN,0,0,0.00,1,0,0,0,0,0.2,1,0,0,1,0,0,0,0,3,0.333,0,0,0,0,0,2,0
GARCÍA
Yeudy,MAR,5,0,1.16,10,4,2,0,0,46.2,24,7,6,9,53,3,2,1,158,0.152,3,7,0,2,1,57,25
GONZALEZ
Cesar,TOR,0,5,14.42,15,5,0,0,0,29.1,27,50,47,36,28,7,1,3,112,0.241,21,23,2,1,0,29,26
GONZÁLEZ
Rubén,INA,0,1,4.37,10,2,2,0,0,22.2,14,20,11,23,28,2,1,2,84,0.167,6,1,3,1,0,16,20
GÓMEZ
Elvis,TOR,1,8,11.87,13,10,0,1,0,47.0,63,72,62,52,58,14,0,5,199,0.317,16,13,2,5,0,40,38
GÓMEZ
Joel,SBO,1,0,13.50,1,0,0,0,0,0.2,2,1,1,1,1,0,0,0,4,0.500,0,1,0,0,0,0,1
HERNÁNDEZ
Jorge,NAV,5,4,7.24,15,11,0,1,0,68.1,89,64,55,26,56,22,2,15,282,0.316,6,5,0,6,1,57,83
HERNÁNDEZ
Ricardo,AST,8,2,2.30,14,12,1,1,0,70.1,68,19,18,15,76,8,1,5,256,0.266,3,4,2,3,1,57,58
HERNÁNDEZ
Royd,INA,10,4,4.46,15,14,0,4,0,84.2,84,48,42,22,86,19,1,7,336,0.250,7,5,0,1,0,93,67
INFANTE
Juan,ANT,0,0,0.00,2,0,0,0,0,4.0,9,5,0,3,2,0,0,0,21,0.429,1,1,1,0,0,5,3
IZQUIERDO
Eric,SBO,1,6,7.97,13,11,1,0,0,66.2,106,64,59,31,24,20,1,9,290,0.366,7,9,1,6,1,57,101
JEREZ
Luís,BCN,0,0,23.52,7,1,0,0,0,10.1,19,27,27,21,13,5,1,1,49,0.388,12,4,3,1,0,8,10
KINGSLEY
Francisco,TOR,1,5,6.68,13,8,0,1,0,67.1,96,63,50,38,63,25,2,7,285,0.337,14,10,1,5,4,61,68
KURIKKA
Konsta,ANT,2,2,8.33,7,3,0,0,0,27.0,29,36,25,26,24,1,2,5,107,0.271,9,6,0,4,2,36,21
LACASA
Jorge,MIR,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3,0.000,0,0,0,0,0,2,1
LEAL
Remigio,BCN,2,0,4.21,7,3,0,0,0,25.2,33,13,12,5,17,4,3,0,104,0.317,2,0,1,1,0,20,34
LUCIANO
Bladimir,BCN,0,3,10.33,11,4,0,0,0,27.0,34,34,31,21,18,9,0,4,113,0.301,9,12,4,3,0,24,37
LUNA
Justin,AST,3,0,3.64,16,2,3,1,0,54.1,38,28,22,41,73,5,0,4,194,0.196,19,4,1,0,3,39,41
LÓPEZ
Elvinyer,BCN,0,0,27.00,1,0,0,0,0,2.0,5,6,6,3,2,2,0,0,11,0.455,3,0,1,0,0,1,3
LÓPEZ
Juan Manuel,ANT,0,0,0.00,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0.000,0,0,0,0,0,0,1
LÓPEZ
Víctor,SBO,0,0,3.00,3,0,0,0,0,3.0,4,2,1,0,3,1,0,1,14,0.286,0,1,0,0,0,0,6
MACÍAS
Izan,SBO,0,0,5.40,4,0,0,0,0,10.0,12,9,6,9,5,3,0,1,40,0.300,1,1,1,2,0,11,11
MAIRAL
Jorge,MIR,0,7,10.55,12,9,0,2,0,58.0,112,86,68,23,30,23,3,10,283,0.396,8,9,2,6,1,71,68
MARTINS
Daniel,ANT,3,7,9.64,14,12,0,1,1,56.0,73,67,60,52,63,15,0,9,231,0.316,16,11,3,3,1,41,49
MARTÍN
Alejandro,VIL,3,3,3.68,13,7,0,0,0,44.0,45,26,18,39,49,10,2,1,167,0.269,11,1,0,3,0,40,31
MARTÍN
Jorge,MIR,0,0,18.00,1,0,0,0,0,2.0,5,5,4,3,0,1,0,0,10,0.500,1,0,3,1,0,2,3
MATÍAS
Daniel,SBO,0,0,0.00,1,0,0,0,0,2.0,0,0,0,1,1,0,0,0,6,0.000,0,1,0,0,0,3,2
MEDRANO
Ronald,MAR,9,0,1.52,12,10,1,3,2,65.0,37,14,11,11,103,8,1,2,229,0.162,2,8,0,0,1,41,46
MENDOZA
Jefferson,MIR,0,0,63.00,1,0,0,0,0,1.0,4,7,7,3,1,2,0,0,7,0.571,0,2,0,0,0,1,1
MERÁN
Ángel,BCN,0,0,0.00,2,0,0,0,0,1.2,1,0,0,3,4,0,0,0,6,0.167,0,1,0,0,0,1,0
MONTERO
Okaury,TOR,2,1,5.12,9,2,1,1,1,31.2,29,19,18,23,28,6,2,1,111,0.261,2,6,0,1,1,33,23
MORENO CAPARRÓS
Jordi,BCN,0,0,0.00,2,0,1,0,0,2.2,1,0,0,0,3,0,0,0,9,0.111,0,0,0,0,0,2,3
MOTA
Leonardo,NAV,2,3,5.28,11,0,0,0,0,29.0,29,20,17,20,38,5,2,5,109,0.266,8,1,0,1,1,28,15
MUÑOZ
Miguel Ángel,MIR,0,2,18.00,2,2,0,0,0,8.0,18,23,16,6,7,4,3,0,46,0.391,1,2,0,0,0,6,10
MÉNDEZ
Luís,TOR,0,0,0.00,1,0,0,0,0,1.0,1,0,0,1,1,0,0,0,4,0.250,0,0,0,0,0,1,1
NAVARRO
Joel,ANT,0,0,10.80,6,0,0,0,0,10.0,16,12,12,9,2,6,0,0,43,0.372,2,0,0,2,0,7,19
NÁCAR
Leslie,MAR,1,0,6.94,2,2,0,0,0,11.2,12,9,9,3,12,2,0,2,47,0.255,1,0,0,0,0,13,9
NÚÑEZ
Manuel,MIR,0,1,13.50,1,0,0,0,0,0.2,3,1,1,1,2,1,0,0,5,0.600,0,0,0,0,0,0,0
OCHOA
Blake,AST,0,0,0.00,1,0,0,0,0,1.2,1,0,0,2,2,0,0,0,6,0.167,0,0,0,0,0,1,2
PALMA
Sergi,SBO,3,4,4.76,14,8,0,0,0,39.2,49,35,21,30,20,15,2,1,161,0.304,6,4,0,2,2,39,48
PEREZ
Andres,MAR,1,0,2.38,6,0,0,0,0,11.1,6,4,3,7,18,1,0,0,38,0.158,3,2,1,1,0,8,7
PÁEZ
Eric,VIL,4,4,3.96,12,6,1,0,0,50.0,56,23,22,26,63,18,4,4,191,0.293,1,9,2,0,1,36,36
QUINTANA
Leirán,MIR,0,0,0.00,1,0,0,0,0,0.2,0,0,0,0,1,0,0,0,2,0.000,1,0,0,0,0,0,1
RAMOS
Luís Miguel,ANT,0,1,0.00,1,0,0,0,0,0.0,3,3,3,1,0,0,0,0,3,1.000,0,1,0,0,0,0,0
RAMÍREZ
Giovanni,INA,0,0,5.79,11,0,0,0,0,23.1,27,19,15,16,21,5,1,1,99,0.273,5,2,0,0,0,25,23
RENGIFO
Carlos,ANT,0,0,24.75,3,1,0,0,0,4.0,9,13,11,9,1,3,0,0,20,0.450,2,2,1,1,0,4,6
RIBEIRO
YULMAN,AST,2,2,3.03,14,2,5,0,0,38.2,36,13,13,8,37,5,0,4,144,0.250,1,2,0,0,3,45,28
RODRÍGUEZ
Ángelo,SBO,0,2,6.04,11,0,0,0,0,22.1,18,18,15,19,20,5,0,2,82,0.220,2,9,1,2,0,17,27
ROSELL
Pedro,SBO,0,0,17.18,3,0,0,0,0,3.2,7,10,7,5,1,2,0,1,17,0.412,1,1,0,2,0,5,5
SACRAMENTO
Lowuin,AST,6,4,3.63,13,10,0,0,0,62.0,67,25,25,6,75,8,2,7,245,0.273,1,6,0,0,5,71,35
SALAZAR
Juan,BCN,4,5,4.39,12,7,1,0,0,41.0,52,29,20,14,19,9,0,1,165,0.315,3,2,3,3,5,38,54
SANTANA CERMEÑO
Víctor Hugo,TOR,0,1,0.00,1,0,0,0,0,0.1,0,4,0,3,0,0,0,0,1,0.000,4,1,0,1,0,1,1
SIERRA
Carlos,MAR,2,0,1.42,4,4,0,1,1,19.0,12,5,3,4,27,3,0,1,69,0.174,1,0,0,0,0,13,14
SILVA
Elio,INA,10,2,1.88,14,13,0,0,0,86.0,69,26,18,23,85,11,1,3,305,0.226,4,3,1,1,4,83,65
SISNEROS
Yeison,SBO,2,6,7.20,11,6,1,0,0,45.0,65,43,36,22,31,18,2,2,192,0.339,3,7,4,1,2,53,37
SORIANO
Jan,BCN,0,0,0.00,1,1,0,0,0,2.1,2,1,0,3,2,0,0,0,9,0.222,0,1,0,0,0,2,3
SÁNCHEZ
Francisco,VIL,0,0,8.00,8,0,2,0,0,9.0,13,9,8,6,9,2,1,1,37,0.351,2,1,0,1,0,9,7
SÁNCHEZ
Javier,ANT,2,3,7.18,7,6,0,1,0,31.1,34,26,25,15,37,8,1,1,119,0.286,5,3,1,2,2,33,18
SÁNCHEZ
Joel,NAV,0,2,8.72,15,3,1,0,0,32.0,45,37,31,29,35,11,0,5,133,0.338,3,5,2,2,2,22,30
TORREALBA
Julio,MAR,2,0,4.24,13,4,3,0,0,34.0,34,20,16,13,49,3,1,2,132,0.258,0,2,0,2,0,31,19
TORRES
Reiner,BCN,0,0,38.57,1,0,0,0,0,2.1,6,11,10,6,3,1,0,1,15,0.400,2,0,0,0,0,0,4
TORRES
Yosbany,AST,4,1,3.51,6,6,0,1,0,33.1,35,13,13,3,36,7,0,2,132,0.265,0,4,0,1,2,42,20
UREÑA
Yeilyn,TOR,0,0,7.98,7,1,0,0,0,14.2,16,15,13,13,14,3,1,1,55,0.291,7,4,0,2,0,12,15
VILARO
Josep,BCN,0,2,18.78,5,2,0,0,0,7.2,14,17,16,14,5,0,0,0,36,0.389,3,2,1,0,0,9,7
VÁSQUEZ
Larry,MIR,0,3,17.72,9,1,0,0,0,10.2,19,25,21,16,12,2,0,2,53,0.358,15,5,0,1,1,12,9
YANEZ
José,AST,0,0,9.00,2,0,0,0,0,2.0,3,2,2,2,1,0,0,1,9,0.333,2,0,0,0,0,2,3
ZAPATA
Cristian,AST,0,0,11.25,2,0,1,0,0,4.0,4,5,5,4,4,0,0,0,15,0.267,2,1,3,1,0,3,5
ÁLVAREZ
Engelbert,ANT,2,0,5.18,10,0,3,0,0,24.1,32,18,14,6,19,8,1,3,103,0.311,1,2,0,2,0,20,30
ÁLVAREZ
Reinier,AST,0,0,40.50,1,0,0,0,0,0.2,4,5,3,0,0,0,0,0,7,0.571,0,1,2,0,0,1,2
