Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
SCHOONDERWOERD,Martijn,DKI,11,3,2.43,18,15,0,0,0,89.0,64,28,24,34,88,10,3,1,317,0.202,13,12,0,1,1,83,77
SMIT,Maarten,PIO,2,4,6.59,23,7,1,0,0,69.2,84,58,51,51,52,7,2,4,279,0.301,18,7,4,7,7,80,70
STACIE,Alden,PIO,1,3,23.63,5,0,0,0,0,2.2,5,7,7,7,2,2,0,0,15,0.333,0,2,0,0,0,6,2
STREEDEL,Jemail,DKI,0,0,4.05,6,0,0,0,0,6.2,4,3,3,6,6,0,0,1,22,0.182,3,0,0,0,0,6,6
SULBARAN,Juancarlos,RCH,6,1,1.04,8,8,0,1,1,52.0,25,7,6,10,55,4,2,1,181,0.138,6,3,1,0,1,43,56
TAKKE,Tijmen,UVV,0,0,0.00,1,0,0,0,0,1.0,0,0,0,2,0,0,0,0,2,0.000,0,0,0,0,0,1,1
TIMMER,Bas,DKI,0,0,3.86,5,0,0,0,0,7.0,7,3,3,4,6,4,0,0,28,0.250,1,1,0,0,0,6,9
TIMMERMANS,Kaj,HCA,8,5,1.64,17,16,0,2,0,115.0,91,24,21,22,68,14,1,1,406,0.224,7,2,0,1,10,138,117
TIMMERMANS,Rick,DKI,1,0,2.41,13,0,0,0,0,18.2,20,8,5,9,8,1,0,1,71,0.282,0,1,0,2,2,19,27
VAN 'T KLOOSTER,Koen,AMS,1,0,2.45,2,0,0,0,0,3.2,3,1,1,2,5,0,0,0,14,0.214,0,1,0,0,0,4,2
VAN DE HORIK,Jay,QUI,0,0,27.00,1,0,0,0,0,1.1,7,5,4,2,1,1,1,0,11,0.636,0,0,0,0,0,2,1
VAN DE SANDEN,Sven,AMS,3,2,1.91,12,5,1,1,0,37.2,31,12,8,19,32,5,0,0,136,0.228,3,0,0,0,1,40,31
VAN DEN BERG,Mike,RCH,1,4,6.64,21,8,0,0,0,59.2,76,49,44,38,32,13,0,2,241,0.315,13,12,2,3,2,54,79
VAN DEN BRINK,Gijs,UVV,0,4,5.15,21,3,1,0,0,43.2,44,36,25,39,38,4,2,0,170,0.259,19,1,1,1,2,57,28
VAN DEN HURK,Jan,TWI,2,2,2.88,15,1,4,0,0,40.2,42,16,13,9,25,3,0,2,157,0.268,2,2,0,3,2,44,46
VAN DEN OUWEELEN,Just,PIO,1,6,7.24,14,13,0,0,0,54.2,51,48,44,54,39,9,0,0,207,0.246,7,19,4,2,1,54,62
VAN DER BREGGEN,Milan,DKI,1,1,5.23,10,0,0,0,0,10.1,16,11,6,8,4,2,1,1,45,0.356,3,3,0,1,0,12,11
VAN DER LELIE,Jelle,AMS,7,0,1.09,13,10,0,1,1,66.1,44,8,8,16,77,7,2,0,232,0.190,6,3,0,1,2,65,49
VAN DER MEER,Sam,UVV,2,9,4.41,17,12,0,1,1,85.2,83,57,42,36,60,11,1,0,335,0.248,9,25,0,3,4,109,81
VAN DER SCHOUW,Lucca,RCH,0,0,11.93,11,0,0,0,0,14.1,33,19,19,7,3,6,0,1,74,0.446,3,0,0,2,0,14,24
VAN ES,Jesse,PIO,0,1,24.43,15,0,0,0,0,14.0,22,42,38,40,11,4,1,0,63,0.349,11,5,0,2,0,10,20
VAN GOOL,Onne,TWI,0,0,0.00,1,0,0,0,0,0.2,0,0,0,0,2,0,0,0,2,0.000,0,1,0,0,0,0,0
VAN GORKUM,Jack,PIO,0,0,3.38,3,0,0,0,0,2.2,6,1,1,2,2,0,0,0,14,0.429,1,1,0,0,0,2,4
VAN GORKUM,Luca,PIO,0,0,18.00,6,0,0,0,0,8.0,13,20,16,17,8,2,0,0,39,0.333,7,5,0,2,0,9,10
VAN GORKUM,Luca,AMS,0,0,20.25,2,0,0,0,0,1.1,0,3,3,5,1,0,0,0,4,0.000,0,0,0,0,0,1,2
VAN LAAR,Brian,QUI,1,8,5.00,12,12,0,1,0,63.0,76,51,35,48,38,9,4,2,244,0.311,8,3,3,10,4,52,87
VAN LEERSUM,Deef,QUI,0,0,11.05,24,0,0,0,0,29.1,43,43,36,29,16,13,0,3,128,0.336,5,4,1,7,0,22,47
VAN ZIJL,Jurjen,UVV,5,6,3.04,17,14,1,4,1,94.2,93,47,32,21,72,18,2,1,372,0.250,5,8,0,2,8,107,93
VAN ZWIETEN,Amar,QUI,0,0,0.00,3,0,1,0,0,2.0,4,0,0,0,2,1,0,0,9,0.444,1,0,0,0,0,1,2
VERROEN,Johannes,RCH,0,1,15.19,10,0,0,0,0,10.2,12,19,18,17,12,2,0,0,43,0.279,7,1,0,3,1,12,9
VIJFVINKEL,Pim,AMS,3,4,3.02,21,4,5,1,0,50.2,49,21,17,20,31,8,1,0,183,0.268,1,1,2,1,5,56,51
VORK,Moreno,RCH,0,2,5.46,19,0,2,0,0,29.2,33,19,18,15,8,7,1,0,114,0.289,0,3,4,2,2,29,44
VOS,Daniel,AMS,0,0,1.50,8,0,0,0,0,12.0,15,2,2,5,10,2,0,0,49,0.306,1,2,0,0,0,12,12
WAGNER,Jack,QUI,5,8,5.08,17,15,0,1,0,88.2,115,74,50,39,63,12,4,5,377,0.305,4,12,2,4,4,88,97
WERKMAN,Koen,RCH,0,0,30.86,3,0,0,0,0,2.1,8,8,8,2,2,1,0,1,14,0.571,0,3,0,0,0,2,2
WILLEMS,Reangelo,UVV,0,0,6.14,4,0,0,0,0,7.1,8,5,5,8,1,0,0,0,26,0.308,2,3,0,1,1,9,9
WOUT,Sean,UVV,0,0,7.02,13,1,0,0,0,16.2,15,22,13,18,9,7,1,0,61,0.246,4,11,0,1,1,19,19
YNTEMA,Orlando,NEP,0,0,33.75,2,2,0,0,0,1.1,3,5,5,4,0,0,0,1,5,0.600,0,0,0,0,1,1,2
YOUNG,Jeremy,RCH,5,12,5.19,22,17,1,0,0,100.2,127,69,58,35,52,23,0,7,411,0.309,6,5,3,4,4,120,108
ČAPKA,Filip,TWI,7,5,2.35,21,13,1,0,0,95.2,72,35,25,46,90,11,0,2,348,0.207,5,6,0,0,2,110,66
