Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
DEMOLIE,Mitchell,ANT,1,0,2.25,1,1,0,0,0,4.0,2,2,1,2,3,1,0,0,16,0.125,0,0,0,0,0,4,5
DEMUNTER,Enea,OOS,0,0,33.75,1,0,0,0,0,1.1,2,5,5,5,0,0,0,0,6,0.333,1,1,0,0,0,3,1
DENIS,Louis,SER,0,1,24.00,8,2,0,0,0,6.0,13,16,16,16,5,1,1,1,30,0.433,3,2,0,0,0,3,8
DENIS,Lucie,NAM,7,5,23.21,17,12,0,0,0,38.0,91,112,98,66,32,14,1,1,206,0.442,12,18,0,3,1,40,34
DERESE,Livio,BRI,1,1,22.78,8,2,0,0,0,10.2,20,30,27,28,8,2,1,1,49,0.408,1,5,0,0,0,6,12
DEVRIENDT,Roy,OOS,1,2,12.10,11,2,0,1,0,29.0,61,49,39,28,25,11,1,2,142,0.430,3,8,0,0,1,24,25
DING,Yitao,BRU,0,0,38.25,4,0,0,0,0,4.0,11,17,17,11,5,2,0,0,20,0.550,3,1,0,0,0,1,3
DOM,Glenn,MER,2,0,9.50,4,3,0,1,0,18.0,32,19,19,6,8,3,3,0,80,0.400,1,1,2,1,3,22,18
DORAN,Ely,BRU,0,0,48.60,2,0,0,0,0,1.2,5,9,9,6,2,1,0,1,10,0.500,2,0,0,0,0,1,2
DUFOUR,Rens,WIE,0,1,21.00,1,1,0,0,0,3.0,1,7,7,6,7,0,0,0,11,0.091,7,2,0,0,0,1,1
EVERS,Ethan,BRU,0,0,48.60,1,0,0,0,0,1.2,9,9,9,4,2,1,2,0,13,0.692,4,0,0,0,0,2,0
EYCKMANS,Tomas,HEI,0,0,9.00,1,0,0,0,0,1.0,0,1,1,4,1,0,0,0,2,0.000,0,1,0,0,0,0,1
FIEZ,Lilian,MSG,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3,0.000,0,0,0,0,0,1,2
FYEN,Tiemen,LEU,0,4,41.73,6,4,0,0,0,11.0,30,60,51,48,13,5,0,0,65,0.462,16,2,0,0,0,16,3
GARWIG,Quentin,BRU,3,2,22.66,8,5,0,3,0,29.0,78,85,73,33,26,12,6,3,165,0.473,4,4,1,4,0,30,28
GEVAERT,Jules,OOS,0,0,67.50,2,0,0,0,0,1.1,8,10,10,6,2,2,0,0,10,0.800,0,1,0,0,0,0,0
GHYS,Ilian,SER,1,1,19.24,12,2,0,0,0,31.1,64,70,67,46,31,15,3,0,140,0.457,10,15,0,1,0,28,15
GIELISSEN,Maxim,CAN,0,2,19.89,8,2,0,0,0,19.0,39,48,42,35,12,4,3,0,92,0.424,11,4,0,0,0,21,15
GILLES,Dario,ANT,5,1,9.13,11,7,0,3,0,47.1,44,60,48,61,73,5,2,1,184,0.239,8,11,0,1,0,36,23
GONZALEZ MELIAN,Diego Alejandro,DEU,1,0,0.00,2,1,0,0,0,5.0,1,0,0,1,11,0,0,0,15,0.067,0,0,0,0,0,2,1
GUERRA ARTEAGA,Juan Carlos,DEU,0,0,2.25,1,0,0,0,0,4.0,1,3,1,2,1,0,1,0,14,0.071,0,0,0,1,0,3,7
GUERRA ELIZONDO,César Emilio,BRI,0,0,27.00,1,0,0,0,0,2.1,2,7,7,12,3,0,0,0,7,0.286,1,0,0,0,0,2,0
HAMMOUTEN,Farid,BRI,1,1,54.00,3,2,0,0,0,2.1,2,15,14,15,3,1,0,1,8,0.250,2,3,1,0,0,2,0
HAVELANGE,Nicolas,SER,0,0,87.75,3,0,0,0,0,1.1,3,13,13,12,1,0,0,0,7,0.429,1,3,0,0,0,3,0
HEYLEN,Rens,HEI,0,0,0.00,1,0,0,0,0,0.0,0,1,1,2,0,0,0,0,0,0.000,0,0,0,0,0,0,0
HOEBEKE,Jonas,WIE,0,0,20.65,2,0,0,0,0,5.2,16,14,13,1,4,3,1,0,32,0.500,1,2,0,0,0,11,1
HOUCK,Spencer,BRU,0,0,0.00,1,0,0,0,0,0.0,2,3,3,3,0,1,0,0,2,1.000,0,0,0,0,0,0,0
HYMERS,John,LEU,0,0,0.00,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1.000,0,0,0,0,0,0,0
HYMERS,Thomas,LEU,0,0,37.80,2,0,0,0,0,1.2,1,9,7,7,2,0,0,0,6,0.167,6,1,0,0,0,0,1
KENNES,Voyt,HEI,1,0,99.00,2,1,0,0,0,1.0,3,11,11,12,2,2,0,0,6,0.500,1,1,1,0,0,1,0
KHLAPOV,Dmitrii,LEU,2,1,22.74,5,3,0,0,0,12.2,23,34,32,32,16,4,1,0,57,0.404,4,6,0,1,0,12,6
LAMPAERT,Thomas,WIE,0,0,6.75,1,0,0,0,0,2.2,3,9,2,2,6,1,0,0,17,0.176,0,0,0,0,0,1,2
LAUREYS,Matthew,HEI,0,0,22.50,1,0,0,0,0,2.0,7,8,5,2,3,2,2,0,16,0.438,0,0,0,0,0,3,1
LEGRIS,Oscar,BRU,0,1,30.00,1,1,0,0,0,3.0,9,10,10,6,2,2,0,0,16,0.563,1,0,0,0,0,4,1
LETTANY,Adam,BRU,0,0,81.00,1,0,0,0,0,1.1,4,12,12,10,0,0,1,0,7,0.571,1,2,0,0,0,3,0
MARION,Vincent,MSG,2,3,13.87,14,5,0,0,0,36.1,58,65,56,38,23,14,2,1,166,0.349,8,6,0,1,1,50,25
MARZINO,Ethan,SER,4,2,18.15,7,6,0,3,0,20.1,37,48,41,30,25,11,0,1,96,0.385,1,10,0,1,0,17,15
MEIR,Lou,BRA,0,1,13.50,1,1,0,0,0,2.0,4,3,3,5,0,0,0,0,7,0.571,2,1,0,0,0,1,2
MESKENS,Cas,MER,0,0,0.00,1,0,0,0,0,0.2,0,0,0,1,0,0,0,0,2,0.000,0,0,0,0,0,1,1
MOORS,Leander,LEU,2,2,22.65,7,5,0,1,0,20.2,35,56,52,46,21,8,2,0,92,0.380,18,9,0,0,0,22,12
MULPAS,Loïc,MSG,1,0,5.23,5,1,0,0,0,10.1,8,14,6,16,15,0,0,1,41,0.195,1,3,0,0,0,13,2
MUMENTHALER,Frédéric,BRI,0,0,0.00,2,0,0,0,0,4.0,1,0,0,0,11,0,0,0,15,0.067,0,0,0,0,0,1,2
NILS,Alexis,SER,5,3,27.38,11,11,0,0,0,23.2,50,84,72,58,26,8,2,1,115,0.435,15,9,1,0,0,12,19
PAPANIKITAS,Tobias,ANT,1,0,0.00,1,1,0,0,0,3.0,1,0,0,2,5,0,0,0,9,0.111,0,0,0,0,0,1,2
PAPANIKITAS,Tobias,ANT,0,0,5.68,6,0,0,0,0,12.2,13,9,8,4,13,0,0,0,47,0.277,1,4,1,1,0,8,9
PECHEUR,Arnaud,NAM,0,0,67.50,1,0,0,0,0,0.2,2,5,5,4,0,1,0,0,3,0.667,0,0,0,0,1,2,0
PICQUET,Corentin,MSG,1,1,31.91,5,3,0,0,0,11.0,24,39,39,26,6,9,1,0,52,0.462,11,7,0,0,0,14,7
POLFLIET,Arno,ANT,1,0,10.13,2,1,0,0,0,5.1,8,6,6,0,10,0,1,0,24,0.333,0,1,0,0,0,4,2
POPGEORGIEV,Georgi,BRU,0,1,108.00,1,1,0,0,0,1.0,6,12,12,7,1,0,0,0,9,0.667,2,0,0,0,0,2,0
PRIEZ,Corentin,BRU,0,3,12.19,4,3,0,0,0,10.1,9,19,14,21,12,0,0,0,40,0.225,0,2,0,0,0,9,7
PUTZEYS,Kris,LEU,0,0,9.00,1,0,0,0,0,2.0,0,5,2,6,0,0,0,0,6,0.000,3,2,0,0,0,3,2
RITTWEGER,Jean-François,BRI,0,0,2.25,1,0,0,0,0,4.0,3,1,1,1,6,1,0,0,12,0.250,0,1,0,0,0,2,1
RUIJTER,Sam,DEU,3,2,8.10,9,5,0,2,0,40.0,37,43,36,31,60,4,1,0,158,0.234,19,9,0,0,1,39,17
SANTANA OLIVO,Ozzie Javier,DEU,0,0,6.75,2,0,0,0,0,5.1,3,4,4,7,7,1,0,0,18,0.167,2,4,0,0,0,4,3
SATENS,Matthew,HEI,0,0,0.00,2,0,0,0,0,0.0,6,6,6,3,0,1,0,0,6,1.000,0,0,0,0,0,0,0
SCHAECK,Dempsey,CAN,2,4,17.15,8,6,0,0,0,28.1,47,65,54,45,39,12,1,0,135,0.348,13,2,0,2,0,21,20
SCHMITZ,Donatien,BRI,0,0,27.00,1,0,0,0,0,1.2,4,6,5,0,4,1,0,1,10,0.400,0,3,0,0,0,1,0
SCHOENAERS,Brieuc,MSG,0,0,6.00,2,0,0,0,0,3.0,1,6,2,7,6,0,1,0,11,0.091,1,0,0,0,0,1,2
SEMENAS,Valdas,BRU,0,0,162.00,1,0,0,0,0,0.1,2,6,6,6,0,0,0,0,2,1.000,3,2,0,0,0,0,0
SLUYTER,Kevin,BRA,0,0,13.50,1,0,0,0,0,0.2,2,1,1,2,1,1,0,0,3,0.667,0,0,0,0,0,0,0
STAES,Jeroen,BRA,0,1,18.36,3,1,0,0,0,8.1,12,20,17,9,2,4,1,1,40,0.300,1,1,1,0,0,12,12
STREUX,Maya,CAN,0,0,0.00,1,0,0,0,0,0.0,5,6,6,2,0,1,0,0,5,1.000,0,0,0,0,0,0,0
THOMPSON GODA,Omar,LEU,0,0,24.00,2,0,0,0,0,3.0,5,8,8,5,6,2,0,0,14,0.357,3,0,0,0,0,2,1
TOPALKA,Emre,SER,0,0,26.00,6,0,0,0,0,9.0,20,31,26,20,5,1,0,0,46,0.435,2,6,1,0,0,6,10
TRAN,David,BRI,0,0,9.00,1,0,0,0,0,2.0,2,2,2,3,2,0,0,0,7,0.286,0,0,0,0,1,2,1
TRIBOLET,Bruno,NAM,0,0,9.82,1,0,0,0,0,3.2,6,4,4,2,4,2,2,0,15,0.400,0,1,0,1,0,2,4
TROUBLEYN,Daan,LEU,0,0,9.35,5,0,0,0,0,8.2,10,13,9,7,14,3,0,0,39,0.256,0,2,0,0,0,6,4
VAN ACKEREN,Jeroen,ANT,9,0,1.45,10,9,0,3,2,49.2,35,9,8,19,96,2,0,0,180,0.194,3,3,1,0,0,27,13
VAN BOUWEL,Robin,OOS,2,1,12.33,7,4,0,0,0,27.0,38,38,37,28,31,3,1,0,113,0.336,6,6,0,0,0,21,21
VAN DAMME,Jeffrey,WIE,0,0,7.36,1,0,0,0,0,3.2,3,3,3,0,6,0,0,0,18,0.167,0,0,0,0,0,4,0
VAN DEN BOSCH,Nick,ANT,5,0,5.55,7,6,0,1,0,24.1,16,17,15,29,42,2,0,0,86,0.186,1,3,0,0,0,14,7
VAN DEN WYNGAERT,Stig,BRA,0,0,108.00,1,0,0,0,0,0.1,0,4,4,3,0,0,0,0,1,0.000,1,1,0,0,0,0,1
VAN DER LINDEN,Simon,MSG,0,0,81.00,1,0,0,0,0,0.1,3,3,3,2,0,0,0,0,4,0.750,1,1,0,0,0,1,0
VAN DONICK,Glenn,CAN,0,1,18.00,1,1,0,0,0,2.0,5,6,4,4,5,1,1,0,12,0.417,1,0,0,0,0,2,0
VAN DROOGENBROECK,Owen,MER,1,0,4.50,2,1,0,0,0,4.0,2,6,2,5,8,0,0,0,15,0.133,2,1,0,0,0,3,0
VAN HEIRBEECK,Nathan,HEI,3,3,18.41,11,6,0,0,0,29.1,56,68,60,46,40,13,0,2,145,0.386,10,11,0,1,0,26,15
VAN HOVE,Eléonore,BRU,0,1,41.73,3,1,0,0,0,3.2,9,17,17,19,3,1,1,0,20,0.450,1,2,0,0,0,5,3
VAN HOVE,Niels,ANT,2,0,5.00,3,1,0,0,0,9.0,4,6,5,10,14,0,0,0,27,0.148,2,2,0,0,0,8,1
VAN HOVE,Niels,ANT,1,0,1.93,2,1,0,0,0,4.2,1,1,1,4,8,0,0,0,14,0.071,3,1,0,0,0,3,2
VAN LINDEN,Jhano,BRA,0,2,41.14,3,2,0,0,0,7.0,36,39,32,16,7,5,4,0,56,0.643,1,4,0,1,1,3,8
VAN RYMENANT,Björn,ANT,1,0,7.20,2,1,0,0,0,5.0,2,4,4,2,3,0,0,0,17,0.118,0,1,0,0,0,4,8
VAN STRIJDONCK,Kyen,BRA,0,1,18.00,1,1,0,0,0,3.0,6,9,6,2,4,0,0,0,19,0.316,0,1,0,0,1,4,1
VAN WOENSEL,Bram,HEI,3,3,15.72,19,7,0,0,0,52.2,96,98,92,79,77,11,3,0,253,0.379,5,11,0,0,0,39,31
VANDENDRIESSCHE,Nicolas,BRI,4,5,17.71,13,10,0,0,0,41.2,85,109,82,56,45,14,8,2,217,0.392,3,13,0,0,1,31,34
VANDERSTAPPEN,Bertus,MER,0,0,40.50,2,0,0,0,0,2.2,4,13,12,15,2,2,0,0,12,0.333,3,1,0,1,0,4,1
VANMASSENHOVE,Björn,MER,0,0,0.00,1,0,0,0,0,0.0,2,1,1,1,0,1,0,0,2,1.000,0,1,0,0,0,0,0
VEERMEER,Sven,BRA,0,0,9.00,2,0,0,0,0,1.0,0,2,1,5,0,0,0,0,1,0.000,0,1,0,1,0,1,1
VERBEKEN,Nils,MER,0,2,9.49,5,1,0,0,0,12.1,17,20,13,15,17,0,0,0,53,0.321,4,2,0,0,1,6,12
VERHEYDEN,Djamy,DEU,5,2,10.16,8,7,0,1,0,28.1,30,37,32,27,28,5,0,0,118,0.254,10,14,4,0,2,27,20
VERLEYEN,Jasper,MER,0,0,0.00,1,0,0,0,0,1.0,1,0,0,1,0,1,0,0,3,0.333,0,0,0,0,0,2,0
VOORHELST,Benjamin,ANT,0,0,3.18,1,0,0,0,0,5.2,3,4,2,2,10,0,0,0,20,0.150,0,1,0,0,0,3,2
VOSSELMAN,Blue,OOS,3,3,17.18,6,6,0,1,0,18.1,26,43,35,38,24,6,1,0,88,0.295,12,4,1,0,0,12,18
WAEYE,Mathias,WIE,0,1,15.43,1,1,0,0,0,2.1,9,6,4,1,3,0,0,0,17,0.529,0,0,0,0,0,3,0
WAROUX,Xavier,MSG,0,1,6.00,1,1,0,0,0,3.0,3,2,2,4,5,1,2,0,11,0.273,0,0,0,0,0,2,1
WEYN,Axl,BRA,0,1,16.50,1,1,0,0,0,6.0,13,11,11,2,8,3,0,0,32,0.406,1,0,0,0,0,4,5
WEYN,Yorrid,CAN,1,1,16.34,5,2,0,1,0,12.2,30,29,23,14,16,10,3,0,69,0.435,7,4,0,0,1,11,6
WOLLENDORF,Tarim,HEI,1,4,84.38,9,6,0,0,0,5.1,15,55,50,42,8,2,0,2,33,0.455,6,9,0,2,0,3,5
