Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
ABETE
Nicolás,IRA,77,9,21,0,0,0,9,21,0.273,0.273,0.394,0.667,14,2,23,0,1,0,12,4
AINETO
Cristian,ANT,69,12,18,3,1,0,10,23,0.261,0.333,0.361,0.694,8,4,16,2,2,1,7,1
ALCAIDE PEIRO
Adriá,VIL,7,0,2,0,0,0,0,2,0.286,0.286,0.286,0.572,0,0,4,0,0,0,0,0
ALCALÁ
Diego,SBO,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ALFONSO
Alex,ANT,77,21,22,6,5,1,13,41,0.286,0.532,0.380,0.912,12,1,23,0,2,1,9,4
ALVARADO
Carlos,INA,106,13,34,2,0,1,16,39,0.321,0.368,0.419,0.787,16,2,18,2,0,1,1,0
AMADOR
Jaime,SBO,55,15,10,2,0,0,9,12,0.182,0.218,0.338,0.556,11,2,16,1,0,2,1,1
ANDUEZA
David,IRA,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
ARÉVALO
Digney,NAV,32,1,4,2,0,0,5,6,0.125,0.188,0.200,0.388,2,1,8,1,0,0,0,0
ARISTU
Martín,IRA,13,1,4,0,0,0,2,4,0.308,0.308,0.438,0.746,3,0,6,0,0,0,1,1
ARMENDÁRIZ
Marcos,IRA,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,6,0,0,0,0,0
ARRESE
Pablo,IRA,5,1,0,0,0,0,1,0,0.000,0.000,0.500,0.500,5,0,2,0,0,1,1,0
ARZA
David,NAV,67,25,26,8,0,3,15,43,0.388,0.642,0.481,1.123,12,0,9,0,0,1,5,0
ARZA
Marcos,NAV,95,22,30,4,0,2,15,40,0.316,0.421,0.459,0.880,20,6,24,0,1,0,4,2
AUCIELLO
Kreisber,INA,110,17,25,2,0,2,16,33,0.227,0.300,0.299,0.599,13,0,18,7,4,0,2,0
BÁDENAS
Lluis,BCN,60,10,12,0,1,0,7,14,0.200,0.233,0.364,0.597,16,0,13,1,1,1,9,3
BAENA
Manel,BCN,12,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,3,1,5,0,0,0,1,0
BAETA DE GOUVEIA
JOSÉ ALEXANDER,ANT,6,0,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,2,0,0,1,0,0
BEDOYA
Alain,MIR,84,11,20,3,1,0,10,25,0.238,0.298,0.356,0.654,12,4,21,4,1,1,1,0
BELLO
Samuel,ANT,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BERMÚDEZ
Josef,NAV,21,4,9,3,0,1,11,15,0.429,0.714,0.586,1.300,5,3,2,0,0,0,0,0
BERMÚDEZ
Samuel,BCN,88,18,14,1,1,1,9,20,0.159,0.227,0.211,0.438,6,0,33,1,1,6,7,0
BLANCO
Miguel,SBO,31,8,4,1,0,0,4,5,0.129,0.161,0.243,0.404,4,1,9,2,1,0,1,0
BORGES
Joel,MAR,92,20,29,4,1,3,21,44,0.315,0.478,0.402,0.880,12,2,14,2,1,0,0,0
BROUWER
Rubén,MIR,36,5,8,1,0,0,2,9,0.222,0.250,0.317,0.567,4,1,18,0,0,2,1,0
BRUN PUÉRTOLAS
Tristán,MIR,36,5,4,1,0,0,4,5,0.111,0.139,0.220,0.359,5,0,18,1,0,1,1,0
BRUN
Mauro,MIR,44,5,8,0,0,0,2,8,0.182,0.182,0.321,0.503,9,0,18,1,0,0,4,0
BURGUILLOS
José Antonio,SBO,61,8,14,1,0,1,8,18,0.230,0.295,0.333,0.628,8,2,14,0,1,0,2,0
BURGUILLOS
Wendell,SBO,124,25,38,11,2,3,26,62,0.306,0.500,0.408,0.908,20,2,35,4,1,0,15,4
CABALLERO
Iban,NAV,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
CABALLERO
Yoel,INA,115,33,39,6,0,3,10,54,0.339,0.470,0.465,0.935,24,3,22,0,0,3,9,2
CALVO
Lucas,IRA,79,10,16,3,2,0,11,23,0.203,0.291,0.357,0.648,14,5,31,0,0,0,2,1
CAÑO
Unai,NAV,8,3,1,0,0,0,0,1,0.125,0.125,0.462,0.587,4,1,7,0,0,0,1,0
CARABALLO
Juan,AST,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,0,0
CARMONA
Christopher,NAV,38,5,9,1,0,0,3,10,0.237,0.263,0.293,0.556,2,1,6,0,0,1,1,0
CASTELL
Mario,VIL,54,7,17,3,1,0,5,22,0.315,0.407,0.383,0.790,6,0,18,1,0,2,1,0
CASTILLO
