Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DANIELIUS,Rokas,ELL,26,3,3,1,0,0,1,4,0.115,0.154,0.343,0.497,6,3,15,0,0,0,2,0
DEACON,Alex,HTF,46,10,14,3,0,1,9,20,0.304,0.435,0.393,0.828,6,2,7,0,2,0,0,0
DEAN,Louis,LDM,36,7,9,1,0,0,7,10,0.250,0.278,0.386,0.664,8,0,13,0,0,0,2,0
DEERING,Ian,LDC,59,11,13,1,0,0,12,14,0.220,0.237,0.333,0.570,8,3,16,2,2,0,0,0
DELZOPPO,Grant,LDM,5,6,3,1,0,0,3,4,0.600,0.800,0.750,1.550,3,0,0,0,0,0,1,0
DIAZ,Juan,EXA,56,14,16,0,2,0,4,20,0.286,0.357,0.412,0.769,11,1,7,1,0,0,9,3
DISLA GARCIA,Bryan de Jesús,ELL,21,1,6,0,0,0,0,6,0.286,0.286,0.375,0.661,3,0,5,1,0,0,0,0
DIX,Jamie,LDM,55,21,15,1,0,0,11,16,0.273,0.291,0.468,0.759,15,6,7,0,1,0,6,0
DODDS,Brian,SHB,21,1,2,0,0,0,0,2,0.095,0.095,0.174,0.269,2,0,7,1,0,0,1,0
DUGGAN,Fraser,HTF,16,3,2,0,0,0,1,2,0.125,0.125,0.364,0.489,5,1,4,1,0,0,0,0
EDMONDS,Jordan,LDM,19,8,6,0,0,1,6,9,0.316,0.474,0.409,0.883,3,0,4,1,0,0,1,0
EFFINGHAM,Nick,HTF,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ESCALONA,Giovanni,EXA,50,10,15,3,1,0,12,20,0.300,0.400,0.386,0.786,7,0,5,1,0,0,4,0
FELIZ,Saul,ELL,8,2,0,0,0,0,0,0,0.000,0.000,0.111,0.111,1,0,6,0,0,0,2,0
FIGUEREO ALMONTE,Julio Cesar,LDC,73,15,31,7,0,2,20,44,0.425,0.603,0.488,1.091,10,1,6,2,2,0,6,0
FIORENTINO,Michael,LDM,62,23,28,5,0,0,24,33,0.452,0.532,0.557,1.089,11,5,3,1,1,0,0,0
FLAHERTY,Michael,LDM,7,4,5,0,0,1,5,8,0.714,1.143,0.625,1.768,0,0,0,0,1,0,2,0
FLAHERTY,Thomas,LDM,12,7,7,3,0,1,7,13,0.583,1.083,0.643,1.726,1,1,1,0,0,0,3,0
FORTUNATO,Arias,ELL,12,3,5,0,1,0,3,7,0.417,0.583,0.417,1.000,0,0,2,0,0,0,1,0
FRENCH,Tim,SHB,11,3,1,0,0,0,0,1,0.091,0.091,0.286,0.377,2,1,1,0,0,0,2,0
FRISS,Lucas,LDM,13,4,3,0,0,0,2,3,0.231,0.231,0.333,0.564,1,1,2,0,0,0,0,0
FROMETA,Luis,SHB,48,11,15,3,0,3,10,27,0.313,0.563,0.365,0.928,4,0,12,1,0,1,4,1
GARCIA,Jeffry,LDM,15,8,4,0,0,2,10,10,0.267,0.667,0.435,1.102,5,1,5,0,2,0,1,0
GARCIA,Jesus,LDM,18,8,5,2,0,0,4,7,0.278,0.389,0.350,0.739,2,0,3,0,0,0,8,0
GONDOBINTORO,Sean,LDM,6,1,2,0,0,0,0,2,0.333,0.333,0.429,0.762,1,0,1,0,0,0,1,0
GONZALEZ,Diego,SHB,4,1,1,0,0,0,0,1,0.250,0.250,0.250,0.500,0,0,3,0,0,0,0,0
GONZÁLEZ,Jorge Luis,ELL,40,5,9,1,0,1,5,13,0.225,0.325,0.354,0.679,7,1,6,0,0,0,2,0
GROCOTT,Jordan,SHB,47,17,15,2,2,2,9,27,0.319,0.574,0.411,0.985,7,1,7,0,1,0,7,0
GUTOWSKI,Leon Maksymilian,HTF,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
GÁLVEZ RODRÍGUEZ,Adonis jose,EXA,74,28,22,6,2,4,16,44,0.297,0.595,0.373,0.968,7,2,4,1,0,0,8,0
HICHE,Cris,HTF,58,11,23,5,0,3,13,37,0.397,0.638,0.486,1.124,11,0,6,0,1,0,4,1
IBARRA,Eduardo,LDC,21,4,3,0,0,0,3,3,0.143,0.143,0.308,0.451,4,1,2,0,0,0,2,0
ISHIHARA,Tasuku,HTF,27,4,3,3,0,0,3,6,0.111,0.222,0.265,0.487,5,1,11,0,1,0,2,0
KATINAS,Vilmantas,ELL,30,2,11,0,0,0,0,11,0.367,0.367,0.406,0.773,1,1,8,0,0,0,6,0
KIM,Minjun,SHB,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
LAWLER,Dylan,HTF,45,9,11,2,1,0,4,15,0.244,0.333,0.333,0.666,5,1,14,1,0,0,5,0
LAWN,Spencer,SHB,34,3,5,1,0,0,5,6,0.147,0.176,0.194,0.370,1,1,6,0,0,1,0,0
LAWSON,Tosh,LDM,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LEDESMA MARTÍNEZ,José Gabriel,ELL,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
LEE,Cameron,LDC,4,2,3,0,0,0,0,3,0.750,0.750,0.750,1.500,0,0,0,0,0,0,1,0
LORENZO,Arley,EXA,56,9,15,1,0,0,4,16,0.268,0.286,0.391,0.677,5,7,4,0,1,0,5,1
LUJAN,Carlos,SHB,11,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,7,1,0,0,0,0
MADDOX,Grant,LDC,17,6,3,0,0,0,2,3,0.176,0.176,0.333,0.509,4,0,4,0,0,0,3,0
MAMBRU FELIPE,Jeurys Lewin,ELL,33,3,9,3,0,1,3,15,0.273,0.455,0.429,0.884,6,3,9,0,0,0,2,0
MANOFF,Max,HTF,8,2,1,0,0,0,1,1,0.125,0.125,0.333,0.458,1,2,2,2,1,0,2,0
MARTE BATISTA,Kendry,EXA,81,22,26,2,2,2,21,38,0.321,0.469,0.400,0.869,12,0,15,0,2,0,22,4
MARTIN,Luke,SHB,42,4,5,1,0,0,3,6,0.119,0.143,0.159,0.302,2,0,12,0,0,0,5,0
MARTINEZ,Franklin,EXA,58,18,17,3,0,2,10,26,0.293,0.448,0.446,0.894,13,3,10,0,0,0,6,1
MCCARTHY,Jack,HTF,8,1,0,0,0,0,0,0,0.000,0.000,0.200,0.200,2,0,4,0,0,0,1,0
MCLAUGHLIN,Ryan,LDM,2,0,1,0,0,0,1,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
MENCIA DE LA CRUZ,Elvin,ELL,18,2,4,0,0,0,1,4,0.222,0.222,0.318,0.540,2,1,3,1,1,0,1,0
MESSER,Chris,LDM,36,12,11,1,0,3,8,21,0.306,0.583,0.409,0.992,6,1,8,0,1,0,4,0
MINFORD,Rich,LDM,83,27,37,6,1,1,27,48,0.446,0.578,0.520,1.098,10,6,4,1,3,0,4,0
MORA,Yanuel,EXA,35,7,5,0,0,0,2,5,0.143,0.143,0.231,0.374,3,1,4,0,0,0,8,1
MORAN,Daniel,HTF,17,5,5,0,0,0,1,5,0.294,0.294,0.478,0.772,6,0,5,0,0,0,2,0
MORAN,Daniel,SHB,21,5,8,0,0,1,5,11,0.381,0.524,0.594,1.118,9,2,6,0,0,0,1,0
MORAN,Matt,HTF,42,6,6,1,0,0,3,7,0.143,0.167,0.333,0.500,8,4,15,0,0,0,1,0
MORRIS,Ben,HTF,11,3,2,0,0,0,0,2,0.182,0.182,0.357,0.539,1,2,3,0,0,0,4,0
MORUZZI,Ben,HTF,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
MURPHY,Ethan,LDM,41,9,16,5,0,1,9,24,0.390,0.585,0.426,1.011,3,1,4,0,2,0,0,0
NAKAZAWA,Cole,HTF,23,4,11,2,0,0,2,13,0.478,0.565,0.538,1.103,3,0,2,0,0,0,2,1
NOVAS,Yonathan,EXA,43,9,15,2,0,0,7,17,0.349,0.395,0.383,0.778,2,1,6,0,1,0,4,0
OBANDO,German,EXA,7,1,1,1,0,0,2,2,0.143,0.286,0.143,0.429,0,0,2,0,0,0,0,0
PARKER,Jarficur,LDM,79,35,34,8,0,1,28,45,0.430,0.570,0.535,1.105,13,6,4,1,1,0,12,2
PATERSON,Alexander,HTF,18,2,5,1,0,0,6,6,0.278,0.333,0.458,0.791,4,2,5,0,0,0,0,1
PEREZ,Aneudy,EXA,54,13,16,1,2,0,6,21,0.296,0.389,0.433,0.822,10,3,12,0,0,0,14,1
PEREZ,Angel,EXA,83,37,40,11,2,4,24,67,0.482,0.807,0.560,1.367,13,3,5,0,1,0,29,1
POLLARD,Jack,LDC,8,1,2,1,0,0,2,3,0.250,0.375,0.333,0.708,1,0,4,0,0,0,1,0
POWER,Brendan,LDM,84,26,25,3,0,2,23,34,0.298,0.405,0.434,0.839,17,4,12,2,1,0,5,0
QUIXLEY,Harry,HTF,27,9,11,2,0,0,5,13,0.407,0.481,0.469,0.950,4,0,7,0,1,0,9,0
RANDALL,Kyle,LDC,64,23,24,6,0,1,18,33,0.375,0.516,0.462,0.978,6,6,5,0,2,0,7,0
RATCLIFF,Jamie,SHB,13,2,5,1,0,0,2,6,0.385,0.462,0.429,0.891,1,0,2,0,0,0,0,0
RATKEVICIUS,Viktoras,ELL,48,11,13,1,1,0,7,16,0.271,0.333,0.345,0.678,5,1,3,1,1,0,7,1
RILEY,Owen Gabriel,LDC,8,0,0,0,0,0,1,0,0.000,0.000,0.111,0.111,1,0,3,0,0,0,0,0
RODRIGUEZ,Jonathan,SHB,30,4,5,1,0,1,2,9,0.167,0.300,0.265,0.565,4,0,3,0,0,0,0,0
RODRIGUEZ,Miguel,HTF,3,0,1,0,0,0,0,1,0.333,0.333,0.600,0.933,1,1,1,0,0,0,2,0
RUEDA,Mario,EXA,2,0,2,0,0,0,0,2,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
SANTANA,Aleudy,ELL,53,9,14,4,0,0,2,18,0.264,0.340,0.339,0.679,6,0,11,0,0,0,3,0
SANTIAGO,Marvin,LDC,5,2,0,0,0,0,0,0,0.000,0.000,0.286,0.286,2,0,2,0,0,0,0,0
SARAKOJIS,Tadas,ELL,13,4,3,1,0,0,1,4,0.231,0.308,0.444,0.752,3,2,6,0,0,0,3,0
SECAREANU,SECA,EXA,1,1,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
SHEPPARD,Gordon,LDC,42,5,8,1,0,0,3,9,0.190,0.214,0.227,0.441,2,0,10,0,0,0,2,0
SHINKAWA,Tez,HTF,28,5,4,1,0,1,7,8,0.143,0.286,0.368,0.654,10,0,13,0,0,0,1,0
SILVESTRE,Manuel,SHB,52,10,16,5,0,1,7,24,0.308,0.462,0.390,0.852,2,5,6,0,0,0,5,0
SKOPEC,Mark,LDC,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SOBUE,Amane,LDC,4,0,1,0,0,0,2,1,0.250,0.250,0.250,0.500,0,0,1,0,0,0,0,0
SPORLEDER,Benjamin,HTF,50,17,10,1,0,1,7,14,0.200,0.280,0.365,0.645,9,4,17,0,0,0,12,0
SPORLEDER,Samuel,HTF,2,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
SPROULE,Sam,LDM,21,7,5,1,0,0,7,6,0.238,0.286,0.484,0.770,6,4,8,0,0,1,1,0
STROMAN,Zach,LDM,21,10,6,1,0,1,9,10,0.286,0.476,0.483,0.959,7,1,4,0,0,0,0,0
SÁNCHEZ PERALTA,Miguel Alfonso,ELL,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,1,0,0,0,0
TAJIRI,HIRONORI,LDC,61,12,16,5,0,0,11,21,0.262,0.344,0.292,0.636,3,0,2,1,1,0,3,0
TAMURA,Tomohiro,HTF,8,0,1,0,0,0,0,1,0.125,0.125,0.125,0.250,0,0,2,0,0,0,1,0
TAYLOR,Josh,SHB,25,7,4,0,0,1,1,7,0.160,0.280,0.323,0.603,6,0,12,0,0,0,6,0
TEJEDA,Angel,LDC,6,1,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,2,0,0,0,0,0
TIBURCIO LARA,Ramon,ELL,5,1,0,0,0,0,0,0,0.000,0.000,0.167,0.167,1,0,2,0,0,0,0,0
TORCATO,Rene,HTF,24,7,5,1,0,0,2,6,0.208,0.250,0.387,0.637,6,1,6,0,0,0,0,0
TURTEL,Jake,LDM,12,9,2,0,0,0,0,2,0.167,0.167,0.565,0.732,7,4,4,0,0,0,2,0
VILLANUEVA,Johan,LDC,56,12,16,2,0,2,12,24,0.286,0.429,0.406,0.835,10,2,23,0,1,0,12,0
VINALL,Callum,LDM,35,17,6,2,1,0,10,10,0.171,0.286,0.482,0.768,14,7,12,0,0,0,7,1
VOM SCHEIDT,Mitchell,LDM,10,3,7,0,0,0,5,7,0.700,0.700,0.727,1.427,1,0,1,0,0,0,1,0
WAMPLER,Louis,LDC,50,15,11,0,0,0,8,11,0.220,0.220,0.443,0.663,16,4,9,0,0,0,16,1
WARRINGTON,Jack,HTF,36,8,8,2,0,2,6,16,0.222,0.444,0.356,0.800,5,3,14,0,1,0,3,0
WIEDMANN,Pete,LDC,66,15,17,2,0,0,9,19,0.258,0.288,0.347,0.635,9,0,22,0,0,0,4,1
WILHELM,Jorge,EXA,41,9,20,3,0,1,14,26,0.488,0.634,0.563,1.197,5,2,6,0,0,0,2,0
WILSON,Rhys,LDC,28,13,6,1,0,0,3,7,0.214,0.250,0.395,0.645,8,1,8,0,1,2,0,0
WRIGHT,Kelly,SHB,6,0,2,0,0,0,0,2,0.333,0.333,0.429,0.762,0,1,2,0,0,0,0,0
WRIGHT,Kirstie,SHB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
WYMAN,Cole,LDC,2,4,1,1,0,0,2,2,0.500,1.000,0.750,1.750,1,1,0,0,0,0,0,0
ZUCKER,Will,LDC,48,20,12,3,2,0,6,19,0.250,0.396,0.493,0.889,20,3,9,0,0,0,12,1
