Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
MARTÍN,Jorge,MIR,38,9,5,0,1,0,2,7,0.132,0.184,0.340,0.524,7,5,14,1,0,2,3,1
MARTÍNEZ,Francisco,IRA,27,1,5,0,0,0,3,5,0.185,0.185,0.324,0.509,6,0,7,1,1,0,1,0
MEEHAN,David,VIL,36,5,11,5,0,0,5,16,0.306,0.444,0.375,0.819,2,2,11,0,0,0,0,1
MENDOZA,Ricardo,MAR,35,14,15,3,1,1,10,23,0.429,0.657,0.535,1.192,7,1,4,4,0,0,0,0
MENDOZA,Willian,VIL,34,4,6,3,0,0,2,9,0.176,0.265,0.317,0.582,4,3,14,2,0,1,0,0
MERÁN,Ángel,BCN,25,1,1,0,0,0,0,1,0.040,0.040,0.143,0.183,2,1,7,0,0,0,0,2
MINAYA,BRADY,VIL,4,1,1,0,0,0,0,1,0.250,0.250,0.250,0.500,0,0,3,0,0,0,0,0
MIRANDA,Javier,VIL,6,0,2,0,0,0,0,2,0.333,0.333,0.429,0.762,1,0,3,0,0,0,0,1
MODREGO,Iñaki,TOR,14,1,3,0,0,0,0,3,0.214,0.214,0.267,0.481,1,0,7,0,0,1,1,0
MONTAÑO,Héctor,MIR,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
MONTERO BONILLA,Okaury,TOR,40,8,12,1,1,1,8,18,0.300,0.450,0.417,0.867,4,4,10,0,0,0,1,2
MONTIEL,Richard,MAR,50,19,20,4,0,2,15,30,0.400,0.600,0.483,1.083,5,3,6,3,0,0,0,0
MONZÓN,Javier,INA,44,18,15,4,0,2,14,25,0.341,0.568,0.524,1.092,17,1,4,0,1,0,9,1
MORUA,Martin,MAR,12,2,3,0,0,0,6,3,0.250,0.250,0.308,0.558,1,0,1,0,0,0,0,0
MOYA,Aleix,VIL,21,6,5,2,0,0,3,7,0.238,0.333,0.333,0.666,2,1,5,0,0,1,0,0
MUJICA,Ronaldo,INA,13,7,4,0,0,0,0,4,0.308,0.308,0.400,0.708,2,0,1,0,0,1,0,0
NAZAR,Ricardo,NAV,5,2,1,0,0,0,2,1,0.200,0.200,0.500,0.700,3,0,1,0,0,0,0,0
NIÑO,Denny,SBO,35,6,11,5,0,2,14,22,0.314,0.629,0.490,1.119,11,2,6,0,1,0,0,0
NÚÑEZ,Cristopher,BCN,39,5,6,1,0,0,6,7,0.154,0.179,0.250,0.429,5,0,11,1,0,0,0,0
OCHOA,Blake,AST,39,9,10,3,0,2,7,19,0.256,0.487,0.388,0.875,7,2,6,1,1,0,0,1
OCHOA,Iker,IRA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
ONIEVA,Iker,IRA,26,1,3,0,0,0,1,3,0.115,0.115,0.324,0.439,3,5,15,0,0,0,5,0
OTAZU,Erik,NAV,19,1,1,0,0,0,0,1,0.053,0.053,0.053,0.106,0,0,6,0,0,0,0,0
PALMA,Sergi,SBO,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PERALES,Christian,MIR,1,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,0,1,1,0,0,0,0,0
PERES,Ian,MAR,54,16,13,4,0,3,13,26,0.241,0.481,0.338,0.819,7,2,8,1,2,0,0,0
PEREZ RIVERA,ADRIAN,VIL,38,4,6,0,0,0,4,6,0.158,0.158,0.256,0.414,5,0,15,0,0,0,1,1
PEÑA,Andrés,ANT,1,1,1,1,0,0,0,2,1.000,2.000,1.000,3.000,1,0,0,0,0,0,0,0
PEÑA,LUIS,MIR,50,10,12,3,1,0,11,17,0.240,0.340,0.333,0.673,6,1,10,5,0,1,0,1
PEÑA,Víctor,ANT,16,2,2,1,0,0,2,3,0.125,0.188,0.176,0.364,1,0,11,0,0,1,0,0
PEÑA,Ángel,NAV,7,1,1,0,0,0,0,1,0.143,0.143,0.143,0.286,0,0,1,0,0,0,0,0
PIDAL,Iruña,TOR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
PINILLA GÓMEZ,Pablo,MIR,40,7,5,0,0,0,1,5,0.125,0.125,0.255,0.380,6,1,16,1,0,0,0,1
PUEYO,Pablo,MIR,41,7,12,1,1,0,8,15,0.293,0.366,0.474,0.840,11,4,13,0,1,1,0,2
PÉREZ,Diego,TOR,30,5,5,0,0,0,2,5,0.167,0.167,0.194,0.361,0,1,5,1,0,0,3,0
PÉREZ,Hachel,TOR,5,0,3,0,0,0,2,3,0.600,0.600,0.667,1.267,1,0,2,0,0,0,0,0
PÉREZ,Maddiel,VIL,50,4,16,1,0,0,11,17,0.320,0.340,0.364,0.704,3,1,2,1,1,1,0,1
QUINTANA,Leirán,MIR,54,15,18,3,3,0,13,27,0.333,0.500,0.397,0.897,3,4,9,3,2,0,0,1
RAMOS,Luís,ANT,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
RAMÍREZ,Giovanni,INA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
REDÍN,Iñaki,TOR,15,0,2,0,0,0,1,2,0.133,0.133,0.133,0.266,0,0,8,0,0,0,0,0
RIVERO,Tommy,ANT,33,11,10,1,0,0,6,11,0.303,0.333,0.442,0.775,8,1,3,0,1,1,3,0
RODRIGUEZ REYES,Leomartires,MAR,51,17,23,9,0,2,20,38,0.451,0.745,0.500,1.245,5,2,4,0,2,0,1,1
RODRIGUEZ,Maickell,ANT,44,4,15,4,0,0,11,19,0.341,0.432,0.412,0.844,6,0,4,0,1,0,0,1
RODRÍGUEZ,Edgar,AST,38,8,14,3,1,0,9,19,0.368,0.500,0.490,0.990,10,1,4,0,2,0,3,3
RODRÍGUEZ,Iverson,TOR,24,3,1,0,0,0,0,1,0.042,0.042,0.080,0.122,1,0,11,0,0,0,1,0
RODRÍGUEZ,Luís,MAR,55,18,22,5,0,0,11,27,0.400,0.491,0.450,0.941,4,1,7,1,0,0,2,0
RODRÍGUEZ,Michel,AST,41,10,6,0,0,1,4,9,0.146,0.220,0.288,0.508,7,2,1,2,2,0,0,0
RONDÓN,Edgar,AST,41,10,14,2,0,0,3,16,0.341,0.390,0.534,0.924,15,2,10,0,0,0,4,0
ROS,Roberto,ANT,1,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
ROSARIO,Randul,NAV,29,4,8,2,0,0,1,10,0.276,0.345,0.364,0.709,3,1,2,0,0,0,2,0
RUIZ,Raudis,TOR,32,5,7,1,0,0,4,8,0.219,0.250,0.242,0.492,1,0,1,1,0,0,2,1
RUÍZ,Michael,TOR,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,1,0,0,0,0
SAARVO,Juho,BCN,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
SALAS,Eusebio,SBO,44,15,14,1,1,1,7,20,0.318,0.455,0.444,0.899,9,1,6,0,0,0,3,0
SAN MARTÍN,Jon,NAV,36,6,6,1,0,1,4,10,0.167,0.278,0.326,0.604,7,2,7,0,1,0,1,2
SAN MIGUEL,Diego,IRA,13,2,2,0,0,0,0,2,0.154,0.154,0.313,0.467,3,0,4,0,0,0,1,0
SANDRONE,Nicoló,AST,22,4,5,1,0,0,4,6,0.227,0.273,0.346,0.619,3,1,9,0,0,1,0,1
SANTESTEBAN,Mikel,IRA,36,9,11,2,0,0,1,13,0.306,0.361,0.432,0.793,7,1,7,0,0,0,3,0
SANZ,Jesús,IRA,27,0,6,0,0,0,4,6,0.222,0.222,0.276,0.498,2,0,11,1,0,0,2,0
SIERRA,Flavio,BCN,17,4,7,0,2,1,4,14,0.412,0.824,0.474,1.298,1,1,5,0,0,0,0,0
SISNEROS,Yeison,SBO,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SÁENZ,Alejandro,VIL,31,5,10,1,1,0,5,13,0.323,0.419,0.371,0.790,3,0,2,0,1,1,2,2
