Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
ANTONELLO,Andrea,DRA,8,7,6,0,1,0.857,0,1,0,100.0,0,0
ANZANEL,Nicola,CER,30,187,162,21,4,0.979,1,22,7,75.9,3,0
ARAMO,Simone,CAG,6,2,2,0,0,1.000,0,0,0,,0,0
ARCILA GONZALEZ,Anthony Jose,TOR,16,10,2,8,0,1.000,0,0,0,,0,0
ARCILA GONZALEZ,Darwin Jose,BRE,35,42,36,4,2,0.952,1,0,0,,0,0
ARMIGLIATI,Matteo,SEN,34,115,34,63,18,0.843,9,0,0,,0,0
ARRAIS,Alessandro,CAG,26,16,9,7,0,1.000,0,0,1,0.0,0,0
ARTITZU,Marco,GRO,13,11,1,8,2,0.818,1,0,1,0.0,0,0
ASTORRI,Cesare,PAR,54,220,211,8,1,0.995,22,0,0,,0,0
ATTRITI,Filippo,GRO,5,2,2,0,0,1.000,0,0,0,,1,0
BACCELLI,Marco,RIM,34,180,167,13,0,1.000,3,19,3,86.4,1,0
BACCI,Lorenzo,LON,23,24,23,0,1,0.958,0,0,0,,0,0
BAEZ,Fernando,RSM,18,17,14,3,0,1.000,0,0,0,,1,0
BAEZ,Joel Ernesto,POV,13,7,1,4,2,0.714,0,0,0,,0,0
BAKKALI TAHIRI,Mohamed,MOD,23,21,7,9,5,0.762,0,0,0,,0,0
BALDAZZI,Alessio,NET,24,24,22,0,2,0.917,0,0,0,,0,0
BALDI,Michael,POV,14,12,11,1,0,1.000,0,0,0,,0,0
BARAVALLE,Gianluca,SEN,24,145,131,10,4,0.972,13,0,0,,0,0
BARBA,Matteo,CRO,9,3,1,2,0,1.000,2,0,0,,0,0
BARBERO,Paolo,TOR,31,68,66,1,1,0.985,0,0,0,,0,0
BARBONA,Alessandro,ACA,24,50,45,2,3,0.940,0,0,0,,0,0
BARBONA,Lorenzo,ACA,22,74,15,53,6,0.919,9,0,0,,0,0
BARCELAN RODRIGUEZ,JORGE LUIS,BBC,41,103,32,66,5,0.951,9,0,0,,0,0
BARO COELLO,Angel De Jesus,MAC,25,42,35,5,2,0.952,1,0,0,,0,0
BASSANI,Alex,BOL,19,5,1,4,0,1.000,1,0,0,,0,0
BASSI,Marco,CRO,10,2,1,1,0,1.000,1,0,0,,0,0
BATISTA DE JESUS,Nathanael Manoly,RSM,45,60,57,1,2,0.967,0,0,0,,0,0
BATTIONI,Tommaso,PAR,35,99,28,63,8,0.919,15,0,0,,0,0
BAZZANA,Davide,BRE,38,123,40,70,13,0.894,6,0,0,,0,0
BAZZARINI,Simone,RON,14,4,0,3,1,0.750,0,0,0,,0,0
BAZZI,Simone,LON,18,14,7,4,3,0.786,0,0,0,,0,0
BECCARI,Alessandro,RFA,35,196,85,93,18,0.908,21,0,0,,0,0
BECHEVOLO,Samuele,DRA,15,2,0,2,0,1.000,1,0,0,,0,0
BELLAFIORE,Samuel,DRA,45,69,66,1,2,0.971,0,0,0,,0,0
BELLEBONO,Andrea,SEN,25,24,22,2,0,1.000,0,0,0,,0,0
BELLINI,Emanuele,COL,5,13,10,1,2,0.846,0,4,1,80.0,1,0
BELLUCCI,Attilio,ACA,14,3,1,1,1,0.667,0,0,0,,0,0
BENELLI,Omar,GRO,3,1,0,0,1,0.000,0,0,0,,0,0
BENETTI,Davide,COL,38,141,81,51,9,0.936,17,0,0,,0,0
BENETTON,Federico,PAD,10,3,1,2,0,1.000,0,0,0,,0,0
BENETTON,Riccardo,PAD,23,65,48,12,5,0.923,1,11,1,91.7,2,0
BERARDI,Federico,RFA,27,172,163,5,4,0.977,13,0,0,,0,0
BERINI,Stefano,RON,30,272,253,14,5,0.982,32,0,0,,0,0
BERNARDI,Andrea,ROV,23,20,19,1,0,1.000,1,0,0,,2,0
BERTAGNON,Riccardo,RIM,31,197,184,12,1,0.995,2,21,3,87.5,0,0
BERTOLDI,Davide,CER,15,28,3,24,1,0.964,2,0,0,,0,0
BERTOLDI,Nicholas,RON,33,52,19,27,6,0.885,4,0,0,,0,0
BERTOLINI,Romano,COL,13,2,0,2,0,1.000,0,0,1,0.0,0,0
BERTOSSI,Riccardo,BOL,39,34,32,1,1,0.971,0,0,0,,0,0
BESS DIAZ,Roberto Carlos,MAC,3,1,1,0,0,1.000,0,0,0,,0,0
BETTI,Giuseppe,SEN,21,11,7,1,3,0.727,0,0,0,,0,0
BIANCHI,Filippo,OLT,42,48,42,5,1,0.979,0,0,0,,0,0
BIGLIARDI,Riccardo,CRO,14,12,2,8,2,0.833,1,0,1,0.0,0,0
BISCONTRI,Niccolò Maria,BBC,34,204,190,14,0,1.000,2,23,4,85.2,2,0
BONAMINI,Andrea,VER,26,116,91,21,4,0.966,2,7,3,70.0,0,0
BONEMEI,Davide,RIM,30,40,39,1,0,1.000,0,0,0,,0,0
BONETTI,Nicolò,BRE,7,1,0,1,0,1.000,0,0,0,,0,0
BONIARDI,Simone,SEN,23,37,34,0,3,0.919,0,0,0,,0,0
BONILLA GARCIA,Ramon Antonio,VER,34,144,39,94,11,0.924,20,0,0,,0,0
BONVINI,Francesco Maria,CRO,4,2,0,2,0,1.000,0,0,0,,0,0
BORELLA,Jacopo,CRO,1,1,0,1,0,1.000,0,0,0,,0,0
BORGHI,Gilberto,LON,32,237,224,8,5,0.979,13,0,0,,0,0
BORTOLAMAI,Giovanni,SEN,15,15,6,9,0,1.000,2,0,0,,0,0
BORTOLOTTI,Luca,LON,15,8,1,7,0,1.000,0,0,0,,0,0
BOSCAROL,Giacomo,CER,29,155,48,94,13,0.916,19,0,0,,0,0
BOSCAROL,Thomas,RON,2,5,5,0,0,1.000,0,0,0,,0,0
BOSCHI,Alessandro,COL,9,15,2,9,4,0.733,2,0,0,,0,0
BOSCHI,Federico,SAL,1,3,0,3,0,1.000,0,0,0,,0,0
BOZA CORREA,Carlos Richard,SET,32,132,51,69,12,0.909,25,0,0,,0,0
BRAVO RIQUENE,Humberto,ROV,34,127,44,77,6,0.953,12,0,0,,0,0
BRIGGI,Giulio,VER,13,49,44,4,1,0.980,5,0,0,,0,0
BROLO GOUVEA,Murilo,BOL,20,14,5,9,0,1.000,1,0,0,,0,0
BRUNATI,Michele,DRA,39,325,298,21,6,0.982,5,44,13,77.2,0,0
BRUNO,Samuele,ACA,25,25,20,2,3,0.880,1,0,0,,0,0
BUCCHI,Mattia,GOD,34,128,53,68,7,0.945,18,0,0,,0,0
BUIN,Enrico,ROV,29,97,57,35,5,0.948,5,0,0,,0,0
BULFONE,Leonardo,BBC,17,5,1,3,1,0.800,1,0,0,,0,0
BURANI,Niccolò,POV,9,3,0,3,0,1.000,1,0,0,,0,0
CALASSO,Simone,COL,39,70,33,29,8,0.886,6,0,0,,0,0
CALCAGNI,Elia,MAC,6,3,1,2,0,1.000,0,0,0,,0,0
CALCAGNI,Mattia,MAC,6,3,0,3,0,1.000,0,0,0,,0,0
CALERO GAMEZ,Angel Gustavo,MOD,14,5,0,4,1,0.800,0,0,0,,0,0
CALVO,Federico,SET,44,114,103,8,3,0.974,15,1,0,100.0,0,0
CALVO,Giorgio,SET,33,69,14,49,6,0.913,6,0,0,,0,0
CAMBARAU,Simone,CAG,22,33,23,7,3,0.909,1,0,0,,0,0
CAMILO NUNEZ,Darlin Nicolas,NET,16,1,0,1,0,1.000,0,0,0,,0,0
CAMPANELLA,Lorenzo,LON,15,9,1,5,3,0.667,0,2,0,100.0,0,0
CAMPANINI,Nicolò,POV,12,12,11,1,0,1.000,0,3,0,100.0,0,0
CAMPAZZI,Simone,MOD,26,47,45,1,1,0.979,0,0,0,,0,0
CANACHE SOLER,Roberto Arturo,PAD,30,36,31,2,3,0.917,0,0,0,,0,0
CANELLINI,Davide,GOD,15,12,2,10,0,1.000,1,1,2,33.3,0,0
CANINI,Alberto,RIM,15,18,13,4,1,0.944,1,0,0,,0,0
CANNATA,Gianmarco,OLT,23,58,23,30,5,0.914,4,0,0,,0,0
CANTADORI,Giacomo,OLT,1,4,4,0,0,1.000,0,0,0,,0,0
CANTELLI,Alessandro,LON,18,5,2,2,1,0.800,0,0,0,,0,0
CANUTI,Tomas,LON,30,71,30,32,9,0.873,9,0,0,,0,0
CAPELLANO,Luca,OLT,3,6,0,6,0,1.000,0,0,0,,0,0
CAPELLANO,Luca,PAR,12,2,0,2,0,1.000,1,0,0,,0,0
CAPPUCCINI,Francesco,GRO,12,16,15,1,0,1.000,0,0,0,,0,0
CAPRARA GOMEZ,Gian Carlo,POV,10,7,0,5,2,0.714,0,0,0,,0,0
CARBO CAMPOALEGRE,Jonathan,BBC,12,14,2,12,0,1.000,1,0,0,,0,0
CARRERA LOPEZ,Jesus Daniel,TOR,44,181,172,8,1,0.994,8,0,0,,0,0
CARRILLO SUAREZ,ERIEL,RIM,10,11,3,8,0,1.000,0,0,0,,0,0
CARTA,Alessandro,CAG,6,1,1,0,0,1.000,0,0,0,,0,0
CASADIO,Antonio,GOD,26,101,95,2,4,0.960,2,11,1,91.7,2,0
CASADIO,Matteo,GOD,2,1,1,0,0,1.000,0,0,0,,0,0
CASANOVA,Edoardo,ATL,20,17,15,0,2,0.882,0,0,0,,0,0
CASCIELLO,Alberto Maria,TOR,16,34,13,19,2,0.941,4,0,0,,0,0
CASTILLO CASTILLO,Jonathan,POV,29,56,46,8,2,0.964,3,0,0,,0,0
CASTILLO REALES,Jostin Eduardo,ATL,11,28,9,17,2,0.929,2,0,0,,0,0
CATALANO,Samuele,TOR,40,100,89,8,3,0.970,1,16,4,80.0,4,0
CATELLANI,Sebastiano,OLT,38,43,29,8,6,0.860,3,0,2,0.0,0,0
CAVALLARI,Francesco,ATL,13,4,4,0,0,1.000,0,0,0,,0,0
CECHET,Ivan,RON,29,12,12,0,0,1.000,0,0,0,,0,0
CELLI,Federico,RSM,53,59,59,0,0,1.000,0,0,0,,0,0
CENSI,Stefano,POV,12,11,11,0,0,1.000,0,0,0,,0,0
CENTENO GUITERREZ,Henry Jesus Ysaih,RSM,5,3,0,3,0,1.000,0,0,0,,0,0
CHELLI,Gabriele,BBC,45,48,45,2,1,0.979,0,0,0,,0,0
CIANCI,Enrico,RIM,22,43,21,19,3,0.930,7,0,0,,0,0
CIANCI,Giulio,RIM,13,2,0,0,2,0.000,0,0,0,,0,0
CIARLA,Alessandro,MAC,13,7,1,6,0,1.000,0,0,0,,0,0
CIFALINÒ,Thomas,RIM,35,98,28,63,7,0.929,10,0,0,,0,0
CINELLI,Niccolò,GRO,24,136,115,18,3,0.978,2,8,6,57.1,2,0
CIPOLLA,ANTHONY JAMES,MAC,12,20,5,12,3,0.850,1,0,0,,0,0
CIRILLO,Riccardo,SET,33,242,231,10,1,0.996,9,12,1,92.3,1,0
CIRILLO,Stefano,SET,27,22,20,1,1,0.955,0,0,0,,0,0
CIRUCCI,Jose Gabriel,CER,11,16,16,0,0,1.000,1,0,0,,0,0
COFFRINI,Luca,COL,25,64,42,18,4,0.938,4,0,0,,0,0
COLALUCCI,Matteo,ACA,22,34,7,21,6,0.824,3,0,0,,0,0
COLASANTE,Moises Vicente,NET,27,23,21,2,0,1.000,0,0,0,,0,0
COLINA,Rafael Josè,DRA,23,54,20,22,12,0.778,3,0,0,,0,0
COLLADO,Jordano,CER,33,262,246,11,5,0.981,21,0,0,,0,0
CONSUEGRA ALMANZA,Randy Miguel,CRO,14,12,3,7,2,0.833,1,0,0,,0,0
CONTRERAS ABREU,Carlos Manuel,PAR,20,5,1,3,1,0.800,0,0,0,,0,0
CONTU,Andrea,CAG,3,3,3,0,0,1.000,0,0,0,,0,0
CONTU,Marco,CAG,35,50,34,10,6,0.880,1,0,0,,0,0
CORBINO,Enzo Alfredo,MOD,15,100,87,11,2,0.980,0,5,1,83.3,2,0
CORNELLI,Edoardo,OLT,6,17,3,11,3,0.824,1,0,0,,0,0
CORRADIN,Michael,ATL,15,51,44,7,0,1.000,3,5,0,100.0,0,0
CORRADO,Alessio,MOD,11,2,1,0,1,0.500,0,0,0,,0,0
CORSINI,Andrea,SAL,32,49,36,9,4,0.918,3,0,0,,0,0
CORTESI,Yuri,RIM,29,135,36,84,15,0.889,8,0,0,,0,0
COTTI,Tommaso,SAL,26,52,45,2,5,0.904,1,0,0,,0,0
COVATI,Matteo,CRO,15,73,58,13,2,0.973,2,12,0,100.0,0,0
COVATI,Matteo,PAR,12,72,65,7,0,1.000,1,4,1,80.0,2,0
COZZOLINO,Federico,BBC,15,8,1,7,0,1.000,3,0,0,,0,0
CREPALDI,Enrico,ROV,17,24,6,16,2,0.917,1,1,4,20.0,0,0
CREPALDI,Filippo,BOL,15,7,1,6,0,1.000,1,0,1,0.0,0,0
CUESTA LINDSAY,José Pablo,CAG,46,109,35,68,6,0.945,9,0,0,,0,0
CUPRI,Lorenzo,SAL,16,79,26,43,10,0.873,9,0,0,,0,0
CURVELO NAVARRO,Uriel Francisco,LON,10,15,2,12,1,0.933,1,1,0,100.0,0,0
D'ANGELO,Alessandro,DRA,27,71,26,34,11,0.845,4,0,0,,0,0
D'ANGELO,Francesco,DRA,26,17,14,0,3,0.824,0,0,0,,0,0
D'AURIA,Lorenzo,ACA,7,22,12,9,1,0.955,2,0,0,,0,0
D'ORIANO,Gioele,CER,24,43,6,33,4,0.907,2,0,0,,0,0
DA RE,Giulio,RON,24,153,142,11,0,1.000,1,12,4,75.0,3,0
DA SILVA,Tiago Felipe,RSM,4,8,1,7,0,1.000,0,0,0,,0,0
DADDI,Filippo,COL,36,36,33,2,1,0.972,0,0,0,,0,0
DAL PRÀ,Nicola,DRA,4,3,3,0,0,1.000,0,4,0,100.0,0,0
DALLA SILVESTRA,Matteo,CER,18,12,1,10,1,0.917,1,0,1,0.0,0,0
DALLATANA,Federico,CRO,18,7,0,6,1,0.857,1,0,0,,0,0
DALLATURCA,Lorenzo,COL,16,3,0,3,0,1.000,0,0,0,,0,0
DANDO,Niccolò Christopher,VER,16,18,5,12,1,0.944,1,0,2,0.0,0,0
DARAIO,Rocco,SAL,27,40,35,2,3,0.925,0,0,0,,0,0
DAS NEVES MARIN,Luis Jesus,SAL,32,171,160,7,4,0.977,5,20,6,76.9,5,0
DAVENPORT,Nicholas Alan,ACA,15,30,28,2,0,1.000,0,1,0,100.0,1,0
DE BONI,Filippo,VER,10,36,31,3,2,0.944,0,8,1,88.9,2,0
DE DONNO,Giacomo Maria,ACA,10,17,16,1,0,1.000,0,4,1,80.0,0,0
DE LA ROSA,Erick Alexander,DRA,33,79,50,26,3,0.962,3,1,2,33.3,0,0
DE LOS SANTOS SOTO,Pedro Angel,DRA,6,34,16,14,4,0.882,3,0,0,,0,0
DE MARCHI,Lorenzo,ROV,19,8,5,2,1,0.875,1,0,0,,0,0
DE MARIA,Maurizio,TOR,44,5,5,0,0,1.000,1,0,0,,0,0
DE MARTINO,Emanuele,SAL,24,104,98,4,2,0.981,8,0,0,,0,0
DEL PRIORE,Fabio,ATL,26,107,54,44,9,0.916,11,0,0,,0,0
DELFRATE,Leonardo,SAL,12,19,9,9,1,0.947,2,0,0,,0,0
DELGADO CASTANEDA,Livan Francisco,CAG,30,12,10,2,0,1.000,2,0,0,,0,0
DELMONTE,Tommaso,CRO,28,54,48,5,1,0.981,1,0,0,,0,0
DENTONI,Federico,CRO,26,25,24,1,0,1.000,0,0,0,,0,0
DEOTTO,Alessandro,BOL,40,183,175,6,2,0.989,1,14,3,82.4,1,1
DESIMONI,Stefano,PAR,49,30,27,3,0,1.000,0,0,0,,0,0
DI FABIO,Lorenzo,RSM,33,31,15,12,4,0.871,3,0,0,,0,0
DI GIACOMO,Alessandro,RIM,17,14,1,8,5,0.643,1,0,0,,0,0
DI MICHELE,Fanose,CER,33,32,28,2,2,0.938,0,0,0,,0,0
DI PALMA,Riccardo,BRE,2,2,2,0,0,1.000,0,0,0,,0,0
DI PERSIA,Daniele,NET,9,2,0,2,0,1.000,0,0,0,,0,0
DI RAFFAELE,Lorenzo,RSM,18,11,5,6,0,1.000,4,0,0,,0,0
DI RAFFAELE,Luca,RSM,20,5,2,2,1,0.800,0,0,0,,0,0
DI RONZA,Claudio,MOD,1,3,1,2,0,1.000,0,0,0,,0,0
DIAZ DIAZ,Marcos Antonio,GRO,24,106,45,52,9,0.915,11,0,0,,0,0
DIAZ LEZAMA,Jose Alexander,PAR,18,13,6,6,1,0.923,1,0,1,0.0,0,0
DINI,Davide,ACA,13,8,2,6,0,1.000,2,2,0,100.0,0,0
DOBA,Ion,GRO,12,1,0,1,0,1.000,0,0,0,,0,0
DOBBOLETTA,Lorenzo,BOL,45,44,41,3,0,1.000,0,0,0,,0,0
DONNELS,Tanner Michael,MAC,26,187,170,15,2,0.989,15,0,0,,0,0
DRENI,Julian,BOL,30,75,23,46,6,0.920,9,0,0,,0,0
DUNO RODRIGUEZ,ANGEL ALBERTO,OLT,13,15,0,14,1,0.933,0,0,0,,0,0
EBAU,Gabriele,CAG,4,11,10,1,0,1.000,0,0,0,,0,0
EMANUELLI,Nicolò,RFA,30,94,41,45,8,0.915,13,0,0,,0,0
EPIFANO DURAN,Erick Alessandro,RSM,46,140,47,86,7,0.950,20,0,0,,0,0
ERRICO,Mirko,ATL,34,88,46,34,8,0.909,2,8,2,80.0,0,0
ESPINAL VENTURA,Jorge Luis,NET,6,1,1,0,0,1.000,0,0,0,,0,0
ESTRADA MARTINEZ,Endy Jesus,MAC,5,1,0,0,1,0.000,0,0,0,,0,0
ESTRADA MARTINEZ,Endy Jesus,SEN,18,50,42,6,2,0.960,2,0,0,,0,0
EVANGELISTA JOSE,Digno Emmanuel,GOD,32,115,102,10,3,0.974,0,17,5,77.3,2,0
EXPOSITO GOTERA,Ernesto David,MAC,23,202,196,6,0,1.000,0,13,2,86.7,4,0
FABIANI,Diego,PAR,21,13,4,7,2,0.846,0,0,1,0.0,0,0
FABRIS,Lorenzo,PAD,10,12,5,4,3,0.750,1,0,0,,0,0
FACCINI,Giovanni,PAD,20,22,4,18,0,1.000,0,1,0,100.0,0,0
FAITA,Simone,BRE,2,2,2,0,0,1.000,0,0,0,,4,0
FALZI,Nicola,VER,22,20,20,0,0,1.000,0,0,0,,0,0
FANDINO HIDALGO,Javier Jose,CAG,17,22,3,19,0,1.000,3,0,0,,0,0
FASAN,Matteo,CRO,18,19,19,0,0,1.000,2,0,0,,0,0
FAVA,Jacopo,CRO,21,202,188,10,4,0.980,0,25,4,86.2,2,0
FAZIO BAFFO,Andrea,MOD,12,25,23,0,2,0.920,0,0,0,,0,0
FEDERICI,Timothy,BRE,6,3,3,0,0,1.000,0,0,0,,0,0
FERINI,Andrea,LON,25,37,35,0,2,0.946,0,0,0,,0,0
FERRARI,Alessandro Francesco,POV,34,85,71,11,3,0.965,1,8,1,88.9,2,0
FERRARI,Mirko,ROV,27,30,25,2,3,0.900,1,0,0,,0,0
FERRETTI,Riccardo,BBC,27,39,11,23,5,0.872,3,0,0,,0,0
FERRI,Jacopo,LON,26,91,26,55,10,0.890,4,0,0,,0,0
FERRINI COLMENAREZ,Jose Leonardo,RSM,51,118,35,79,4,0.966,9,0,0,,0,0
FILIPPINI,Giuseppe,RIM,25,33,29,4,0,1.000,3,0,0,,0,0
FLISI,Riccardo,PAR,48,34,32,1,1,0.971,0,0,0,,0,0
FLORES MATEO,Kendry,GRO,13,10,2,8,0,1.000,1,1,1,50.0,0,0
FOCCHI,Amedeo,RIM,28,28,25,1,2,0.929,0,0,0,,0,0
FONTANA,Leonardo,SAL,27,92,38,50,4,0.957,10,0,0,,0,0
FRACCHIOLLA RIOS,Gianny Tomasso,PAD,22,16,4,9,3,0.813,0,1,2,33.3,0,0
FRANCESCHELLI,Tommaso,BBC,8,2,2,0,0,1.000,0,0,0,,0,0
FRANCO BENCOMO,Jorge Luis,DRA,35,72,66,2,4,0.944,0,0,0,,0,0
FRANCO,Matteo,SEN,31,123,40,69,14,0.886,11,0,0,,0,0
FRATI,Manuele,SAL,10,4,0,3,1,0.750,0,0,0,,0,0
FRIGATO,Alessandro,ROV,19,58,52,5,1,0.983,6,0,0,,0,0
FRIGGERI,Matteo,POV,21,37,34,1,2,0.946,0,0,0,,0,0
FRIGO,Alessandro,PAD,3,4,3,1,0,1.000,0,0,1,0.0,0,0
FULGONI,Andrea,OLT,1,1,1,0,0,1.000,0,0,0,,0,0
FUNZIONE,Niccolò,GRO,24,58,28,24,6,0.897,1,0,0,,0,0
FURLAN,Daniele,RON,30,36,35,0,1,0.972,0,0,0,,0,0
FURLANI,Luca,RON,33,155,43,104,8,0.948,25,0,0,,0,0
FURLANI,Marco,RON,33,63,54,6,3,0.952,1,0,0,,0,0
FUZZI,Francesco,BOL,17,19,7,8,4,0.789,0,0,0,,0,0
GABRIELLI,Andrea,RIM,33,55,50,3,2,0.964,0,2,0,100.0,0,0
GABRIELLI,Luca,RIM,11,17,3,13,1,0.941,2,0,0,,0,0
GAIGA,Luca,ATL,22,98,89,7,2,0.980,3,13,3,81.3,1,0
GALEOTTI,Matteo,GOD,16,22,0,20,2,0.909,3,0,5,0.0,0,0
GALLI,Samuele,GOD,35,138,111,23,4,0.971,14,0,0,,0,0
GAMBERINI,Samuele,LON,14,61,56,3,2,0.967,5,4,0,100.0,1,0
GAMBERINI,Samuele,COL,27,126,112,10,4,0.968,10,11,1,91.7,1,0
GARBELLA,Giovanni Vito Sathya,NET,4,2,2,0,0,1.000,0,0,0,,0,0
GARBELLA,Nicola Luciano Sathya,NET,25,29,22,7,0,1.000,1,0,0,,0,0
GARBI,Alberto,OLT,1,1,1,0,0,1.000,0,0,0,,0,0
GARCIA ALMONTE,Anthony Gregory,CER,29,113,44,65,4,0.965,17,0,0,,0,0
GARCIA DEL TORO,Eddy Abel,GOD,15,19,2,16,1,0.947,0,0,4,0.0,0,0
GARCIA,SEBASTIAN ALEJANDRO,MAC,14,23,21,2,0,1.000,0,0,0,,0,0
GASTALDI,Marco,POV,28,136,115,17,4,0.971,1,35,3,92.1,4,0
GENTILI,Riccardo,BBC,14,20,4,13,3,0.850,2,0,0,,0,0
GERALI,Matteo,CRO,1,2,2,0,0,1.000,0,0,0,,0,0
GHENO,Pietro,RON,9,28,25,3,0,1.000,1,9,0,100.0,1,0
GHERGOLET,Marco,RON,31,88,37,49,2,0.977,19,0,0,,0,0
GHIANI,Lorenzo,CAG,5,2,2,0,0,1.000,0,0,0,,0,0
GHIDONI,Michele,OLT,20,58,28,21,9,0.845,4,0,0,,0,0
GHIDONI,Tommaso,OLT,26,27,27,0,0,1.000,0,0,0,,0,0
GIACOMAZZI,Pierangelo,PAD,23,17,9,4,4,0.765,1,0,0,,0,0
GIACOMINI,Tommaso,MAC,25,103,80,19,4,0.961,4,10,2,83.3,2,0
GIAROLA,Tommaso,TOR,27,102,47,53,2,0.980,10,0,0,,0,0
GIORDANI,Federico,NET,39,78,77,1,0,1.000,0,0,0,,0,0
GIORGI,Francesco,ATL,12,7,2,4,1,0.857,1,0,1,0.0,0,0
GIOVANARDI,Alex,POV,15,2,1,1,0,1.000,1,0,0,,0,0
GIOVANELLI,Matteo,RFA,34,66,62,1,3,0.955,1,0,0,,0,0
GIOVANNINI,Lucio,RFA,35,71,47,14,10,0.859,0,0,0,,0,0
GISMONDI,Ludovico,TOR,18,3,1,2,0,1.000,0,0,0,,0,0
GIULIANOTTI,Filippo,SAL,21,33,13,12,8,0.758,3,0,0,,0,0
GONZALEZ LEON,HERMES DAVID,PAD,9,13,1,12,0,1.000,1,0,0,,0,0
GONZALEZ POLANCO,Luis Humberto,BOL,13,5,2,2,1,0.800,0,0,0,,0,0
GONZALEZ SANAMÈ,Noel,PAR,55,127,79,45,3,0.976,12,0,0,,0,0
GONZALEZ VALERA,Luis Gabriel,BBC,10,6,0,6,0,1.000,0,0,1,0.0,0,0
GONZALEZ,Alberto,ROV,27,38,24,13,1,0.974,2,1,2,33.3,1,0
GONZALEZ,RINO ANDRES,CER,15,5,2,1,2,0.600,0,0,0,,0,0
GONZALEZ,Ronmel Higuey,ACA,4,5,0,5,0,1.000,1,2,0,100.0,0,0
GONZÁLEZ TAVERAS,Luís Manuel Junior,BOL,37,104,31,68,5,0.952,17,0,0,,0,0
GORRIN,Danny,BRE,3,7,4,3,0,1.000,1,1,0,100.0,0,0
GORRIN,Gabriel Enrique,BRE,37,148,50,90,8,0.946,12,0,0,,0,0
GRADALI,Lorenzo,CRO,25,115,106,7,2,0.983,9,0,0,,0,0
GRADO,Giuseppe Gabriel,GOD,16,7,3,4,0,1.000,0,0,1,0.0,0,0
GRAIANI,Edoardo,SAL,10,19,16,2,1,0.947,1,0,0,,0,0
GRASSI,Stefano,SEN,16,15,4,10,1,0.933,1,0,0,,0,0
GRECO,Francesco,RFA,33,61,52,4,5,0.918,1,0,0,,0,0
GREMI,Marcello,OLT,10,6,6,0,0,1.000,0,0,0,,0,0
GRIMAUDO,Alessandro,BOL,41,150,140,9,1,0.993,10,0,0,,0,0
GUADAGNINO,Diego Jesus,POV,33,92,19,69,4,0.957,8,0,0,,0,0
GUARDA,Dario,VER,19,16,2,13,1,0.938,0,0,0,,0,0
GUARESCHI,Thomas,POV,15,7,5,1,1,0.857,0,0,0,,0,0
