Player,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
Arne,LEU,1,1,0,1,0,1.000,0,0,0,,0,0
BRUSTEN
Bjorn,HOB,7,7,7,0,0,1.000,1,0,0,,0,0
CALLEWAERT
Erik,GEN,8,27,9,14,4,0.852,0,0,0,,0,0
CAMPIONI
Celestino,BRU,1,2,2,0,0,1.000,0,0,0,,0,0
CARDINAEL
Giel,GEN,6,22,12,9,1,0.955,2,0,0,,0,0
CARRILLO TOVAR
Luis Eduardo,BEV,11,50,22,22,6,0.880,5,0,0,,0,0
CASIE
Natan,BOR,12,49,38,9,2,0.959,1,5,1,83.3,1,0
CASORRAN
Carlos,BRU,8,18,11,4,3,0.833,0,0,0,,0,0
CEDEÑO DAUDINOT
Alain,BRI,9,12,11,0,1,0.917,0,0,0,,0,0
CEYSSENS
Colin,ZON,1,1,0,0,1,0.000,0,0,0,,0,0
CHANG
Shu,BRU,9,21,13,7,1,0.952,1,13,0,100.0,2,0
CHANG
Shu,BRU,2,2,2,0,0,1.000,0,0,0,,0,0
CHATEL
Alexandre,MSG,4,6,2,4,0,1.000,0,0,0,,0,0
CHAVEE
Loris,AND,11,5,4,0,1,0.800,0,0,0,,0,0
CHEN
Pei-Jie,LEU,6,27,20,6,1,0.963,1,18,0,100.0,1,0
CHRISTIAENS
Lison,LIE,2,2,1,1,0,1.000,0,0,0,,0,0
CIPRIETTI
Kenzo,BRU,1,1,1,0,0,1.000,0,0,0,,0,0
CLAES
Jef,ZOT,17,143,118,11,14,0.902,3,34,5,87.2,12,1
CLESSE
Tashi-Phuntsok,MSG,11,27,9,16,2,0.926,1,1,1,50.0,0,0
CLEYET
Florian,LIE,4,11,9,2,0,1.000,1,0,0,,0,0
CLINCKART
Emeric,MSG,4,12,6,4,2,0.833,0,1,0,100.0,0,0
COLLAZOS-MUNOZ
Nathéo,MSG,4,11,10,1,0,1.000,1,0,0,,0,0
COLLE
Florian,MSG,15,19,16,3,0,1.000,0,0,0,,0,0
COOREVITS
Arnout,WIE,3,3,3,0,0,1.000,0,0,0,,0,0
COPPENS
Manu,ZOT,2,13,12,1,0,1.000,1,0,0,,0,0
COPPENS
Simon,ZOT,6,18,15,2,1,0.944,0,0,0,,0,0
COPPENS
Thibault,ZOT,4,3,3,0,0,1.000,0,0,0,,0,0
CORTES ROJAS
Carlos Alberto,BRI,11,46,40,2,4,0.913,5,0,0,,0,0
CRAIG
Matthias,LIE,9,44,14,25,5,0.886,1,0,0,,0,0
D'ANDREA
Joé,AND,9,69,56,6,7,0.899,1,13,3,81.3,16,0
D'HALLEWIN
Alexandre,MSG,15,104,89,13,2,0.981,1,39,2,95.1,7,0
DAAN
Troubleyn,LEU,7,4,4,0,0,1.000,0,0,0,,0,0
DAOUDI
Loïc,GEN,12,91,82,8,1,0.989,0,36,0,100.0,7,0
DASSY
Noah,MSG,12,33,13,20,0,1.000,4,1,0,100.0,0,0
DE BAETS
Matthias,BOR,4,10,3,7,0,1.000,0,2,0,100.0,0,0
DE BEULE
Lars,BRA,1,1,1,0,0,1.000,0,0,0,,0,0
DE BRAEKELEER
Rune,BRA,11,25,8,15,2,0.920,2,0,0,,0,0
DE CLERCQ
Maurits,GEN,10,7,7,0,0,1.000,0,0,0,,0,0
DE LA ROSA
Andres,LIE,10,19,17,1,1,0.947,0,0,0,,0,0
DE MEYER
Sam,GEN,14,59,31,23,5,0.915,3,0,0,,0,0
DE ROO
Maxime,LIE,12,34,17,13,4,0.882,2,11,1,91.7,0,0
DE WITTE
Freek,LEU,8,49,43,3,3,0.939,4,0,0,,0,0
DE ZUTTER
Michiel,ZOT,9,50,40,7,3,0.940,3,0,0,,0,0
DE ZUTTER
Ruben,ZOT,17,52,14,24,14,0.731,1,6,0,100.0,0,0
DECRAENE
Miel,GEN,8,45,30,10,5,0.889,3,19,0,100.0,4,0
DECRAENE
Robin,ZOT,2,1,1,0,0,1.000,0,0,0,,0,0
DECUYPERE
Yentl,WIE,9,53,20,27,6,0.887,2,0,0,,0,0
DELVENNE
David,AND,12,54,25,19,10,0.815,1,16,1,94.1,1,0
DELVENNE
Fabrice,AND,8,23,8,7,8,0.652,0,0,0,,0,0
DELVENNE
Matthew,AND,11,33,27,0,6,0.818,0,0,0,,0,0
DENACHTERGAEL
Ryan,BRI,0,4,1,3,0,1.000,1,8,0,100.0,0,0
DEPAEPE
Andrea,BRU,5,26,20,2,4,0.846,1,31,1,96.9,0,0
DEPAEPE
Andrea,BRU,6,13,9,2,2,0.846,1,0,0,,0,0
DOCKX
Sebastiaan,BRA,13,37,25,9,3,0.919,0,0,0,,0,0
DOM
Glenn,MER,1,1,0,1,0,1.000,0,0,0,,0,0
DUPONT
Aubin,AND,13,25,10,10,5,0.800,0,17,0,100.0,0,0
DURIEUX
Bert,WIE,9,32,12,16,4,0.875,1,4,1,80.0,6,0
DURIEUX
Fré,WIE,10,92,86,4,2,0.978,3,0,0,,0,0
EDERICH
Arthur,LIE,11,34,11,20,3,0.912,0,21,0,100.0,0,0
EVERS
Emmanuel,BRU,2,2,2,0,0,1.000,0,0,0,,0,0
FATIHI
Ayoub,BOR,1,4,4,0,0,1.000,0,0,0,,0,0
FATIHI
Nouamane,BOR,3,6,1,5,0,1.000,0,0,0,,0,0
FERNANDEZ CUBA
Adalberto,BRI,13,48,26,16,6,0.875,2,0,0,,0,0
FIEVET
Antoine,AND,5,9,3,1,5,0.444,0,0,0,,0,0
FOURNEAUX
Mallory,AND,2,27,25,1,1,0.963,0,4,0,100.0,1,0
GALINDO JIMENEZ
Jaide David,BRU,1,3,1,1,1,0.667,1,0,0,,0,0
GALINDO JIMENEZ
Jaide David,BRU,7,13,10,3,0,1.000,1,0,0,,0,0
GARCIA PUPO
Oreste,BRI,8,38,15,18,5,0.868,2,0,0,,0,0
GARWIG
Quentin,BRU,6,28,26,1,1,0.964,1,2,0,100.0,0,0
GENAO
Rigoberto,BRI,9,13,13,0,0,1.000,0,0,0,,0,0
GHYS
Frédéric,AND,16,65,49,10,6,0.908,0,17,0,100.0,12,0
GIHOUL
Nicolas,LIE,6,34,27,7,0,1.000,0,28,2,93.3,8,0
GONTIER
Yannick,BOR,13,80,62,16,2,0.975,1,17,4,81.0,9,0
GROOTAERT
Paco,MSG,3,10,7,3,0,1.000,0,5,0,100.0,1,0
GUICHARD
Arnaud,BRU,7,11,9,0,2,0.818,0,0,0,,0,0
GUY
Romain,BRI,10,73,51,18,4,0.945,3,20,3,87.0,7,0
HAESAERT
Geoffrey,MSG,12,71,53,15,3,0.958,3,0,0,,0,0
HAGELSTEENS
Sébastien,LIE,9,11,9,2,0,1.000,0,0,0,,0,0
HALLAY
Thomas,BRU,6,12,11,0,1,0.917,0,0,0,,0,0
HANSEN
Terje,LEU,1,1,0,0,1,0.000,0,0,0,,0,0
HENROTTE
Guillaume,BRU,9,44,33,5,6,0.864,1,28,0,100.0,8,0
HENROTTE
Guillaume,BRU,4,33,21,10,2,0.939,2,18,0,100.0,0,0
HERKUL
Efraim,ZON,7,36,15,19,2,0.944,0,12,1,92.3,6,0
HERKUL
Gerold,ZON,5,8,0,6,2,0.750,0,0,0,,0,0
HESPEL
Nicolas,AND,9,30,11,14,5,0.833,1,0,0,,0,0
HOFLACK
Bram,GEN,8,14,8,1,5,0.643,0,4,0,100.0,0,0
HOFLACK
Tim,GEN,3,17,4,9,4,0.765,1,0,0,,0,0
HOFS
Arnaud,MSG,6,6,6,0,0,1.000,0,0,0,,0,0
HOUCK
Spencer,BRU,5,20,7,9,4,0.800,0,0,0,,0,0
HOUILLON
Basile,BRU,1,1,0,0,1,0.000,0,0,0,,0,0
HUBERT
Thomas,AND,6,12,9,2,1,0.917,0,0,0,,0,0
HUTSE
Ruben,ZOT,11,3,3,0,0,1.000,0,0,0,,0,0
IANNI
Anthony,BRU,1,4,4,0,0,1.000,0,0,0,,0,0
IMBERT
Dave,BOR,3,12,8,4,0,1.000,0,5,0,100.0,5,0
IMBERT
Nils,BOR,12,69,44,17,8,0.884,2,9,1,90.0,10,0
IMPENS
Kai,WIE,10,31,8,18,5,0.839,1,0,0,,0,0
IVO
Fransoo,BEV,10,24,12,2,10,0.583,2,0,0,,0,0
JAMERS
Seth,GEN,5,4,2,2,0,1.000,0,0,0,,0,0
JANSSEN
Andy,HOB,14,8,7,0,1,0.875,0,0,0,,0,0
JASSERAND
Jean-Philippe,BRU,1,3,0,3,0,1.000,0,0,0,,0,0
JASSERAND
Jean-Philippe,BRU,8,18,6,8,4,0.778,0,0,0,,0,0
JAVIER
Moscoso LIanos,HOB,5,55,49,5,1,0.982,0,27,1,96.4,11,0
JOOSSENS
Matthew,BRA,3,11,10,1,0,1.000,0,0,0,,0,0
JUNIUS
Sam,MER,7,8,8,0,0,1.000,0,0,0,,0,0
KABBAJ
Yassine,BRU,2,2,2,0,0,1.000,0,0,0,,0,0
KANE
David,BRU,2,8,4,1,3,0.625,0,0,0,,0,0
KAREL
Jandrick,BOR,3,6,4,2,0,1.000,0,0,0,,0,0
KHLAPOV
Dmitrii,LEU,8,7,6,0,1,0.857,0,0,0,,0,0
KIELEMOES
Bavo,ZOT,13,60,41,14,5,0.917,0,15,1,93.8,2,0
KITAGAWA
Yuki,BRU,5,13,9,3,1,0.923,0,8,0,100.0,0,0
LAMBEAU
Jean-Marc,BRI,13,20,17,2,1,0.950,2,0,0,,0,0
LAMPAERT
Thomas,WIE,10,14,11,3,0,1.000,1,9,0,100.0,0,0
LANNOO
Dries,WIE,1,1,1,0,0,1.000,0,0,0,,0,0
LAROY
Seraphin,AND,15,19,13,2,4,0.789,0,0,0,,0,0
LAURENT
Cyril,BRU,2,2,0,2,0,1.000,0,0,0,,0,0
LETTANY
Adam,BRU,1,1,1,0,0,1.000,0,0,0,,0,0
LETTANY
Adam,BRU,11,16,14,0,2,0.875,0,0,0,,0,0
LEYS
Kevin,LIE,4,10,1,8,1,0.900,0,0,0,,0,0
LIMONTA PADILLA
Alejandro,BRI,11,24,10,11,3,0.875,1,10,0,100.0,0,0
LISSENS
Ferre,ZOT,7,19,12,4,3,0.842,1,0,0,,0,0
LONGHOFER
Jackson,BRA,2,5,2,3,0,1.000,1,0,0,,0,0
LOOBUYCK
Victor,WIE,4,18,6,10,2,0.889,0,23,0,100.0,0,0
LORRENTOP
Lucas,HOB,12,71,50,20,1,0.986,2,12,1,92.3,5,0
LOUVET
Florian,BRU,1,3,2,1,0,1.000,0,0,0,,0,0
MAREELS
Glenn,BOR,2,5,2,3,0,1.000,0,6,1,85.7,0,0
MASARU
Hirota,LEU,2,5,2,2,1,0.800,2,0,0,,0,0
MASTRONARDI
Aurélien,AND,1,2,1,0,1,0.500,0,0,0,,0,0
MAUËN
Olivier,BRU,3,10,3,5,2,0.800,0,0,0,,0,0
MAUËN
Olivier,BRU,12,58,29,24,5,0.914,4,1,0,100.0,0,0
MEELBERGS
François,LIE,5,4,1,2,1,0.750,0,0,0,,0,0
MEERT
Aaron,BOR,4,12,5,6,1,0.917,0,3,0,100.0,0,0
MEEUS
Gregoire,BRU,1,1,0,0,1,0.000,0,0,0,,0,0
MEULENYZER
Hannes,ZOT,11,13,7,4,2,0.846,0,0,0,,0,0
MEURIS
Robin,GEN,7,33,12,17,4,0.879,0,9,2,81.8,0,0
MEURS
Andreas,LEU,1,1,1,0,0,1.000,0,0,0,,0,0
MINGARDI
Andrea,LEU,12,112,92,16,4,0.964,0,31,9,77.5,6,1
MIZUGUCHI
Kohsei,BRU,1,1,1,0,0,1.000,0,0,0,,0,0
MONBALIU
Sean,LEU,1,3,3,0,0,1.000,0,0,0,,0,0
MULDERS
Aaron,ZON,2,1,0,0,1,0.000,0,0,0,,0,0
MULDERS
Matthias,BRA,10,45,36,8,1,0.978,1,11,1,91.7,0,0
MULKERS
Milan,ZON,8,19,13,5,1,0.947,0,1,0,100.0,0,0
MULLEBROUCK
Faustin,WIE,2,4,2,2,0,1.000,0,9,0,100.0,1,0
MULPAS
Loïc,MSG,5,3,1,1,1,0.667,0,0,0,,0,0
MUMENTHALER
Frédéric,BRI,2,5,3,2,0,1.000,0,3,0,100.0,0,0
MUYLDERMANS
Julien,MSG,1,7,6,1,0,1.000,0,0,0,,0,0
NAUTS
Cédric,MSG,11,15,12,3,0,1.000,0,0,0,,0,0
NIAZI
Hsibullah,BOR,15,18,13,3,2,0.889,0,1,0,100.0,0,0
NIELSEN
David,BRU,11,66,59,3,4,0.939,5,0,0,,0,0
NIELSEN
David,BRU,1,2,1,1,0,1.000,0,0,0,,0,0
NILS
Van Den Bergh,BEV,10,30,14,10,6,0.800,1,0,0,,0,0
NUNES MARQUES
Hugo,AND,12,60,52,4,4,0.933,0,0,0,,0,0
NUNEZ ALONZO
David Amador,MSG,13,82,73,7,2,0.976,6,0,0,,0,0
OBERTO SILVA
Tomasz,MSG,0,14,2,10,2,0.857,0,1,0,100.0,0,0
OESAU
Guillaume,BRI,5,27,16,7,4,0.852,1,7,0,100.0,12,1
OKABE
Mitsuki,BRU,1,4,1,3,0,1.000,1,0,0,,0,0
OKABE
Mitsuki,BRU,4,15,7,5,3,0.800,1,0,0,,0,0
OMLOOP
Jelle,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
OUAHAB
Faycal,GEN,3,3,2,0,1,0.667,0,0,0,,0,0
PACHECO ALVAREZ
Giënco,BOR,12,25,14,11,0,1.000,0,15,4,78.9,0,0
PAELINCK
Ugo,MSG,4,3,2,1,0,1.000,0,0,0,,0,0
PARENT
Quentin,LIE,14,104,95,2,7,0.933,3,0,0,,0,0
PAUL
Simon,WIE,1,7,7,0,0,1.000,0,0,0,,0,0
PAULISSEN
Toine,LEU,6,42,41,1,0,1.000,2,0,0,,0,0
PEETERS
Jort,MER,10,13,7,2,4,0.692,1,0,0,,0,0
PEETERS
Kevin,ZON,4,4,3,1,0,1.000,0,0,0,,0,0
PEETERS
Michiel,ZON,3,5,3,2,0,1.000,0,0,0,,0,0
PEREZ CABARALLO
Arturo,BRI,8,6,5,1,0,1.000,0,0,0,,0,0
PÉREZ
Miguel,MER,9,49,45,2,2,0.959,2,0,0,,0,0
PERQUY
Peterjan,LEU,14,24,11,11,2,0.917,0,0,0,,0,0
PEÑA GONZALEZ
Francisco,BRI,5,32,28,4,0,1.000,2,11,1,91.7,5,0
PIANCATELLI
Benoit,LIE,11,19,17,2,0,1.000,0,0,0,,0,0
PIERREUX
Xavier,MSG,14,54,19,33,2,0.963,6,0,1,0.0,0,0
PIGNATELLI
Luca,ZON,8,39,13,20,6,0.846,1,0,0,,0,0
PINA
Michael,ZOT,7,7,3,0,4,0.429,0,0,0,,0,0
PISVIN
Nicolas,BRU,1,4,1,2,1,0.750,0,1,1,50.0,0,0
PLASSCHAERT
Briek,ZOT,16,61,26,30,5,0.918,3,2,0,100.0,0,0
POTTER
Barney,LEU,11,41,13,21,7,0.829,3,6,1,85.7,0,0
POUILLON
Maxence,AND,3,3,0,2,1,0.667,0,0,0,,0,0
PUTZEYS
Kris,LEU,1,2,0,0,2,0.000,0,0,0,,0,0
RADOUX
Christophe,LIE,10,13,7,5,1,0.923,0,0,0,,0,0
RASSCHAERT
Maarten,ZOT,13,34,18,14,2,0.941,1,0,0,,0,0
REYNS
Christof,BEV,10,28,23,2,3,0.893,1,0,0,,0,0
RIBONNET
Jonathan,BRU,2,17,14,1,2,0.882,0,12,1,92.3,8,0
RISING
Nigel,GEN,2,5,4,1,0,1.000,1,0,0,,0,0
RIVERA HEGEL
Luis Diego,BRI,3,2,0,0,2,0.000,0,0,0,,0,0
ROBAEYS
Axel,BRU,3,7,6,1,0,1.000,0,18,1,94.7,7,0
ROBBERECHTS
Jill,MER,8,12,10,1,1,0.917,1,0,0,,0,0
RODRIGUEZ NUNEZ
Carlos,MSG,3,2,2,0,0,1.000,0,0,0,,0,0
ROEF
Axl,HOB,14,40,18,18,4,0.900,4,0,0,,0,0
ROEF
Axl,HOB,9,3,2,1,0,1.000,0,0,0,,0,0
ROEF
Yasper,HOB,14,18,8,9,1,0.944,1,0,0,,0,0
ROME
Julien,MSG,4,10,7,3,0,1.000,0,1,0,100.0,0,0
ROTTHIER
Patrick,BEV,2,1,1,0,0,1.000,0,0,0,,0,0
ROTTHIER
Yens,BEV,12,28,16,9,3,0.893,1,6,1,85.7,0,0
RUELLE
Andy,BRA,4,23,18,5,0,1.000,1,2,0,100.0,0,0
RUELLE
Daan,BRA,16,50,18,28,4,0.920,2,3,0,100.0,0,0
RYELANDT
Maurice Kantaro,BRU,11,31,19,10,2,0.935,4,19,0,100.0,4,0
SADZO
Tomas,HOB,9,31,10,17,4,0.871,4,0,0,,0,0
SAERENS
Bart,MER,2,11,11,0,0,1.000,0,0,0,,0,0
SAHM-EDDINE
Chatar,HOB,3,2,1,0,1,0.500,0,0,0,,0,0
SAKAI
Yosuke,LEU,10,35,9,21,5,0.857,2,16,0,100.0,0,0
SANDOVAL MORENO
Miguel Alejandro,BRU,7,48,37,5,6,0.875,2,18,3,85.7,2,0
SATENS
Matthew,BOR,12,14,3,4,7,0.500,0,0,0,,0,0
SAVE
Noé,LIE,1,5,2,2,1,0.800,0,0,0,,0,0
SCHMITT
Cobe,BEV,9,10,5,3,2,0.800,0,13,0,100.0,0,0
SECEMBER
Tom,WIE,9,45,39,6,0,1.000,0,47,0,100.0,3,0
SELLICAERTS
Yorrid,HOB,9,48,35,12,1,0.979,0,2,2,50.0,0,0
SEMENAS
Valdas,BRU,1,5,4,0,1,0.800,0,0,0,,0,0
SEMĖNAS
Matas,BRU,5,12,4,1,7,0.417,1,0,0,,0,0
SEWERIN
Tim,HOB,5,8,7,0,1,0.875,1,0,0,,0,0
SEYNAEVE VROMAN
Oscar,MSG,4,2,1,1,0,1.000,0,0,0,,0,0
SIMON
Juan José,BRU,2,1,1,0,0,1.000,0,0,0,,0,0
SIOEN
Arnaud,BRU,2,1,1,0,0,1.000,1,0,0,,0,0
SIRGEDAS
Matas,BOR,1,8,4,3,1,0.875,1,2,0,100.0,0,0
SLUYS
Aaron,BRU,3,14,9,5,0,1.000,2,5,0,100.0,4,0
SLUYS
Aaron,BRU,1,4,2,2,0,1.000,0,0,0,,0,0
SMETZ
Tristan,MSG,5,20,11,6,3,0.850,2,12,0,100.0,0,0
SMITS
Pieter,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
SPRECHER
Caelan,BRU,2,10,10,0,0,1.000,0,2,0,100.0,0,0
SPURGEON MIZUNOYA
Joe,BRU,4,11,4,7,0,1.000,0,2,0,100.0,0,0
SPURGEON MIZUNOYA
Joe,BRU,1,2,0,2,0,1.000,0,0,0,,0,0
STALMANS
Arne,ZON,8,70,65,2,3,0.957,1,0,0,,0,0
STEIJN
Will,LEU,13,37,14,20,3,0.919,2,0,0,,0,0
STOKART
Adrien,AND,9,32,10,18,4,0.875,1,25,0,100.0,0,0
STOKART
Laurent,AND,1,10,9,1,0,1.000,0,10,1,90.9,1,0
STONAJOVIC
Slobodan,BRU,5,19,16,2,1,0.947,0,18,0,100.0,9,0
SWITTEN
Bernard,ZON,5,12,6,3,3,0.750,0,0,0,,0,0
TARTAN
Anthony,GEN,9,33,16,16,1,0.970,1,0,0,,0,0
THEUS
Carlos Miguel,GEN,9,4,4,0,0,1.000,0,0,0,,0,0
THOMAS
Van Der Herten,BEV,9,41,34,5,2,0.951,1,7,0,100.0,0,0
THOMPSON GODA
Omar,LEU,4,9,5,4,0,1.000,1,0,0,,0,0
TILIAKOS
Vegas,HOB,7,55,48,6,1,0.982,1,12,4,75.0,1,0
TORMANS
Nik,ZON,1,5,1,2,2,0.600,0,0,0,,0,0
TRINKUNAS
Domantas,MER,5,13,6,7,0,1.000,0,2,1,66.7,2,0
TRUITT
James,BRU,1,3,3,0,0,1.000,0,0,0,,0,0
TSIOBBEL
Sam,ZOT,2,3,1,0,2,0.333,0,0,0,,0,0
URBAEZ FELIZ
Joni Antonio,BRI,3,5,5,0,0,1.000,0,0,0,,0,0
URQUIAGA RODRIGUEZ
Carlos Enrique,BRI,3,21,20,1,0,1.000,1,0,0,,0,0
VALDEZ CHARLE
Freddy Antonio,WIE,1,1,0,0,1,0.000,0,0,0,,0,0
VAN AGTMAEL
Noah,MER,10,19,14,3,2,0.895,0,0,0,,0,0
VAN BALLAERT
Deion,BRA,11,8,5,2,1,0.875,1,0,0,,0,0
VAN BALLAERT
Ken,BRA,12,38,14,21,3,0.921,0,0,0,,0,0
VAN BIESEN
Michiel,BEV,13,63,32,14,17,0.730,2,20,1,95.2,11,1
VAN CANNEYT
Tijs,WIE,9,18,16,1,1,0.944,0,0,0,,0,0
VAN DAELE
Emiel,ZOT,5,3,3,0,0,1.000,0,0,0,,0,0
VAN DAMME
Jeffrey,WIE,10,10,10,0,0,1.000,0,8,0,100.0,0,0
VAN DE KEERE
William,BRA,13,56,52,2,2,0.964,2,4,0,100.0,1,0
VAN DE MERLEN
Mateo,BRA,10,4,4,0,0,1.000,0,0,0,,0,0
VAN DE MERLEN
Misha,BRA,11,1,0,0,1,0.000,0,1,0,100.0,0,0
VAN DE PUTTE
Brent,BRA,13,48,35,9,4,0.917,0,41,0,100.0,14,0
VAN DEN BERGH
Yenz,BEV,4,6,4,0,2,0.667,0,0,0,,0,0
VAN DEN BOSSCHE
Leopold,BRI,6,25,24,0,1,0.960,0,8,0,100.0,3,0
VAN DEN BRANDE
Yann,BOR,2,8,2,6,0,1.000,2,0,0,,0,0
VAN DEYNSE
Mathis,GEN,5,14,3,9,2,0.857,0,12,0,100.0,0,0
VAN DIJK
Steve,BEV,12,20,9,7,4,0.800,1,0,0,,0,0
VAN DONICK
Glenn,BOR,12,84,77,4,3,0.964,1,0,0,,0,0
VAN DROOGENBROECK
Kristof,MER,1,8,8,0,0,1.000,0,0,0,,0,0
VAN DROOGENBROECK
Owen,MER,14,48,20,23,5,0.896,1,0,0,,0,0
VAN GANSBERGHE
Flor,ZOT,16,42,25,13,4,0.905,1,13,0,100.0,0,0
VAN HOVE
Eléonore,BRU,1,9,3,3,3,0.667,0,0,0,,0,0
VAN HOVE
Niels,BEV,12,75,62,8,5,0.933,1,42,4,91.3,20,0
VAN LANDUYT
Ruben,HOB,13,65,46,12,7,0.892,4,13,0,100.0,0,0
VAN MOLLE
Lars,ZOT,6,22,13,5,4,0.818,0,9,0,100.0,5,0
VAN PUYMBROECK
Nick,BEV,13,18,13,3,2,0.889,0,18,0,100.0,40,0
VAN RYMENANT
Björn,ZON,5,39,38,1,0,1.000,0,17,0,100.0,0,0
VAN WIJMEERSCH
Bjarne,ZOT,13,39,35,3,1,0.974,1,0,0,,0,0
VAN WINCKEL
Kevin,BRU,1,2,0,0,2,0.000,0,2,0,100.0,0,0
VANDENHEEDE
Robin,ZON,5,26,21,2,3,0.885,0,17,0,100.0,4,0
VANDERSTAPPEN
Bertus,MER,3,2,2,0,0,1.000,0,0,0,,0,0
VANDERVELDEN
Cazimir,GEN,14,133,123,5,5,0.962,4,1,0,100.0,0,0
VANDERVELDEN
Viktor,BOR,2,2,1,1,0,1.000,0,0,0,,0,0
VANDEWEYER
Joachim Frederic,BOR,1,1,0,1,0,1.000,0,0,0,,0,0
VANLAUWE
Cyriel,MER,8,20,10,6,4,0.800,0,0,0,,0,0
VANLERBERGHE
Jan,WIE,11,32,13,17,2,0.938,2,5,0,100.0,1,0
VERAS LUCIANO
Luis Manuel,BRI,3,16,13,1,2,0.875,0,0,0,,0,0
VERAS LUCIANO
Luis Manuel,MER,5,26,5,17,4,0.846,1,0,0,,0,0
VERBEKEN
Nils,MER,13,45,41,3,1,0.978,0,38,0,100.0,5,0
VERHAERT
Josse,BRA,16,64,47,13,4,0.938,0,49,1,98.0,6,0
VERHAERT
Tonny,BRA,3,16,12,3,1,0.938,1,0,0,,0,0
VINCENT
Xavier,MER,2,8,3,2,3,0.625,0,0,0,,0,0
VIZEE
Robin,MER,11,12,4,6,2,0.833,1,3,0,100.0,0,0
VODOPIVEC
Matevz,LEU,2,8,0,6,2,0.750,0,0,0,,0,0
VOETS
Yarno,BRA,1,4,0,3,1,0.750,0,0,0,,0,0
VOORTS
Seppe,BRA,9,8,7,0,1,0.875,0,0,0,,0,0
VRIJDERS
Ewout,MER,14,84,75,7,2,0.976,1,25,4,86.2,6,0
WAEYE
Mathias,WIE,4,5,3,2,0,1.000,0,11,0,100.0,0,0
WANG
Yu Sheng,LEU,6,32,21,6,5,0.844,0,24,1,96.0,3,0
WAUTERS
Thomas,LIE,2,1,0,1,0,1.000,0,0,0,,0,0
WEYERS
Lucas,BRU,1,6,5,1,0,1.000,0,0,0,,0,0
WHELAN
Philip James,MER,6,23,20,3,0,1.000,1,3,0,100.0,0,0
WIEME
Jorg,GEN,8,22,8,11,3,0.864,0,2,1,66.7,0,0
WOLLAERT
Björn,GEN,9,11,6,4,1,0.909,1,6,0,100.0,0,0
WOUTERS
David,LEU,9,13,11,0,2,0.846,0,0,0,,0,0
YAMADA
Naoya,BRU,13,22,11,9,2,0.909,4,4,0,100.0,0,0
YAMADA
Naoya,BRU,1,5,4,1,0,1.000,0,8,0,100.0,2,0
YBARRA
Andres,ZON,4,10,3,6,1,0.900,1,1,0,100.0,0,0
ZACCHI
Romain,BRU,1,1,1,0,0,1.000,0,0,0,,0,0
ZACCHI
Romain,BRU,7,26,13,8,5,0.808,2,4,0,100.0,0,0
ZAJONC
Oliver,LEU,5,18,12,3,3,0.833,0,0,0,,0,0
ZOGNING FEUJIO
