Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
ALMONTE BERROA
Oliver,MER,101,19,20,2,1,0,12,24,0.198,0.238,0.347,0.585,18,5,25,0,0,0,6,2
ARGUINZONES OCANTO
Johiner Alfonso,DEU,159,42,62,19,1,6,35,101,0.390,0.635,0.484,1.119,28,3,17,1,2,2,8,3
BALLARDINI
Lino,HOB,136,33,45,6,1,2,42,59,0.331,0.434,0.444,0.878,30,1,9,1,4,2,5,2
BEBEE
Brayden,HOB,27,10,15,4,1,1,14,24,0.556,0.889,0.636,1.525,5,1,2,0,0,0,2,1
BEECKMANS
Kris,MER,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BEECKMANS
Tom,MER,113,18,40,6,2,0,22,50,0.354,0.442,0.432,0.874,14,3,13,2,2,5,1,0
BIESEMANS
Leko,MER,71,3,9,1,0,0,10,10,0.127,0.141,0.241,0.382,11,0,10,1,1,2,0,1
BOERMANS
Jens,BOR,99,14,16,1,0,0,9,17,0.162,0.172,0.278,0.450,15,1,40,0,0,2,1,1
BOERMANS
Sam,BOR,99,19,30,8,0,1,20,41,0.303,0.414,0.410,0.824,19,1,22,2,3,1,5,0
BUERMS
Lieven,HOB,41,8,7,1,0,0,4,8,0.171,0.195,0.424,0.619,15,3,10,0,0,4,2,0
BUSTAMANTE
Daniel,DEU,108,24,40,9,2,5,21,68,0.370,0.630,0.397,1.027,5,1,21,1,2,0,3,2
CAPPAERT
Zeb,BRA,14,2,1,1,0,0,1,2,0.071,0.143,0.350,0.493,6,0,4,0,0,0,0,0
CASIE
Natan,BOR,7,5,4,0,0,0,2,4,0.571,0.571,0.700,1.271,3,0,1,0,0,0,6,0
CHAIBUB CORONEL
Tony Alberto,MOR,23,1,7,2,0,1,6,12,0.304,0.522,0.292,0.814,0,0,2,0,1,0,0,0
CHATEL
Alexandre,MSG,15,1,1,0,0,0,1,1,0.067,0.067,0.333,0.400,3,3,6,0,0,0,1,0
CLESSE
Tashi-Phuntsok,MSG,90,23,24,4,2,0,13,32,0.267,0.356,0.407,0.763,17,5,23,1,1,1,14,0
CLINCKART
Emeric,MSG,29,3,6,1,0,0,2,7,0.207,0.241,0.294,0.535,3,1,10,1,1,1,0,0
COLLAZOS-MUNOZ
Nathéo,MSG,80,22,19,0,1,0,12,21,0.238,0.263,0.445,0.708,18,12,35,0,0,0,14,2
COOPER
Hunter,BRA,132,36,60,12,1,0,24,74,0.455,0.561,0.510,1.071,12,3,4,1,0,1,2,1
COSSE
Florian,NAM,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
D'HALLEWIN
Alexandre,MSG,7,0,2,1,0,0,1,3,0.286,0.429,0.286,0.715,0,0,0,0,0,0,0,0
DASPREMONT
Stéphane,NAM,106,19,22,2,0,1,16,27,0.208,0.255,0.320,0.575,11,7,27,4,1,1,0,0
DASSY
Noah,MSG,117,25,23,1,0,0,17,24,0.197,0.205,0.375,0.580,33,1,15,0,1,6,2,0
DE BOEY
Robbe,BRA,123,24,31,5,0,0,10,36,0.252,0.293,0.319,0.612,10,2,27,3,0,1,4,0
DE BRAUWER
Zion,BOR,113,27,24,6,0,0,13,30,0.212,0.265,0.395,0.660,26,10,16,0,3,2,16,0
DE JONGH
Robbe,MSG,26,3,6,1,0,0,5,7,0.231,0.269,0.487,0.756,13,0,8,0,0,0,2,0
DE LANNOY
Steven,BOR,110,34,46,10,1,3,19,67,0.418,0.609,0.538,1.147,28,3,10,3,2,0,24,2
DE MEULDER
Sylvain,NAM,42,9,7,0,0,0,4,7,0.167,0.167,0.314,0.481,8,1,19,1,0,0,0,0
DE QUINT
Dennis,HOB,108,34,37,8,0,3,31,54,0.343,0.500,0.520,1.020,35,7,17,2,2,0,8,0
DE SAEDELEER
Roche Junior,DEU,61,8,11,2,1,0,9,15,0.180,0.246,0.261,0.507,4,3,10,2,1,0,1,0
DE SAEDELEER
Sander,BOR,120,18,26,7,0,0,32,33,0.217,0.275,0.386,0.661,24,9,27,2,0,2,1,0
DE VRIENDT
Nick,DEU,6,0,1,0,0,0,0,1,0.167,0.167,0.286,0.453,1,0,2,0,0,0,0,0
DEGELIN
Max,MOR,20,1,2,0,0,0,4,2,0.100,0.100,0.182,0.282,1,1,9,0,0,0,1,0
DELGADO
