Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
Bullmann,Matthias,GERMA,,1,0,1,0,,0,2,0,,0,0
Atkinson,Damon,GREEN,,1,0,1,0,,0,1,0,,0,0
Fahrner,Sol,ORANG,,1,1,0,0,,0,0,0,,0,0
Mautone,Matteo,NETRO,,1,0,1,0,,0,2,0,,0,0
Borloni,Matteo,GREY,,1,0,1,0,,0,0,0,,0,0
Mazon,Lluc,SPAIN,,1,0,1,0,,0,2,0,,0,0
Fajardo,Jassielth,PURPL,,1,0,1,0,,0,0,1,,0,0
Van Elk,Zeb,AQUA,,1,1,0,0,,0,0,0,,0,0
Demic,Maksim,PURPL,,1,1,0,0,,0,0,0,,0,0
Visser,Tim,ORANG,,1,0,1,0,,0,0,0,,0,0
Chance,Javier,GREY,,1,1,0,0,,0,0,0,,0,0
Fermin,Kenny,BLACK,,18,10,7,1,,0,1,1,,0,0
Vi,Alejandro,GREY,,17,16,0,1,,1,0,0,,0,0
Carballosa,Cesar,AQUA,,26,21,3,2,,0,5,0,,0,0
Vancura,Matyas,GREY,,12,8,3,1,,0,10,3,,0,0
Vicario,Jayvon,ORANG,,11,9,1,1,,0,1,0,,0,0
Greven,Jochem,GREY,,11,9,1,1,,0,4,0,,2,0
Willem,Lorenzo,ORANG,,21,17,2,2,,0,1,0,,0,0
Kavak,Noel,BLACK,,9,3,5,1,,0,0,0,,0,0
Guiotto,Adriano,NETRO,,25,20,2,3,,0,9,0,,0,0
Pleizi,Kenji,ORANG,,8,7,0,1,,0,0,0,,0,0
Stroll,Felix,GERMA,,22,16,3,3,,0,9,3,,1,0
Castillo,Alejandro,GREY,,6,3,2,1,,0,1,0,,0,0
Norgren,Kyran,GERMA,,9,6,1,2,,1,0,0,,0,0
Van d,Sander,GREY,,9,3,4,2,,1,0,0,,0,0
Gonzalez,Dayan,GREY,,4,0,3,1,,0,1,0,,0,0
Louisa,Sheadion,ORANG,,4,3,0,1,,0,0,0,,0,0
Czetmayer,David,GREEN,,7,2,3,2,,0,0,0,,0,0
Barbona,Lorenzo,NETRO,,10,1,6,3,,1,0,0,,0,0
Zivny,Jakub,GREEN,,9,6,0,3,,0,0,0,,0,0
Ter Beest,Ruben,ORANG,,6,1,3,2,,0,0,0,,0,0
Torres,Carlos,PURPL,,3,1,1,1,,0,0,0,,0,0
Ferreira,Frank,AQUA,,3,2,0,1,,0,0,0,,0,0
Fagerlund,Emil,BLACK,,3,1,1,1,,0,2,0,,0,0
Ascanio,Carlos,PURPL,,3,2,0,1,,0,0,0,,0,0
Lindt,Simeon,BLACK,,5,2,1,2,,0,1,0,,0,0
Hoyer,Jim,AQUA,,5,2,1,2,,0,1,0,,0,0
Mendez,Enrique,SPAIN,,4,1,1,2,,0,0,0,,0,0
Mazzei,Franchesco,SPAIN,,4,1,1,2,,0,0,0,,0,0
Tochatschek,Levin,AQUA,,2,1,0,1,,0,0,0,,0,0
Staus,Alexander,BLACK,,2,0,1,1,,0,3,1,,0,0
Thalemann,Luis,AQUA,,2,0,1,1,,0,0,0,,0,0
Figueroa,Samuel,GREY,,2,0,1,1,,0,2,0,,0,0
Solano,Josuel,SPAIN,,2,0,1,1,,0,2,0,,0,0
Kincl,Lukas,GREEN,,3,0,1,2,,0,0,0,,0,0
Zimmermann,Malo,BLACK,,3,1,0,2,,0,0,0,,0,0
Jager,Class,ORANG,,1,0,0,1,,0,0,0,,0,0
Guerrero,Jordan,AQUA,,1,0,0,1,,0,1,0,,0,0
Orozco,Fabian,SPAIN,,1,0,0,1,,0,0,0,,0,0
Marte,Enaitz,SPAIN,,0,0,0,0,,0,1,0,,0,0
Albert,Mathias,ORANG,,0,0,0,0,,0,0,0,,0,0
Araya,Camilo,ORANG,,0,0,0,0,,0,1,0,,0,0
Arevalo,Vincent,BLACK,,0,0,0,0,,0,0,0,,0,0
Benelli,Omar,NETRO,,0,0,0,0,,0,1,0,,0,0
Widmann,Jona,GERMA,,0,0,0,0,,0,1,0,,0,0
Weijgertze,Bram,GREY,,0,0,0,0,,0,1,0,,0,0
Walo,Sebastian,SPAIN,,0,0,0,0,,0,0,0,,0,0
Vrana,Roman,GREEN,,0,0,0,0,,0,0,0,,0,0
Boris,Filip,GREEN,,0,0,0,0,,0,0,0,,0,0
Caballero,Kaiet,SPAIN,,0,0,0,0,,0,0,1,,0,0
De Agrela,Zion,ORANG,,0,0,0,0,,0,0,0,,0,0
Van Holy,Vince,GREY,,0,0,0,0,,0,8,3,,0,0
Eshuis,Dylan,ORANG,,0,0,0,0,,0,1,0,,0,0
Foerster,Maximilian,BLACK,,0,0,0,0,,0,1,0,,0,0
Fajardo,Jarolth,GREY,,0,0,0,0,,0,0,0,,0,0
Takis,George,GERMA,,0,0,0,0,,0,0,0,,0,0
Suarez,Oscar,AQUA,,0,0,0,0,,0,0,0,,0,0
Glanert,Johann,GERMA,,0,0,0,0,,0,0,0,,0,0
Sola,Nestor,SPAIN,,0,0,0,0,,0,0,0,,0,0
Sabatini,Filippo,NETRO,,0,0,0,0,,0,0,0,,0,0
Keuper,Finn,GERMA,,0,0,0,0,,0,5,1,,0,0
Krukkert,Kristina,ORANG,,0,0,0,0,,0,0,0,,0,0
Ramazan,Anuar,PURPL,,0,0,0,0,,0,0,0,,0,0
Llavata,Ian,SPAIN,,0,0,0,0,,0,0,0,,0,0
Patric,Louis,PURPL,,0,0,0,0,,0,0,0,,0,0
Marin,Carlos,GREY,,0,0,0,0,,0,1,0,,0,0
Miguel Luis,Luis,PURPL,,0,0,0,0,,0,2,1,,0,0
Nardo,Andrea,NETRO,,0,0,0,0,,0,4,0,,0,0
