Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Josué,TOR,96,11,27,6,0,1,14,36,0.281,0.375,0.366,0.741,9,5,33,3,2,0,2,0
LOPEZ VEGA
Rafael,SBO,40,5,10,1,0,0,3,11,0.250,0.275,0.302,0.577,2,1,13,0,0,0,2,0
LUCIANO
Bladimir,BCN,10,1,5,2,0,0,5,7,0.500,0.700,0.583,1.283,2,0,3,0,0,0,0,0
LÓPEZ
Elvinyer,BCN,22,3,2,1,0,0,3,3,0.091,0.136,0.250,0.386,5,0,9,0,1,0,1,0
LÓPEZ
Frederman,INA,69,17,23,5,0,3,20,37,0.333,0.536,0.440,0.976,12,2,12,2,1,0,0,1
LÓPEZ
Juan Manuel,ANT,28,3,2,0,0,0,0,2,0.071,0.071,0.235,0.306,5,1,14,0,0,0,1,0
LÓPEZ
Luís,MIR,85,14,18,3,0,0,5,21,0.212,0.247,0.323,0.570,11,3,24,1,0,1,3,0
LÓPEZ
Marco,MIR,54,3,10,3,0,0,1,13,0.185,0.241,0.214,0.455,2,0,20,0,0,0,3,0
LÓPEZ
Uriel,VIL,29,9,6,1,2,0,2,11,0.207,0.379,0.439,0.818,10,2,13,0,0,3,2,2
LÓPEZ
Víctor,SBO,87,14,17,6,2,0,6,27,0.195,0.310,0.263,0.573,5,3,26,3,0,0,2,1
MADRIGAL
Oric,MAR,6,2,1,0,0,0,1,1,0.167,0.167,0.167,0.334,0,0,2,0,0,0,0,0
MAIRAL
Jorge,MIR,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
MALED
Guillem,SBO,82,10,15,2,1,0,8,19,0.183,0.232,0.317,0.549,14,3,17,0,2,0,2,0
MARRERO
José,VIL,25,6,14,2,0,2,10,22,0.560,0.880,0.633,1.513,4,1,5,1,0,0,0,0
MARTINS
Daniel,ANT,5,0,0,0,0,0,0,0,0.000,0.000,0.286,0.286,1,1,4,0,0,0,0,0
MARTÍN
Jorge,MIR,9,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,9,0,0,0,0,0
MARTÍNEZ
Anderson,TOR,18,2,4,0,0,0,3,4,0.222,0.222,0.333,0.555,3,0,13,0,0,0,0,0
MARTÍNEZ
Giannis,BCN,60,9,19,2,0,0,7,21,0.317,0.350,0.408,0.758,6,4,6,4,1,0,1,1
MARTÍNEZ
Juan,TOR,9,1,3,1,0,0,3,4,0.333,0.444,0.333,0.777,0,0,4,0,0,0,0,0
MATA
Juan Carlos,ANT,23,6,4,0,0,0,0,4,0.174,0.174,0.345,0.519,3,3,7,0,0,0,0,0
MATÍAS
Daniel,SBO,42,1,2,1,0,0,1,3,0.048,0.071,0.149,0.220,5,0,20,1,0,0,0,0
MEDINA
Aníbal,INA,118,35,45,16,1,3,14,72,0.381,0.610,0.476,1.086,22,2,10,1,3,0,10,1
MENDOZA
Daniel,ANT,19,0,0,0,0,0,0,0,0.000,0.000,0.208,0.208,5,0,7,1,0,0,0,1
MENDOZA
Jefferson,MIR,6,1,1,0,0,0,1,1,0.167,0.167,0.167,0.334,0,0,2,0,0,0,0,0
MENDOZA
Ricardo,MAR,80,11,21,1,1,2,19,30,0.263,0.375,0.307,0.682,5,1,19,2,2,0,1,0
MERÁN
Ángel,BCN,84,14,24,8,3,1,15,41,0.286,0.488,0.362,0.850,5,5,25,1,0,0,7,3
MIRANDA
Javier,VIL,10,0,3,0,0,0,0,3,0.300,0.300,0.300,0.600,0,0,2,0,0,0,0,0
MONTAÑO
Jesús,MAR,81,18,31,4,1,3,21,46,0.383,0.568,0.441,1.009,10,0,9,3,2,0,2,1
MONTERO
Okaury,TOR,80,14,26,2,1,1,11,33,0.325,0.413,0.460,0.873,11,9,20,2,0,1,8,6
MONTIEL
Richard,MAR,104,22,38,4,0,3,26,51,0.365,0.490,0.417,0.907,8,2,7,3,1,0,0,0
MOREDO
Eduardo,MAR,80,20,31,7,1,4,20,52,0.388,0.650,0.490,1.140,16,0,12,0,0,1,5,0
MORENO
Daniel,INA,69,13,18,8,0,3,24,35,0.261,0.507,0.372,0.879,12,2,10,0,3,0,1,0
MOYA
Aleix,VIL,28,4,7,0,0,0,2,7,0.250,0.250,0.323,0.573,3,0,11,0,0,1,1,2
MÉNDEZ
Luís,TOR,25,3,3,0,0,0,1,3,0.120,0.120,0.343,0.463,8,1,11,0,1,0,0,0
NAVARRO
Joel,ANT,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,0
NIÑO
Denny,VIL,78,23,31,8,0,3,18,48,0.397,0.615,0.542,1.157,22,5,13,2,2,3,3,2
NOROÑA
José,INA,36,7,13,2,1,3,8,26,0.361,0.722,0.452,1.174,4,2,4,0,0,0,0,0
NÚÑEZ
Cristopher,BCN,64,8,17,2,1,0,10,21,0.266,0.328,0.351,0.679,8,2,16,1,3,0,5,2
NÚÑEZ
Manuel,MIR,33,10,10,3,1,2,6,21,0.303,0.636,0.410,1.046,6,0,8,1,0,0,1,1
OCHOA
Blake,AST,91,17,25,4,0,6,24,47,0.275,0.516,0.443,0.959,23,6,24,2,2,0,2,1
OSORIO
Luís,ANT,53,10,14,5,0,0,6,19,0.264,0.358,0.339,0.697,3,3,14,0,0,0,7,1
PERES
Ian,MAR,83,27,34,11,3,8,33,75,0.410,0.904,0.447,1.351,5,3,13,1,3,1,0,0
PEREZ
Andres,MAR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
PEÑA
Víctor,ANT,10,3,2,1,0,0,1,3,0.200,0.300,0.308,0.608,2,0,4,0,1,0,0,0
PINILLA
Pablo,MIR,31,0,1,0,0,0,1,1,0.032,0.032,0.091,0.123,2,0,17,1,0,2,0,0
PIÑA
Luís,AST,4,1,1,0,0,0,1,1,0.250,0.250,0.250,0.500,0,0,2,0,0,0,0,0
PORCAR
Roger,VIL,22,9,4,2,0,0,0,6,0.182,0.273,0.455,0.728,11,0,6,0,0,2,2,1
PORRES
Adrián,ANT,1,1,0,0,0,0,0,0,0.000,0.000,0.750,0.750,1,2,1,0,0,0,0,0
PUEYO
Pablo,MIR,83,5,15,0,0,0,5,15,0.181,0.181,0.261,0.442,9,0,16,1,0,0,1,1
PÉREZ
Hachel,TOR,78,9,22,2,0,1,9,27,0.282,0.346,0.360,0.706,5,5,21,5,1,0,2,1
PÉREZ
Maddiel,VIL,92,27,35,8,0,2,13,49,0.380,0.533,0.452,0.985,9,3,7,4,0,0,2,3
QUINTANA
Leirán,MIR,35,0,5,1,2,0,0,10,0.143,0.286,0.167,0.453,1,0,16,0,0,0,0,1
REYES
Víctor,NAV,95,16,24,3,0,2,21,33,0.253,0.347,0.374,0.721,13,6,29,2,1,0,1,2
RIVAS
Eduardo,NAV,82,22,36,10,0,2,23,52,0.439,0.634,0.551,1.185,21,2,9,2,2,0,9,2
RIVAS
Ángel,BCN,95,24,36,4,2,0,13,44,0.379,0.463,0.469,0.932,15,2,14,2,1,0,10,1
RODRIGUEZ
Michel,AST,108,26,40,9,0,3,29,58,0.370,0.537,0.507,1.044,27,4,14,5,1,0,1,0
RODRÍGUEZ
Edgar,SBO,80,16,21,4,2,3,15,38,0.263,0.475,0.358,0.833,10,3,11,3,2,0,5,0
RODRÍGUEZ
Iverson,TOR,37,2,5,1,0,0,1,6,0.135,0.162,0.233,0.395,4,1,15,0,1,0,0,0
RODRÍGUEZ
Kevin,MAR,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
RODRÍGUEZ
Luís,MAR,117,29,36,5,1,1,10,46,0.308,0.393,0.379,0.772,13,1,14,6,1,1,0,2
RONDON
Edgar,AST,47,13,13,6,2,0,8,23,0.277,0.489,0.426,0.915,13,0,12,0,1,0,1,0
RUÍZ
Michael,TOR,17,2,1,0,0,0,3,1,0.059,0.059,0.304,0.363,6,0,4,0,0,0,0,0
SALAS
Eusebio,AST,97,5,16,2,1,1,12,23,0.165,0.237,0.234,0.471,8,1,37,3,1,0,1,3
SALAZAR
Juan,BCN,6,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
SALCEDO
Alfonso,BCN,26,6,6,1,0,0,1,7,0.231,0.269,0.250,0.519,1,0,0,1,1,2,1,0
SAN MARTÍN
Jon,NAV,79,28,26,6,0,2,9,38,0.329,0.481,0.495,0.976,20,6,24,1,0,0,3,2
SANDREA
Guillermo,AST,20,3,5,0,0,0,2,5,0.250,0.250,0.429,0.679,6,1,5,0,1,0,0,0
SANDRONE
Nicolò,AST,37,10,9,0,1,0,5,11,0.243,0.297,0.370,0.667,8,0,12,1,1,0,3,1
SANTANA
Néstor,MIR,25,4,6,1,1,0,4,9,0.240,0.360,0.321,0.681,2,1,7,0,0,0,0,0
SERFATTY
Raimundo,ANT,41,13,9,2,0,1,7,14,0.220,0.341,0.475,0.816,16,4,19,0,0,0,0,0
SOUSA
Carlos,NAV,7,2,3,2,0,0,1,5,0.429,0.714,0.556,1.270,2,0,1,0,0,0,0,0
SUÁREZ
Wander,BCN,65,10,17,1,0,1,8,21,0.262,0.323,0.351,0.674,8,1,21,1,0,0,3,1
SÁENZ
Alejandro,NAV,109,30,31,12,0,0,12,43,0.284,0.394,0.395,0.789,15,5,11,3,0,1,9,4
SÁNCHEZ
Javier,ANT,53,9,16,1,0,4,10,29,0.302,0.547,0.413,0.960,10,0,19,0,0,0,2,0
SÁNCHEZ
Joel,NAV,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SÁNCHEZ
Josías,INA,5,0,0,0,0,0,0,0,0.000,0.000,0.167,0.167,0,1,0,0,0,0,0,0
TEJADA
Kevin,BCN,3,1,0,0,0,0,1,0,0.000,0.000,0.200,0.200,1,0,0,0,1,0,0,0
TORRES
Fidel,INA,63,10,16,3,0,1,9,22,0.254,0.349,0.329,0.678,7,0,14,3,0,0,0,0
TORRES
Reiner,BCN,71,20,18,5,0,3,15,32,0.254,0.451,0.413,0.864,17,3,13,2,1,0,4,2
TORRES
Ángel,MAR,7,2,2,0,0,0,0,2,0.286,0.286,0.444,0.730,1,1,2,0,0,0,0,0
UEMURA
Bruno,SBO,15,0,0,0,0,0,0,0,0.000,0.000,0.118,0.118,1,1,11,0,0,0,0,1
UREÑA
Yeilyn,TOR,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
URIBE
Wilker,BCN,2,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,2,0,2,0,0,0,0,0
VALENTÍN
Roberto,VIL,93,24,23,4,3,0,11,33,0.247,0.355,0.369,0.724,13,5,37,2,0,0,6,3
VALERIO
Edison,AST,106,33,38,9,0,10,31,77,0.358,0.726,0.500,1.226,24,7,16,1,1,0,8,1
VARELA
Adrián,NAV,3,1,1,1,0,0,3,2,0.333,0.667,0.500,1.167,1,0,2,0,0,0,0,0
VARELA
Sergio,INA,7,1,1,1,0,0,1,2,0.143,0.286,0.143,0.429,0,0,2,0,0,0,0,0
VARGAS
Jass,MIR,55,13,18,3,1,2,7,29,0.327,0.527,0.431,0.958,5,5,11,0,0,0,0,0
VARGAS
Miguel,ANT,62,12,16,5,0,0,13,21,0.258,0.339,0.439,0.778,15,5,22,1,0,2,3,2
VERNAL
Rubén,MIR,11,2,1,1,0,0,0,2,0.091,0.182,0.231,0.413,2,0,2,0,0,0,2,0
VÁSQUEZ
Larry,MIR,19,1,4,1,0,0,3,5,0.211,0.263,0.211,0.474,0,0,5,1,0,0,0,0
WALO
Marco,MAR,5,0,1,0,0,0,1,1,0.200,0.200,0.500,0.700,2,1,0,0,0,0,0,0
ÁLVAREZ
Engelbert,ANT,3,1,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,1,0,0,0,0,0
ÁLVAREZ
Reinier,AST,38,5,8,2,1,0,3,12,0.211,0.316,0.244,0.560,2,0,13,1,1,0,0,0
