Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
van der Erve,Gerain,ORANG,11,0,2,1,0,0,1,3,,,,,1,0,3,0,0,0,0,1
Marusczyk,Oswin,BLACK,11,4,2,0,0,0,0,2,,,,,1,0,2,0,0,0,0,0
Schewe,Jannes,RED,11,0,2,1,0,0,2,3,,,,,0,1,2,0,0,0,0,0
Uhlmann,Jannik,RED,11,5,2,0,0,0,0,2,,,,,4,0,5,0,0,0,0,0
Cegiel,Nalu,BLACK,12,1,2,0,0,0,1,2,,,,,2,0,3,0,0,0,1,0
Haffner,Robert,RED,12,4,2,1,0,0,3,3,,,,,4,0,5,0,0,0,1,0
Pleizier,Kenji,ORANG,12,0,2,1,0,0,1,3,,,,,2,0,5,0,0,0,1,0
Araya,Camilo,ORANG,12,2,2,0,0,0,1,2,,,,,4,0,4,0,0,0,1,1
van dan Broek,Mats,ORANG,6,1,1,0,0,0,0,1,,,,,4,0,1,0,0,0,0,0
Kopecky,Toby,GREEN,6,4,1,0,0,0,0,1,,,,,5,0,3,0,0,0,1,0
Mian,Saifali,GOLD,6,3,1,1,0,0,2,2,,,,,4,0,1,0,0,0,0,0
Magalotti,Federico,ORANG,13,2,2,0,1,0,0,4,,,,,3,0,6,0,0,0,1,0
Bolz,Maximilian,BLACK,13,4,2,1,0,0,2,3,,,,,1,3,6,1,0,0,1,0
Beljak,Marian,BLACK,8,3,1,0,0,0,0,1,,,,,3,0,4,0,0,0,0,0
Honicke,Henry,BLACK,8,2,1,1,0,0,2,2,,,,,2,1,6,0,0,0,0,0
Esposito,Daniel,ROYAL,8,2,1,0,0,0,2,1,,,,,2,0,2,1,0,0,0,0
Bracci,Marco,AQUA,8,2,1,0,0,0,3,1,,,,,2,0,2,0,0,0,1,0
Rudolph,Tom,GOLD,9,1,1,0,0,0,1,1,,,,,2,0,4,0,0,0,0,0
Zaninello,Daniel,GOLD,9,1,1,0,0,0,3,1,,,,,2,2,5,0,0,0,0,1
Benak,Jakub,GREEN,9,0,1,0,0,0,1,1,,,,,1,0,5,0,0,0,1,0
Snater,Yves,NAVY,9,0,1,0,0,0,2,1,,,,,1,0,5,0,0,0,0,0
Vancura,Vilem,NAVY,12,1,1,0,0,0,1,1,,,,,5,0,6,1,0,0,1,2
Puertas,Marlon,AQUA,14,4,1,1,0,0,2,2,,,,,3,0,6,0,0,0,0,1
Echavarria,Osdaniel,AQUA,10,3,0,0,0,0,3,0,,,,,1,2,2,0,1,0,0,0
Schoepplenber,Julius,BLACK,8,2,0,0,0,0,0,0,,,,,3,0,6,0,0,0,0,0
Troia,Alessio,ROYAL,7,0,0,0,0,0,0,0,,,,,3,0,4,0,0,0,0,0
Balaz,Jakub,GREEN,6,2,0,0,0,0,2,0,,,,,3,0,4,0,1,0,1,0
Fermin,Luis,RED,3,1,2,1,0,0,1,3,,,,,2,0,0,0,0,0,1,0
Pucci,Christian,ROYAL,5,1,3,1,0,0,2,4,,,,,3,0,0,0,0,0,1,0
Halena,Hynek,GREEN,5,1,3,0,0,0,0,3,,,,,1,0,1,0,0,0,0,1
Boll,Linus,ORANG,6,3,3,2,0,0,2,5,,,,,1,0,3,0,1,0,0,0
Maibaum,Max,NAVY,4,0,2,0,0,0,1,2,,,,,1,0,1,0,0,0,0,1
Fajardo,Jassielth,NAVY,5,2,2,0,0,0,1,2,,,,,2,1,3,0,0,0,0,0
Douma,Jurian,NAVY,5,1,2,0,0,0,2,2,,,,,2,0,1,0,0,0,0,0
Dusek,Petr,GREEN,8,3,3,1,0,0,0,4,,,,,0,1,5,0,0,0,1,0
Fajmon,Martin,AQUA,6,3,2,1,0,0,1,3,,,,,2,0,0,0,0,0,0,0
Spitzenberger,Lukas,GREEN,6,1,2,1,0,0,2,3,,,,,0,0,0,0,0,0,1,0
Castillo,Adrian,AQUA,6,2,2,0,0,0,1,2,,,,,3,0,2,0,0,0,0,0
Ziliani,Matteo,NAVY,3,1,1,0,0,0,0,1,,,,,2,0,2,0,0,0,0,1
Garcia,Victor,AQUA,3,1,1,1,0,0,1,2,,,,,1,0,1,0,0,0,0,0
Hanak,Lukas,AQUA,3,1,1,0,0,0,2,1,,,,,4,0,2,0,0,0,0,0
Harmsen,Keano,ROYAL,7,1,2,1,0,0,2,3,,,,,1,1,3,0,0,0,0,0
Vargas,Diego,NAVY,7,3,2,1,0,0,2,3,,,,,2,0,0,0,0,0,2,1
Walo,Sebastian,ORANG,7,0,2,1,0,0,0,3,,,,,2,0,3,0,0,0,0,0
Tanabe,Ikuma,RED,8,0,2,1,0,0,2,3,,,,,1,0,3,0,0,0,0,0
Grot,Simon,BLACK,8,1,2,0,0,0,1,2,,,,,1,0,4,0,0,0,0,0
Post,Leon,RED,4,4,1,1,0,0,2,2,,,,,2,1,1,0,0,0,0,0
Pus,Ondrej,ROYAL,4,2,1,0,0,0,0,1,,,,,4,0,2,0,0,0,0,0
Rather-Schneid,Sader,ORANG,5,0,1,1,0,0,1,2,,,,,1,0,4,0,0,1,0,0
Drost,Berend,AQUA,6,3,1,1,0,0,0,2,,,,,1,0,2,0,0,0,0,0
Fajardo,Jarolth,NAVY,6,1,1,0,0,0,1,1,,,,,0,0,1,0,0,0,0,0
Handly,Paul,GOLD,7,2,1,0,0,0,0,1,,,,,1,1,5,0,0,0,0,1
de Cesaris,Tiziano,ROYAL,7,0,1,0,0,0,0,1,,,,,2,0,4,0,0,0,0,0
Fierlbeck,Brayden,GOLD,8,0,1,0,0,0,0,1,,,,,0,0,4,0,0,0,1,0
Diarte,Urbez,ORANG,9,0,1,1,0,0,0,2,,,,,0,0,5,0,0,0,0,0
Faccincani,Leonardo,NAVY,8,0,0,0,0,0,0,0,,,,,1,0,4,0,0,0,0,0
van Gool,Sjors,AQUA,7,2,0,0,0,0,0,0,,,,,2,0,3,1,0,0,0,0
Romero,Alex,ORANG,7,2,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Belicchi,Ricardo,AQUA,6,1,0,0,0,0,0,0,,,,,1,0,2,0,0,0,0,0
Glace,Cameron,ROYAL,5,1,0,0,0,0,0,0,,,,,3,0,4,0,0,0,1,0
Lindrath,Richard,GOLD,4,1,0,0,0,0,0,0,,,,,2,0,2,0,0,0,0,0
Freites,Franklin,ROYAL,4,1,0,0,0,0,0,0,,,,,2,0,3,0,0,0,0,0
Loub,Matous,GREEN,3,1,0,0,0,0,0,0,,,,,3,0,2,0,0,0,1,1
Diaz,Enmanuel,AQUA,1,1,0,0,0,0,0,0,,,,,7,0,0,0,0,0,1,0
Bastiaa,Bram,GREEN,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
