Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Gianluca,SEN,54,5,11,1,0,0,3,12,0.204,0.222,0.306,0.528,7,1,19,0,0,0,1,0
BARBA
Matteo,CRO,28,4,7,2,0,0,1,9,0.25,0.321,0.382,0.703,6,0,8,0,0,2,2,1
BARBARINI
Daniele,SAL,32,3,2,0,0,0,1,2,0.063,0.063,0.118,0.181,2,0,11,2,0,1,1,0
BARBERO
Paolo,TOR,100,18,26,6,2,2,19,42,0.26,0.42,0.426,0.846,20,9,26,2,0,0,3,3
BARBONA
Alessandro,NE5,22,3,5,0,0,0,1,5,0.227,0.227,0.433,0.66,6,2,7,0,0,0,0,0
BARBONA
Lorenzo,NE5,33,12,9,1,0,0,4,10,0.273,0.303,0.39,0.693,7,0,13,0,1,0,1,0
BARCELAN RODRIGUEZ
JORGE LUIS,BBC,102,25,45,9,0,6,31,72,0.441,0.706,0.533,1.239,17,3,5,4,0,0,0,0
BARTOLINI
Marco,MAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BASILIA
Givaine Nathanael,CRO,46,11,8,2,3,0,5,16,0.174,0.348,0.269,0.617,6,0,13,0,0,0,3,1
BATISTA DE JESUS
Nathanael Manoly,RSM,153,42,60,11,1,10,37,103,0.392,0.673,0.503,1.176,30,4,18,1,0,0,9,2
BATTIONI
Tommaso,PAR,74,18,20,6,1,0,13,28,0.27,0.378,0.36,0.738,9,3,21,1,3,0,4,1
BAZZANA
Davide,BRE,99,11,23,8,0,0,7,31,0.232,0.313,0.315,0.628,11,1,22,0,0,0,1,1
BECCHI
Lorenzo,PAU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELLANDI
Federico,SEN,43,7,4,0,0,0,2,4,0.093,0.093,0.235,0.328,8,0,15,1,0,0,2,2
BELLEBONO
Andrea,SEN,79,2,15,0,0,0,4,15,0.19,0.19,0.226,0.416,4,0,31,2,1,0,3,2
BELLINI
Emanuele,COL,60,7,13,0,1,0,4,15,0.217,0.25,0.329,0.579,9,1,21,0,0,1,6,1
BELNABE TORRES
Maicol Desmin,PAU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BENETTI
Davide,COL,122,31,30,5,1,0,11,37,0.246,0.303,0.386,0.689,23,6,19,1,2,3,17,2
BENETTON
Riccardo,PAD,61,8,17,2,1,0,10,21,0.279,0.344,0.375,0.719,6,4,17,3,1,1,2,3
BERINI
Stefano,RON,122,18,28,5,1,1,11,38,0.23,0.311,0.338,0.649,16,4,41,4,0,1,3,0
BERNARDI
Andrea,ROV,77,12,11,2,0,0,1,13,0.143,0.169,0.233,0.402,9,0,34,0,0,4,5,1
BERTOLDI
Nicholas,RON,101,14,25,0,2,0,17,29,0.248,0.287,0.342,0.629,12,3,31,1,1,3,1,3
BERTOSSI
Riccardo,BOL,32,6,7,1,0,0,3,8,0.219,0.25,0.297,0.547,4,0,12,0,1,2,0,0
BETTATI
Jacopo,OLT,96,15,24,0,0,0,8,24,0.25,0.25,0.363,0.613,17,0,29,3,0,0,6,1
BIANCHI
Filippo,OLT,36,3,8,1,1,0,6,11,0.222,0.306,0.243,0.549,1,0,14,2,0,0,1,0
BISCONTRI
Niccolò Maria,BBC,90,16,14,1,0,0,9,15,0.156,0.167,0.304,0.471,16,4,30,3,2,0,0,0
BONAMINI
Andrea,VER,114,23,27,2,1,0,13,31,0.237,0.272,0.412,0.684,25,9,21,4,0,1,2,2
BONIARDI
Simone,SEN,86,6,21,6,1,0,13,29,0.244,0.337,0.313,0.65,6,3,19,6,1,0,0,2
BONILLA GARCIA
Ramon Antonio,MOD,116,20,38,7,0,0,19,45,0.328,0.388,0.418,0.806,16,2,13,2,0,0,7,2
BORGHI
Gabriele,REG,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
BORGHI
Gilberto,LON,136,12,47,7,1,1,19,59,0.346,0.434,0.414,0.848,14,2,19,3,0,0,4,4
BORIOTTI
Andrea,COD,20,2,2,0,1,0,2,4,0.1,0.2,0.182,0.382,2,0,6,0,0,2,1,0
BORTESI
Samuele,REG,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
BOSCAROL
Giacomo,CER,109,18,24,6,3,0,14,36,0.22,0.33,0.312,0.642,11,4,34,2,1,2,4,0
BOSCAROL
Thomas,RON,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
BOSCHI
Alessandro,COL,49,3,10,0,0,0,2,10,0.204,0.204,0.273,0.477,3,2,18,2,1,2,8,1
BOSELLI
Davide,COL,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
BOTTARO
Giovanni,VER,40,2,7,3,0,0,3,10,0.175,0.25,0.233,0.483,1,2,7,4,0,0,0,0
BOTTAZZI
Tommaso,ROV,2,0,0,0,0,0,0,0,0,0,0.333,0.333,1,0,2,0,0,0,0,0
BRAVO RIQUENE
Humberto,ROV,132,43,59,7,2,1,20,73,0.447,0.553,0.548,1.101,29,3,11,0,2,0,22,4
BRIGNONE
Fabrizio,NE2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUNATI
Michele,PAD,68,6,14,0,0,0,7,14,0.206,0.206,0.341,0.547,11,3,21,2,0,2,0,0
BRUNO
Samuele,GOD,93,14,24,6,1,2,15,38,0.258,0.409,0.317,0.726,6,2,32,3,0,1,9,2
BUCCHI
Mattia,GOD,72,10,17,2,0,0,5,19,0.236,0.264,0.364,0.628,8,7,16,2,1,1,2,0
BUIN
Enrico,ROV,125,28,36,8,0,0,23,44,0.288,0.352,0.38,0.732,16,5,18,1,4,0,3,3
BULFONE
Leonardo,NE2,12,0,2,0,0,0,1,2,0.167,0.167,0.286,0.453,2,0,2,1,0,0,0,0
BULFONE
Leonardo,BBC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BÄCKSTRÖM
Leonard,GRO,115,19,29,7,1,1,17,41,0.252,0.357,0.381,0.738,23,1,40,0,0,0,2,1
CAIMMI
Mattia,COD,88,16,16,2,2,0,13,22,0.182,0.25,0.324,0.574,17,3,30,0,3,3,9,2
CALASSO
Simone,MOD,116,14,27,10,0,0,18,37,0.233,0.319,0.308,0.627,8,6,29,2,3,0,1,2
CALCAGNI
Elia,MAC,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
CALCAGNI
Mattia,MAC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CALMES
Nigel Joshua Miguelangelo,CRO,47,4,11,3,0,1,6,17,0.234,0.362,0.333,0.695,5,2,14,1,0,0,0,0
CALVO
Federico,SET,109,26,35,5,3,1,16,49,0.321,0.45,0.384,0.834,12,1,23,0,3,1,10,2
CALVO
Giorgio,SET,122,30,34,2,0,0,12,36,0.279,0.295,0.348,0.643,14,0,21,6,2,8,6,3
CAMBARAU
Simone,CAG,79,15,12,1,2,1,7,20,0.152,0.253,0.28,0.533,14,0,31,0,0,2,3,0
CANACHE SOLER
Roberto Arturo,PAD,121,21,39,8,1,1,22,52,0.322,0.43,0.4,0.83,16,1,24,3,2,0,4,1
CANNATA
Gianmarco,OLT,18,1,4,0,0,0,2,4,0.222,0.222,0.263,0.485,1,0,5,0,0,2,0,0
CAO
Tommaso,CAG,13,1,2,0,0,0,0,2,0.154,0.154,0.214,0.368,0,1,7,0,0,0,0,0
CAPPUCCINI
Francesco,GRO,89,12,14,2,0,0,5,16,0.157,0.18,0.292,0.472,12,5,32,0,0,0,5,1
CARAS
KASEY BOND,SET,77,19,33,4,7,0,25,51,0.429,0.662,0.536,1.198,18,1,12,2,1,1,3,0
CARLETTI
Matteo,BBC,38,8,7,2,0,0,6,9,0.184,0.237,0.392,0.629,11,2,19,0,0,0,0,2
CAROLINGI
Alessandro,ATL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARRERA LOPEZ
Jesus Daniel,MAC,114,31,49,8,2,2,30,67,0.43,0.588,0.531,1.119,24,5,1,4,4,1,4,2
CARTA
Alessandro,CAG,25,1,1,0,0,0,0,1,0.04,0.04,0.111,0.151,1,1,18,0,0,0,1,0
CASADIO
Antonio,GOD,59,11,6,1,0,0,3,7,0.102,0.119,0.243,0.362,11,0,31,1,0,3,4,3
CASADIO
Matteo,GOD,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
CASALI
Matteo,REG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CASTILLO CASTILLO
Jonathan,POV,100,17,35,7,2,1,18,49,0.35,0.49,0.381,0.871,3,2,22,2,0,0,5,3
CATELLANI
Sebastiano,OLT,114,21,32,5,0,2,21,43,0.281,0.377,0.415,0.792,25,2,41,1,1,1,3,3
CAVALLARO
Andrea,CAG,30,5,5,1,1,0,5,8,0.167,0.267,0.242,0.509,2,1,9,0,0,1,1,1
CECHET
Ivan,RON,79,11,17,3,0,0,11,20,0.215,0.253,0.315,0.568,6,6,29,1,1,3,1,2
CELLI
Federico,RSM,150,48,55,8,3,4,28,81,0.367,0.54,0.475,1.015,30,2,27,1,1,0,4,2
CEPPARULO
Nicola,POV,25,5,5,2,0,0,2,7,0.2,0.28,0.286,0.566,3,0,12,1,0,0,0,0
CERIALI
Lorenzo Zeo,REG,112,13,31,3,2,0,15,38,0.277,0.339,0.325,0.664,6,2,24,1,0,7,10,5
CERINI
Andrea Luca,POV,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
CERRUTI
Michele,PAU,80,7,13,3,0,0,7,16,0.163,0.2,0.28,0.48,6,7,40,1,0,1,2,1
CHELLI
Gabriele,BBC,124,20,26,4,0,0,17,30,0.21,0.242,0.324,0.566,19,2,29,5,0,0,2,2
CHIRINOS GUILLEN
Felix Jesus,REG,99,11,25,5,0,1,8,33,0.253,0.333,0.37,0.703,10,9,28,1,1,2,1,2
CIANFRIGLIA
Piero,NE2,112,15,28,5,0,0,10,33,0.25,0.295,0.384,0.679,20,5,24,3,1,0,0,0
CIMINI
Vincent Michael,TOR,10,4,2,1,0,1,5,6,0.2,0.6,0.357,0.957,3,0,1,0,1,0,1,0
CINELLI
Niccolò,GRO,115,12,33,6,1,1,14,44,0.287,0.383,0.388,0.771,17,2,21,2,0,0,1,0
CIRILLI
Mattia,MOD,3,2,0,0,0,0,0,0,0,0,0.25,0.25,0,1,2,0,0,0,0,0
CIRILLO
Riccardo,SET,118,10,28,7,1,0,10,37,0.237,0.314,0.323,0.637,11,4,33,2,0,5,1,1
CIRILLO
Stefano,SET,57,8,5,1,0,0,4,6,0.088,0.105,0.257,0.362,7,6,30,1,0,0,1,1
CIRUCCI
Jose Gabriel,CER,84,7,19,4,0,0,10,23,0.226,0.274,0.293,0.567,5,3,25,3,0,2,1,2
COCCHI
Alex,ATL,67,8,12,1,0,0,6,13,0.179,0.194,0.3,0.494,10,2,16,0,1,1,0,1
COFFRINI
Luca,COL,67,11,16,3,0,0,6,19,0.239,0.284,0.333,0.617,7,3,16,0,1,0,3,1
COLALUCCI
Matteo,NE2,45,4,11,3,1,0,3,16,0.244,0.356,0.292,0.648,2,1,19,0,0,0,0,0
COLINA GOMEZ
CARLOS JOSE',BRE,91,6,26,1,0,0,7,27,0.286,0.297,0.305,0.602,3,0,12,1,1,0,6,2
COLLADO
Jordano,CER,119,21,45,7,0,0,18,52,0.378,0.437,0.506,0.943,30,3,12,3,2,0,8,3
CONTRI
Alex,ATL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CONTU
Marco,CAG,30,5,3,0,0,0,3,3,0.1,0.1,0.289,0.389,6,2,16,0,0,0,0,0
CORBINO
Enzo Alfredo,MOD,59,7,12,2,0,0,7,14,0.203,0.237,0.365,0.602,8,7,21,3,0,2,1,0
CORIO
Giuseppe,COD,113,19,25,9,0,2,20,40,0.221,0.354,0.378,0.732,26,3,48,1,1,3,5,2
CORRADIN
Michael,ATL,35,1,1,0,0,0,1,1,0.029,0.029,0.209,0.238,8,0,19,3,0,2,0,0
CORRADO
Alessio,MOD,40,9,8,2,0,1,5,13,0.2,0.325,0.458,0.783,16,3,15,0,0,3,0,1
CORSINI
Andrea,SAL,72,8,18,3,0,0,7,21,0.25,0.292,0.365,0.657,10,3,14,0,0,0,1,1
COTTI
Tommaso,SAL,57,8,6,2,0,0,3,8,0.105,0.14,0.239,0.379,6,4,37,0,0,0,1,1
COVATI
Matteo,CRO,100,16,31,2,2,0,15,37,0.31,0.37,0.408,0.778,17,1,20,3,2,1,1,0
CREPALDI
Enrico,ROV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CRISTIANO
Andrea,SEN,14,1,4,0,0,0,0,4,0.286,0.286,0.286,0.572,0,0,6,0,0,0,1,0
CUESTA LINDSAY
José Pablo,CAG,130,45,66,16,2,7,45,107,0.508,0.823,0.612,1.435,33,5,9,4,2,0,14,4
CUPRI
Matteo,SAL,62,5,16,2,0,0,4,18,0.258,0.29,0.37,0.66,8,3,23,1,0,1,2,1
D'ALESSIO
Davide,NE2,81,5,18,4,0,0,10,22,0.222,0.272,0.267,0.539,4,1,28,1,0,1,1,1
D'ORIANO
Gioele,CER,57,8,14,1,0,0,5,15,0.246,0.263,0.343,0.606,7,2,18,1,1,2,5,2
DA RE
Giulio,RON,80,15,27,3,0,1,12,33,0.338,0.413,0.391,0.804,6,1,16,0,0,0,4,0
DADDI
Filippo,COL,125,21,35,7,1,0,25,44,0.28,0.352,0.377,0.729,18,2,22,0,1,2,3,2
DALLA SILVESTRA
Matteo,CER,67,5,16,1,0,0,3,17,0.239,0.254,0.278,0.532,4,0,22,0,1,1,2,1
DAMON
William John,VER,82,17,28,6,0,3,18,43,0.341,0.524,0.407,0.931,7,2,14,2,0,1,1,1
DARAIO
Rocco,SAL,97,9,28,7,0,0,10,35,0.289,0.361,0.378,0.739,13,1,17,5,0,0,0,2
DE ANGELIS
Leonardo,NE2,5,0,1,0,0,0,1,1,0.2,0.2,0.286,0.486,1,0,3,0,1,0,0,0
DE ANGELIS
Manuel,NE2,133,18,40,13,2,3,27,66,0.301,0.496,0.392,0.888,19,1,30,2,0,1,9,0
DE AZA PEREZ
Bryan Alejandro,PAU,112,9,22,2,0,0,9,24,0.196,0.214,0.262,0.476,9,1,46,0,0,0,5,4
DE BLASI
Tommaso,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
DE BONI
Filippo,VER,86,13,19,4,0,0,9,23,0.221,0.267,0.364,0.631,15,5,24,2,1,2,0,1
DE MARIA
Maurizio,TOR,110,6,25,11,0,0,19,36,0.227,0.327,0.323,0.65,15,2,17,6,3,0,2,1
DE MARTINO
Emanuele,SAL,52,5,9,4,0,0,6,13,0.173,0.25,0.333,0.583,13,0,22,0,1,1,0,0
DEL PRIORE
Fabio,ATL,96,8,17,0,0,0,4,17,0.177,0.177,0.313,0.49,15,4,32,2,0,3,1,1
DELFRATE
Leonardo,SAL,59,2,7,3,0,0,5,10,0.119,0.169,0.246,0.415,10,0,29,0,0,0,0,0
DELGADO CASTANEDA
Livan Francisco,CAG,130,23,39,4,2,0,30,47,0.3,0.362,0.364,0.726,11,2,28,2,0,1,1,1
DELMONTE
Tommaso,COL,106,8,19,0,3,0,10,25,0.179,0.236,0.241,0.477,8,1,34,1,1,3,12,1
DENTONI
Federico,CRO,94,20,27,4,2,5,18,50,0.287,0.532,0.42,0.952,19,4,37,0,2,2,8,2
DEOTTO
Alessandro,BOL,96,21,23,4,0,1,18,30,0.24,0.313,0.398,0.711,21,5,29,0,1,3,3,1
DESIMONI
Stefano,PAR,115,25,32,3,2,0,14,39,0.278,0.339,0.408,0.747,24,2,15,2,1,3,4,2
DI BATTISTA ROMERO
Gianmarco Jesus,MAC,26,4,5,0,0,0,3,5,0.192,0.192,0.344,0.536,5,1,8,1,0,0,0,0
DI FABIO
Lorenzo,RSM,74,19,23,1,1,0,8,26,0.311,0.351,0.4,0.751,8,3,13,1,0,3,5,0
DI MICHELE
Fanose,CER,48,5,5,0,0,0,0,5,0.104,0.104,0.14,0.244,2,0,22,0,0,0,0,1
DI PALMA
Riccardo,BRE,9,0,1,0,0,0,1,1,0.111,0.111,0.111,0.222,0,0,4,0,0,0,0,0
DI PERSIA
Daniele,NE2,122,12,27,6,1,1,18,38,0.221,0.311,0.305,0.616,16,0,37,1,3,0,3,1
DI RAFFAELE
Lorenzo,RSM,22,6,11,1,0,0,4,12,0.5,0.545,0.538,1.083,3,0,2,1,1,2,0,0
DI TURI DE FRENZA
Giovanni,POV,136,20,38,7,2,3,19,58,0.279,0.426,0.357,0.783,17,1,39,4,3,0,3,0
DIAZ DIAZ
Marcos Antonio,GRO,130,35,45,10,3,7,23,82,0.346,0.631,0.439,1.07,14,9,24,1,2,0,16,3
DOBBOLETTA
Lorenzo,BOL,120,27,34,9,0,1,19,46,0.283,0.383,0.424,0.807,26,4,29,2,1,6,5,1
DRENI
Julian,BOL,88,20,17,1,0,0,8,18,0.193,0.205,0.273,0.478,9,1,20,0,1,4,5,0
EBAU
Gabriele,CAG,105,28,37,7,1,0,23,46,0.352,0.438,0.493,0.931,14,19,13,1,4,4,2,2
EPIFANO DURAN
Erick Alessandro,RSM,136,20,46,9,0,2,25,61,0.338,0.449,0.374,0.823,6,3,21,1,2,2,4,1
ERRICO
Mirko,ATL,135,21,38,6,1,0,15,46,0.281,0.341,0.359,0.7,14,3,39,4,1,0,4,0
ESTEBAN RUÍZ
Marcos,CAG,36,6,10,0,0,0,5,10,0.278,0.278,0.409,0.687,7,1,14,1,0,0,0,0
EVANGELISTA JOSE
Digno Emmanuel,GOD,49,4,8,4,0,0,4,12,0.163,0.245,0.281,0.526,7,1,12,0,0,0,0,0
EXPOSITO GOTERA
Ernesto David,MAC,93,13,24,7,1,1,19,36,0.258,0.387,0.348,0.735,12,3,34,3,4,2,2,2
FACCENDINI
Francesco,NE2,15,3,5,4,0,0,5,9,0.333,0.6,0.375,0.975,1,0,2,0,0,0,0,0
FAGGI
Matteo,PAU,74,12,20,3,0,0,6,23,0.27,0.311,0.349,0.66,8,1,22,0,0,1,3,1
FAITA
Simone,BRE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
FALCIANI
Mattia,TOR,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
FALZI
Nicola,VER,54,7,14,6,0,0,9,20,0.259,0.37,0.273,0.643,1,0,18,2,0,0,0,0
FARIA ACOSTA
Joaquin Euclides,GRO,2,1,1,1,0,0,1,2,0.5,1,0.5,1.5,0,0,0,0,0,0,0,0
FATICANTI
Valdemaro,PAU,95,13,23,4,0,0,9,27,0.242,0.284,0.36,0.644,13,5,28,1,1,1,5,3
FAVA
Jacopo,CRO,65,3,7,0,0,0,2,7,0.108,0.108,0.145,0.253,3,0,30,0,1,3,1,0
FAZIO DURAN
Carlos Mariano,BRE,124,14,26,6,0,0,10,32,0.21,0.258,0.319,0.577,15,5,35,5,0,0,4,5
FERRARI
Alessandro Francesco,POV,53,9,10,2,0,0,4,12,0.189,0.226,0.295,0.521,7,1,28,0,0,1,2,1
FERRARI
Filippo,COL,8,2,1,0,0,0,0,1,0.125,0.125,0.222,0.347,1,0,7,0,0,0,0,0
FERRI
Jacopo,LON,127,20,39,10,1,0,15,51,0.307,0.402,0.371,0.773,9,4,35,3,0,2,6,1
FERRINI COLMENAREZ
Jose Leonardo,RSM,141,29,43,7,2,0,17,54,0.305,0.383,0.392,0.775,18,4,27,2,3,4,5,2
FLISI
Riccardo,PAR,104,20,30,6,0,0,8,36,0.288,0.346,0.364,0.71,9,4,21,5,1,0,10,2
FONTANA
Leonardo,SAL,103,14,32,7,2,0,17,43,0.311,0.417,0.333,0.75,3,1,17,1,1,0,3,1
FORCATO
Davide,PAD,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,1,0
FRANCESCHELLI
Tommaso,BBC,77,18,20,2,1,0,15,24,0.26,0.312,0.33,0.642,9,0,20,2,2,0,1,0
FRANCO
Matteo,SEN,72,7,11,2,0,0,5,13,0.153,0.181,0.225,0.406,4,3,29,3,1,2,2,0
FRIGATO
Alessandro,ROV,59,9,16,2,2,0,8,22,0.271,0.373,0.328,0.701,5,0,13,1,0,0,2,1
FRIGATO
Giorgio,ROV,3,1,1,0,0,0,0,1,0.333,0.333,0.5,0.833,1,0,1,0,0,0,1,0
FUNZIONE
Niccolò,GRO,43,12,15,1,0,0,6,16,0.349,0.372,0.44,0.812,6,1,5,3,0,0,5,1
FURLAN
Daniele,RON,110,21,36,5,1,0,16,43,0.327,0.391,0.38,0.771,9,1,26,1,1,0,3,1
FURLANI
Luca,RON,129,17,28,0,1,0,12,30,0.217,0.233,0.313,0.546,18,1,37,2,2,1,2,2
FURLANI
Marco,RON,81,13,14,1,0,0,5,15,0.173,0.185,0.309,0.494,13,3,24,0,0,2,3,1
FUZZI
Francesco,BOL,43,5,8,0,0,1,10,11,0.186,0.256,0.314,0.57,6,2,16,1,0,3,0,0
GALLI
Matteo,GRO,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GALLI
Samuele,GOD,36,6,4,0,0,0,0,4,0.111,0.111,0.273,0.384,7,1,24,0,0,1,0,0
GAMBERINI
Samuele,BOL,95,18,27,7,0,4,25,46,0.284,0.484,0.417,0.901,21,2,28,2,2,0,0,0
GARBELLA
Giovanni Vito Sathya,RSM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GARBELLA
Nicola Luciano Sathya,RSM,1,0,0,0,0,0,1,0,0,0,0.667,0.667,2,0,0,0,0,0,0,0
GARBI
Alberto,OLT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GARCIA ALMONTE
Anthony Gregory,CER,97,16,22,4,1,0,5,28,0.227,0.289,0.339,0.628,16,1,11,1,1,2,11,4
GARCIA PEREIRA
jose elias,MAC,124,17,38,12,1,0,26,52,0.306,0.419,0.371,0.79,10,4,29,3,2,0,2,0
GARCIA RODRIGUEZ
Robel Estiwal,BOL,34,8,14,4,0,1,10,21,0.412,0.618,0.543,1.161,11,0,9,0,1,0,1,0
GARCIA
SEBASTIAN ALEJANDRO,MAC,122,34,38,7,2,0,14,49,0.311,0.402,0.455,0.857,29,3,19,3,0,2,6,4
GASTALDI
