Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
CADEDDU,Matteo,BRI,15,29,19,2,8,0.724,0,31,1,96.9,7,0
CAMPIONI,Celestino,BRU,1,2,0,1,1,0.500,0,0,0,,0,0
CARIS ALIAS REYNDERS,Alexander,ANT,13,42,31,5,6,0.857,1,18,2,90.0,5,0
CASORRAN,Carlos,BRU,2,4,4,0,0,1.000,0,0,0,,0,0
CASSIERS,Elliott,GRE,5,16,9,6,1,0.938,0,7,1,87.5,2,0
CASSIERS,Max,GRE,3,5,4,1,0,1.000,1,0,0,,0,0
CASSIMAN,Wim,MER,7,57,49,6,2,0.965,0,52,4,92.9,7,0
CEYSSENS,Colin,ZON,13,28,21,6,1,0.964,1,0,0,,0,0
CHANG,Shu,BRU,4,1,1,0,0,1.000,0,17,0,100.0,2,0
CHATEL,Alexandre,MSG,1,1,0,1,0,1.000,0,0,0,,0,0
CHEN,Pei-Jie,LEU,15,22,4,14,4,0.818,1,9,0,100.0,0,0
CHOVAU,Thomas,WBA,6,3,1,1,1,0.667,0,0,0,,0,0
CHRISTIAENS,Niels,WIE,2,1,1,0,0,1.000,0,0,0,,0,0
CHRISTOPHE,Hautenne,BIN,4,1,0,0,1,0.000,0,0,0,,0,0
CLERBOIS,Theo,BRI,16,15,13,2,0,1.000,0,12,0,100.0,0,0
CLINCKART,Gautier,NAM,5,11,9,2,0,1.000,1,0,0,,0,0
CLINCKART,Gautier,NAM,7,12,12,0,0,1.000,0,0,0,,0,0
CLINCKART,Justin,NAM,1,2,0,0,2,0.000,0,0,0,,0,0
CLINCKART,Melvin,NAM,5,11,7,4,0,1.000,0,0,0,,0,0
CLINCKART,Melvin,NAM,5,11,6,3,2,0.818,0,11,0,100.0,0,0
COLART,Victor,BIN,21,25,22,1,2,0.920,0,11,0,100.0,0,0
COLET,André,NAM,5,12,10,1,1,0.917,0,0,0,,0,0
COLET,André,NAM,6,15,12,2,1,0.933,0,0,0,,0,0
CONICKX,Pieter,MER,17,10,2,5,3,0.700,0,8,0,100.0,0,0
COOLS,Matthias,ANT,15,61,45,11,5,0.918,2,12,0,100.0,4,0
COOREMANS,Cedric,WBA,8,33,26,5,2,0.939,0,14,3,82.4,4,0
COOREVITS,Arnout,WIE,8,17,12,1,4,0.765,1,4,0,100.0,0,0
COPPENS,Thibault,ZOT,1,2,1,0,1,0.500,0,0,0,,0,0
CORDIER,Cedric,WIE,1,1,0,0,1,0.000,0,0,0,,0,0
CORNISH,Oisin,HEI,8,33,30,1,2,0.939,0,86,1,98.9,23,0
COSSE,Florian,NAM,23,28,10,10,8,0.714,0,15,0,100.0,0,0
COUNE,Nicolas,BRI,7,6,5,0,1,0.833,0,0,0,,0,0
CROON,Nathan,BRI,2,1,1,0,0,1.000,0,0,0,,0,0
DAAN,Troubleyn,LEU,2,2,2,0,0,1.000,0,0,0,,0,0
DAEMS,Tom,GRE,10,5,3,2,0,1.000,0,0,0,,0,0
DANIELS,Kiara,DEU,5,2,2,0,0,1.000,0,0,0,,0,0
DANTINNE,Sophie,BIN,7,4,3,0,1,0.750,0,0,0,,0,0
DE ARRIBA RODERO,Denis,MER,11,6,5,0,1,0.833,1,0,0,,0,0
DE ARRIBA RODERO,Lucas,MER,2,3,1,2,0,1.000,0,3,0,100.0,0,0
DE BAERDEMAEKER,Ralph,MSG,12,7,1,4,2,0.714,0,0,0,,0,0
DE COSTER,Finn,WBA,8,7,2,4,1,0.857,0,0,0,,0,0
DE DECKER,Augustin,BRI,7,1,0,0,1,0.000,0,0,0,,0,0
DE KAM,Robbe,DEU,10,8,1,5,2,0.750,0,0,0,,0,0
DE KAM,Senne,DEU,1,4,3,0,1,0.750,0,2,0,100.0,0,0
DE LOCHT,Zjef,WBA,13,61,56,3,2,0.967,0,6,0,100.0,0,0
DE RYCK,Dries,HEI,5,16,3,8,5,0.688,0,8,0,100.0,5,0
DE RYCK,Laureis,GRE,16,20,9,8,3,0.850,0,15,0,100.0,0,0
DE SAVEUR,Bram,ZOT,1,5,1,4,0,1.000,0,0,0,,0,0
DE SMET,Niels,HEI,10,26,15,5,6,0.769,0,15,0,100.0,9,0
DE VOCHT,Robin,ANT,10,15,8,3,4,0.733,0,2,0,100.0,0,0
DE WITTE,Stefan,WBA,1,3,2,1,0,1.000,0,0,0,,0,0
DECRU,Iris,OOS,10,21,15,2,4,0.810,1,4,0,100.0,0,0
DECRU,Lize,OOS,6,10,4,2,4,0.600,0,0,0,,0,0
DECRU,Thijs,OOS,16,32,15,8,9,0.719,2,30,1,96.8,3,0
DECUYPERE,Bo,WIE,8,10,6,4,0,1.000,0,0,0,,0,0
DEJONGHE,Louis,WIE,3,3,2,1,0,1.000,0,2,1,66.7,0,0
DELARUELLE,Kenneth,DEU,8,16,4,9,3,0.813,0,1,0,100.0,0,0
DELLOYE,Justin,MSG,7,6,4,1,1,0.833,1,0,0,,0,0
DELORY,Arthur,NAM,2,4,1,2,1,0.750,0,3,0,100.0,0,0
DELORY,Oscar,NAM,1,3,2,1,0,1.000,0,0,0,,0,0
DELORY,Oscar,NAM,1,6,1,4,1,0.833,1,0,0,,0,0
DELVAUX,Hugues,BIN,3,3,2,1,0,1.000,0,0,0,,0,0
DELVAUX,Thibaud,BIN,9,16,7,5,4,0.750,0,4,0,100.0,0,0
DEMUNTER,Enea,OOS,2,3,0,2,1,0.667,0,0,0,,0,0
DENIS,Lucie,NAM,22,19,7,7,5,0.737,1,16,0,100.0,1,0
DENIS,Lucie,NAM,5,4,3,0,1,0.750,0,0,0,,0,0
DENUIT,Sébastien,MSG,6,7,4,3,0,1.000,0,0,0,,0,0
DEREE,Grégoire,NAM,8,18,9,4,5,0.722,1,0,0,,0,0
DESMET,Gorik,HEI,10,17,7,5,5,0.706,1,0,0,,0,0
DEVILLERS,Wyatt,MSG,1,6,5,1,0,1.000,0,1,0,100.0,2,0
DEVRIENDT,Roy,OOS,21,23,6,15,2,0.913,1,29,0,100.0,3,0
DIELEN,Lennert,ANT,7,8,7,0,1,0.875,1,0,0,,0,0
DOM,Glenn,MER,16,18,8,8,2,0.889,0,1,0,100.0,0,0
DOYE,Adrien,NAM,9,7,3,0,4,0.429,0,1,0,100.0,0,0
DOYE,Adrien,NAM,3,3,2,1,0,1.000,0,0,0,,0,0
DRIESSEN,Toon,OOS,5,13,10,2,1,0.923,0,28,0,100.0,8,0
DRYL,Eryk,GRE,8,5,1,1,3,0.400,0,0,0,,0,0
DUFOUR,Rens,OOS,6,37,34,1,2,0.946,0,43,0,100.0,0,0
DURIEUX,Bert,WIE,1,4,2,2,0,1.000,1,0,0,,0,0
EDOUARD,Vanhaecke,WIE,6,3,0,1,2,0.333,0,0,0,,0,0
EEKHOUT,Robin,ZOT,1,3,3,0,0,1.000,0,0,0,,0,0
ELLEBOUDT,Jean Baptiste,NAM,1,1,1,0,0,1.000,0,0,0,,0,0
ENGELS,Yago,MER,8,22,21,0,1,0.955,0,0,0,,0,0
EVERS,Ethan,BRU,1,2,1,0,1,0.500,0,0,0,,0,0
FABRI,Aurélien,MSG,13,11,4,4,3,0.727,0,0,0,,0,0
FAHANDEZH SAADI,Mohsen,BIN,10,33,28,3,2,0.939,0,58,1,98.3,11,0
FASEUR,Seppe,ZOT,2,1,1,0,0,1.000,0,0,0,,0,0
FIORIDO,Luca,BIN,2,3,1,1,1,0.667,0,0,0,,0,0
FOSSEZ,Kévin,BIN,9,3,1,0,2,0.333,0,0,0,,0,0
FRANCOIS,David,BIN,3,10,6,2,2,0.800,1,0,0,,0,0
FRENNET,Ameline,NAM,4,3,2,0,1,0.667,0,0,0,,0,0
FYEN,Tiemen,LEU,11,15,2,9,4,0.733,1,4,0,100.0,0,0
GARWIG,Quentin,BRU,2,8,8,0,0,1.000,0,0,0,,0,0
GELDOF,Dean,ANT,8,9,1,4,4,0.556,0,5,0,100.0,0,0
GELDOF,Vincent,ANT,1,1,0,0,1,0.000,0,0,0,,0,0
GEVAERT,Jules,OOS,12,5,2,1,2,0.600,0,0,0,,0,0
GILIS,Yannick,ANT,1,1,1,0,0,1.000,0,0,0,,0,0
GILLES,Dario,ANT,22,9,2,2,5,0.444,0,13,0,100.0,0,0
GODESSART,Julien,NAM,7,17,12,3,2,0.882,0,18,0,100.0,26,0
GOUDELOUF,Sébastien,BRI,5,6,4,2,0,1.000,0,6,0,100.0,6,0
GOUDMIJN,Adam,ZON,7,15,5,7,3,0.800,0,0,0,,0,0
GRECO,Maxime,BIN,9,9,6,2,1,0.889,1,0,0,,0,0
GUEDON,Mathis,WBA,6,1,1,0,0,1.000,0,0,0,,0,0
GUERRA ELIZONDO,César Emilio,BRI,3,4,2,2,0,1.000,0,0,0,,0,0
GUICHARD,Arnaud,BRU,3,2,2,0,0,1.000,0,0,0,,0,0
GUNST,Dirk,OOS,8,15,9,4,2,0.867,1,0,0,,0,0
HAMELEERS,Illy,WBA,1,2,1,0,1,0.500,0,0,0,,0,0
HANSEN,Terje,LEU,12,33,27,4,2,0.939,3,1,0,100.0,0,0
HAUBRUGE,Nathan,BIN,20,33,12,11,10,0.697,1,24,0,100.0,4,0
HEIVERS,Daan,HEI,17,17,11,3,3,0.824,0,27,0,100.0,4,0
HELLINCK,Amélie,NAM,1,3,3,0,0,1.000,0,0,0,,0,0
HELLINCK,Amélie,NAM,8,28,22,2,4,0.857,1,0,0,,0,0
HERBECQ,Corentin,BIN,2,2,2,0,0,1.000,0,0,0,,0,0
HORRY AMMOUR,Nael,MSG,17,78,58,11,9,0.885,2,92,2,97.9,29,0
HOSDEY,Nicolas,BIN,25,17,5,4,8,0.529,1,41,0,100.0,0,0
HOSDEY,Talya,BIN,3,5,4,0,1,0.800,0,0,0,,0,0
HOUCK,Spencer,BRU,1,4,3,0,1,0.750,0,0,0,,0,0
HOUILLON,Basile,BRU,6,17,14,1,2,0.882,0,0,0,,0,0
HUBERT,Adrien,BRI,7,5,1,2,2,0.600,0,1,0,100.0,0,0
HUTTENER,Quinten,MER,8,5,2,3,0,1.000,0,0,0,,0,0
HUVELLE,Damien,NAM,12,33,17,5,11,0.667,1,53,0,100.0,5,0
HUVELLE,Damien,NAM,10,13,10,0,3,0.769,0,2,0,100.0,3,0
HYMERS,John,LEU,5,22,18,2,2,0.909,0,14,1,93.3,1,0
HYMERS,Thomas,LEU,4,9,3,1,5,0.444,0,1,1,50.0,0,0
IMPENS,Kihlany,WIE,2,1,1,0,0,1.000,0,2,0,100.0,0,0
JACOBS,Jason,OOS,6,38,31,5,2,0.947,0,48,1,98.0,6,0
JACOBS,Ruben,ZON,7,8,3,1,4,0.500,0,0,0,,0,0
JACOBS,Senne,MER,6,2,2,0,0,1.000,0,2,0,100.0,2,0
JASSERAND,Jean-Philippe,BRU,5,20,6,11,3,0.850,0,0,0,,0,0
JOOS,Jorben,WBA,15,21,6,12,3,0.857,0,13,0,100.0,0,0
JUDE,Samuel,BIN,1,2,2,0,0,1.000,0,0,0,,0,0
KANE,David,BRU,8,11,3,5,3,0.727,0,2,0,100.0,0,0
KENNES,Voyt,HEI,12,5,2,0,3,0.400,0,0,0,,0,0
KHLAPOV,Dmitrii,LEU,7,6,5,1,0,1.000,0,2,0,100.0,0,0
KOUDAD,Aatif,GRE,10,31,19,10,2,0.935,1,15,1,93.8,1,0
LAMOTTE,Adrien,NAM,6,7,4,1,2,0.714,0,0,0,,0,0
LAMOTTE,Yanni,NAM,11,12,5,5,2,0.833,0,1,0,100.0,0,0
LANNOO,Dries,WIE,2,2,1,1,0,1.000,0,0,0,,0,0
LAURENT,Cyril,BRU,6,6,2,1,3,0.500,0,5,0,100.0,0,0
LEBRUN,Anthony,BIN,4,8,5,1,2,0.750,0,20,1,95.2,1,0
LEENDERS,Jelle,WBA,6,4,1,3,0,1.000,0,0,0,,0,0
LEFEBVRE,Guillaume,BIN,3,7,6,0,1,0.857,0,37,0,100.0,7,0
LEGRAND,Michel,NAM,7,12,8,2,2,0.833,1,0,1,0.0,0,0
LEONARD,Antoine,MSG,8,5,1,1,3,0.400,0,0,0,,0,0
LEONARD,Martin,NAM,4,7,3,3,1,0.857,0,0,0,,0,0
LEROY,Thomas,NAM,8,6,3,1,2,0.667,0,0,0,,0,0
LEROY,Thomas,NAM,1,1,1,0,0,1.000,0,0,0,,0,0
LETTANY,Adam,BRU,4,2,1,1,0,1.000,0,0,0,,0,0
LIBERT,Louis,BIN,14,29,20,2,7,0.759,2,21,0,100.0,10,1
LIEKENS,Ferre,HEI,1,2,1,1,0,1.000,1,0,0,,0,0
LOEDTS,Panays Jeff,LEU,9,41,36,3,2,0.951,0,75,0,100.0,22,0
LOOS,Sam,ZON,1,2,1,0,1,0.500,0,0,0,,0,0
LORIES,Samuël,BRI,1,3,3,0,0,1.000,0,0,0,,0,0
LUCAS,Roy,ZON,13,30,20,8,2,0.933,1,19,2,90.5,1,0
MACHTELINCKX,Bjarne,ZOT,7,4,1,1,2,0.500,0,0,0,,0,0
MACHTELINCKX,Rune,ZOT,9,13,5,6,2,0.846,0,0,0,,0,0
MAGERMAN,Lander,ZOT,5,3,0,2,1,0.667,0,0,0,,0,0
MARION,Vincent,MSG,28,22,8,10,4,0.818,2,18,0,100.0,0,0
MARUANI,Liam,GRE,3,18,17,1,0,1.000,0,10,0,100.0,4,0
MATTHIJS,Jasper,WBA,11,14,4,8,2,0.857,0,0,0,,0,0
MATTHYS,Leandro,ZON,8,14,10,3,1,0.929,0,16,0,100.0,12,0
MEEUS,Gregoire,BRU,7,4,3,0,1,0.750,0,0,0,,0,0
MEGANCK,Kyran,MER,10,22,3,10,9,0.591,0,0,0,,0,0
MEURS,Andreas,LEU,7,22,16,1,5,0.773,1,2,0,100.0,0,0
MITCHELL,Demolie,ANT,5,5,3,0,2,0.600,0,4,0,100.0,0,0
MOERMAN,Thomas,ZOT,15,46,36,4,6,0.870,0,40,0,100.0,6,0
MONBALIU,Sean,LEU,8,17,10,4,3,0.824,0,3,0,100.0,3,0
MONBALIU,Timo,LEU,5,3,2,0,1,0.667,0,0,0,,0,0
MOORS,Leander,LEU,11,6,1,2,3,0.500,0,0,0,,0,0
MOSTOSI,Patrick,BRI,2,1,1,0,0,1.000,0,0,0,,0,0
MOTTE,Nicolas,BIN,4,9,3,0,6,0.333,0,0,0,,0,0
MULLEBROUCK,Faustin,WIE,6,10,2,6,2,0.800,1,12,0,100.0,0,0
MULPAS,Loïc,MSG,13,25,11,12,2,0.920,0,2,0,100.0,0,0
MURER,Sébastien,BIN,1,1,1,0,0,1.000,0,0,0,,0,0
NAESSENS,Mathis,WIE,2,4,4,0,0,1.000,0,10,0,100.0,0,0
NICOSIA,Florian,BIN,5,4,3,1,0,1.000,0,0,0,,0,0
NYST,Alexandre,BRI,5,25,19,4,2,0.920,0,32,0,100.0,7,0
OCKERMAN,Jente,ZOT,7,17,14,1,2,0.882,0,1,0,100.0,0,0
ORTIZ BUENO,Gean Michel,HEI,10,16,6,8,2,0.875,0,0,0,,0,0
OVERMEIRE,Ewaud,WBA,15,24,7,15,2,0.917,0,12,0,100.0,0,0
OVERMEIRE,Jentl,WBA,7,25,20,4,1,0.960,0,18,1,94.7,6,0
PAUL,Simon,WIE,2,8,7,1,0,1.000,1,0,0,,0,0
PAUWELS,Yari,OOS,14,10,8,1,1,0.900,0,6,0,100.0,0,0
PECHEUR,Arnaud,NAM,3,14,4,6,4,0.714,0,0,0,,0,0
PEETERS,Jort,MER,2,2,0,2,0,1.000,0,2,0,100.0,0,0
PEETROONS,Cedric,BIN,4,5,1,1,3,0.400,0,0,0,,0,0
PEREZ PEREZ,Miguel,MER,5,10,7,3,0,1.000,1,0,1,0.0,0,0
PERQUY,Lily,LEU,9,17,14,1,2,0.882,0,1,0,100.0,0,0
PICQUET,Corentin,MSG,11,12,8,4,0,1.000,1,8,0,100.0,0,0
PLASSCHAERT,Tuur,ZOT,12,14,10,2,2,0.857,0,13,0,100.0,0,0
POLFLIET,Xian,WBA,18,22,7,10,5,0.773,0,19,0,100.0,0,0
POPGEORGIEV,Georgi,BRU,6,5,3,1,1,0.800,0,0,0,,0,0
PRIEZ,Corentin,BRU,14,7,3,1,3,0.571,1,18,0,100.0,0,0
PUT,Nick,OOS,2,13,12,1,0,1.000,0,4,0,100.0,0,0
PUTZEYS,Kris,LEU,7,9,4,3,2,0.778,1,4,0,100.0,0,0
RAMIREZ YOY,Rey De Jesus,ANT,7,6,4,1,1,0.833,0,0,0,,0,0
RAYANE,El lualid,MSG,4,1,0,1,0,1.000,0,0,0,,0,0
REEDE,Bas,WBA,10,7,4,2,1,0.857,0,0,0,,0,0
ROBAEYS,Axel,BRU,9,36,26,7,3,0.917,0,86,0,100.0,30,1
ROBBE,FASEUR,ZOT,8,10,3,3,4,0.600,0,0,0,,0,0
ROELAND,Matthias,ZOT,21,40,26,11,3,0.925,0,58,1,98.3,9,0
ROELAND,Robin,ZOT,7,7,7,0,0,1.000,0,0,0,,0,0
ROMBAUT,Arthur,ZOT,8,37,24,9,4,0.892,2,37,0,100.0,7,0
ROMMENS,Liam,WBA,10,50,44,2,4,0.920,0,45,0,100.0,7,0
ROSIERS,Luc,ZON,5,18,13,2,3,0.833,0,0,0,,0,0
ROSIERS,Mika,ZON,15,17,8,7,2,0.882,0,9,0,100.0,0,0
ROYMANS,Steff,DEU,8,4,1,3,0,1.000,0,1,0,100.0,0,0
RÉGNIEZ,Hugo,MSG,15,7,6,0,1,0.857,0,0,0,,0,0
SANCHEZ,Ernesto,ANT,14,47,44,0,3,0.936,3,0,0,,0,0
SCHATS,Lennert,WBA,2,3,2,1,0,1.000,0,0,0,,0,0
SCHEPENS,Jason,OOS,11,9,8,0,1,0.889,0,0,0,,0,0
SCHMITZ,Donatien,BRI,1,6,3,3,0,1.000,0,11,2,84.6,7,0
SCHOENAERS,Brieuc,MSG,6,7,3,4,0,1.000,1,0,0,,0,0
SEMENAS,Valdas,BRU,1,1,0,0,1,0.000,0,0,0,,0,0
SENTEN,Maximilian,ANT,16,15,7,6,2,0.867,2,0,0,,0,0
SEYNAEVE VROMAN,Oscar,MSG,9,20,14,5,1,0.950,1,2,0,100.0,2,0
SEYNAEVE-VROMAN,Emile,MSG,2,2,1,0,1,0.500,0,0,0,,0,0
SHIH,Henri Hsu-Fong,LEU,4,2,2,0,0,1.000,0,3,0,100.0,0,0
SINNAEVE,Olivier,BRU,4,1,0,0,1,0.000,0,0,0,,0,0
SIRAUX,Guillaume,BIN,2,1,0,0,1,0.000,0,0,0,,0,0
SMITS,Caroline,ANT,11,18,5,10,3,0.833,2,0,0,,0,0
SMITS,Cédric,ANT,14,17,6,10,1,0.941,2,0,0,,0,0
SMITS,Olivier,DEU,4,12,9,1,2,0.833,0,5,0,100.0,3,0
SMITS,Raf,DEU,3,4,4,0,0,1.000,0,0,0,,0,0
SPRANGERS,Dean,ZOT,9,8,3,4,1,0.875,0,4,0,100.0,0,0
STALMANS,Arne,ZON,2,1,1,0,0,1.000,0,0,0,,0,0
SWITTEN,Bernard,ZON,5,26,19,4,3,0.885,1,22,0,100.0,5,0
SZOKE,Raphaël,NAM,3,6,3,2,1,0.833,0,0,0,,1,1
SZOKE,Raphaël,NAM,10,11,7,2,2,0.818,0,0,0,,0,0
TABE,Jackson,GRE,13,64,53,8,3,0.953,0,16,1,94.1,2,0
TANTOH,Dante Tambuh,WBA,2,1,0,0,1,0.000,0,0,0,,0,0
THOMPSON GODA,Omar,LEU,13,19,14,4,1,0.947,0,4,0,100.0,1,0
TIERENS,Estelle,NAM,5,1,1,0,0,1.000,0,0,0,,0,0
TIJSMANS,Daan,GRE,3,2,0,2,0,1.000,0,0,0,,0,0
TIJSMANS,Kobe,GRE,4,6,0,3,3,0.500,0,0,0,,0,0
TIMMERS,Mathijs,ZON,3,4,2,2,0,1.000,0,0,0,,0,0
TRAN,David,BRI,5,6,2,4,0,1.000,0,0,0,,0,0
TRIBOLET,Bruno,NAM,9,9,6,2,1,0.889,0,1,0,100.0,0,0
TRIBOLET,Bruno,NAM,1,1,1,0,0,1.000,0,0,0,,0,0
TRINKUNAS,Domantas,MER,2,3,2,1,0,1.000,0,0,0,,0,0
TSIOBBEL,Pepijn,ZOT,10,10,4,0,6,0.400,0,0,0,,0,0
VALARD,Henry,MSG,5,6,3,3,0,1.000,0,0,0,,0,0
VALENTIN,Rémi,MSG,1,1,1,0,0,1.000,0,0,0,,0,0
VAN ACKER,Tuur,ZOT,20,63,35,13,15,0.762,1,70,2,97.2,11,0
VAN BEEK,Cedric,DEU,8,26,23,2,1,0.962,0,0,0,,0,0
VAN BOUWEL,Robin,OOS,4,4,3,1,0,1.000,0,2,0,100.0,0,0
VAN DAMME,Dieter,ZOT,10,13,9,2,2,0.846,0,0,0,,0,0
VAN DE POEL,Kevin,GRE,11,1,0,1,0,1.000,0,0,0,,0,0
VAN DE POEL,Rob,GRE,5,20,18,1,1,0.950,0,0,0,,0,0
VAN DEN BOGAERT,Vincent,ANT,5,2,1,0,1,0.500,0,0,0,,0,0
VAN DEN BOSCH,Nick,ANT,6,2,0,0,2,0.000,0,12,0,100.0,0,0
VAN DER AA,Marjolein,LEU,6,4,3,1,0,1.000,0,0,0,,0,0
VAN DER AUWERA,Seth,ZON,11,23,6,10,7,0.696,0,5,0,100.0,0,0
VAN DER LINDEN,Lukas,GRE,2,9,8,0,1,0.889,0,0,0,,0,0
VAN DER LINDEN,Simon,MSG,13,28,15,10,3,0.893,1,8,0,100.0,0,0
VAN DER SPIEGEL,Danté,GRE,2,1,0,0,1,0.000,0,0,0,,0,0
VAN HAVERE,Bart,WBA,10,5,3,0,2,0.600,0,0,0,,0,0
VAN HAVERE,Veerle,WBA,3,3,3,0,0,1.000,0,0,0,,0,0
VAN HEIRBEECK,Nathan,HEI,6,1,1,0,0,1.000,0,0,0,,0,0
VAN HOVE,Eléonore,BRU,8,12,5,3,4,0.667,0,4,0,100.0,0,0
VAN IMPE,Julien,BRI,1,1,0,0,1,0.000,0,0,0,,0,0
VAN MAELE,Jasper,WIE,4,9,4,3,2,0.778,0,0,0,,0,0
VAN MEERBEECK,Jordy,WBA,2,15,13,1,1,0.933,0,10,0,100.0,5,0
VAN STRIJDONCK,Kyen,ANT,8,9,5,4,0,1.000,0,9,1,90.0,0,0
VAN TIEGHEM,Henri,OOS,4,19,14,1,4,0.789,2,0,0,,0,0
VAN UFFELEN,Sam,GRE,2,3,2,1,0,1.000,0,0,0,,0,0
VAN VLIERBERGHE,Tom,WBA,4,5,1,2,2,0.600,0,0,0,,0,0
VAN WOENSEL,Bram,HEI,14,39,30,4,5,0.872,2,16,0,100.0,8,0
VANDAELE,Joeni,GRE,1,1,0,1,0,1.000,0,0,0,,0,0
VANDEN HOUTE,Joris,MER,4,3,1,1,1,0.667,0,23,0,100.0,0,0
VANDENDRIESSCHE,Nicolas,BRI,10,8,3,2,3,0.625,0,4,0,100.0,0,0
VANDENPUTTE,Kwinten,MER,13,7,6,0,1,0.857,0,8,0,100.0,0,0
VANDERLINDEN,Eddy,MSG,7,16,11,4,1,0.938,0,0,0,,0,0
VANDERSTAPPEN,Bertus,MER,14,76,64,6,6,0.921,1,59,0,100.0,18,0
VANDEUREN,Arthus,MSG,7,13,8,3,2,0.846,0,12,1,92.3,4,0
VANHOUTTE,Christof,WIE,2,1,1,0,0,1.000,0,0,0,,0,0
VANLAUWE,Clem,MER,2,1,1,0,0,1.000,0,0,0,,0,0
VANLAUWE,Cyriel,MER,4,14,10,2,2,0.857,0,7,1,87.5,3,0
VANLERBERGHE,Jan,WIE,1,1,0,0,1,0.000,0,0,0,,0,0
VANMASSENHOVE,Björn,MER,15,35,27,5,3,0.914,0,0,0,,0,0
VANSTEENSEL,Lennart,HEI,19,15,3,10,2,0.867,0,9,0,100.0,0,0
VANVUCHELEN,Tim,ZON,11,40,23,11,6,0.850,2,19,3,86.4,1,0
VERBEKE,Benjamin,NAM,9,61,51,7,3,0.951,0,25,5,83.3,14,0
VERBEKE,Benjamin,NAM,5,8,5,3,0,1.000,0,11,0,100.0,3,0
VERBEKEN,Nils,MER,8,1,0,1,0,1.000,0,3,0,100.0,0,0
VERBEYST,Eli,MER,7,2,2,0,0,1.000,0,0,0,,0,0
