Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
HERBECQ,Corentin,BIN,8,11,9,2,0,1.000,0,0,0,,0,0
HOEBREGS,Christian,LIE,2,2,1,0,1,0.500,0,0,0,,0,0
HORRY AMMOUR,Nael,MSG,10,26,12,10,4,0.846,0,3,0,100.0,1,0
HUBERT LOZA Y SEVILLA,Diego,SER,8,43,26,7,10,0.767,0,29,0,100.0,13,0
HUTSE,Ruben,ZOT,2,6,6,0,0,1.000,0,0,0,,0,0
IACONO,Pascal,SER,4,21,14,1,6,0.714,0,0,0,,0,0
JUDE,Samuel,BIN,4,12,6,3,3,0.750,0,0,0,,0,0
KENNIS,Kiran,MOR,1,1,1,0,0,1.000,0,0,0,,0,0
KEUNINGS,Kevin,SER,3,2,2,0,0,1.000,0,0,0,,0,0
KHOUCH,Medhi,LIE,3,2,1,1,0,1.000,0,0,0,,0,0
KIELEMOES,Bavo,ZOT,4,5,2,3,0,1.000,0,1,1,50.0,0,0
KOLB,Lior,MSG,4,4,1,3,0,1.000,0,1,0,100.0,0,0
KROTISIK,Erwan,SER,11,3,2,0,1,0.667,0,0,0,,0,0
KUS,Jonathan,LIE,11,10,8,1,1,0.900,0,0,0,,0,0
LAROY,Seraphin,AND,1,4,0,4,0,1.000,0,0,0,,0,0
LAURENT,David,BRI,11,29,15,7,7,0.759,2,0,0,,0,0
LEBRUN,Anthony,BIN,18,133,117,8,8,0.940,0,90,3,96.8,12,0
LECOCQ,Emma,LIE,11,8,8,0,0,1.000,0,0,0,,0,0
LEFEBVRE,Alexandre,SER,8,18,9,2,7,0.611,1,0,0,,0,0
LEMAN,Mathieu,TOU,9,5,1,1,3,0.400,0,28,0,100.0,0,0
LEONARD,Antoine,MSG,10,7,5,1,1,0.857,0,0,0,,0,0
LINI,Benjamin,BIN,7,3,0,1,2,0.333,0,0,0,,0,0
LISSENS,Ferre,ZOT,8,19,3,10,6,0.684,1,4,0,100.0,0,0
MALPOIX,Pascal,BRI,1,2,2,0,0,1.000,0,0,0,,0,0
MAREELS,Glenn,BOR,8,14,11,3,0,1.000,0,6,1,85.7,0,0
MAREELS,Gregg,BOR,4,4,0,4,0,1.000,0,0,0,,0,0
MARENGO ESCOBAR,Lorena,TOU,1,3,1,1,1,0.667,0,0,0,,0,0
MARION,Vincent,MSG,6,6,3,1,2,0.667,0,0,0,,0,0
MARZINO,Ethan,SER,13,57,40,9,8,0.860,1,38,1,97.4,11,0
MASTRONARDI,Aurélien,AND,10,14,8,0,6,0.571,0,3,0,100.0,0,0
MATHIEU,Damien,AND,3,3,2,1,0,1.000,0,0,0,,0,0
MEULENYZER,Hannes,ZOT,2,8,1,7,0,1.000,0,0,0,,0,0
MICCICHE,Raphaël,SER,4,7,6,1,0,1.000,0,1,0,100.0,0,0
MOONS,Ruben,BOR,3,1,0,0,1,0.000,0,0,0,,0,0
MOORS,Boudewijn,ZOT,5,10,4,1,5,0.500,0,0,0,,0,0
MULNARD,Hugo,TOU,7,6,5,1,0,1.000,0,0,0,,0,0
MULPAS,Loïc,MSG,10,17,2,8,7,0.588,0,0,0,,0,0
MURER,Sébastien,BIN,14,11,10,1,0,1.000,1,0,0,,0,0
NIAZI,Hsibullah,BOR,16,26,12,9,5,0.808,0,5,0,100.0,0,0
NILS,Alexis,SER,23,12,4,2,6,0.500,0,19,0,100.0,0,0
NOTTEBAERT,Kilian,LIE,26,21,11,6,4,0.810,0,38,0,100.0,0,0
NUNES MARQUES,Hugo,AND,1,3,2,1,0,1.000,0,0,0,,0,0
OESAU,Guillaume,BRI,6,19,14,0,5,0.737,0,23,0,100.0,1,0
OMLOOP,Jelle,BOR,10,9,3,5,1,0.889,0,0,0,,0,0
OVERMEIRE,Ewaud,WBA,2,2,1,0,1,0.500,0,0,0,,0,0
PICQUET,Corentin,MSG,5,36,32,1,3,0.917,0,0,0,,0,0
PINA,Michael,ZOT,4,6,4,1,1,0.833,0,0,0,,0,0
PLASSCHAERT,Briek,ZOT,1,4,1,2,1,0.750,0,0,0,,0,0
PLOMPEN,Xaime,MOR,6,34,33,0,1,0.971,0,0,0,,0,0
POUILLON,Maxence,AND,24,29,4,18,7,0.759,1,51,1,98.1,0,0
PYPAERT,Charles-Simon,TOU,5,9,7,0,2,0.778,0,0,0,,0,0
QUIVY,Maxime,BIN,5,6,2,2,2,0.667,0,0,0,,0,0
RASSCHAERT,Maarten,ZOT,1,1,0,1,0,1.000,0,0,0,,0,0
RAYMOND,Xavier,BRI,5,11,8,2,1,0.909,1,1,0,100.0,3,0
RITTWEGER,Jean-François,MSG,1,2,0,2,0,1.000,0,2,0,100.0,0,0
ROBERTS,Joshua,BRI,6,17,10,6,1,0.941,2,0,0,,0,0
ROELAND,Matthias,ZOT,1,3,3,0,0,1.000,0,1,0,100.0,1,0
ROMMENS,Liam,WBA,1,2,1,1,0,1.000,0,0,0,,0,0
RÉGNIEZ,Hugo,MSG,14,9,6,1,2,0.778,0,0,0,,0,0
SANTAMARIA,Andrea,SER,3,3,2,0,1,0.667,0,0,0,,0,0
SATENS,Matthew,BOR,9,18,6,6,6,0.667,0,0,0,,0,0
SAVE,Noé,LIE,9,14,5,6,3,0.786,1,10,0,100.0,0,0
SCAUFLAIR,Bastien,SER,4,4,1,1,2,0.500,0,0,0,,0,0
SCHAECK,Dempsey,MOR,6,23,19,2,2,0.913,0,17,0,100.0,10,0
SCHMITZ,Donatien,BRI,9,36,32,0,4,0.889,1,0,0,,0,0
SCHOENAERS,Brieuc,MSG,15,21,5,12,4,0.810,0,22,1,95.7,0,0
SCOTT,Adam,BIN,19,26,18,2,6,0.769,1,21,0,100.0,0,0
SEYNAEVE VROMAN,Oscar,MSG,16,124,92,25,7,0.944,0,82,10,89.1,19,0
SEYNAEVE-VROMAN,Emile,MSG,4,3,2,1,0,1.000,0,0,0,,0,0
SIRAUX,Guillaume,BIN,14,24,11,11,2,0.917,1,3,0,100.0,1,0
SIRGEDAS,Matas,BOR,4,9,2,6,1,0.889,0,0,0,,0,0
SLOWIK,Cloé,LIE,6,2,2,0,0,1.000,0,7,0,100.0,0,0
SMITS,Pieter,BOR,6,11,2,8,1,0.909,0,0,0,,0,0
SOLLAMI,Michele,BIN,8,24,14,6,4,0.833,1,0,0,,0,0
SPINNOY,Kevin,MOR,4,2,2,0,0,1.000,0,0,0,,0,0
SPITALI,Antonio,LIE,15,83,57,14,12,0.855,0,100,3,97.1,8,0
STOKART,Adrien,AND,4,6,2,4,0,1.000,0,2,0,100.0,0,0
TASIAUX,Benjamin,AND,4,12,10,1,1,0.917,0,3,0,100.0,6,0
THORON,Clément,SER,11,38,27,6,5,0.868,0,54,0,100.0,27,0
TOPALKA,Emre,SER,19,32,14,6,12,0.625,0,40,0,100.0,2,0
TRAN,David,BRI,3,4,2,1,1,0.750,2,8,0,100.0,0,0
TSIOBBEL,Sam,ZOT,10,11,4,4,3,0.727,0,14,0,100.0,0,0
VALARD,Henry,MSG,20,23,9,11,3,0.870,0,1,0,100.0,0,0
VAN ACKER,Tuur,ZOT,1,2,1,1,0,1.000,0,0,0,,0,0
VAN BADEN,Daryl,BOR,9,26,13,7,6,0.769,0,0,0,,0,0
VAN BRAEKEN,Christophe,BOR,9,13,1,10,2,0.846,0,14,0,100.0,0,0
VAN DE VOORDE,Bodhi,WBA,10,37,22,9,6,0.838,3,6,0,100.0,5,0
VAN DEN BOSCH,Dave,BOR,7,11,6,3,2,0.818,0,5,0,100.0,0,0
VAN DEN BOSSCHE,Leopold,BRI,1,5,5,0,0,1.000,0,1,0,100.0,0,0
VAN DER LINDEN,Simon,MSG,17,39,30,4,5,0.872,0,8,0,100.0,0,0
VAN DONICK,Glenn,BOR,1,5,5,0,0,1.000,0,0,0,,0,0
VAN GANSBERGHE,Berne,ZOT,5,24,20,1,3,0.875,0,12,1,92.3,8,0
VAN HOOVELS,Jordy,MOR,5,8,3,4,1,0.875,0,2,0,100.0,0,0
VAN HOVE,Dieter,WBA,12,25,15,8,2,0.920,3,1,0,100.0,0,0
VAN MOLLE,Lars,ZOT,6,24,12,11,1,0.958,1,18,0,100.0,4,0
VAN ONCKELEN,Yarl,WBA,8,68,56,9,3,0.956,0,9,4,69.2,6,0
VAN ONCKELEN,Yönus,WBA,15,13,4,8,1,0.923,0,5,0,100.0,0,0
VAN PEER,Matthias,BOR,5,6,2,3,1,0.833,0,0,0,,0,0
VANDENBERGHE,Téo,TOU,8,4,3,1,0,1.000,0,16,1,94.1,0,0
VANDENDRIESSCHE,Nicolas,BRI,2,7,1,4,2,0.714,0,0,0,,0,0
VANDERLINDEN,Eddy,MSG,1,1,1,0,0,1.000,0,0,0,,0,0
VANDERVELDEN,Viktor,BOR,1,5,0,4,1,0.800,0,0,0,,0,0
VANDEUREN,Arthus,MSG,5,6,5,1,0,1.000,0,0,0,,0,0
VANDEWEYER,Joachim Frederic,BOR,8,30,27,1,2,0.933,0,0,0,,0,0
VANDIONANT,Kristina,AND,3,4,0,1,3,0.250,0,0,0,,0,0
VANHOUTTE,Mathieu,TOU,3,4,1,2,1,0.750,0,0,0,,0,0
VANTRIMPONT,Nicolas,TOU,8,46,37,5,4,0.913,0,36,0,100.0,8,0
VERELST,Kevin,BOR,4,23,22,1,0,1.000,0,13,0,100.0,1,0
VERHOEVEN,Jaimie,BOR,9,62,53,6,3,0.952,0,33,1,97.1,3,0
VERVENNE,Lars,MOR,2,4,0,0,4,0.000,0,0,0,,0,0
VERVENNE,Rube,MOR,2,5,2,0,3,0.400,0,0,0,,0,0
VINKEN,Ciaran,MOR,5,6,1,4,1,0.833,0,1,0,100.0,0,0
VOLCKAERT,Marc,BRI,10,13,10,1,2,0.846,0,17,0,100.0,0,0
WAROUX,Xavier,MSG,7,22,16,5,1,0.955,0,0,0,,0,0
WAUTERS,Alexis,LIE,13,19,16,1,2,0.895,0,7,0,100.0,0,0
WAUTERS,Thomas,LIE,21,38,10,23,5,0.868,0,14,1,93.3,0,0
WIM,Brand,BOR,4,6,2,3,1,0.833,0,0,0,,0,0
ZIDOUNE,Karim,BRI,16,27,18,6,3,0.889,1,8,0,100.0,0,0
