Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
CEDEÑO DAUDINOT,Alain,BRI,13,5,4,0,1,0.800,0,0,0,,0,0
CHANG,Shu,BRU,13,21,8,9,4,0.810,0,5,0,100.0,0,0
CHASSEUR,Quentin,LIE,5,5,4,0,1,0.800,0,0,0,,0,0
CHATEL,Alexandre,MSG,9,12,8,3,1,0.917,0,0,0,,0,0
CHOU,Jun-Dao,HOB,3,3,2,0,1,0.667,1,0,0,,0,0
CHRISTIAENS,Lison,LIE,5,16,13,2,1,0.938,0,18,1,94.7,6,0
CIPRIETTI,Kenzo,BRU,12,14,13,1,0,1.000,0,0,0,,0,0
CLAES,Jef,ZOT,19,158,146,7,5,0.968,0,47,3,94.0,12,1
CLAES,Matthias,HOB,6,1,1,0,0,1.000,0,0,0,,0,0
CLESSE,Tashi-Phuntsok,MSG,4,13,12,1,0,1.000,0,0,0,,0,0
CLEYET,Florian,LIE,15,36,24,7,5,0.861,2,24,0,100.0,3,0
CLINCKART,Emeric,MSG,10,6,3,3,0,1.000,1,0,0,,0,0
CLUDTS,Quentin,BRI,4,3,2,1,0,1.000,0,0,0,,0,0
COLLAZOS MUNOZ,Nathéo,MSG,1,2,2,0,0,1.000,0,0,0,,0,0
COLLE,Florian,MSG,9,13,12,0,1,0.923,0,0,0,,0,0
CONICKX,Pieter,MER,8,11,2,6,3,0.727,0,1,0,100.0,0,0
COOREMANS,Cedric,WBA,11,18,15,3,0,1.000,0,0,1,0.0,0,0
COPPENS,Manu,ZOT,8,10,7,1,2,0.800,0,0,0,,0,0
COPPENS,Vitas,WBA,12,35,14,14,7,0.800,2,0,0,,0,0
CORTES ROJAS,Carlos Alberto,BRI,4,1,0,1,0,1.000,0,0,0,,0,0
CRAIG,Matthias,LIE,15,54,22,29,3,0.944,3,0,0,,0,0
DAOUDI,Loïc,GEN,5,64,59,3,2,0.969,0,13,0,100.0,1,0
DARDENNE,Hugo,LIE,5,19,16,1,2,0.895,0,0,0,,0,0
DASSY,Noah,MSG,7,30,19,11,0,1.000,1,3,4,42.9,2,0
DE BAETS,Matthias,BOR,6,9,5,4,0,1.000,0,4,0,100.0,0,0
DE BEULE,Lars,BRA,7,10,6,3,1,0.900,0,0,0,,0,0
DE BOEY,Robbe,BRA,2,4,1,3,0,1.000,0,0,0,,0,0
DE BRAEKELEER,Rune,BRA,7,4,2,2,0,1.000,0,0,0,,0,0
DE BUGGENOMS,Finn,BRU,7,5,3,2,0,1.000,0,0,0,,0,0
DE CLERCQ,Maurits,GEN,5,2,2,0,0,1.000,0,0,0,,0,0
DE CLOEDT,Jelle,BOR,2,3,2,1,0,1.000,0,2,0,100.0,0,0
DE GROOF,Frédérick,BRI,8,6,3,1,2,0.667,0,0,0,,0,0
DE LA ROSA,Andres,LIE,11,17,16,1,0,1.000,1,2,0,100.0,0,0
DE LAUW,Zino,MER,1,9,9,0,0,1.000,0,0,0,,0,0
DE MEESTER,Daan,WBA,15,21,5,14,2,0.905,0,0,0,,0,0
DE MEESTER,Maarten,WBA,11,36,28,5,3,0.917,1,25,0,100.0,6,0
DE MEYER,Sam,GEN,17,50,28,16,6,0.880,1,0,0,,0,0
DE PAUW,Tibe,MER,4,6,5,0,1,0.833,0,0,0,,0,0
DE ROO,Maxime,LIE,28,40,15,20,5,0.875,3,4,1,80.0,0,0
DE SMEDT,Daan,MER,8,10,1,6,3,0.700,1,0,0,,0,0
DE ZUTTER,Michiel,ZOT,9,50,48,0,2,0.960,5,0,0,,0,0
DE ZUTTER,Ruben,ZOT,13,20,3,12,5,0.750,2,1,1,50.0,0,0
DECRAENE,Miel,GEN,13,91,81,8,2,0.978,0,20,2,90.9,12,0
DECRAENE,Robin,ZOT,11,7,6,0,1,0.857,0,0,0,,0,0
DECUYPERE,Yentl,WIE,7,22,10,11,1,0.955,2,0,0,,0,0
DELETOMBE,Maxime,BRI,14,46,35,10,1,0.978,1,36,3,92.3,6,0
DENACHTERGAEL,Ryan,MSG,16,13,2,9,2,0.846,3,10,0,100.0,0,0
DIELEN,Lennert,BOR,13,57,49,1,7,0.877,0,3,0,100.0,2,0
DIELEN,Steve,BOR,1,1,0,1,0,1.000,0,0,0,,0,0
DOCKX,Sebastiaan,BRA,7,10,10,0,0,1.000,0,0,0,,0,0
DOM,Glenn,MER,14,32,9,21,2,0.938,2,5,1,83.3,0,0
DUFOUR,Rens,WIE,1,1,0,1,0,1.000,0,0,0,,0,0
DURIEUX,Bert,WIE,8,22,16,4,2,0.909,0,19,0,100.0,8,0
DURIEUX,Fré,WIE,6,43,40,2,1,0.977,1,0,0,,0,0
DURIEUX,Laurent,BRI,6,15,5,8,2,0.867,0,0,0,,0,0
EDERICH,Arthur,LIE,15,28,15,12,1,0.964,1,6,0,100.0,0,0
FATIHI,Ayoub,BOR,4,5,4,1,0,1.000,0,0,0,,0,0
FERNANDEZ CUBA,Adalberto,BRI,15,81,76,1,4,0.951,1,0,0,,0,0
FREITEZ,Jhoanderson,BRI,23,56,17,36,3,0.946,3,4,1,80.0,0,0
FRIJNS,Niels,MER,8,25,20,3,2,0.920,1,17,0,100.0,4,0
GALINDO JIMENEZ,Jaide David,BRU,10,22,11,11,0,1.000,0,0,0,,0,0
GARCIA PUPO,Oreste,BRI,14,43,15,24,4,0.907,1,0,0,,0,0
GENAO,Rigoberto,BRI,13,22,20,1,1,0.955,0,0,0,,0,0
GERVAIS,Charlie,MSG,1,2,2,0,0,1.000,0,1,0,100.0,2,0
GHYS,Frédéric,BRI,7,2,2,0,0,1.000,0,0,0,,0,0
GIHOUL,Nicolas,LIE,7,8,8,0,0,1.000,0,2,0,100.0,3,0
GILPIN,Zane Thomas,MER,1,3,3,0,0,1.000,0,3,0,100.0,0,0
GONTIER,Yannick,BOR,6,23,18,4,1,0.957,0,10,2,83.3,3,0
GOUDELOUF,Sébastien,BRI,4,3,2,0,1,0.667,0,0,0,,0,0
GROOTAERT,Paco,MSG,6,40,33,7,0,1.000,1,18,1,94.7,8,0
GUERRA ELIZONDO,César Emilio,BRI,8,17,7,3,7,0.588,1,1,0,100.0,0,0
GUERRA GUERRERO,César,BRI,2,1,0,1,0,1.000,0,0,0,,0,0
GUY,Romain,BRI,4,31,27,2,2,0.935,0,23,1,95.8,2,0
HALLAY,Thomas,BRU,3,3,2,1,0,1.000,0,0,0,,0,0
HAMELEERS,Illy,WBA,12,62,56,4,2,0.968,2,0,0,,0,0
HENROTTE,Guillaume,BRU,10,93,77,11,5,0.946,0,24,3,88.9,14,0
HERRERA,Chad,MSG,4,3,3,0,0,1.000,0,0,0,,0,0
HOFFAIT,Antoine,MSG,3,9,3,5,1,0.889,1,0,0,,0,0
HOFLACK,Bram,GEN,12,8,8,0,0,1.000,1,0,0,,0,0
HOFLACK,Tim,GEN,16,51,23,25,3,0.941,3,0,0,,0,0
HORRY AMMOUR,Nael,MSG,7,7,5,0,2,0.714,0,5,0,100.0,0,0
HUTSE,Ruben,ZOT,3,1,1,0,0,1.000,0,0,0,,0,0
HUTTENER,Quinten,MER,1,6,2,2,2,0.667,1,0,0,,0,0
IMBERT,Nils,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
IMPENS,Kai,WIE,6,18,5,11,2,0.889,0,0,0,,0,0
JACOBS,Senne,MER,2,6,5,0,1,0.833,0,0,0,,0,0
JANSSEN,Andy,HOB,9,3,3,0,0,1.000,0,0,0,,0,0
JOOS,Jorben,WBA,3,2,1,0,1,0.500,0,0,0,,0,0
KERREMANS,Gavin,BOR,6,11,7,3,1,0.909,0,0,0,,0,0
KIELEMOES,Bavo,ZOT,26,19,3,12,4,0.789,0,7,0,100.0,0,0
KOLB,Lior,MSG,3,4,4,0,0,1.000,0,0,0,,0,0
LAMBEAU,Jean-Marc,BRI,13,14,13,0,1,0.929,0,0,0,,0,0
LAMPAERT,Thomas,WIE,9,14,12,2,0,1.000,0,1,0,100.0,0,0
LAURENT,David,BRI,11,19,9,7,3,0.842,0,0,0,,0,0
LEBACKS,Sharlon,GEN,27,43,11,28,4,0.907,0,7,1,87.5,0,0
LEYS,Kevin,LIE,12,16,6,8,2,0.875,0,0,0,,0,0
LIMONTA PADILLA,Alejandro,BRI,16,13,6,6,1,0.923,1,14,0,100.0,0,0
LISSENS,Ferre,ZOT,12,20,11,6,3,0.850,1,0,0,,0,0
LISSENS,Jurre,ZOT,13,19,16,0,3,0.842,2,0,0,,0,0
LOOBUYCK,Victor,WIE,12,5,3,2,0,1.000,0,6,0,100.0,0,0
LORRENTOP,Jasper,HOB,1,1,1,0,0,1.000,0,0,0,,0,0
LORRENTOP,Lucas,HOB,19,44,29,9,6,0.864,2,20,1,95.2,5,1
LORRENTOP,Tom,HOB,3,2,1,1,0,1.000,1,0,0,,0,0
MAREELS,Glenn,BOR,3,3,2,1,0,1.000,0,0,0,,0,0
MARTINEZ ISHIHARA,Kentaro,MER,14,24,10,10,4,0.833,0,8,0,100.0,0,0
MAUËN,Olivier,MSG,13,54,27,25,2,0.963,6,0,0,,0,0
MEELBERGS,François,LIE,11,4,2,2,0,1.000,0,0,0,,0,0
MEERT,Aaron,MER,2,5,1,4,0,1.000,0,0,1,0.0,0,0
MEIR,Lou,BRA,9,31,12,17,2,0.935,1,0,0,,0,0
MESKENS,Cas,MER,5,19,11,6,2,0.895,0,11,0,100.0,3,0
MEULENYZER,Hannes,ZOT,13,22,7,14,1,0.955,0,0,0,,0,0
MEURIS,Robin,GEN,27,51,34,14,3,0.941,1,12,0,100.0,2,0
MIZUGUCHI,Kohsei,BRU,4,7,2,2,3,0.571,0,0,0,,0,0
MOERMAN,Thomas,ZOT,7,14,12,1,1,0.929,1,0,0,,0,0
MOONS,Maarten,MER,2,1,1,0,0,1.000,0,0,0,,0,0
MORGAN,John Paul,BOR,2,3,2,1,0,1.000,0,1,0,100.0,0,0
MULDERS,Matthias,BRA,8,35,29,1,5,0.857,1,2,0,100.0,0,0
MULPAS,Loïc,MSG,9,6,5,1,0,1.000,0,1,0,100.0,0,0
MUMENTHALER,Frédéric,BRI,11,1,1,0,0,1.000,0,12,0,100.0,0,0
MUYLDERMANS,Julien,MSG,5,36,27,8,1,0.972,1,8,3,72.7,3,0
NAMMOKU,Yoshitaka,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
NIAZI,Hsibullah,BOR,15,45,38,5,2,0.956,2,22,2,91.7,5,0
NIELSEN,David,BRU,7,46,42,2,2,0.957,0,0,0,,0,0
NOBLET,Clément,MSG,1,12,11,1,0,1.000,0,2,0,100.0,1,0
OBERTO SILVA,Tomasz,MSG,2,1,1,0,0,1.000,0,0,0,,0,0
OESAU,Guillaume,BRI,12,23,15,4,4,0.826,1,23,2,92.0,9,1
OGIKUBO,Toshinori,BRU,3,1,1,0,0,1.000,0,2,0,100.0,0,0
OKABE,Mitsuki,BRU,3,5,2,3,0,1.000,0,0,0,,0,0
OMLOOP,Jelle,BOR,1,4,3,1,0,1.000,0,5,1,83.3,3,0
OTTO,Bryan,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
OVERMEIRE,Ewaud,WBA,1,1,1,0,0,1.000,0,0,0,,0,0
OVERMEIRE,Merijn,WBA,2,1,1,0,0,1.000,0,0,0,,0,0
PACHECO ALVAREZ,Giënco,BOR,15,5,1,3,1,0.800,0,6,1,85.7,0,0
PACHECO ESPILDORA,Danilo,MER,5,14,8,5,1,0.929,1,4,0,100.0,2,0
PAELINCK,Ugo,MSG,2,5,3,1,1,0.800,0,0,0,,0,0
PARENT,Quentin,LIE,14,84,79,3,2,0.976,6,0,0,,0,0
PAULO,Juendjelo,GEN,6,7,5,2,0,1.000,0,0,0,,0,0
PAULO,Juendjelo Matthew Gabriël,GEN,9,8,5,3,0,1.000,0,4,0,100.0,0,0
PEREZ CABARALLO,Arturo,BRI,20,17,10,4,3,0.824,0,0,0,,0,0
PEÑA GONZALEZ,Francisco,BRI,8,63,53,6,4,0.937,2,8,4,66.7,4,1
PIANCATELLI,Benoit,LIE,12,51,27,23,1,0.980,3,0,0,,0,0
PIRET,Christophe,BRI,9,15,14,1,0,1.000,0,0,0,,0,0
PISVIN,Nicolas,BRU,13,35,32,1,2,0.943,1,4,0,100.0,0,0
PLASSCHAERT,Briek,ZOT,20,56,17,33,6,0.893,3,0,0,,0,0
PLASSCHAERT,Tuur,ZOT,1,2,2,0,0,1.000,0,0,0,,0,0
PLETINCKX,Luka,GEN,5,11,9,1,1,0.909,0,5,0,100.0,5,0
POLFLIET,Xian,WBA,10,6,1,4,1,0.833,0,1,0,100.0,0,0
PÉREZ,Miguel,BRI,15,16,12,3,1,0.938,0,8,0,100.0,0,0
RADOUX,Christophe,LIE,4,6,6,0,0,1.000,0,0,0,,0,0
RASSCHAERT,Maarten,ZOT,14,18,10,7,1,0.944,3,0,0,,0,0
RAYMOND,Xavier,BRI,2,1,0,0,1,0.000,0,0,0,,0,0
REDIERS,Milan,BRA,2,4,2,2,0,1.000,0,0,0,,0,0
REYNS,Christof,WBA,1,1,1,0,0,1.000,0,0,0,,0,0
RIVERA HEGEL,Luis Diego,BRI,7,22,14,7,1,0.955,1,0,0,,0,0
ROBERTS,Joshua,BRI,2,2,2,0,0,1.000,0,2,0,100.0,4,0
ROEF,Axl,HOB,8,5,3,0,2,0.600,0,0,0,,0,0
ROEF,Axl,HOB,5,14,5,5,4,0.714,0,0,0,,0,0
ROEF,Yasper,HOB,9,24,14,5,5,0.792,1,4,0,100.0,2,0
RONDON RODRIGUEZ,Brayant Samie,BRI,2,1,1,0,0,1.000,0,0,0,,0,0
ROTTHIER,Yens,WBA,4,12,12,0,0,1.000,0,0,0,,0,0
RUELLE,Andy,BRA,10,16,9,7,0,1.000,0,1,0,100.0,0,0
RUELLE,Daan,BRA,12,24,6,17,1,0.958,1,1,0,100.0,0,0
SADZO,Tomas,HOB,9,10,2,5,3,0.700,0,1,0,100.0,0,0
SAERENS,Bart,MER,4,38,37,0,1,0.974,2,0,0,,0,0
SAKAI,Yosuke,BRI,16,38,34,1,3,0.921,0,11,0,100.0,8,0
SCHATS,Lennert,WBA,7,24,6,13,5,0.792,2,0,0,,0,0
SCHMITZ,Donatien,BRI,7,9,8,1,0,1.000,0,3,0,100.0,0,0
SCHOENAERS,Brieuc,MSG,9,22,7,8,7,0.682,0,0,0,,0,0
SCHOONHEYDT,Stefan,BOR,4,15,14,1,0,1.000,0,0,0,,0,0
SECEMBER,Tom,WIE,6,35,32,3,0,1.000,0,35,1,97.2,3,0
SELLICAERTS,Jarno,HOB,1,17,15,2,0,1.000,0,10,1,90.9,2,0
SELLICAERTS,Yorrid,HOB,12,11,10,1,0,1.000,0,0,0,,0,0
SEWERIN,Tim,HOB,13,38,35,0,3,0.921,2,1,0,100.0,0,0
SEYNAEVE VROMAN,Oscar,MSG,8,33,29,1,3,0.909,2,14,1,93.3,2,0
SLUYS,Aaron,BRU,16,31,7,20,4,0.871,0,2,1,66.7,0,0
SMETZ,Tristan,MSG,11,10,4,4,2,0.800,0,2,0,100.0,0,0
SPITALI,Antonio,LIE,4,5,4,0,1,0.800,0,0,0,,0,0
SPURGEON MIZUNOYA,Joe,BRU,22,30,9,20,1,0.967,0,11,0,100.0,0,0
THEUS,Carlos Miguel,GEN,9,4,4,0,0,1.000,0,0,0,,0,0
THORNE,Jayde,BRI,12,24,14,7,3,0.875,1,3,1,75.0,0,0
TILIAKOS,Vegas,HOB,1,13,9,3,1,0.923,0,2,2,50.0,1,0
TSIOBBEL,Sam,ZOT,16,6,3,3,0,1.000,0,7,0,100.0,0,0
URBAEZ FELIZ,Joni Antonio,BRI,16,62,48,12,2,0.968,0,14,0,100.0,2,0
URQUIAGA RODRIGUEZ,Carlos Enrique,BRI,1,6,5,0,1,0.833,0,0,0,,0,0
VALARD,Henry,MSG,15,34,7,22,5,0.853,3,1,0,100.0,0,0
VAN AARSEN,Kristof,BOR,1,7,7,0,0,1.000,1,0,0,,0,0
VAN ACKER,Daan,ZOT,11,8,6,0,2,0.750,0,0,0,,0,0
VAN ACKER,Tuur,ZOT,8,7,4,2,1,0.857,1,1,0,100.0,0,0
VAN AGTMAEL,Noah,MER,2,2,1,1,0,1.000,0,0,0,,0,0
VAN AUTREVE,Sam,GEN,3,8,6,1,1,0.875,0,0,0,,0,0
VAN CANNEYT,Tijs,WIE,7,18,17,1,0,1.000,1,0,0,,0,0
VAN DAELE,Emiel,ZOT,9,14,13,1,0,1.000,0,0,0,,0,0
VAN DAMME,Jeffrey,WIE,8,4,3,1,0,1.000,0,1,0,100.0,0,0
VAN DE MERLEN,Mateo,BRA,4,1,1,0,0,1.000,0,0,0,,0,0
VAN DE PUTTE,Brent,BRA,5,13,7,3,3,0.769,1,2,0,100.0,2,0
VAN DE VOORDE,Bodhi,WBA,15,46,20,21,5,0.891,0,2,0,100.0,1,0
VAN DEN BRANDE,Yann,BOR,2,4,3,1,0,1.000,0,0,0,,0,0
VAN DER LINDEN,Simon,MSG,9,40,37,2,1,0.975,4,1,0,100.0,0,0
VAN DEYNSE,Mathis,GEN,7,3,1,1,1,0.667,0,0,0,,0,0
VAN DROOGENBROECK,Owen,MER,7,22,8,13,1,0.955,1,1,0,100.0,0,0
VAN GANSBERGHE,Flor,ZOT,23,17,5,9,3,0.824,0,1,0,100.0,0,0
VAN HOVE,Dieter,WBA,13,13,7,5,1,0.923,0,0,0,,0,0
VAN LANDUYT,Ruben,HOB,15,24,14,10,0,1.000,1,2,0,100.0,0,0
VAN MAELE,Jasper,WIE,1,1,0,1,0,1.000,0,0,0,,0,0
VAN MOLLE,Lars,ZOT,10,12,7,2,3,0.750,0,2,1,66.7,6,0
VAN ONCKELEN,Yarl,WBA,9,55,44,7,4,0.927,0,35,4,89.7,7,0
VAN ONCKELEN,Yönus,WBA,5,2,0,2,0,1.000,0,0,0,,0,0
VAN ROYEN,Arne,WBA,4,12,8,3,1,0.917,0,0,0,,0,0
VAN STRIJDONCK,Kyen,BRA,13,29,26,3,0,1.000,1,5,0,100.0,0,0
VAN WIJMEERSCH,Bjarne,ZOT,19,43,41,2,0,1.000,0,0,0,,0,0
VANDEN HOUTE,Joris,MER,2,14,12,0,2,0.857,0,0,0,,0,0
VANDENPUTTE,Kwinten,MER,4,4,4,0,0,1.000,0,0,0,,0,0
VANDERSTAPPEN,Bertus,MER,9,29,20,2,7,0.759,0,32,0,100.0,11,0
VANDERVELDEN,Cazimir,GEN,12,55,55,0,0,1.000,2,1,0,100.0,0,0
VANDEWEYER,Joachim Frederic,BOR,1,1,1,0,0,1.000,0,0,0,,0,0
VANLAUWE,Cyriel,MER,4,7,3,3,1,0.857,0,1,0,100.0,0,0
VANLERBERGHE,Jan,WIE,7,16,8,6,2,0.875,0,1,0,100.0,0,0
VANMASSENHOVE,Björn,MER,2,10,6,4,0,1.000,0,0,0,,0,0
VANSTEENSEL,Lennart,BOR,20,24,13,7,4,0.833,2,0,0,,0,0
VERAS LUCIANO,Luis Manuel,BRI,18,71,41,26,4,0.944,4,7,0,100.0,0,0
VERBEKEN,Lars,MER,10,33,13,16,4,0.879,0,0,0,,0,0
VERBEKEN,Nils,MER,11,27,23,3,1,0.963,0,15,1,93.8,7,0
VERBINNEN,Chayton,BOR,14,85,73,10,2,0.976,0,38,2,95.0,7,0
VERELST,Wesley,BOR,13,15,5,8,2,0.867,0,5,0,100.0,0,0
VERHAERT,Josse,BRA,10,49,43,6,0,1.000,1,19,1,95.0,2,0
VERHAERT,Tonny,BRA,2,2,2,0,0,1.000,0,0,0,,0,0
VERHOEVEN,Jaimie,BOR,3,14,10,4,0,1.000,1,0,0,,0,0
VERLINDEN,Philippe,MER,2,7,6,0,1,0.857,1,0,0,,0,0
VERMEULEN,Danté,BOR,15,31,7,20,4,0.871,1,1,0,100.0,0,0
VIZEE,Robin,MER,10,10,2,5,3,0.700,1,1,0,100.0,0,0
VLIEGEN,Mats,LIE,4,5,2,1,2,0.600,0,0,0,,0,0
VOET,Cédric,BRU,2,2,2,0,0,1.000,0,0,0,,0,0
VOORTS,Seppe,BRA,9,10,8,1,1,0.900,0,0,0,,0,0
VRIJDERS,Ewout,MER,3,19,16,3,0,1.000,1,8,0,100.0,5,0
WAEYE,Mathias,WIE,9,7,5,1,1,0.857,0,6,0,100.0,0,0
WAUTERS,Alexis,LIE,3,2,2,0,0,1.000,0,0,0,,0,0
WAUTERS,Thomas,LIE,4,2,1,1,0,1.000,0,0,0,,0,0
WEYERS,Lucas,BRU,7,33,30,3,0,1.000,0,0,0,,0,0
WEYN,Axl,BRA,9,45,28,11,6,0.867,0,23,0,100.0,0,1
WOLLAERT,Björn,GEN,6,2,2,0,0,1.000,0,0,0,,0,0
YONCHEV,Martin,MSG,16,29,24,3,2,0.931,1,5,0,100.0,0,0
ZIDOUNE,Karim,BRI,18,13,9,3,1,0.923,0,2,0,100.0,0,0
ZOGNING FEUJIO,Allesandro Manuel,HOB,7,15,5,8,2,0.867,0,0,0,,0,0
