Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
ARCILA GONZALEZ,Anthony Jose,PAD,3,1,2.45,4,4,0,0,0,25.2,30,10,7,7,9,4,0,1,103,0.291,0,1,0,1,0,30,31
ARIANI,Jordan,PAU,0,2,10.80,7,0,1,0,0,10.0,21,19,12,18,9,3,0,0,48,0.438,6,0,0,0,0,9,7
ARTITZU,Marco,GRO,1,1,8.31,14,0,3,0,0,30.1,46,30,28,10,34,7,0,1,131,0.351,7,2,0,4,1,29,25
BAEZ AYBAR,Fernando,RSM,1,0,1.64,12,0,3,0,0,22.0,8,4,4,13,38,0,0,1,74,0.108,2,4,0,1,0,13,15
BALDASSARRI,Filippo,RIM,0,0,7.11,3,0,0,0,0,6.1,8,5,5,3,12,1,0,1,27,0.296,1,1,0,0,0,3,4
BARRETO GRAVE DE PERALTA,Remberto,GRO,1,4,4.89,14,6,3,0,0,42.1,39,25,23,27,34,6,1,3,151,0.258,11,3,0,4,2,38,44
BASSANI,Alex,BOL,5,0,2.55,13,0,7,0,0,35.1,35,13,10,13,35,6,2,0,138,0.254,2,2,0,0,0,31,35
BASSI,Marco,CRO,1,2,3.86,8,0,1,0,0,14.0,19,11,6,10,9,3,1,0,62,0.306,1,0,1,2,1,11,21
BAZZARINI,Simone,RON,0,1,5.73,13,0,3,0,0,22.0,18,19,14,21,22,3,0,0,77,0.234,5,4,0,2,3,24,18
BELLUCCI,Attilio,NET,2,0,3.52,11,1,1,0,0,23.0,21,17,9,10,22,3,2,0,86,0.244,4,4,0,1,1,23,19
BENELLI,Omar,BBC,0,2,7.53,11,1,0,0,0,14.1,20,15,12,12,9,6,0,1,62,0.323,4,3,0,2,0,20,14
BENETTON,Federico,PAD,1,2,6.53,14,1,4,0,0,30.1,40,37,22,22,24,7,4,1,131,0.305,10,4,3,2,0,28,35
BENETTON,Riccardo,PAD,0,0,0.00,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0,2,0.000,0,0,0,0,0,2,0
BERNARDIS,Mattia,NET,1,0,5.02,7,0,1,0,0,14.1,15,8,8,9,22,3,0,0,55,0.273,2,2,0,0,1,10,9
BERTOLDI,Davide,RON,1,5,4.43,12,8,0,0,0,42.2,46,25,21,19,34,6,3,1,168,0.274,2,1,0,2,3,45,46
BERTOLINI,Romano,COL,0,0,4.02,10,0,0,0,0,15.2,17,10,7,10,16,5,0,0,63,0.270,5,2,0,1,0,14,14
BIGLIARDI,Riccardo,CRO,1,2,6.30,12,7,0,0,0,40.0,43,31,28,42,31,9,2,0,151,0.285,1,1,1,4,1,42,38
BISCONTRI,Niccolò Maria,BBC,0,0,0.00,1,0,0,0,0,2.0,2,0,0,1,1,0,0,0,8,0.250,0,1,0,0,0,1,4
BOCCHI,Matteo,PAR,8,3,2.17,14,13,0,4,2,66.1,44,18,16,17,62,8,1,5,237,0.186,1,6,0,2,1,81,52
BOLLA,Diego,SET,0,3,15.99,9,3,0,0,0,25.1,55,53,45,28,19,9,3,1,128,0.430,6,2,2,4,0,23,31
BONVINI,Francesco Maria,CRO,1,0,1.93,10,2,3,1,0,32.2,27,10,7,13,49,5,2,1,121,0.223,4,3,0,0,0,21,20
BORELLA,Jacopo,CRO,0,1,8.25,8,2,0,0,0,12.0,14,13,11,13,10,3,0,0,49,0.286,4,2,2,0,0,14,9
BORTOLAMAI,Giovanni,SEN,2,5,4.21,14,10,1,0,0,57.2,59,38,27,24,78,12,6,1,236,0.250,7,9,0,3,3,61,30
BROLO GOUVEA,Murilo,BOL,0,1,7.20,2,1,0,0,0,5.0,5,4,4,2,5,0,1,1,18,0.278,0,1,0,0,1,6,3
BURANI,Niccolò,POV,1,0,7.65,9,2,0,0,0,20.0,24,24,17,23,22,0,2,1,81,0.296,9,2,0,1,1,22,12
BYRNE,Ryan Olivier,ROV,0,0,3.38,1,0,0,0,0,2.2,3,2,1,3,2,0,1,0,10,0.300,0,0,0,1,1,3,3
CALASSO,Simone,SEN,0,0,0.00,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0.000,0,0,0,0,0,0,1
CALCAGNI,Elia,MAC,0,0,0.00,1,0,0,0,0,2.0,0,0,0,2,1,0,0,0,5,0.000,0,0,0,0,0,1,3
CALCAGNI,Mattia,MAC,0,0,6.00,2,0,0,0,0,3.0,4,2,2,0,1,1,0,1,11,0.364,1,1,0,0,0,2,4
CALERO GAMEZ,Angel Gustavo,MOD,3,2,1.34,10,7,0,0,0,47.0,35,10,7,7,64,8,2,0,173,0.202,2,3,1,0,3,32,43
CALVO,Federico,SET,0,5,7.20,7,6,0,0,0,35.0,54,36,28,11,23,10,3,1,149,0.362,3,6,0,6,0,31,42
CALVO,Giorgio,SET,0,0,0.00,1,0,0,0,0,0.2,0,0,0,0,1,0,0,0,2,0.000,0,0,0,0,0,1,0
CAMBARAU,Simone,CAG,0,0,121.50,1,0,0,0,0,0.2,7,9,9,3,0,1,1,0,9,0.778,0,0,0,0,0,1,1
CAMPANELLA,Lorenzo,MOD,3,2,4.64,13,4,1,0,0,33.0,35,24,17,21,21,10,2,0,122,0.287,5,5,1,5,2,36,35
CAMPOS CARRAZANA,Abel Josè,GOD,8,1,1.41,13,12,0,0,0,83.0,65,20,13,16,110,5,2,1,309,0.210,4,2,2,0,5,82,46
CAPELLANO,Luca,POV,2,6,4.12,13,10,0,0,0,63.1,62,36,29,31,73,8,1,2,254,0.244,9,7,1,2,2,45,72
CARBO CAMPOALEGRE,Jonathan,BBC,1,1,5.40,2,2,0,0,0,8.1,13,6,5,4,11,1,1,0,37,0.351,0,0,0,0,0,6,7
CARNEVALE,Simone,OLT,3,4,5.40,14,14,0,0,0,66.2,62,52,40,38,64,11,2,0,252,0.246,10,16,2,4,2,60,67
CARRILLO SUAREZ,ERIEL,CRO,10,3,2.44,14,13,0,6,1,103.1,78,31,28,26,135,13,3,2,380,0.205,12,7,0,1,2,89,74
CASANOVA CALLABA,Erly,PAR,7,4,2.08,13,13,0,3,1,73.2,64,21,17,27,81,9,1,1,272,0.235,1,3,0,0,5,95,34
CATELLANI,Sebastiano,OLT,0,0,0.00,1,0,0,0,0,3.0,3,1,0,2,3,0,0,0,11,0.273,0,1,0,0,1,3,2
CECCAROLI,Riccardo,OLT,1,3,7.45,11,0,1,0,0,19.1,23,17,16,14,20,4,0,1,82,0.280,2,0,0,0,0,18,19
CENSI,Stefano,POV,0,2,6.43,6,0,2,0,0,7.0,7,5,5,5,7,1,0,0,28,0.250,3,1,0,0,0,7,6
CENTENO GUITERREZ,Henry Jesus Ysaih,RSM,2,0,0.96,2,2,0,0,0,9.1,6,2,1,6,13,0,0,1,34,0.176,1,2,0,0,0,8,6
CEPPARI,Leonardo,PAU,0,0,22.50,2,0,0,0,0,2.0,3,5,5,8,1,0,0,0,7,0.429,1,0,0,1,0,2,2
CEPPARULO,Nicola,POV,1,1,2.57,5,0,0,0,0,7.0,11,7,2,3,3,1,0,0,31,0.355,2,0,0,0,0,3,13
CIANTELLI,Morgan,PAU,0,0,9.00,4,0,0,0,0,4.0,5,10,4,5,2,1,0,1,18,0.278,1,4,0,0,0,2,7
CIARLA,Alessandro,NET,3,1,1.16,10,7,2,1,1,38.2,20,5,5,21,65,0,0,0,135,0.148,7,2,0,0,1,34,14
CIRILLO,Riccardo,SET,0,0,5.40,1,0,0,0,0,3.1,5,3,2,3,1,0,0,0,14,0.357,0,0,1,0,0,1,7
CIVIT SAN MARTIN,Marc,BOL,2,4,2.36,13,9,1,0,0,42.0,29,15,11,16,40,3,1,2,152,0.191,0,6,0,3,1,52,31
COFFRINI,Luca,COL,0,0,0.00,1,0,0,0,0,0.0,2,4,4,1,0,0,0,1,2,1.000,0,1,0,0,0,0,0
CONSIGLIO,Viktor,CRO,0,0,9.00,1,0,0,0,0,1.0,1,1,1,3,0,0,0,0,4,0.250,1,0,0,0,0,1,2
CONTU,Michele,CAG,0,0,0.00,4,0,0,0,0,5.1,2,0,0,2,5,0,0,0,18,0.111,1,3,0,0,0,5,6
CORRADIN,Michael,ATL,0,0,7.71,3,0,0,0,0,4.2,7,5,4,4,5,0,0,0,20,0.350,0,1,0,0,0,5,2
CORREA ROMERO,MANAURYS,MAC,3,7,7.17,12,11,0,2,0,54.0,78,45,43,24,31,16,0,2,227,0.344,0,4,0,2,2,87,33
CORTESI,Yuri,RIM,0,0,0.00,1,0,0,0,0,1.0,1,0,0,1,1,0,0,0,4,0.250,0,0,0,0,0,1,1
CREPALDI,Enrico,ROV,5,1,5.55,14,11,0,0,0,47.0,52,35,29,17,22,5,5,1,178,0.292,1,6,0,6,2,47,57
CREPALDI,Filippo,BOL,6,0,2.55,12,12,0,0,0,49.1,44,17,14,15,43,11,0,2,188,0.234,1,2,0,1,2,45,55
CRUZ MONTERO,Rhiner Augusto,MAC,0,0,6.00,4,0,2,0,0,3.0,3,2,2,4,5,0,0,0,13,0.231,1,1,0,0,0,3,2
CUESTA LINDSAY,José Pablo,CAG,3,0,1.67,8,0,2,0,0,27.0,20,6,5,6,35,4,1,0,96,0.208,1,2,0,0,2,29,14
CUETO PEREZ,Randy,MIL,5,0,0.71,10,10,0,0,0,63.1,44,12,5,13,61,1,2,0,228,0.193,6,2,0,0,2,73,47
CUGIA,Marco,CAN,0,0,0.00,1,0,0,0,0,1.0,1,0,0,2,0,0,0,0,4,0.250,0,0,0,0,0,0,3
CUOMO,Joseph Anthony,MAC,2,2,4.76,10,1,3,0,0,17.0,17,12,9,6,14,2,1,2,66,0.258,3,1,0,0,1,21,15
D'AMICO ALVAREZ,Eliezer Orlando,CAN,3,2,2.95,11,0,1,0,0,21.1,19,12,7,11,23,6,1,0,75,0.253,3,2,0,1,4,23,10
D'AMICO,Leonardo Saulle,CAN,0,0,18.00,1,0,0,0,0,1.0,2,2,2,2,1,2,0,0,5,0.400,1,0,0,0,0,1,1
D'AMICO,Yovany Eliezer,CAN,3,6,12.68,14,6,1,0,0,38.1,68,62,54,41,28,13,4,2,174,0.391,5,6,2,5,2,38,44
DALL'AGNESE,Gabriel,MIL,2,5,4.91,14,4,3,0,0,51.1,57,32,28,17,31,11,1,1,207,0.275,4,7,0,0,3,66,52
DALL'OLIO,Francesco,MOD,1,2,5.74,12,4,2,0,0,26.2,34,19,17,18,15,4,1,1,110,0.309,7,4,1,1,3,33,29
DALLA SILVESTRA,Matteo,RON,5,2,1.42,12,4,1,1,1,44.1,34,14,7,29,62,2,0,0,160,0.213,4,4,0,1,4,28,36
DALLATURCA,Lorenzo,COL,0,0,0.00,3,0,0,0,0,3.0,3,0,0,1,4,0,0,0,12,0.250,0,0,0,0,0,3,1
DANDO,Niccolò Christopher,VER,1,2,6.75,8,0,1,0,0,14.2,14,16,11,21,12,2,1,0,49,0.286,9,1,0,4,2,11,17
DE BLASI,Tommaso,TOR,0,1,6.75,3,0,0,0,0,2.2,3,2,2,2,4,1,0,0,12,0.250,0,0,0,0,0,1,4
DE LEON RAMIREZ,Anderson Alberto,RSM,5,0,4.37,10,9,0,0,0,45.1,47,24,22,23,44,7,0,1,168,0.280,2,5,0,4,4,41,40
DEBERNARDI,Luca,TOR,2,0,7.59,15,0,0,0,0,21.1,29,24,18,8,8,2,2,1,92,0.315,0,7,0,1,0,22,33
DEGL'INNOCENTI,Giacomo,FIO,1,4,5.06,13,6,0,0,0,37.1,42,28,21,24,26,6,0,3,148,0.284,4,4,0,0,2,34,43
DEL BIANCO,Daniele,RIM,1,0,1.00,3,0,0,0,0,9.0,8,1,1,4,5,0,0,0,31,0.258,0,0,0,1,0,12,7
DELGADO CASTANEDA,Livan Francisco,CAG,2,3,12.09,10,7,0,0,0,32.0,35,46,43,40,33,4,1,0,123,0.285,10,14,1,4,0,18,38
DI MEO,Lorenzo,SEN,0,0,0.00,1,0,0,0,0,0.0,0,4,4,3,0,0,0,0,0,0.000,2,1,0,0,0,0,0
DI MONTE,Daniele,RON,0,1,8.44,6,0,0,0,0,5.1,5,7,5,9,6,1,0,0,21,0.238,8,3,0,0,0,5,4
DI RAFFAELE,Luca,RSM,2,2,3.93,13,2,2,0,0,36.2,33,18,16,20,29,8,1,2,146,0.226,5,0,0,0,1,34,44
DIAZ LEZAMA,Jose Alexander,PAR,1,0,1.04,2,2,0,0,0,8.2,9,5,1,3,11,2,0,0,35,0.257,0,0,0,0,1,8,6
DINI,Davide,NET,0,0,4.70,6,0,0,0,0,7.2,5,4,4,4,8,1,0,0,28,0.179,1,0,0,0,0,4,11
DOBA,Ion,MAC,0,2,8.84,13,1,1,0,0,18.1,16,20,18,27,14,3,0,1,62,0.258,3,3,0,1,2,13,22
ERRICO,Mirko,ATL,0,0,9.53,4,0,0,0,0,5.2,14,9,6,3,3,5,0,0,30,0.467,2,1,0,1,0,4,9
FABIANI,Diego,COL,10,1,2.00,14,13,0,1,1,76.1,63,23,17,31,92,13,2,2,274,0.230,3,5,0,1,2,73,47
FAINI,Federico,REG,1,1,5.84,7,0,0,0,0,12.1,14,9,8,2,9,2,0,1,52,0.269,4,3,0,0,0,11,15
FARINA,Giovanni,PAD,0,0,21.21,4,0,0,0,0,4.2,12,11,11,11,3,2,0,0,24,0.500,3,0,0,0,0,6,3
FIGUEREDO CRUZ,Raymond,PAR,7,2,2.38,15,10,2,0,0,56.2,40,16,15,30,43,12,0,1,200,0.200,9,6,1,0,4,53,66
FIORAVANTI,Saverio,FIO,0,0,6.89,11,0,0,0,0,15.2,20,16,12,14,7,3,1,0,62,0.323,2,0,2,0,1,16,19
FOCCHI,Riccardo,GOD,0,3,5.13,13,4,1,0,0,33.1,32,21,19,35,45,3,1,1,126,0.254,5,4,0,0,0,18,30
FORTE,Lorenzo,SET,0,0,54.00,1,0,0,0,0,0.1,1,2,2,2,0,0,1,0,2,0.500,0,0,0,0,0,0,1
FRACCHIOLLA RIOS,Gianny Tomasso,CAG,3,4,4.43,14,5,1,0,0,63.0,67,42,31,35,68,10,4,0,242,0.277,6,2,1,3,4,49,62
FRANCESCHINI,Luca,TOR,1,1,6.69,12,1,0,0,0,35.0,45,30,26,24,21,5,4,2,138,0.326,5,8,0,3,4,45,30
FRANCINI,Daniel,FIO,2,0,2.65,11,0,1,0,0,17.0,11,7,5,11,17,2,0,0,60,0.183,2,5,1,0,1,23,9
FREDDI,Luca,GOD,0,2,5.28,12,0,0,0,0,29.0,37,24,17,21,30,6,2,0,119,0.311,6,6,5,1,2,19,31
FRIGATO,Giorgio,ROV,2,0,1.59,5,0,0,0,0,5.2,2,2,1,5,7,0,0,0,18,0.111,1,0,0,1,0,5,4
GALEOTTI,Matteo,GOD,3,5,2.72,11,10,0,0,0,56.1,54,26,17,26,49,6,0,1,211,0.256,2,6,0,0,2,71,29
GALLI,Samuele,GOD,0,0,2.45,4,0,0,0,0,3.2,4,3,1,1,2,0,0,0,15,0.267,0,1,0,0,0,2,6
GALLO,Francesco,LIN,1,3,4.50,11,0,1,0,0,34.0,37,35,17,31,38,5,1,0,134,0.276,5,5,1,3,4,32,26
GARAVITO MIGUEL,Ernesto Manuel,COD,3,2,4.54,13,0,6,0,0,35.2,27,21,18,22,61,6,0,1,129,0.209,3,1,0,3,1,16,28
GARBELLA,Giovanni Vito Sathya,BBC,0,0,0.00,1,0,0,0,0,0.0,2,0,0,0,0,0,0,0,2,1.000,0,0,0,0,0,0,0
GARBELLA,Nicola Luciano Sathya,BBC,2,1,4.15,4,4,0,1,0,21.2,26,11,10,7,13,4,1,2,83,0.313,0,1,0,1,0,17,28
GARCIA DEL TORO,Eddy Abel,GRO,3,5,4.30,11,11,0,0,0,44.0,49,26,21,20,52,10,2,2,176,0.278,5,2,1,2,2,34,42
GERGOLET,Diego,RON,1,0,4.12,8,2,2,0,0,19.2,17,11,9,20,27,1,2,0,75,0.227,4,5,0,1,1,16,14
GIORGI,Francesco,ATL,3,2,5.25,13,1,2,0,0,36.0,48,28,21,11,22,9,1,0,151,0.318,3,4,0,1,2,32,47
GIOVANARDI,Alex,POV,0,0,40.50,1,0,0,0,0,0.2,3,7,3,3,0,0,0,0,5,0.600,2,2,0,1,0,1,1
GISMONDI,Ludovico,TOR,0,5,9.45,11,7,0,0,0,33.1,39,40,35,40,24,9,0,1,134,0.291,7,9,0,1,2,38,34
GOMEZ BOLIVAR,Josè David,BBC,3,3,5.14,8,7,0,0,0,35.0,39,27,20,24,22,9,0,3,139,0.281,8,2,1,1,4,43,37
GONGORA DE LA TORRE,Dariel,COL,9,2,3.03,15,13,0,3,1,92.0,71,33,31,13,150,13,3,2,338,0.210,1,1,1,2,3,63,57
GONZALEZ VALERA,Luis Gabriel,BBC,2,5,4.24,11,7,0,0,0,34.0,36,17,16,13,26,4,0,2,130,0.277,3,0,0,2,1,38,30
