Player,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
Darwin Jose,BRE,0,1,4.50,2,0,0,0,0,2.0,3,4,1,1,3,0,1,0,8,0.375,0,1,0,0,0,2,0
ARCILA
Anthony,PAD,3,4,3.99,20,7,2,1,0,90.1,102,55,40,30,57,22,2,1,358,0.285,4,2,3,3,8,101,102
ARIANI
Jordan,PAU,0,0,20.25,1,0,0,0,0,1.1,3,3,3,3,1,0,0,0,8,0.375,0,0,0,0,0,2,1
ARTITZU
Marco,GRO,4,3,3.27,14,1,1,0,0,41.1,34,16,15,24,49,6,1,2,148,0.230,6,2,0,1,2,35,31
ASTORRI
Simone,CRO,1,1,8.31,10,0,0,0,0,17.1,31,29,16,15,16,4,0,2,81,0.383,7,1,0,2,1,12,23
BAEZ AYBAR
Fernando,RSM,2,3,2.27,19,0,3,0,0,31.2,14,9,8,11,49,2,0,1,107,0.131,2,1,0,0,2,16,30
BAEZ
Joel Ernesto,POV,1,2,10.90,14,0,0,0,0,17.1,26,28,21,24,15,4,0,1,74,0.351,6,3,0,1,0,17,14
BAKKALI TAHIRI
Mohamed,MOD,0,0,0.00,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0.000,0,0,0,0,0,0,1
BARBARINI
Daniele,SAL,0,0,2.35,6,0,0,0,0,7.2,6,4,2,3,4,2,1,0,30,0.200,1,0,1,1,0,5,13
BARUFFALDI
Federico,CER,2,3,6.43,11,3,0,0,0,21.0,21,18,15,22,16,0,1,1,73,0.288,4,2,1,1,1,16,17
BASSANI
Alex,BOL,5,1,3.27,15,0,3,0,0,33.0,38,14,12,10,29,5,1,1,129,0.295,1,0,0,2,3,36,29
BASSI
Marco,CRO,0,1,9.00,14,1,0,0,0,18.0,31,28,18,21,6,5,2,0,83,0.373,1,4,0,4,2,24,22
BAZZANA
Davide,BRE,0,0,11.05,4,0,0,0,0,7.1,13,10,9,2,5,3,4,0,33,0.394,0,1,0,0,1,8,7
BAZZARINI
Simone,RON,1,8,9.41,16,6,0,0,0,36.1,45,42,38,42,25,10,0,0,145,0.310,9,12,1,6,1,32,43
BELLUCCI
Attilio,NE5,1,0,2.25,4,0,0,0,0,4.0,5,1,1,3,4,2,0,0,17,0.294,0,0,0,0,0,5,3
BELNABE TORRES
Maicol Desmin,PAU,1,0,13.80,10,0,0,0,0,15.0,28,26,23,17,12,6,1,0,70,0.400,3,2,0,2,2,20,12
BENELLI
Omar,GRO,0,0,9.00,4,0,0,0,0,3.0,4,3,3,2,2,0,0,1,12,0.333,0,0,0,1,0,4,3
BENETTON
Federico,PAD,0,5,7.60,18,4,0,0,0,45.0,53,48,38,41,25,10,0,0,177,0.299,9,4,2,2,6,56,41
BENETTON
Riccardo,PAD,1,0,0.00,2,0,0,0,0,4.0,1,1,0,3,4,0,0,0,13,0.077,1,0,0,0,1,3,5
BERTOLDI
Davide,CER,8,1,2.95,16,14,0,0,0,79.1,63,31,26,19,85,16,3,1,287,0.220,0,3,1,2,4,73,65
BERTOLINI
Romano,COL,1,5,4.32,20,1,1,0,0,50.0,44,36,24,25,43,2,3,0,189,0.233,3,11,0,4,4,56,45
BESIO
Giovanni,RON,0,0,16.50,6,0,0,0,0,6.0,8,13,11,12,3,2,0,0,24,0.333,3,3,0,2,0,6,8
BETTATI
Jacopo,OLT,0,0,9.00,1,0,0,0,0,1.0,1,2,1,2,1,0,0,0,4,0.250,1,0,0,0,0,0,2
BIANCHI
Filippo,OLT,0,1,2.45,2,0,0,0,0,3.2,4,1,1,0,0,3,0,0,14,0.286,0,1,0,1,0,6,5
BIGLIARDI
Riccardo,CRO,3,9,5.40,20,15,0,0,0,80.0,72,53,48,60,64,12,1,2,302,0.238,8,1,2,1,2,74,89
BISCONTRI
Niccolò Maria,BBC,1,0,0.00,2,0,0,0,0,4.2,4,2,0,3,2,0,0,0,17,0.235,1,0,0,0,0,3,7
BOCCARDI
Matthew,COD,0,0,0.00,1,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0.000,0,0,0,0,0,0,0
BOCCHI
Matteo,PAR,8,1,1.53,14,11,1,0,0,58.2,31,16,10,14,56,9,0,0,201,0.154,2,3,0,1,2,59,54
BOLLA
Diego,SET,0,2,18.69,3,1,0,0,0,4.1,9,9,9,5,5,2,1,0,21,0.429,0,0,2,1,1,5,4
BONVINI
Francesco Maria,CRO,1,2,7.66,6,2,1,0,0,22.1,24,24,19,16,25,6,1,0,90,0.267,5,7,0,1,0,31,8
BORELLA
Jacopo,CRO,0,0,6.14,4,0,0,0,0,7.1,8,5,5,7,8,1,0,0,28,0.286,2,0,0,1,0,6,7
BORTOLAMAI
Giovanni,SEN,2,6,7.94,12,9,0,0,0,51.0,71,59,45,23,40,18,1,3,227,0.313,5,8,0,1,3,62,46
BOSELLI
Davide,COL,0,0,162.00,2,0,0,0,0,0.1,2,6,6,8,1,0,0,0,3,0.667,0,0,0,0,0,0,0
BOTTAZZI
Tommaso,ROV,0,0,3.48,5,0,0,0,0,10.1,9,6,4,4,6,3,0,0,41,0.220,1,2,0,0,0,10,16
BRIGNONE
Fabrizio,NE2,0,0,18.00,1,0,0,0,0,1.0,1,2,2,4,2,0,0,0,4,0.250,0,0,0,0,0,0,1
BUIN
Enrico,ROV,0,3,10.50,9,0,3,0,0,12.0,23,18,14,7,9,6,0,0,60,0.383,1,1,1,0,0,8,17
BULFONE
Leonardo,BBC,1,0,4.97,5,0,0,0,0,12.2,13,7,7,7,9,1,0,3,48,0.271,1,2,0,0,1,20,7
BULFONE
Leonardo,NE2,2,1,4.35,11,1,0,0,0,39.1,40,28,19,24,37,9,1,0,157,0.255,10,6,0,4,1,42,34
CALCAGNI
Elia,MAC,0,1,45.00,1,1,0,0,0,1.0,4,5,5,1,0,0,0,0,7,0.571,0,1,0,0,0,0,3
CALCAGNI
Mattia,MAC,0,0,0.00,1,0,0,0,0,2.0,2,0,0,1,1,0,0,0,6,0.333,0,1,0,0,0,2,1
CALERO GAMEZ
Angel Gustavo,MOD,3,6,3.40,15,8,2,1,0,55.2,59,25,21,20,66,10,3,2,217,0.272,3,1,0,1,2,45,49
CALMES
Nigel Joshua Miguelangelo,CRO,1,3,3.86,9,5,1,0,0,39.2,28,19,17,19,51,3,3,1,140,0.200,3,6,0,1,1,36,23
CALVO
Federico,SET,4,3,4.14,15,12,0,1,0,71.2,81,40,33,25,50,9,3,0,285,0.284,5,5,1,4,2,47,104
CAMBARAU
Simone,CAG,1,0,5.40,6,0,0,0,0,10.0,11,6,6,11,6,1,0,0,36,0.306,4,2,0,1,0,13,6
CAMILO NUNEZ
Darlin Nicolas,CER,0,4,10.80,6,3,0,0,0,11.2,21,22,14,10,14,3,2,0,57,0.368,3,3,0,0,1,16,3
CAMPANELLA
Lorenzo,LON,1,5,3.99,10,7,0,1,0,38.1,44,22,17,22,27,7,3,0,151,0.291,7,1,0,3,1,44,38
CANELLINI
Davide,GOD,2,0,3.70,11,0,1,0,0,24.1,23,12,10,10,21,2,1,1,92,0.250,2,3,0,1,1,22,25
CANTELLI
Alessandro,LON,5,5,5.65,20,4,0,0,0,65.1,75,53,41,42,44,12,2,2,250,0.300,17,2,2,3,6,83,51
CAPELLANO
Luca,POV,2,7,3.36,14,14,0,1,0,75.0,89,39,28,17,101,18,3,1,312,0.285,5,3,3,0,2,75,41
CARLETTI
Matteo,BBC,4,0,4.23,14,3,2,0,0,38.1,35,18,18,18,34,6,2,1,138,0.254,3,5,0,1,3,50,22
CARNEVALE
Simone,OLT,7,4,4.03,18,16,0,0,0,89.1,92,48,40,44,65,11,4,3,338,0.272,8,9,4,6,5,85,99
CARRASCO
Freionil,REG,0,0,0.00,1,0,0,0,0,0.2,1,0,0,2,0,0,0,0,3,0.333,0,0,0,0,0,1,1
CARRILLO SUAREZ
ERIEL,TOR,8,4,1.62,15,15,0,2,1,100.0,67,26,18,25,147,9,3,0,361,0.186,10,5,0,0,3,91,49
CASTILLO CASTILLO
Jonathan,POV,0,0,0.00,1,0,0,0,0,1.2,1,0,0,0,1,0,0,0,6,0.167,0,0,0,0,0,2,2
CASTILLO ROJAS
Jesus Ronaldo,RSM,3,1,2.30,6,6,0,0,0,27.1,28,11,7,8,30,1,0,1,107,0.262,1,1,0,0,1,28,19
CATELLANI
Sebastiano,OLT,1,0,4.87,17,0,3,0,0,40.2,32,28,22,50,40,3,1,0,141,0.227,16,3,2,4,2,33,39
CENSI
Stefano,POV,2,1,7.20,9,0,1,0,0,15.0,20,12,12,7,21,1,1,0,65,0.308,5,3,1,0,1,12,10
CEPPARULO
Nicola,POV,0,0,40.50,2,0,0,0,0,1.1,8,6,6,1,1,1,1,1,11,0.727,2,0,0,1,0,0,3
CHELLI
Gabriele,BBC,0,0,0.00,1,0,0,0,0,1.0,2,0,0,0,0,0,0,0,4,0.500,0,0,0,0,0,2,0
CIANTELLI
Morgan,PAU,0,0,36.00,2,0,0,0,0,1.0,5,4,4,2,1,1,0,0,7,0.714,2,0,0,0,0,1,0
CIARLA
Alessandro,NE5,3,5,3.73,10,7,0,0,0,31.1,22,18,13,21,44,5,0,1,117,0.188,10,1,0,1,1,24,25
CINELLI
Niccolò,GRO,0,0,0.00,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0.000,0,0,0,1,0,0,2
CIRILLO
Riccardo,SET,0,0,0.00,1,0,0,0,0,0.1,1,0,0,0,0,0,0,0,2,0.500,0,0,0,0,0,1,0
CIVIT SAN MARTIN
Marc,BOL,0,1,6.30,8,0,1,0,0,10.0,19,16,7,7,12,2,0,1,51,0.373,2,2,0,0,1,10,7
CIVIT SAN MARTIN
Marc,CRO,3,1,2.59,5,3,1,0,0,24.1,20,7,7,8,28,4,0,0,88,0.227,1,4,0,1,0,25,15
COCCHI
Alex,ATL,0,0,54.00,1,0,0,0,0,0.1,3,2,2,1,1,1,0,0,4,0.750,0,0,0,0,0,0,0
COFFRINI
Luca,COL,0,0,6.75,1,0,0,0,0,1.1,0,1,1,2,0,0,0,0,3,0.000,0,0,0,1,0,1,3
COLASANTE
Moises Vicente,GRO,0,2,3.27,4,2,1,0,0,11.0,5,5,4,12,10,1,0,0,31,0.161,6,6,0,0,2,13,5
CONTRERAS ABREU
Carlos Manuel,PAR,1,2,0.98,10,2,0,0,0,18.1,8,4,2,7,25,4,0,1,64,0.125,3,0,0,0,0,16,12
CONTU
Marco,CAG,0,0,20.25,2,0,0,0,0,1.1,2,3,3,1,0,0,0,0,6,0.333,0,2,0,0,0,1,3
CORRADIN
Michael,ATL,0,0,13.50,1,0,0,0,0,0.2,1,1,1,1,0,0,0,0,3,0.333,0,1,1,0,0,0,2
CORREA ROMERO
MANAURYS,MAC,7,1,1.05,8,7,0,2,0,43.0,29,5,5,6,44,6,1,0,151,0.192,1,2,0,0,3,44,35
CORSINO
Marco,COL,0,1,54.00,1,0,0,0,0,0.1,1,2,2,2,1,0,0,0,2,0.500,0,1,0,0,0,0,0
COZZOLINO
Federico,BBC,7,3,3.95,16,14,0,1,1,82.0,78,43,36,26,52,14,3,3,307,0.254,7,8,0,5,2,99,82
CREPALDI
Enrico,ROV,4,2,2.61,12,10,0,0,0,48.1,48,16,14,13,37,12,1,1,184,0.261,0,2,1,0,3,51,45
CREPALDI
Filippo,BOL,4,3,3.12,17,15,0,0,0,60.2,58,22,21,14,57,13,2,1,236,0.246,4,6,0,2,3,54,67
CUESTA LINDSAY
José Pablo,CAG,2,1,3.27,7,0,0,0,0,11.0,14,10,4,4,18,0,1,0,49,0.286,1,0,0,0,0,9,7
CUOMO
Joseph Anthony,BOL,4,0,1.19,15,3,0,0,0,30.1,23,6,4,13,29,1,1,0,110,0.209,4,3,0,0,0,37,21
DA SILVA ROMERO
Jesús Juvenal,REG,0,2,3.44,13,0,3,0,0,18.1,20,10,7,2,15,2,1,0,77,0.260,1,3,0,0,0,21,16
DA SILVA
Tiago Felipe,RSM,1,0,2.93,3,3,0,0,0,15.1,16,6,5,4,10,1,0,2,57,0.281,0,2,0,0,1,24,7
DALLA SILVESTRA
Matteo,CER,2,3,2.58,14,3,2,0,0,38.1,24,14,11,21,40,2,1,0,129,0.186,5,4,0,3,2,41,26
DALLATANA
Federico,CRO,0,0,5.31,14,0,1,0,0,20.1,26,18,12,15,12,3,1,1,91,0.286,4,0,0,2,2,29,21
DALLATURCA
Lorenzo,COL,3,2,4.01,12,1,2,0,0,24.2,30,17,11,13,28,6,1,0,97,0.309,6,2,0,5,1,16,26
DAMON
William John,VER,0,0,4.70,4,1,1,0,0,7.2,7,4,4,2,10,2,0,0,29,0.241,0,1,0,0,0,5,7
DANDO
Niccolò Christopher,VER,0,2,7.11,14,4,0,0,0,25.1,27,24,20,25,25,2,0,1,98,0.276,3,2,0,2,1,28,18
DE ANGELIS
Manuel,NE2,0,0,15.43,3,0,0,0,0,2.1,5,5,4,2,4,4,0,0,13,0.385,0,0,0,0,0,0,3
DE LEON RAMIREZ
Anderson Alberto,PAR,2,0,0.85,14,1,2,0,0,31.2,17,5,3,6,43,3,0,0,111,0.153,3,0,0,0,0,26,23
DELGADO CASTANEDA
Livan Francisco,CAG,1,2,8.01,16,3,4,0,0,48.1,42,58,43,57,60,11,0,1,179,0.235,25,21,1,4,3,43,33
DI GIACOMO
Alessandro,MOD,1,0,7.16,11,0,0,0,0,16.1,24,14,13,10,13,7,1,0,73,0.329,4,3,0,1,1,18,16
DI MICHELE
Fanose,CER,0,0,0.00,1,0,0,0,0,1.1,1,0,0,0,3,0,0,0,5,0.200,0,0,0,0,0,1,0
DI PERSIA
Daniele,NE2,1,1,9.00,3,0,0,0,0,8.0,11,12,8,4,4,3,0,0,35,0.314,2,1,0,1,1,13,7
DI RAFFAELE
Luca,RSM,2,3,2.79,16,8,1,0,0,42.0,33,14,13,20,59,10,0,2,155,0.213,1,0,0,0,1,23,39
DIAZ
Denzel,CER,0,0,5.68,4,0,0,0,0,6.1,5,4,4,4,2,1,0,1,21,0.238,4,2,0,0,0,7,6
DINI
Davide,NE5,0,0,5.79,9,0,0,0,0,9.1,11,7,6,5,3,1,0,1,39,0.282,0,2,0,1,0,10,14
DOBA
Ion,GRO,3,4,3.08,16,6,0,0,0,38.0,34,15,13,25,32,5,0,2,147,0.231,3,2,0,0,3,19,61
ELORZA
Juan,VER,2,2,4.04,11,7,0,0,0,35.2,27,24,16,19,34,6,2,0,134,0.201,6,4,1,1,2,32,39
ERRICO
Mirko,ATL,1,1,6.19,8,0,0,0,0,16.0,21,13,11,7,9,2,2,0,63,0.333,1,3,0,2,3,16,21
FABIANI
Diego,PAR,5,3,3.57,14,5,0,0,0,35.1,32,22,14,14,48,3,2,4,139,0.230,1,4,0,1,3,40,19
FAINI
Federico,REG,2,1,1.45,13,0,1,0,0,18.2,16,6,3,5,12,4,1,0,69,0.232,0,4,1,0,1,17,24
FANDINO HIDALGO
Javier Jose,CAG,9,4,3.22,18,17,0,1,0,106.1,91,52,38,51,163,20,6,2,404,0.225,11,6,0,0,5,111,35
FARIA ACOSTA
Joaquin Euclides,GRO,2,4,6.38,16,7,0,0,0,36.2,35,26,26,29,40,5,1,3,141,0.248,10,4,1,2,0,29,37
FASAN
Filippo,CRO,0,0,16.20,2,0,0,0,0,1.2,1,3,3,2,1,0,0,0,7,0.143,3,1,0,0,0,4,0
FAVA
Rodrigo Marcello,SAL,1,8,6.65,21,13,0,0,0,69.0,98,72,51,35,39,21,3,2,293,0.334,8,18,0,3,3,67,81
FOCCHI
Riccardo,GOD,1,1,5.08,13,3,0,0,0,28.1,17,19,16,21,21,5,0,1,95,0.179,4,4,0,0,4,30,27
FONTANA
Leonardo,SAL,0,0,10.80,2,0,0,0,0,1.2,4,2,2,2,0,1,0,0,8,0.500,1,0,0,1,0,2,3
FRATI
Manuele,SAL,0,1,14.88,16,2,0,0,0,26.0,37,51,43,32,14,8,0,3,111,0.333,6,16,0,2,2,29,29
FREDDI
Luca,GOD,0,2,10.13,5,0,0,0,0,5.1,8,6,6,5,3,1,1,0,24,0.333,3,0,1,1,1,5,9
FRIGATO
Alessandro,ROV,0,0,27.00,1,0,0,0,0,0.1,3,1,1,0,0,0,0,0,3,1.000,0,0,0,1,0,0,1
GABBARI
Francesco,COD,4,3,5.15,16,7,0,0,0,64.2,68,50,37,43,56,12,4,0,257,0.265,10,14,2,1,1,61,65
GALEOTTI
Matteo,GOD,1,7,6.93,11,10,0,0,0,37.2,57,35,29,25,22,2,2,3,159,0.358,3,10,0,2,1,44,33
GALLI
Samuele,GOD,0,0,11.57,3,0,0,0,0,4.2,5,6,6,4,1,3,0,0,19,0.263,0,0,0,0,0,8,5
GANASSI
Davide,REG,0,0,0.00,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,4,0.250,0,0,0,0,0,2,1
GARBELLA
Nicola Luciano Sathya,RSM,5,1,3.95,17,5,2,1,1,41.0,38,18,18,19,29,7,1,0,151,0.252,0,1,1,0,2,42,44
GARCIA DEL TORO
Eddy Abel,GRO,6,3,1.42,15,11,2,1,1,63.1,52,14,10,20,76,10,3,0,229,0.227,6,3,1,0,5,52,50
GERGOLET
Diego,RON,3,2,7.43,12,1,0,0,0,26.2,18,29,22,32,33,3,0,1,94,0.191,12,14,0,0,0,30,13
GIAROLA
Filippo,TOR,0,0,21.00,2,0,0,0,0,3.0,9,7,7,2,2,3,0,0,16,0.563,0,0,0,0,0,2,3
GIARRAPUTO
Stefano,VER,3,2,7.61,17,1,0,0,0,36.2,40,34,31,49,37,8,0,3,136,0.294,6,2,1,2,4,30,30
GINTILI TALON
Luigi,COD,0,0,36.00,1,0,0,0,0,1.0,3,5,4,1,2,0,0,1,7,0.429,1,0,0,0,0,1,1
GIORGI
Francesco,ATL,5,3,5.80,18,3,1,0,0,54.1,77,44,35,24,28,14,4,1,233,0.330,8,5,1,3,4,61,67
GIOVANARDI
Alex,POV,0,1,30.86,4,1,0,0,0,2.1,3,9,8,13,3,1,0,0,10,0.300,4,0,0,0,0,2,1
GISMONDI
Ludovico,TOR,0,4,9.63,17,4,2,0,0,38.1,38,43,41,49,33,10,1,4,136,0.279,8,10,0,2,0,30,36
GONZALES HERNANDEZ
Christofer,RON,0,0,20.25,4,0,0,0,0,4.0,4,9,9,7,4,0,0,0,14,0.286,1,4,2,0,1,5,2
GONZALEZ VALERA
Luis Gabriel,BBC,8,2,1.81,17,16,1,2,1,89.1,70,19,18,6,142,17,1,1,334,0.210,3,1,0,0,2,58,65
GORRIN
Gabriel Enrique,BRE,0,0,18.00,1,0,0,0,0,1.0,3,3,2,1,1,1,0,0,6,0.500,0,0,0,0,0,1,1
GRASSI
Stefano,SEN,1,2,8.25,15,1,1,0,0,36.0,63,42,33,15,20,15,2,3,163,0.387,5,3,0,5,3,41,42
GRATERON OLIVO
JOSE ALEJANDRO,SAL,0,3,18.69,4,4,0,0,0,8.2,18,21,18,10,8,4,1,2,43,0.419,4,1,0,1,0,9,8
GREGGIO
Manuel,ROV,1,1,3.92,15,0,2,0,0,20.2,18,13,9,17,22,1,0,0,76,0.237,4,5,0,1,2,22,16
GREMI
Marcello,OLT,0,0,14.73,5,0,0,0,0,7.1,17,17,12,9,3,4,0,1,37,0.459,3,2,0,1,0,8,10
GUARDA
Dario,VER,2,4,4.31,15,13,0,0,0,64.2,65,39,31,32,56,18,2,0,244,0.266,7,10,0,4,3,67,56
GUARDIA VILLA
Kermin,NE2,0,14,6.70,16,16,0,0,0,87.1,94,74,65,59,120,14,3,0,348,0.270,31,4,0,1,4,78,55
GUERRA CEBALLOS
Pedro Rafael,CRO,0,0,5.40,4,1,0,0,0,8.1,11,5,5,4,12,2,1,0,34,0.324,0,1,0,1,1,4,8
GUILLEN DIAZ
Pablo Luis,PAR,5,3,3.54,12,10,1,0,0,48.1,46,22,19,10,52,4,1,2,183,0.251,2,3,0,0,3,50,37
GUZMAN CASTRO
Oscar Antonio,VER,3,7,5.03,15,8,0,0,0,59.0,45,39,33,50,61,13,0,0,210,0.214,13,7,2,1,2,63,37
HERNANDEZ ROJO
Alexander José,SEN,0,0,0.00,1,0,0,0,0,1.0,1,0,0,0,1,1,0,0,4,0.250,0,0,0,0,0,0,2
HERNANDEZ SILVA
Nelson Eduardo,RSM,2,1,1.84,11,5,2,0,0,29.1,27,6,6,10,28,1,0,2,110,0.245,3,1,0,1,2,38,20
HIDALGO REYES
Stalin Stiven,BBC,1,1,7.36,11,1,0,0,0,18.1,19,15,15,16,17,4,0,0,67,0.284,2,1,0,1,1,21,12
HURTADO NOA
Yuliesky,MOD,4,6,5.27,14,14,0,2,0,68.1,62,45,40,48,72,12,4,1,251,0.247,11,15,0,1,6,53,69
IANNUZZI
Giacomo Josè,BRE,1,1,6.60,15,1,1,0,0,30.0,38,27,22,19,11,9,0,2,123,0.309,2,9,0,3,1,32,41
IBBA
Massimiliano,CAG,0,0,0.00,1,0,0,0,0,0.0,0,3,0,2,0,0,0,0,1,0.000,1,3,0,0,0,0,0
INFANTE CARRENO
Juan Carlos Junior,MOD,0,2,2.77,11,0,1,0,0,13.0,10,5,4,5,13,3,1,0,47,0.213,2,3,0,1,0,14,11
INFANTE PEREZ
Alexis Jesus,PAU,0,0,40.50,1,0,0,0,0,0.2,2,3,3,3,0,0,0,0,4,0.500,2,0,0,0,0,0,2
JAVIER DIAZ
Daury,ROV,9,5,3.49,18,17,0,1,0,105.2,85,57,41,67,117,18,4,1,390,0.218,22,6,1,1,1,80,101
JIMENEZ GOMEZ
Elias,CER,3,4,2.71,12,10,0,3,1,66.1,63,30,20,23,82,4,1,1,247,0.255,9,3,3,2,7,83,23
KOURTIS
Dimitrios,RSM,9,3,1.44,18,8,2,0,0,56.1,36,16,9,27,55,5,0,1,193,0.187,4,3,1,1,1,50,48
LAGHI
Cristian,GOD,0,0,0.00,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,4,0.250,0,0,0,0,0,0,3
LASARACINA
GIACONINO PAOLO,SET,0,0,4.76,5,0,1,0,0,5.2,8,10,3,8,7,1,0,0,25,0.320,2,2,2,0,0,4,5
LIGUORI
Lars Vincent,NE5,7,3,1.54,14,13,1,2,2,76.0,63,16,13,14,102,9,2,3,281,0.224,1,3,0,1,4,74,45
LOPEZ GUERRA
Aliangel Frank,SEN,0,4,4.84,4,4,0,2,0,22.1,23,14,12,4,24,5,2,1,93,0.247,2,0,1,1,2,25,18
LOPEZ NUÑEZ
Porfirio Antonio,BOL,3,0,1.08,5,5,0,0,0,25.0,17,4,3,7,33,1,0,0,87,0.195,0,1,1,0,1,18,19
LOTTI
Alessandro,PAD,1,0,8.44,5,0,0,0,0,5.1,4,6,5,6,2,2,0,0,20,0.200,1,1,0,0,0,6,8
LUBRANO
Andrea,RON,0,0,6.23,4,0,0,0,0,8.2,6,6,6,10,7,1,0,0,29,0.207,2,0,0,0,0,10,5
LUCIANI
Diego,GRO,0,0,9.82,4,0,0,0,0,3.2,6,6,4,2,3,1,0,1,18,0.333,0,0,0,0,0,1,7
LUDOVISI
Francesco,NE2,0,0,9.00,1,0,0,0,0,2.0,1,2,2,2,1,0,0,0,7,0.143,0,1,0,0,0,5,0
LUGLI
Davide,POV,0,0,3.09,6,1,0,0,0,11.2,14,8,4,8,13,3,0,0,49,0.286,0,0,0,0,0,5,16
LUGO LARESCHI
Luis Eduardo,PAR,3,4,1.94,12,12,0,0,0,46.1,24,12,10,16,53,5,0,5,163,0.147,2,1,0,1,2,33,51
MADAN MONTEJO
Frank Edelmiro,REG,9,5,1.38,18,18,0,1,1,123.2,86,26,19,21,204,8,3,0,450,0.191,5,2,1,1,3,102,50
MADURO
Cal Fernando,SAL,1,6,4.66,8,8,0,1,0,48.1,43,29,25,30,51,5,0,1,180,0.239,5,8,0,3,6,48,42
MANGHI
Giacomo,OLT,0,0,4.50,2,0,0,0,0,2.0,3,1,1,0,1,0,0,0,9,0.333,0,1,0,0,0,4,1
MARELLI
Matteo,SEN,1,5,6.27,11,5,1,0,0,33.0,37,29,23,27,27,8,1,5,134,0.276,3,3,1,1,3,27,43
MARQUEZ CORONADO
Angel Alexander,GRO,0,1,5.49,13,1,2,0,0,19.2,26,20,12,16,17,4,0,3,86,0.302,1,4,1,2,0,15,28
MARSILI
Daniel,PAU,0,0,7.27,7,0,0,0,0,8.2,5,9,7,11,7,1,0,0,29,0.172,5,3,0,2,0,11,7
MARTIGNONI
Andrea,PAD,0,1,6.14,3,2,0,0,0,7.1,8,10,5,7,6,0,0,0,30,0.267,5,0,0,2,1,5,10
MARTINELLI
Claudio,MOD,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,0,0,0,0,3,0.000,0,0,0,0,0,1,2
MARTINES
Denverick Ezequiel,NE5,1,0,7.63,13,1,1,0,0,15.1,12,14,13,12,27,1,0,0,54,0.222,7,4,0,2,1,9,9
MARTINEZ HOLGUIN
Euridis,PAU,1,11,5.09,18,13,3,0,0,86.2,103,61,49,51,66,26,3,1,345,0.299,11,14,0,3,7,98,77
MARTINEZ TORREZ
Anderson Rafael,PAD,10,2,0.50,18,17,0,3,3,126.2,63,11,7,24,207,6,1,0,423,0.149,7,2,0,2,5,108,47
MATRICARDI
Zeno,PAU,0,0,0.00,1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0.000,0,0,0,0,0,0,1
MAUTONE
