Player,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
CAPELLÁN FERMÍN
Delvin Joel,MAR,1,0,1.00,3,0,1,0,0,9.0,6,1,1,5,13,0,0,1,31,0.194,1,1,0,0,1,4,8
CASTAÑO
Daniel,VIL,0,0,9.00,1,0,0,0,0,1.0,2,1,1,2,0,0,0,0,4,0.500,1,0,0,0,0,1,1
CASTAÑO
Joaquín,SBO,0,2,6.00,9,3,0,0,0,30.0,35,29,20,14,11,7,1,4,124,0.282,2,3,1,3,1,37,38
COLASANTE
Vicente,MAR,4,0,3.07,15,2,1,1,0,44.0,20,17,15,35,89,2,1,5,150,0.133,10,7,0,1,1,16,24
COMPRÉS
Luís,TOR,0,0,18.00,1,0,0,0,0,1.0,2,5,2,5,2,0,0,0,6,0.333,2,0,0,0,0,1,0
CONTELL
Arturo,ANT,0,0,27.00,1,0,0,0,0,0.2,0,2,2,1,0,0,0,0,3,0.000,0,2,0,0,0,3,0
CÉSPEDES
Yorking,TOR,2,0,0.00,3,0,0,0,0,2.1,1,0,0,3,3,0,0,0,7,0.143,1,1,0,1,0,2,2
DIAZ
Jose,MAR,9,2,1.67,15,15,0,1,0,86.0,47,26,16,35,105,3,2,3,289,0.163,16,8,3,1,4,80,54
ECHEVERRÍA
David,IRA,0,6,6.53,14,12,0,0,0,60.2,68,60,44,38,39,20,4,2,244,0.279,22,10,0,5,4,88,48
ESCOBAR
Yender,MIR,2,4,14.28,16,4,0,0,0,29.0,41,58,46,45,31,10,2,2,124,0.331,13,10,1,3,2,23,29
ESCOLANO
Héctor,IRA,0,0,0.00,1,0,0,0,0,0.0,0,2,2,2,0,0,0,0,0,0.000,0,0,0,0,0,0,0
FLORES
Albert,SBO,4,3,8.06,14,9,0,0,0,44.2,64,46,40,34,19,13,1,6,187,0.342,9,5,0,2,1,52,53
FRANCO
Gabriel,ANT,1,5,5.30,13,9,0,1,1,54.1,60,48,32,47,61,9,1,4,207,0.290,13,9,0,4,5,45,42
GALIPOLI MARIN
Pedro Alejandro,MIR,1,5,4.79,8,8,0,0,0,47.0,44,29,25,38,47,5,2,1,174,0.253,12,2,2,3,3,50,37
GONZALEZ
Cesar,INA,0,0,13.50,2,0,0,0,0,2.2,1,7,4,6,1,0,0,1,10,0.100,1,1,0,0,0,4,3
GUZMÁN CONCEPCION
Delson,AST,0,0,6.75,3,0,1,0,0,4.0,3,3,3,5,4,0,0,0,15,0.200,1,0,0,0,0,3,5
GÓMEZ
Elvis,TOR,2,2,8.90,7,6,0,0,0,30.1,41,35,30,29,28,11,1,2,123,0.333,11,6,1,2,1,24,31
GÓMEZ
Luis,MAR,2,0,3.14,8,0,0,0,0,14.1,7,5,5,9,17,3,0,0,50,0.140,4,1,0,2,0,15,11
HERNÁNDEZ
Jorge,NAV,5,8,5.96,17,13,0,8,1,102.2,126,84,68,52,67,31,1,14,420,0.300,11,7,1,3,2,114,105
HERNÁNDEZ
Lionel,MIR,0,0,18.00,1,0,0,0,0,1.0,2,2,2,0,1,1,0,0,6,0.333,2,0,0,0,0,3,0
HERNÁNDEZ
Ricardo,AST,1,2,4.79,11,1,4,0,0,35.2,39,21,19,15,28,11,0,2,140,0.279,3,3,0,2,1,34,38
HERNÁNDEZ
Royd,INA,8,2,2.81,14,13,1,1,1,89.2,74,31,28,31,80,6,1,5,329,0.225,0,5,1,2,1,103,68
HERNÁNDEZ
Óscar,BCN,5,4,5.08,17,7,1,1,0,67.1,69,44,38,44,56,9,3,1,257,0.268,16,8,3,4,5,75,60
INFANTE
Juan,ANT,0,0,2.45,3,0,0,0,0,7.1,2,2,2,5,0,0,1,0,22,0.091,1,0,1,1,1,13,9
IZQUIERDO
Eric,SBO,1,2,5.27,8,4,0,0,0,27.1,34,20,16,4,17,5,0,3,111,0.306,2,4,0,2,1,27,30
KINGSLEY
Francisco,TOR,7,6,4.71,14,10,0,1,0,78.1,75,55,41,38,94,16,1,2,299,0.251,11,7,1,5,1,64,58
LERTXUNDI
Pablo,NAV,0,1,18.96,7,1,0,0,0,15.2,35,35,33,23,5,10,1,4,74,0.473,8,1,0,3,0,15,18
LEÓN
Hugo,SBO,2,0,5.48,15,0,1,0,0,21.1,24,15,13,12,14,5,0,1,82,0.293,8,3,1,1,1,21,24
LONDOÑO
Miguel,TOR,0,1,12.60,5,1,0,0,0,10.0,13,16,14,16,6,2,1,1,41,0.317,6,0,1,1,0,7,13
LOPEZ
Juan,SBO,2,2,5.10,16,0,2,0,0,30.0,24,20,17,21,26,6,1,0,110,0.218,5,9,0,1,3,43,18
LUCIANO
Bladimir,BCN,3,2,3.95,13,2,0,1,1,43.1,44,21,19,23,25,7,1,1,164,0.268,8,5,5,4,0,45,53
LUGO
Eudi,ANT,0,0,0.00,1,0,0,0,0,0.2,2,3,0,1,1,0,0,1,4,0.500,0,0,0,0,0,1,0
MAIRAL
Jorge,MIR,4,10,4.92,18,14,0,6,1,108.0,131,81,59,26,82,20,7,7,442,0.296,8,17,1,10,5,121,107
MARTÍN
Alejandro,AST,0,1,7.50,8,1,1,0,0,12.0,11,12,10,13,18,3,0,1,45,0.244,3,2,0,0,0,10,6
MARTÍNEZ
Ismael,ANT,0,1,13.50,3,0,0,0,0,4.0,5,6,6,6,1,2,0,0,15,0.333,1,0,0,1,0,5,5
MATOS
Josué,ANT,0,2,11.17,4,1,0,0,0,9.2,13,15,12,7,6,2,2,2,40,0.325,4,0,2,1,0,15,5
MAZZOCCHI
Rene Rafael,AST,1,1,5.02,9,2,0,1,1,14.1,12,11,8,10,19,4,0,0,53,0.226,1,2,1,0,1,13,9
MEEHAN
David,VIL,0,0,27.00,1,0,0,0,0,1.0,1,3,3,3,1,1,0,0,4,0.250,1,1,0,0,0,2,0
MENDOZA CABRERA
Leonel David,INA,1,3,5.11,11,2,5,0,0,24.2,22,15,14,5,43,5,0,1,96,0.229,2,3,0,1,0,20,9
MENDOZA CASTILLO
DIEGO ANDRES,VIL,0,0,0.00,1,0,0,0,0,0.0,3,3,3,0,0,1,0,1,3,1.000,0,0,0,0,0,0,0
MONTAÑO
Héctor,INA,0,0,6.43,6,0,0,0,0,7.0,7,5,5,13,6,2,0,1,28,0.250,1,4,0,0,0,6,8
MONTERO
Javier,ANT,0,0,10.13,3,0,0,0,0,8.0,13,9,9,5,5,3,0,0,32,0.406,6,1,0,2,1,15,2
MONTERO
Okaury,TOR,1,1,9.31,10,0,1,0,0,19.1,31,21,20,10,22,9,2,1,84,0.369,5,4,1,0,1,19,12
MORENO
Jordi,BCN,1,3,4.72,9,8,0,0,0,34.1,47,23,18,10,22,6,2,2,142,0.331,7,6,0,1,2,38,35
MOTA
Leonardo,INA,0,0,4.50,10,0,1,0,0,20.0,18,13,10,15,35,3,1,1,77,0.234,8,4,1,0,1,9,15
MURGA
Santiago,ANT,0,2,12.66,8,0,0,0,0,10.2,9,17,15,17,7,4,1,0,42,0.214,5,2,0,1,0,16,8
NACAR
Leslie,MAR,2,1,2.83,11,0,2,0,0,28.2,23,12,9,8,39,4,1,4,106,0.217,2,3,1,1,2,31,14
NAKAIGAWA
Yu,BCN,0,0,17.55,4,0,0,0,0,6.2,10,13,13,9,3,1,0,0,28,0.357,4,2,3,1,0,4,12
ONIEVA
Iker,IRA,0,0,8.53,8,0,0,0,0,12.2,13,12,12,16,4,6,0,1,50,0.260,10,3,1,1,0,12,21
OOSTINDIE
Christophe,TOR,0,2,12.41,15,7,1,0,0,37.0,55,62,51,48,24,7,5,5,165,0.333,20,6,0,1,0,46,35
PALMA
Sergi,SBO,3,0,6.51,14,4,0,0,0,27.2,22,20,20,39,28,4,0,0,92,0.239,6,4,2,1,0,20,23
PEÑA
Andrés,ANT,1,0,21.32,5,0,0,0,0,6.1,9,16,15,14,7,2,0,1,24,0.375,2,2,0,0,2,5,5
PEÑA
Víctor,ANT,1,0,9.00,5,0,0,0,0,9.0,11,13,9,11,7,0,3,0,35,0.314,2,0,1,2,0,8,11
PÁEZ
Eric,VIL,9,5,3.20,16,14,1,4,0,107.0,103,41,38,39,114,17,1,7,409,0.252,7,11,1,3,2,83,112
RAMÍREZ
Giovanni,INA,0,3,5.09,13,0,0,0,0,23.0,30,21,13,7,28,5,2,2,100,0.300,5,2,0,0,0,21,17
RODRÍGUEZ
Kevin,MAR,0,0,0.00,3,0,0,0,0,3.0,1,0,0,0,0,0,0,0,10,0.100,0,0,0,0,0,6,3
RODRÍGUEZ
Reinaldo,NAV,6,4,6.60,14,6,0,0,0,60.0,76,46,44,35,54,9,1,9,239,0.318,12,5,0,2,3,64,50
RODRÍGUEZ
Ángelo,SBO,0,0,6.75,3,0,0,0,0,4.0,4,3,3,7,3,1,0,0,15,0.267,1,1,0,0,0,5,3
ROS
Roberto,ANT,1,5,5.04,14,14,0,0,0,69.2,48,46,39,89,117,4,0,1,245,0.196,23,4,2,1,2,34,42
SAN MIGUEL
Diego,IRA,0,8,6.58,14,11,1,0,0,53.1,74,61,39,36,29,13,6,0,232,0.319,16,7,0,6,1,52,67
SANTESTEBAN
Mikel,IRA,0,0,27.00,1,0,0,0,0,1.2,2,5,5,6,1,0,0,0,7,0.286,3,0,0,0,0,2,2
SANZ
Jesús,IRA,0,0,9.00,3,0,0,0,0,4.0,4,4,4,3,2,1,1,0,14,0.286,2,2,0,0,0,7,1
SILVA
Elio,INA,11,2,2.27,15,15,0,1,1,91.0,75,33,23,32,113,15,1,3,343,0.219,6,1,0,3,0,72,79
SISNEROS
Yeison,SBO,4,4,4.47,11,10,0,1,1,58.1,55,44,29,27,47,9,1,2,226,0.243,5,4,1,4,2,71,52
SÁNCHEZ
Francisco,VIL,0,1,7.80,12,1,1,0,0,15.0,18,16,13,10,7,4,0,2,60,0.300,1,0,0,2,0,13,24
SÁNCHEZ
Izan,IRA,2,3,7.06,10,1,0,0,0,29.1,35,32,23,27,16,4,5,0,114,0.307,15,4,0,4,1,38,26
SÁNCHEZ
Javier,ANT,1,2,4.70,7,1,0,0,0,15.1,24,14,8,8,14,5,1,0,69,0.348,2,2,0,0,0,19,10
SÁNCHEZ
Joel,NAV,1,1,6.92,7,3,0,0,0,26.0,39,26,20,20,25,5,1,2,112,0.348,7,1,1,0,0,23,23
SÁNCHEZ
Josías,TOR,1,2,6.16,12,3,0,0,0,38.0,29,31,26,44,74,5,0,1,145,0.200,20,6,0,1,2,24,17
TORREALBA
Julio,MAR,9,0,2.71,14,13,0,0,0,63.0,41,22,19,26,66,11,1,1,216,0.190,7,4,1,3,1,58,51
TORRES
Reiner,BCN,0,0,18.00,1,0,0,0,0,1.0,2,2,2,2,0,0,0,0,5,0.400,0,0,0,0,0,2,1
TORRES
Yosbany,AST,12,0,1.62,15,12,1,1,1,89.0,76,17,16,18,71,8,0,1,323,0.235,1,8,1,0,6,132,45
TRINIDAD
Kerson,VIL,5,8,5.33,16,12,1,2,0,104.2,122,67,62,36,77,24,2,8,418,0.292,11,5,1,1,11,115,108
UREÑA
Yeilyn,TOR,0,0,11.81,4,0,0,0,0,5.1,8,11,7,11,6,1,0,0,26,0.308,4,1,1,0,0,7,2
VANHENEGUEN
José,AST,0,0,9.00,2,0,0,0,0,1.0,1,1,1,3,0,0,0,0,3,0.333,1,0,0,0,0,2,0
VARELA
Adrián,NAV,0,0,31.50,1,0,0,0,0,2.0,8,7,7,3,2,4,0,0,14,0.571,1,1,0,0,0,0,4
VILARO
Josep,BCN,1,0,8.64,4,0,0,0,0,8.1,7,10,8,11,5,2,1,0,32,0.219,1,0,2,0,0,15,4
VILCHEZ RODRIGUEZ
Angel Francisco,ANT,1,4,4.64,7,3,0,0,0,33.0,32,23,17,9,31,3,1,5,131,0.244,2,3,1,0,2,44,21
VILLEGAS
Nelson,TOR,0,1,43.20,1,1,0,0,0,1.2,5,10,8,4,1,1,0,1,11,0.455,2,3,0,0,0,0,4
VÁSQUEZ
Larry,MIR,0,1,7.92,15,2,0,0,0,30.2,36,29,27,36,20,6,3,3,118,0.305,7,3,2,4,3,25,42
YANEZ
José,AST,0,0,54.00,1,0,0,0,0,0.2,5,4,4,1,1,1,0,0,7,0.714,1,0,0,0,0,0,1
ZAMBRANO
Jonathan,NAV,0,3,7.83,9,6,0,0,0,33.1,46,34,29,30,29,12,0,5,140,0.329,8,2,4,2,0,33,31
ÁLVAREZ
Engelbert,AST,2,0,2.75,7,0,2,0,0,19.2,19,9,6,1,14,3,0,2,77,0.247,1,3,0,2,0,18,27
