Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DECOURTY,Aurélie,MON,60,28,17,1,2,2,20,28,0.283,0.467,0.442,0.909,15,2,9,0,0,0,10,0
DELCOURT,Marie,TOU,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,0,0,0,0,0,0
DENOEL,Alex,SER,67,35,40,7,5,3,34,66,0.597,0.985,0.635,1.620,7,0,2,0,0,0,23,0
DESCHAMPS,Sylvie,TOU,26,5,3,0,0,0,2,3,0.115,0.115,0.281,0.396,6,0,8,0,0,0,2,0
DIVE,Camille,BRI,80,34,37,10,1,2,34,55,0.463,0.688,0.531,1.219,13,1,5,0,2,0,15,0
DUFRANE,Ariane,BRU,47,17,19,2,2,0,22,25,0.404,0.532,0.508,1.040,7,4,7,0,1,0,11,0
DUPLOUY,Gwenaëlle,MON,69,40,38,5,0,1,18,46,0.551,0.667,0.617,1.284,12,0,1,0,0,0,27,2
DUPONT,Kelly,TOU,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,3,0,0,0,0,0
DUPRIEZ,Julie,TOU,49,11,13,1,0,0,7,14,0.265,0.286,0.379,0.665,5,4,5,0,0,0,17,0
DUPRIEZ,Louise,TOU,49,10,15,2,1,0,10,19,0.306,0.388,0.382,0.770,5,1,5,0,0,0,6,0
DUQUESNOY,Naëlle,TOU,57,15,16,3,0,1,15,22,0.281,0.386,0.305,0.691,1,1,5,0,0,0,16,0
ELOY,Epiphanie,MON,84,34,35,4,0,0,23,39,0.417,0.464,0.533,0.997,19,2,4,0,0,0,15,1
FAUCON,Marilou,MON,66,31,34,4,5,2,28,54,0.515,0.818,0.568,1.386,8,0,1,0,0,0,19,0
FAUVILLE,Christelle,BRU,10,4,1,0,0,0,0,1,0.100,0.100,0.400,0.500,4,1,5,0,0,0,0,1
FUKS,Jennifer,BRI,62,22,19,2,1,0,13,23,0.306,0.371,0.469,0.840,14,5,3,0,0,0,21,2
GATTO,Camille,BRI,24,11,8,0,0,0,9,8,0.333,0.333,0.556,0.889,11,1,7,0,0,1,9,0
GEERAERTS,Yanaika,HEI,15,3,0,0,0,0,4,0,0.000,0.000,0.375,0.375,9,0,8,0,0,0,1,0
GHELEYNS,Marie,BRI,64,30,21,5,1,0,21,28,0.328,0.438,0.500,0.938,20,2,9,0,0,0,15,0
GHYS,Ilona,BRI,23,12,8,1,0,0,5,9,0.348,0.391,0.483,0.874,6,0,2,0,0,0,8,0
GLEJSER,Eden,BRU,41,8,9,1,0,0,8,10,0.220,0.244,0.319,0.563,2,4,9,0,0,0,7,0
GORIS,Jessy,HEI,29,3,4,0,0,0,2,4,0.138,0.138,0.306,0.444,3,4,6,0,0,0,0,1
GRANT,Sandy,BRI,53,28,22,4,2,1,14,33,0.415,0.623,0.569,1.192,17,2,1,0,0,0,13,0
HAEPERS,Raven,HEI,65,20,29,4,3,0,17,39,0.446,0.600,0.500,1.100,7,0,7,0,0,0,16,0
HAJJI,Hinde,BRU,14,11,8,1,1,0,5,11,0.571,0.786,0.727,1.513,7,1,4,0,0,0,9,0
HANSE,Léa,MON,23,2,3,0,0,0,3,3,0.130,0.130,0.286,0.416,5,0,11,0,0,0,1,0
HARMEGNIES,Sarah,MON,92,48,40,3,5,1,33,56,0.435,0.609,0.540,1.149,21,0,10,0,0,0,30,0
HEINEN,Laurélia,TOU,55,20,20,4,0,0,13,24,0.364,0.436,0.500,0.936,11,4,4,0,0,0,18,2
HERMANS,Stacy,BRU,12,3,3,0,0,0,4,3,0.250,0.250,0.471,0.721,4,1,2,0,0,0,5,0
HORN GERKHE,Maitreya,BRU,38,14,11,0,0,1,8,14,0.289,0.368,0.471,0.839,12,1,13,0,0,0,11,0
HUBERT,Amandine,BRI,79,50,31,2,0,0,13,33,0.392,0.418,0.560,0.978,25,5,10,1,0,0,41,0
HUYGHE,Lara,BRU,68,49,32,0,0,0,8,32,0.471,0.471,0.670,1.141,39,2,2,0,0,0,36,0
HYE,An,HEI,69,20,24,1,0,0,9,25,0.348,0.362,0.526,0.888,24,2,10,0,0,0,16,0
JANSSENS,Fien,HEI,13,1,3,1,0,0,2,4,0.231,0.308,0.231,0.539,0,0,2,0,0,0,0,0
KENNES,Jutta,HEI,86,23,40,8,4,1,21,59,0.465,0.686,0.531,1.217,10,2,8,0,0,0,9,0
KHAN,Coralie,BRI,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LAENEN,Yellise,HEI,4,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
LALOUX,Mélanie,TOU,66,33,28,4,2,1,15,39,0.424,0.591,0.542,1.133,16,1,3,0,0,0,27,1
LECLERCQ,Marie,MON,23,12,11,0,0,0,2,11,0.478,0.478,0.500,0.978,1,0,0,0,0,0,5,0
LEJEUNE,Lea,MON,59,22,17,1,0,0,9,18,0.288,0.305,0.333,0.638,3,1,2,0,0,0,8,0
LEMAIRE,Solène,SER,7,1,4,1,0,0,0,5,0.571,0.714,0.571,1.285,0,0,0,0,0,0,2,0
MAATLIA,Malika,SER,40,12,6,0,0,0,5,6,0.150,0.150,0.370,0.520,11,3,16,0,0,0,6,0
MAESEN,Elle-Léonore,HEI,29,4,9,0,0,0,4,9,0.310,0.310,0.375,0.685,2,1,8,0,0,0,0,1
MARCHALE,Audrey,BRI,16,5,5,0,0,0,2,5,0.313,0.313,0.450,0.763,4,0,4,0,0,0,3,0
MARCHAND,Julie,BRU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MARENGO ESCOBAR,Lorena,TOU,19,9,10,1,0,1,7,14,0.526,0.737,0.526,1.263,0,0,0,0,0,0,6,1
MASSE,Alexa,BRI,76,47,34,4,2,2,34,48,0.447,0.632,0.583,1.215,23,3,3,0,1,0,21,0
MERLIN,Alice,MON,91,29,36,7,2,1,31,50,0.396,0.549,0.451,1.000,8,2,2,0,1,0,11,0
MICHEZ,Joséphine,TOU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MINEUR,Jana,HEI,26,7,8,0,0,0,3,8,0.308,0.308,0.400,0.708,4,0,11,0,0,0,2,0
MOINY,Julie,SER,60,29,24,4,2,3,20,41,0.400,0.683,0.544,1.227,18,1,12,0,0,0,24,0
MORE,Christelle,SER,94,41,47,6,5,0,39,63,0.500,0.670,0.625,1.295,29,4,2,1,1,0,10,0
MOUCHERON,Olivia,MON,17,4,3,0,0,0,1,3,0.176,0.176,0.364,0.540,5,0,6,0,0,0,1,0
MULLER,Taegan,BRU,72,33,38,6,2,3,41,57,0.528,0.792,0.615,1.407,14,4,4,0,1,0,14,0
MUMENTHALER,Adeline,BRI,69,37,30,3,5,1,21,46,0.435,0.667,0.545,1.212,13,5,5,0,1,0,23,0
NAMMOUR,Marie,BRU,44,16,9,3,0,0,7,12,0.205,0.273,0.478,0.751,18,5,15,0,0,0,8,1
NOKERMAN,Isabelle,MON,55,18,18,1,0,0,12,19,0.327,0.345,0.441,0.786,12,0,4,0,1,0,10,0
PAUCKSTADT,Sybill,BRU,56,29,30,3,0,0,17,33,0.536,0.589,0.671,1.260,23,0,2,0,0,1,18,2
PAUWELS,Sandrine,BRI,55,25,21,0,0,1,19,24,0.382,0.436,0.580,1.016,20,6,12,0,0,0,14,0
PIAZZI,Linda,BRI,42,19,19,0,1,0,16,21,0.452,0.500,0.589,1.089,14,0,2,0,0,0,10,0
POWIS,Catherine,BRU,37,12,9,0,0,0,6,9,0.243,0.243,0.440,0.683,10,3,2,1,0,0,5,0
ROIG KASCHL,Patty,BRU,93,38,35,6,1,0,17,43,0.376,0.462,0.508,0.970,20,5,17,0,0,0,26,0
ROSSION,Lola,SER,59,33,27,3,0,2,33,36,0.458,0.610,0.579,1.189,16,1,13,0,0,0,13,0
SANCHO FARRE,Julia,BRU,12,0,3,0,0,0,2,3,0.250,0.250,0.308,0.558,1,0,3,0,0,0,0,0
STEGEN,Céline,SER,52,11,10,1,0,1,14,14,0.192,0.269,0.338,0.607,9,3,11,1,1,0,11,0
STEURS,Veerle,HEI,76,19,24,2,0,0,22,26,0.316,0.342,0.435,0.777,14,2,11,0,0,0,8,1
STOOP,Charlotte,MON,45,25,19,2,1,1,6,26,0.422,0.578,0.574,1.152,16,0,5,0,0,0,11,0
STRADI,Alice,BRU,77,21,24,0,1,0,16,26,0.312,0.338,0.398,0.736,8,3,8,0,0,0,9,0
TARANTCHENKO,Ekaterina,SER,80,60,42,5,1,2,15,55,0.525,0.688,0.670,1.358,27,8,2,0,0,0,48,2
TERACHE,Lindsay,MON,27,4,5,0,0,0,4,5,0.185,0.185,0.267,0.452,2,1,10,0,0,0,1,0
THERVILLE,Misaki,BRU,40,9,10,0,0,0,8,10,0.250,0.250,0.400,0.650,7,3,10,0,0,0,10,1
THONNARD,Circé,TOU,22,4,11,0,0,0,2,11,0.500,0.500,0.542,1.042,1,1,3,0,0,0,7,0
VAN CALSTER,Nine,MON,60,19,13,0,0,0,4,13,0.217,0.217,0.373,0.590,14,1,15,0,0,0,7,0
VAN CALSTER,Nora,MON,33,8,14,0,0,0,4,14,0.424,0.424,0.537,0.961,8,0,6,0,0,0,5,0
VAN DEN ACKERVEKEN,Katrysse,SER,18,7,4,0,0,0,3,4,0.222,0.222,0.481,0.703,8,1,4,0,0,0,0,0
VAN DEN ACKER,Sien,HEI,45,13,15,4,2,0,10,23,0.333,0.511,0.434,0.945,8,0,3,0,0,0,3,0
VAN DER VEKEN,Tine,HEI,81,31,34,8,4,0,27,50,0.420,0.617,0.515,1.132,15,2,5,0,1,0,14,1
VAN HIRTUM,Justine,BRI,22,8,6,1,1,1,8,12,0.273,0.545,0.360,0.905,2,1,1,0,0,0,2,0
VAN KETS,Sylvie,HEI,47,4,13,1,0,0,3,14,0.277,0.298,0.333,0.631,4,0,16,0,0,2,2,0
VAN KETS,Zoï,HEI,29,6,3,0,0,0,2,3,0.103,0.103,0.381,0.484,11,2,19,0,0,0,6,0
VAN WAUWE,Sofie,BRU,6,2,4,0,0,0,0,4,0.667,0.667,0.750,1.417,1,1,1,0,0,0,1,0
VANDEN EYNDE,Louise,BRI,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VANDENBOSCH,Lisa,HEI,20,6,6,0,0,0,3,6,0.300,0.300,0.391,0.691,2,1,4,0,0,0,3,0
VANDENDAELE,Jennifer,TOU,67,22,26,3,0,0,23,29,0.388,0.433,0.438,0.871,4,2,7,0,0,0,26,1
VANDIONANT,Kristina,BRI,25,7,12,1,0,0,9,13,0.480,0.520,0.567,1.087,5,0,3,0,0,0,6,0
VERLINDEN,Anse,HEI,22,7,6,1,0,1,6,10,0.273,0.455,0.385,0.840,3,1,7,0,0,0,1,0
VERMEERSCH,Anne-Gaëlle,SER,6,3,3,1,0,0,5,4,0.500,0.667,0.571,1.238,1,0,0,0,0,0,7,0
VERMUNICHT,Nina,HEI,2,0,0,0,0,0,1,0,0.000,0.000,0.333,0.333,1,0,1,0,0,0,0,0
VOLKAERTS,Fien,HEI,77,31,28,7,1,1,19,40,0.364,0.519,0.467,0.986,12,3,8,0,0,0,17,0
WATTIEZ,Lucie,TOU,10,2,0,0,0,0,0,0,0.000,0.000,0.167,0.167,2,0,7,0,0,0,2,0
WEGIERSKI,Julie,MON,84,33,40,5,3,0,27,51,0.476,0.607,0.537,1.144,10,1,3,0,0,0,20,0
WIDAR,Stéphanie,SER,40,23,18,6,0,1,17,27,0.450,0.675,0.656,1.331,18,6,3,0,0,0,17,0
WITHROW,Courtney,BRU,52,17,19,1,1,0,14,22,0.365,0.423,0.500,0.923,12,2,5,0,0,0,7,0
