Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Gonzalez,Adrian,CARAC,13,3,3,0,1,0,4,5,,,,,4,0,0,0,0,0,0,0
Loyo,Junior,CARDE,13,4,3,0,0,0,2,3,,,,,5,0,0,1,0,0,0,0
Leon,Kervin,CARDE,13,5,3,2,0,0,3,5,,,,,1,2,1,0,0,0,0,0
Guilarte,Francisco,FAMIL,19,5,4,2,0,1,5,9,,,,,3,2,4,1,1,0,0,0
Hector,Joalber,LAS-V,19,3,4,0,0,0,3,4,,,,,3,0,1,0,1,0,0,1
Miranda,Francisco,CARIB,15,6,3,0,0,0,5,3,,,,,2,2,1,0,0,0,0,0
Leon,Kay,CARAC,16,5,3,2,0,0,3,5,,,,,5,1,5,1,0,0,0,1
Pena,Gary,CARAC,11,5,2,1,0,0,3,3,,,,,5,1,1,0,0,0,0,0
Walo,Marco,CARDE,12,1,2,0,0,0,0,2,,,,,1,1,0,0,0,0,0,0
Mora,Robert,CARDE,12,5,2,0,0,0,2,2,,,,,6,5,2,0,0,0,1,0
Diaz,Andy,LAS-V,9,2,1,0,0,0,0,1,,,,,3,1,0,0,0,0,0,0
Montes,Julio,CARAC,15,3,1,0,1,0,2,3,,,,,1,1,4,0,0,0,2,0
Fernandez,Jonathan,LAS-V,3,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Trujillo,Javier,SENAD,3,1,0,0,0,0,0,0,,,,,2,1,0,0,0,0,0,0
Martinez,Daniel,CARAC,2,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Rojas,Wilkes,FAMIL,1,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Martin,Domingo,FAMIL,1,0,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,0
