uniform_number,player_name,position,bats,throws,ht,wt,yob
0,TORREALBA MARÍN Julio César,UTL,R,R,191,112,1990
0,Ustariz Luis Jesus Alberto,UTL,R,R,186,90,1993
0,Valerio Abreu Edison Damian,UTL,R,R,182,76,1994
0,WALO SOLORZANO Marco Antonio,UTL,R,R,0,0,1988
61,Bitrián Escribano Iván,C/OF,R,R,0,0,2024
0,Brun Mauro,,L,L,186,84,2024
0,BRUN PUÉRTOLAS Tristán,,R,R,187,85,2024
66,Castán Francisco Jonathan,P,R,R,0,0,1982
86,Chueca Dalda Héctor,P/IF,R,R,0,0,2024
0,ESCOBAR CASTILLO Yender Rene,UTL,R,R,,,2024
0,Hernández Kerchman Lionel Alejandro,UTL,R,R,0,0,1986
0,Jiménez Ure Diego Alejandro,UTL,R,R,0,0,2024
88,Jirón Altamirano Miguel Ángel,3B,R,R,0,0,1996
0,LOPEZ ALVAREZ Marco,UTL,R,R,0,0,2024
0,López Yesa Luís,UTL,R,R,0,0,2024
0,Martín Sánchez Jorge,UTL,R,R,0,0,2024
0,Montaño González Héctor Jesús,UTL,R,R,,,1995
0,Moya Campo Diego,UTL,R,R,0,0,2024
0,Otal Toro Alexander,,L,L,0,0,2024
0,PEÑA TERRE LUIS GABRIEL,UTL,R,R,,,1986
0,Perales Menéndez Christian,C,R,R,0,0,2024
0,Perozo Sosa Héctor José,UTL,R,R,0,0,1983
11,Pinilla Gómez Pablo,IF,R,R,0,0,2024
0,Pintor Álvarez Antonio,UTL,R,R,0,0,2024
0,Pueyo Gutiérrez-Rivas Pablo,UTL,R,R,0,0,2024
0,Quintana Suárez Leirán,UTL,R,R,0,0,1990
0,Sarasa Fanlo Mario,,R,R,0,0,2024
0,Saz Sancho David,UTL,R,R,0,0,2024
0,Serra Betrán Diego,,R,R,0,0,2024
0,Valdivia Bernal José Miguel,UTL,R,R,0,0,1964
0,Valdivia Moles Roldán,,R,R,0,0,2024
0,Valdivia Moles Marcel,,R,R,0,0,2024
0,Vásquez Martínez Larry Frederick,UTL,R,R,0,0,2024
0,Vázquez Lorenzo Roberto Luis,UTL,R,R,0,0,1997
10,Albes Sola Ander,UTL,R,R,182,65,2024
2,Arza Gutiérrez Marcos,UTL,R,R,0,0,1996
19,Arza Gutiérrez David,UTL,R,R,183,85,2024
37,Caballero Uriz Iban,UTL,R,R,0,0,2024
7,Caño Varas Unai,UTL,R,R,0,0,2024
1,Carmona Vizcaíno Christopher Antonio,UTL,R,R,0,0,2024
22,Casado Echavarri Pedro,UTL,R,R,0,0,1991
3,Colón Castillo Pedro Luís,UTL,R,R,0,0,1990
6,Escolano Escolano Héctor,UTL,R,R,175,74,2024
61,Fresa Falcón Teudis,UTL,R,R,0,0,1995
9,García Carreño Jhon Gilson,UTL,R,R,0,0,1999
27,González Alburquerque Rubén Leandro,UTL,R,R,188,82,2024
17,Hernández Blanco Jorge Luis,UTL,R,R,0,0,1986
14,HERNANDEZ TORRES BRAULIO MICHEL,UTL,R,R,0,0,1982
29,inojosa ruiz david alejandro,UTL,R,R,0,0,1997
24,Lertxundi Sesma Pablo,UTL,R,R,0,0,1998
77,Linares Brito Josué,UTL,R,R,0,0,1988
44,Muñoz Bonhome Ibai,UTL,R,R,0,0,2024
15,Nazar Rengel Ricardo Rengel,UTL,R,R,0,0,1994
40,OTAZU CHOCARRO Erik,UTL,R,R,188,81,2024
5,PEÑA EMILIANO ANGEL SEBASTIAN,UTL,R,R,0,0,2024
98,Reyes Ventura René Rafael,UTL,R,R,0,0,1975
13,Rodríguez Mendoza Reinaldo José,UTL,L,L,0,0,1989
28,ROSARIO NUÑEZ RANDUL,UTL,R,R,0,0,2024
16,San Martín Lekunberri Jon,UTL,R,R,0,0,1998
41,torres valles daniel antonio,UTL,R,R,0,0,2024
18,Varela Ramil Adrián Isaac,UTL,R,R,0,0,2024
31,Zambrano Garcia Jonathan José,UTL,L,L,0,0,1994
21,ALCALA Diego Enrique,P,R,R,167,51,2024
3,Amador García-Villaraco Jaime,OF,R,R,0,0,2024
6,BLANCO FERNANDEZ Miguel,IF,R,R,174,72,2024
27,Bordanoba Serrano Joan,P,R,R,0,0,2024
45,Burguillos Muria Wendell Jose Antonio,OF,R,R,0,0,2024
26,CABELLO ARIAS JOSE GREGORIO ALFREDO,C,R,R,0,0,1996
5,Castaño Álvarez Joaquín,P,R,R,0,0,1995
29,Castell Mancilla Mario,IF,R,R,174,68,2024
39,Flores Rivas Jeifer Alexander,OF,R,R,0,0,1992
6,García González Dany Xavier,IF,R,R,0,0,2024
55,Grullón Guzmán Aderly Julio,OF,R,R,0,0,1991
10,Huelves Sotelo Alvaro,P,R,R,0,0,2024
0,Lardin Imaz Miguel,UTL,R,R,,,2024
80,León Ibáñez Hugo,P,R,R,0,0,2024
52,LOPEZ TRIVIÑO Juan Manuel,P,R,R,174,78,2024
24,Lopez Vega Rafael,OF,R,R,0,0,2024
42,Macías Gallardo Izan,P,R,R,0,0,2024
10,Maled Ros Guillem,C,R,R,0,0,2024
33,Niño Villarreal Denny De Jesús,C,R,R,0,0,1983
15,Páez Foguet Eric,P,R,R,185,92,1995
50,Palma Freixa Sergi,P,R,R,182,86,2024
35,Salas Rivas Eusebio Samuel,IF,R,R,179,80,2024
40,Sisneros Reyes Yeison Gabriel,P,R,R,0,0,1995
11,APOSTOL ARENAS Deninson Jose,UTL,R,R,0,0,2024
63,CARBONELL RUIZ Luis Augusto,UTL,R,R,0,0,1998
23,Castillo Novais Jesús Enrique,UTL,R,R,0,0,1983
25,Céspedes Pineda Yorking,UTL,R,R,0,0,1992
29,Chambers Peña Allen Antonio,UTL,R,R,0,0,1998
18,Comprés Santos Luís Miguel,UTL,R,R,0,0,1991
4,CORDIDO MEJIAS Cesar,UTL,R,R,0,0,1985
34,Cortorreal de la Cruz Teudis,UTL,R,R,0,0,2024
45,Gómez Pérez Elvis Daniel,UTL,R,R,0,0,1998
30,Jaime Rodríguez Ysrael,UTL,R,R,0,0,1993
28,Kingsley Martínez Francisco Osvaldo,UTL,R,R,0,0,1997
9,Modrego López Iñaki,UTL,R,R,0,0,1998
24,Montero Bonilla Okaury,UTL,R,R,0,0,1990
48,Mota Vásquez Leonardo José,UTL,R,R,0,0,1994
3,Pérez Alcantara Hachel Gregorio,UTL,R,R,0,0,1992
2,Perez Mendez Diego Armando,UTL,R,R,0,0,1987
69,Pidal Iruña,UTL,R,R,175,77,2024
22,Redín Goyeneche Iñaki,UTL,R,R,0,0,1998
8,Rodríguez Tejeda Iverson Steven,UTL,R,R,0,0,2024
26,Ruíz De La Cruz Michael Bautista,UTL,R,R,0,0,1990
20,Ruiz Garo Raudis Rafael,UTL,R,R,,,1992
14,Sánchez Rijo Josías Ramón,UTL,R,R,0,0,1987
7,Ureña Tiburcio Yeilyn Gabriel,UTL,R,R,0,0,1998
27,Vargas Vega Isaac Omar,UTL,R,R,0,0,1989
17,Vásquez Ferreira Jerlin,UTL,R,R,,,2024
0,Baena Reina Manel,UTL,R,R,0,0,1999
0,Burguillos Parra José Antonio,UTL,R,R,0,0,1980
0,Cadenas García Ferrán,UTL,R,R,0,0,1993
0,Castaño Alvarez Daniel,UTL,R,R,0,0,2024
0,Castillo Farias Yohar Eduardo,UTL,R,R,0,0,2024
0,Catalán Vizuete Miguel,UTL,R,R,0,0,1988
0,Giménez Badenas Eric,UTL,R,R,178,84,2024
0,González Castro Iker,UTL,R,R,0,0,2024
0,GONZALEZ VILLAMIZAR MANUEL ALEJANDRO,UTL,R,R,0,0,2024
0,GONZALEZ YANEZ HENRY JESUS,UTL,R,R,0,0,2024
0,Jiménez Pérez Oriol,UTL,R,R,177,66,2024
0,Marrero Hernandez José Ernesto,UTL,R,R,0,0,1996
0,Mazón Malvaseda Lluc,UTL,R,R,173,66,2024
0,Meehan David Anthony,UTL,R,R,0,0,1996
0,Mendoza Castillo Willian Gabriel,UTL,R,R,0,0,1997
0,Mendoza Castillo DIEGO ANDRES,UTL,R,R,,,2024
0,MINAYA ENVAGELISTA BRADY YADIEL,UTL,R,R,0,0,2024
0,MIRANDA GARCÍA Javier,UTL,R,R,180,75,2024
0,Moya Carrascosa Aleix,UTL,R,R,0,0,2024
0,Paz Fulquet Climent,UTL,R,R,0,0,2024
0,Pérez Pérez Maddiel,UTL,R,R,0,0,1992
0,PEREZ RIVERA ADRIAN,UTL,R,R,173,70,2024
0,Sáenz Albornoz Alejandro Isaac,UTL,R,R,0,0,1999
0,Sánchez Robles Francisco,UTL,R,R,178,82,2024
0,Valentín Hernández Roberto Ulises,UTL,R,R,176,76,2024
0,VARGAS IBARRA MIGUEL ANGEL,UTL,R,R,0,0,1988
