Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
Carballosa,Cesar,AQUA,0,1,,1,0,0,0,0,0.2,2,3,1,1,0,1,0,0,5,,0,0,1,,,,
Marte,Enaitz,SPAIN,0,0,,2,0,0,0,0,2.0,5,5,4,2,1,1,1,0,11,,2,1,0,,,,
Hoyer,Jim,AQUA,0,0,,1,0,0,0,0,2.0,4,5,4,2,2,0,0,0,10,,4,0,0,,,,
Diaz,Enmanuel,SPAIN,0,0,,1,0,0,0,0,1.0,4,5,2,2,1,1,0,0,5,,1,0,0,,,,
Louisa,Sheadion,ORANG,0,0,,1,0,0,0,0,1.0,1,2,2,1,1,1,0,0,4,,1,2,0,,,,
Foerster,Maximilian,BLACK,0,0,,2,0,0,0,0,2.0,5,6,6,4,4,1,0,0,9,,1,2,0,,,,
Llavata,Ian,SPAIN,0,1,,1,0,0,0,0,1.0,4,3,3,1,0,0,0,0,7,,0,0,1,,,,
Mazon,Lluc,SPAIN,0,0,,1,1,0,0,0,2.0,9,7,7,1,2,1,0,2,15,,0,0,0,,,,
Kincl,Lukas,GREEN,0,1,,1,1,0,0,0,1.0,1,6,6,5,2,1,0,0,3,,6,1,0,,,,
Guerrero,Jordan,AQUA,0,0,,1,0,0,0,0,0.1,0,2,2,2,1,0,0,0,1,,1,0,0,,,,
Takis,George,GERMA,0,1,,1,0,0,0,0,0.2,0,5,5,5,1,0,0,0,2,,3,0,0,,,,
Azcuy,Joshua,AQUA,0,0,,1,0,0,0,0,0.0,0,1,1,1,0,0,0,0,0,,0,0,0,,,,
Zivny,Jakub,GREEN,0,1,,1,1,0,0,0,0.0,0,4,4,5,0,0,0,0,0,,3,0,0,,,,
Kiewiet,Mathijs,AQUA,0,0,,2,0,0,0,0,0.0,4,5,5,2,0,2,0,0,4,,1,1,0,,,,
