Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
BARBA,Matteo,CRO,9,1,1,1,0,0,0,2,0.111,0.222,0.273,0.495,2,0,3,0,0,0,0,1
BARBERO,Paolo,TOR,77,8,9,2,0,0,6,11,0.117,0.143,0.258,0.401,14,1,28,2,1,1,1,0
BARBONA,Alessandro,ACA,57,11,11,1,1,0,7,14,0.193,0.246,0.324,0.570,11,0,13,0,0,1,3,1
BARBONA,Lorenzo,ACA,57,13,20,3,1,0,8,25,0.351,0.439,0.507,0.946,18,0,14,0,0,0,9,4
BARCELAN RODRIGUEZ,JORGE LUIS,BBC,119,14,44,12,0,0,27,56,0.370,0.471,0.500,0.971,25,7,13,4,1,0,1,0
BARO COELLO,Angel De Jesus,MAC,92,30,26,4,3,0,16,36,0.283,0.391,0.405,0.796,18,3,14,1,3,1,8,1
BASSI,Marco,CRO,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
BATISTA DE JESUS,Nathanael Manoly,RSM,134,39,36,10,1,4,25,60,0.269,0.448,0.366,0.814,20,3,24,4,4,3,5,2
BATTIONI,Tommaso,PAR,77,20,16,5,3,0,7,27,0.208,0.351,0.354,0.705,17,1,22,0,1,3,2,1
BAZZANA,Davide,BRE,115,14,31,9,1,0,17,42,0.270,0.365,0.407,0.772,23,5,32,3,2,0,4,0
BAZZI,Simone,LON,25,4,7,1,0,0,6,8,0.280,0.320,0.387,0.707,2,3,13,0,1,0,0,0
BECCARI,Alessandro,RFA,124,19,33,2,0,0,13,35,0.266,0.282,0.389,0.671,21,4,27,0,0,2,14,5
BECHEVOLO,Samuele,DRA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BELLAFIORE,Samuel,DRA,106,9,23,0,0,0,7,23,0.217,0.217,0.294,0.511,11,1,28,0,1,2,1,2
BELLEBONO,Andrea,SEN,56,3,9,1,0,0,5,10,0.161,0.179,0.254,0.433,6,1,20,1,0,0,1,3
BELLINI,Emanuele,COL,5,1,0,0,0,0,1,0,0.000,0.000,0.286,0.286,2,0,1,0,0,0,0,0
BELLUCCI,Attilio,ACA,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BENETTI,Davide,COL,111,17,21,5,0,0,6,26,0.189,0.234,0.326,0.560,17,6,29,0,1,3,5,1
BENETTON,Riccardo,PAD,62,7,13,3,0,0,7,16,0.210,0.258,0.300,0.558,5,3,16,2,0,1,2,2
BERARDI,Federico,RFA,81,7,9,2,0,0,6,11,0.111,0.136,0.198,0.334,7,2,25,2,1,1,0,0
BERINI,Stefano,RON,111,24,29,4,1,1,17,38,0.261,0.342,0.390,0.732,21,3,25,0,1,0,6,1
BERNARDI,Andrea,ROV,55,8,4,2,1,0,3,8,0.073,0.145,0.150,0.295,4,1,27,0,0,1,2,2
BERTAGNON,Riccardo,RIM,98,12,23,5,0,0,17,28,0.235,0.286,0.328,0.614,15,0,16,2,3,0,4,1
BERTOLDI,Nicholas,RON,96,17,24,13,1,1,13,42,0.250,0.438,0.339,0.777,10,3,32,6,0,2,1,1
BERTOSSI,Riccardo,BOL,105,41,35,5,0,1,27,43,0.333,0.410,0.493,0.903,26,9,18,1,2,1,10,3
BESS DIAZ,Roberto Carlos,MAC,7,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,1,0
BETTI,Giuseppe,SEN,56,4,11,3,0,1,7,17,0.196,0.304,0.262,0.566,5,0,28,1,0,0,0,0
BIANCHI,Filippo,OLT,112,16,22,2,2,1,18,31,0.196,0.277,0.326,0.603,20,3,40,0,3,1,2,1
BISCONTRI,Niccolò Maria,BBC,95,9,20,2,1,0,10,24,0.211,0.253,0.262,0.515,3,4,35,1,1,0,0,0
BONAMINI,Andrea,VER,69,16,8,1,0,0,4,9,0.116,0.130,0.315,0.445,17,3,26,1,0,0,2,1
BONEMEI,Davide,RIM,97,11,24,5,0,1,16,32,0.247,0.330,0.342,0.672,12,2,24,3,0,1,0,1
BONIARDI,Simone,SEN,82,12,20,5,0,2,9,31,0.244,0.378,0.364,0.742,15,1,20,5,1,1,5,1
BONILLA GARCIA,Ramon Antonio,VER,136,33,57,17,1,2,22,82,0.419,0.603,0.497,1.100,14,8,16,3,1,0,12,2
BONVINI,Francesco Maria,CRO,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
BORGHI,Gilberto,LON,104,17,28,3,2,0,20,35,0.269,0.337,0.391,0.728,20,2,22,2,2,0,2,1
BOSCAROL,Giacomo,CER,106,15,24,5,3,1,13,38,0.226,0.358,0.314,0.672,8,6,26,1,1,0,6,1
BOSCAROL,Thomas,RON,2,0,1,0,0,0,1,1,0.500,0.500,0.500,1.000,0,0,1,0,0,0,0,0
BOSCHI,Alessandro,COL,14,4,4,2,0,0,5,6,0.286,0.429,0.389,0.818,3,0,3,1,1,0,0,2
BOSCHI,Federico,SAL,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
BOZA CORREA,Carlos Richard,SET,123,31,38,11,1,0,22,51,0.309,0.415,0.387,0.802,12,5,12,2,2,5,5,1
BRAVO RIQUENE,Humberto,ROV,136,35,49,8,3,0,21,63,0.360,0.463,0.457,0.920,21,4,14,0,1,2,23,5
BRIGGI,Giulio,VER,25,4,6,0,0,1,4,9,0.240,0.360,0.367,0.727,5,0,9,0,0,0,0,0
BRUNATI,Michele,DRA,129,14,32,3,1,0,11,37,0.248,0.287,0.312,0.599,10,2,19,8,0,1,3,4
BRUNO,Samuele,ACA,88,11,26,5,0,0,14,31,0.295,0.352,0.392,0.744,12,2,23,1,0,0,10,2
BRUSAFERRO,Nicolò,ROV,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
BUCCHI,Mattia,GOD,100,11,25,6,1,0,15,33,0.250,0.330,0.348,0.678,11,4,28,5,0,0,1,1
BUIN,Enrico,ROV,106,11,26,5,0,0,15,31,0.245,0.292,0.314,0.606,9,2,24,1,1,4,2,2
BULFONE,Leonardo,BBC,6,0,2,0,0,0,0,2,0.333,0.333,0.333,0.666,0,0,2,1,0,0,0,0
CALASSO,Simone,COL,112,11,30,4,0,0,10,34,0.268,0.304,0.366,0.670,15,4,35,2,3,0,2,3
CALCAGNI,Elia,MAC,3,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
CALCAGNI,Mattia,MAC,4,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
CALVO,Federico,SET,128,28,48,8,4,1,48,67,0.375,0.523,0.453,0.976,16,4,28,2,2,0,7,2
CALVO,Giorgio,SET,103,20,26,1,0,0,4,27,0.252,0.262,0.313,0.575,9,0,25,2,0,5,3,2
CAMBARAU,Simone,CAG,66,9,13,2,1,0,5,17,0.197,0.258,0.308,0.566,9,2,26,1,1,0,4,0
CAMILO NUNEZ,Darlin Nicolas,NET,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
CAMPANELLA,Lorenzo,LON,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
CAMPANINI,Nicolò,POV,24,0,0,0,0,0,0,0,0.000,0.000,0.040,0.040,1,0,12,1,0,0,0,0
CAMPAZZI,Simone,MOD,80,11,19,2,1,0,12,23,0.238,0.288,0.392,0.680,14,7,33,0,1,1,5,2
CANACHE SOLER,Roberto Arturo,PAD,116,16,35,2,1,1,14,42,0.302,0.362,0.352,0.714,7,2,20,4,0,0,8,4
CANINI,Alberto,RIM,47,3,10,0,0,0,6,10,0.213,0.213,0.309,0.522,6,1,13,1,1,0,2,0
CANNATA,Gianmarco,OLT,55,5,8,1,0,0,3,9,0.145,0.164,0.213,0.377,5,0,24,2,1,1,0,0
CANTADORI,Giacomo,OLT,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
CANUTI,Tomas,LON,82,9,13,2,0,0,8,15,0.159,0.183,0.286,0.469,9,6,19,2,1,0,1,0
CAPPUCCINI,Francesco,GRO,41,1,10,0,0,0,4,10,0.244,0.244,0.289,0.533,1,2,6,3,1,0,3,0
CAREDDU,Michele Stefano,CAG,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
CARRERA LOPEZ,Jesus Daniel,TOR,141,37,52,12,2,4,25,80,0.369,0.567,0.468,1.035,23,5,9,2,2,0,10,2
CARTA,Alessandro,CAG,11,2,0,0,0,0,0,0,0.000,0.000,0.083,0.083,0,1,8,0,0,0,0,0
CASADIO,Antonio,GOD,58,16,9,2,0,0,2,11,0.155,0.190,0.300,0.490,12,0,33,0,0,1,5,1
CASADIO,Matteo,GOD,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
CASANOVA,Edoardo,ATL,49,2,7,2,0,0,6,9,0.143,0.184,0.208,0.392,4,0,26,0,0,0,1,0
CASCIELLO,Alberto Maria,TOR,23,5,5,1,0,0,3,6,0.217,0.261,0.500,0.761,10,3,10,0,0,2,1,1
CASTILLO CASTILLO,Jonathan,POV,98,18,30,6,2,1,15,43,0.306,0.439,0.333,0.772,3,1,14,2,0,2,1,1
CASTILLO REALES,Jostin Eduardo,ATL,45,8,12,4,0,0,3,16,0.267,0.356,0.353,0.709,6,0,10,1,0,0,3,2
CATALANO,Samuele,TOR,119,16,23,3,3,0,11,32,0.193,0.269,0.292,0.561,15,2,51,2,1,2,3,1
CATELLANI,Sebastiano,OLT,75,11,21,3,2,0,12,28,0.280,0.373,0.413,0.786,16,1,21,0,0,0,2,1
CAVALLARI,Francesco,ATL,24,2,4,1,0,0,0,5,0.167,0.208,0.259,0.467,2,1,13,1,0,1,0,0
CECHET,Ivan,RON,99,15,25,4,0,0,18,29,0.253,0.293,0.350,0.643,12,4,34,2,2,0,0,1
CELLI,Federico,RSM,176,51,60,17,2,4,31,93,0.341,0.528,0.455,0.983,36,4,41,3,4,1,9,1
CENSI,Stefano,POV,24,2,5,0,0,0,2,5,0.208,0.208,0.259,0.467,2,0,12,0,1,0,1,0
CEPPARULO,Nicola,POV,3,0,1,0,0,0,1,1,0.333,0.333,0.250,0.583,0,0,2,0,1,0,0,0
CERINI,Andrea Luca,POV,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
CHELLI,Gabriele,BBC,136,29,29,2,1,0,11,33,0.213,0.243,0.363,0.606,31,2,38,4,2,8,5,4
CIANCI,Enrico,RIM,29,5,3,0,0,0,2,3,0.103,0.103,0.297,0.400,6,2,9,0,0,0,2,2
CIANCI,Giulio,RIM,16,3,2,1,0,0,1,3,0.125,0.188,0.176,0.364,1,0,4,1,0,0,0,0
CIFALINÒ,Thomas,RIM,109,18,25,4,1,0,15,31,0.229,0.284,0.294,0.578,5,5,34,1,0,0,3,1
CINELLI,Niccolò,GRO,70,11,23,5,1,1,21,33,0.329,0.471,0.474,0.945,18,4,15,1,3,0,4,2
CIPOLLA,ANTHONY JAMES,MAC,44,9,13,1,3,0,12,20,0.295,0.455,0.385,0.840,5,2,2,0,1,0,6,0
CIRILLO,Riccardo,SET,106,9,27,7,0,0,12,34,0.255,0.321,0.307,0.628,6,2,34,1,0,1,0,0
CIRILLO,Stefano,SET,63,5,13,3,1,0,10,18,0.206,0.286,0.342,0.628,10,3,28,2,0,1,0,1
CIRUCCI,Jose Gabriel,CER,33,2,6,1,0,0,2,7,0.182,0.212,0.289,0.501,5,0,12,1,0,0,0,0
COFFRINI,Luca,COL,46,5,3,0,0,0,1,3,0.065,0.065,0.204,0.269,7,1,18,0,0,0,0,1
COLALUCCI,Matteo,ACA,45,10,11,0,2,0,3,15,0.244,0.333,0.333,0.666,5,1,18,3,0,0,1,0
COLASANTE,Moises Vicente,NET,40,2,3,1,0,0,1,4,0.075,0.100,0.178,0.278,5,0,17,0,0,1,0,2
COLINA,Rafael Josè,DRA,45,6,6,0,0,0,2,6,0.133,0.133,0.316,0.449,8,4,22,0,0,0,1,1
COLLADO,Jordano,CER,102,17,36,11,0,2,17,53,0.353,0.520,0.521,1.041,34,3,9,4,1,0,8,1
CONTU,Andrea,CAG,8,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
CONTU,Marco,CAG,107,12,15,0,0,0,7,15,0.140,0.140,0.225,0.365,11,1,38,0,1,1,3,2
CORBINO,Enzo Alfredo,MOD,40,10,13,2,0,0,8,15,0.325,0.375,0.509,0.884,11,4,13,2,0,0,1,0
CORNELLI,Edoardo,OLT,18,4,7,2,0,0,2,9,0.389,0.500,0.476,0.976,2,1,4,1,0,0,0,0
CORRADIN,Michael,ATL,27,2,1,0,0,0,1,1,0.037,0.037,0.297,0.334,9,1,11,0,0,0,0,0
CORRADO,Alessio,MOD,32,3,7,1,0,0,1,8,0.219,0.250,0.359,0.609,7,0,12,1,0,0,0,0
CORSINI,Andrea,SAL,66,5,10,2,0,0,10,12,0.152,0.182,0.263,0.445,10,0,23,0,0,0,2,1
CORTESI,Yuri,RIM,98,15,19,5,0,0,8,24,0.194,0.245,0.231,0.476,5,0,27,0,1,2,3,1
COTOGNO,Gabriele,NET,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
COTTI,Tommaso,SAL,75,4,8,0,1,0,0,10,0.107,0.133,0.247,0.380,10,4,49,0,0,1,0,0
COVATI,Matteo,PAR,24,10,5,1,0,0,2,6,0.208,0.250,0.457,0.707,8,3,4,1,0,1,0,0
COVATI,Matteo,CRO,46,10,11,1,0,0,6,12,0.239,0.261,0.375,0.636,9,1,13,2,0,0,1,0
CRISTIANO,Andrea,SEN,1,2,1,0,0,0,0,1,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,0
CUESTA LINDSAY,José Pablo,CAG,124,42,52,9,4,5,34,84,0.419,0.677,0.513,1.190,26,0,10,3,2,0,7,1
CUPRI,Lorenzo,SAL,57,5,17,3,0,0,8,20,0.298,0.351,0.373,0.724,8,0,19,0,2,0,0,1
D'ANGELO,Alessandro,DRA,68,4,9,0,0,0,7,9,0.132,0.132,0.268,0.400,12,1,22,1,1,0,1,3
D'ANGELO,Francesco,DRA,28,2,2,0,0,0,0,2,0.071,0.071,0.161,0.232,3,0,15,0,0,0,3,1
D'AURIA,Lorenzo,ACA,29,7,9,0,0,0,1,9,0.310,0.310,0.394,0.704,4,0,2,1,0,0,3,2
D'ORIANO,Gioele,CER,61,7,10,1,0,0,4,11,0.164,0.180,0.288,0.468,6,5,21,0,1,2,3,2
DA RE,Giulio,RON,69,14,23,4,0,0,10,27,0.333,0.391,0.405,0.796,9,0,16,1,1,1,3,1
DADDI,Filippo,COL,87,6,18,1,0,0,8,19,0.207,0.218,0.300,0.518,8,4,26,2,1,0,3,4
DAL PRÀ,Nicola,DRA,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,4,1,0,1,0,0
DALLA SILVESTRA,Matteo,CER,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DARAIO,Rocco,SAL,90,9,18,3,2,0,6,25,0.200,0.278,0.284,0.562,11,0,19,3,1,0,1,4
DAS NEVES MARIN,Luis Jesus,SAL,107,16,29,3,1,1,14,37,0.271,0.346,0.350,0.696,13,1,22,1,2,0,1,1
DAVENPORT,Nicholas Alan,ACA,58,5,12,1,0,0,5,13,0.207,0.224,0.313,0.537,9,0,11,0,0,0,4,0
DE BONI,Filippo,VER,15,1,1,0,0,0,0,1,0.067,0.067,0.176,0.243,2,0,6,0,0,0,0,0
DE DONNO,Giacomo Maria,ACA,26,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,11,1,0,0,0,0
DE LA ROSA,Erick Alexander,DRA,35,3,8,3,0,0,7,11,0.229,0.314,0.357,0.671,6,1,10,0,0,0,0,0
DE LOS SANTOS SOTO,Pedro Angel,DRA,22,1,4,0,0,0,1,4,0.182,0.182,0.280,0.462,2,1,8,1,0,0,0,0
DE MARCHI,Lorenzo,ROV,11,3,2,0,1,0,2,4,0.182,0.364,0.182,0.546,0,0,4,1,0,0,1,0
DE MARIA,Maurizio,TOR,139,17,43,10,0,0,21,53,0.309,0.381,0.409,0.790,20,4,32,2,1,0,3,0
DE MARTINO,Emanuele,SAL,61,4,10,1,0,0,3,11,0.164,0.180,0.282,0.462,9,1,20,2,0,0,0,0
DE ROSA,Matteo,GRO,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DEL PRIORE,Fabio,ATL,95,10,20,2,0,0,2,22,0.211,0.232,0.306,0.538,9,4,30,5,0,2,2,1
DELFRATE,Leonardo,SAL,28,1,2,0,0,0,2,2,0.071,0.071,0.071,0.142,0,0,8,1,0,0,0,0
DELGADO CASTANEDA,Livan Francisco,CAG,67,7,18,2,0,0,17,20,0.269,0.299,0.393,0.692,15,0,25,1,2,2,1,0
DELMONTE,Tommaso,CRO,108,19,27,2,1,1,23,34,0.250,0.315,0.328,0.643,11,2,38,0,1,2,4,3
DENTONI,Federico,CRO,86,24,27,6,3,1,11,42,0.314,0.488,0.404,0.892,12,1,25,0,0,1,8,0
DEOTTO,Alessandro,BOL,105,19,30,13,0,1,23,46,0.286,0.438,0.432,0.870,26,1,38,4,0,0,4,0
DESIMONI,Stefano,PAR,129,31,42,5,0,2,21,53,0.326,0.411,0.438,0.849,28,0,23,0,3,3,2,1
DI FABIO,Lorenzo,RSM,60,12,9,1,1,0,9,12,0.150,0.200,0.307,0.507,13,1,12,1,1,2,3,2
DI MICHELE,Fanose,CER,75,6,9,1,0,0,1,10,0.120,0.133,0.233,0.366,9,2,28,0,0,1,1,2
DI PALMA,Riccardo,BRE,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
DI PERSIA,Daniele,NET,14,0,3,1,0,0,1,4,0.214,0.286,0.214,0.500,0,0,6,0,0,0,0,0
DI RAFFAELE,Lorenzo,RSM,25,10,8,2,0,0,4,10,0.320,0.400,0.370,0.770,2,0,4,1,0,0,0,0
DI RONZA,Claudio,MOD,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
DIAZ DIAZ,Marcos Antonio,GRO,86,31,34,4,1,2,14,46,0.395,0.535,0.495,1.030,14,3,13,3,0,0,12,0
DILAURO,Joel,SAL,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
DOBBOLETTA,Lorenzo,BOL,124,32,33,5,1,0,28,40,0.266,0.323,0.409,0.732,29,3,29,3,3,2,4,1
DONNELS,Tanner Michael,MAC,98,19,31,7,2,1,29,45,0.316,0.459,0.413,0.872,15,4,14,2,4,0,2,1
DRAIJER,VICTOR,NET,59,14,21,2,1,0,19,25,0.356,0.424,0.434,0.858,11,1,12,2,5,0,0,0
DRENI,Julian,BOL,63,23,19,2,2,1,10,28,0.302,0.444,0.522,0.966,22,7,11,0,0,0,6,0
EBAU,Gabriele,CAG,12,8,3,0,0,0,1,3,0.250,0.250,0.500,0.750,4,2,4,0,0,0,1,1
EGBUGWO,Timothy Uchechukwu,CER,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
EMANUELLI,Nicolò,RFA,86,8,14,4,1,0,7,20,0.163,0.233,0.301,0.534,14,3,49,1,0,2,1,1
EPIFANO DURAN,Erick Alessandro,RSM,140,30,40,12,1,1,27,57,0.286,0.407,0.361,0.768,13,4,32,5,1,4,1,2
ERRICO,Mirko,ATL,94,8,25,1,1,0,7,28,0.266,0.298,0.355,0.653,12,1,27,1,0,0,3,1
ESPINAL VENTURA,Jorge Luis,NET,16,5,3,0,0,0,1,3,0.188,0.188,0.381,0.569,5,0,3,0,0,1,1,0
ESTRADA MARTINEZ,Endy Jesus,SEN,68,13,21,5,0,2,8,32,0.309,0.471,0.380,0.851,6,3,15,3,2,0,2,0
ESTRADA MARTINEZ,Endy Jesus,MAC,21,5,6,1,0,0,4,7,0.286,0.333,0.318,0.651,1,0,2,0,0,0,0,0
EVANGELISTA JOSE,Digno Emmanuel,GOD,98,12,27,5,0,1,19,35,0.276,0.357,0.368,0.725,14,1,15,3,1,0,1,0
EXPOSITO GOTERA,Ernesto David,MAC,83,18,30,6,0,1,19,39,0.361,0.470,0.470,0.940,15,2,18,1,0,1,4,1
FABBRI,Alberto,MOD,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
FABRIS,Lorenzo,PAD,7,1,0,0,0,0,1,0,0.000,0.000,0.364,0.364,4,0,5,0,0,0,1,0
FACCINI,Giovanni,PAD,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
FAITA,Simone,BRE,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,2,0,0,0,0,0
FALZI,Nicola,VER,40,4,10,0,1,0,4,12,0.250,0.300,0.318,0.618,4,0,17,0,0,1,0,0
FANCELLU,Nicholas,BBC,9,2,1,0,0,0,1,1,0.111,0.111,0.273,0.384,2,0,6,0,0,0,0,0
FASAN,Matteo,CRO,33,2,5,1,0,0,3,6,0.152,0.182,0.216,0.398,1,2,17,0,1,0,0,0
FAVA,Jacopo,CRO,62,8,12,2,1,0,10,16,0.194,0.258,0.231,0.489,3,0,20,0,0,3,0,1
FAZIO BAFFO,Andrea,MOD,24,3,3,0,0,0,1,3,0.125,0.125,0.192,0.317,1,1,10,0,0,0,0,0
FEDERICI,Timothy,BRE,13,1,3,0,0,0,0,3,0.231,0.231,0.231,0.462,0,0,3,0,0,0,0,0
FERINI,Andrea,LON,81,13,17,4,0,3,11,30,0.210,0.370,0.327,0.697,11,4,39,0,2,0,1,4
FERRARI,Alessandro Francesco,POV,109,14,28,3,2,2,13,41,0.257,0.376,0.354,0.730,16,1,40,0,1,1,4,0
FERRARI,Filippo,COL,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
FERRARI,Mirko,ROV,54,7,6,1,0,0,3,7,0.111,0.130,0.238,0.368,6,3,23,0,0,1,4,0
FERRETTI,Riccardo,BBC,43,5,7,1,0,0,2,8,0.163,0.186,0.321,0.507,9,1,28,1,0,0,2,1
FERRI,Jacopo,LON,73,13,14,2,0,0,6,16,0.192,0.219,0.388,0.607,19,5,33,1,1,3,6,1
FERRINI COLMENAREZ,Jose Leonardo,RSM,161,49,51,6,1,3,31,68,0.317,0.422,0.474,0.896,43,6,34,1,1,4,13,2
FILIPPINI,Giuseppe,RIM,50,5,10,4,0,0,5,14,0.200,0.280,0.241,0.521,3,0,26,0,1,0,0,0
FLISI,Riccardo,PAR,116,25,36,10,0,0,18,46,0.310,0.397,0.409,0.806,16,4,35,3,1,1,4,1
