Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
DE SMET,Niels,HEI,0,0,351.00,1,0,0,0,0,0.1,8,13,13,4,0,2,0,0,9,0.889,1,3,0,0,0,0,1
DE VOCHT,Robin,ANT,0,0,54.00,1,0,0,0,0,0.2,0,4,4,6,0,0,0,0,2,0.000,1,0,0,0,0,0,2
DECRU,Iris,OOS,1,0,19.50,2,1,0,1,0,6.0,12,13,13,6,9,1,2,0,29,0.414,0,1,0,0,0,1,7
DECRU,Thijs,OOS,0,0,25.41,7,0,0,0,0,11.1,19,36,32,31,11,1,2,0,51,0.373,6,3,1,0,0,6,11
DECUYPERE,Bo,WIE,0,1,49.50,3,2,0,0,0,2.0,6,12,11,7,2,2,0,1,14,0.429,0,1,0,0,0,2,2
DEJONGHE,Louis,WIE,0,0,16.88,1,0,0,0,0,2.2,6,5,5,2,3,2,0,0,13,0.462,1,0,1,0,0,1,3
DELVAUX,Thibaud,BIN,0,1,66.00,1,1,0,1,0,3.0,8,22,22,21,3,1,0,0,16,0.500,0,3,0,0,0,2,3
DENIS,Lucie,NAM,4,4,29.45,10,8,0,1,0,22.0,46,87,72,60,19,9,2,0,115,0.400,9,16,1,2,0,15,23
DENUIT,Sébastien,MSG,0,0,9.00,1,0,0,0,0,1.0,1,1,1,0,0,0,0,0,5,0.200,0,0,0,0,0,1,2
DEVRIENDT,Roy,OOS,1,7,14.07,9,8,0,0,0,31.1,59,63,49,32,35,6,5,0,147,0.401,5,4,2,1,1,19,23
DOM,Glenn,MER,0,1,9.00,3,1,0,0,0,6.0,13,13,6,5,9,2,0,0,34,0.382,4,0,0,0,0,6,3
DOYE,Adrien,NAM,0,0,162.00,1,0,0,0,0,0.1,0,6,6,6,0,0,0,0,1,0.000,9,2,0,0,0,1,0
FYEN,Tiemen,LEU,0,0,81.00,2,0,0,0,0,1.1,5,16,12,11,2,1,0,2,12,0.417,7,1,0,0,0,1,1
GELDOF,Dean,ANT,1,2,13.09,4,4,0,2,1,11.0,12,23,16,21,15,2,1,1,48,0.250,10,2,1,0,0,8,8
GILLES,Dario,ANT,3,2,17.87,8,6,0,3,0,23.2,42,57,47,38,30,9,0,0,117,0.359,7,6,1,0,0,22,15
GOUDMIJN,Adam,ZON,0,0,4.50,1,0,0,0,0,2.0,3,1,1,1,1,1,0,0,7,0.429,1,0,0,0,0,2,1
GUERRA ELIZONDO,César Emilio,BRI,0,0,13.50,1,0,0,0,0,0.2,1,1,1,1,0,0,0,1,3,0.333,0,0,0,0,0,0,2
HANSEN,Terje,LEU,0,0,67.50,2,0,0,0,0,1.1,5,12,10,9,3,0,0,0,9,0.556,2,0,0,1,0,0,1
HAUBRUGE,Nathan,BIN,0,0,39.79,5,0,0,0,0,6.1,17,33,28,22,5,7,0,1,41,0.415,5,9,0,0,0,8,7
HEIVERS,Daan,HEI,2,4,34.62,7,6,0,2,0,13.0,26,64,50,55,12,4,0,0,68,0.382,20,8,0,0,0,13,9
HOSDEY,Nicolas,BIN,1,10,38.12,11,11,0,4,0,28.1,86,134,120,66,21,19,4,2,166,0.518,18,31,0,4,0,23,26
HUBERT,Adrien,BRI,0,0,36.00,2,0,0,0,0,2.0,2,8,8,8,2,0,0,0,8,0.250,3,1,0,0,0,3,1
HUVELLE,Damien,NAM,0,0,27.00,1,0,0,0,0,1.0,3,3,3,2,1,0,0,0,6,0.500,0,1,0,0,0,0,2
HUVELLE,Damien,NAM,0,0,42.63,5,0,0,0,0,6.1,17,33,30,23,11,2,2,1,37,0.459,2,6,0,0,0,4,4
HYMERS,Thomas,LEU,0,0,11.25,2,0,0,0,0,4.0,8,5,5,3,3,4,0,0,20,0.400,4,0,0,0,0,6,3
IMPENS,Kai,WIE,0,0,27.00,1,0,0,0,0,1.0,3,4,3,1,2,0,1,0,7,0.429,0,0,0,0,0,0,1
IMPENS,Kihlany,WIE,0,0,16.20,1,0,0,0,0,1.2,6,8,3,2,3,0,1,0,13,0.462,0,0,0,0,0,1,1
JOOS,Jorben,WBA,3,0,5.79,6,3,0,2,0,23.1,26,19,15,17,23,3,1,0,92,0.283,0,1,2,0,0,21,20
KANE,David,BRU,0,2,21.60,4,2,0,1,0,10.0,27,37,24,15,4,5,2,1,65,0.415,2,5,0,1,0,15,9
KENNES,Voyt,HEI,0,0,0.00,2,0,0,0,0,0.0,0,6,5,8,0,0,0,0,1,0.000,4,1,0,0,0,0,0
KHLAPOV,Dmitrii,LEU,0,1,23.40,2,1,0,1,0,5.0,7,14,13,8,6,2,0,0,22,0.318,5,3,0,0,0,4,4
KOUDAD,Aatif,GRE,0,2,23.28,2,2,0,2,0,9.2,27,31,25,10,13,5,0,0,60,0.450,6,2,0,1,0,10,7
LAMOTTE,Yanni,NAM,0,0,16.20,4,0,0,0,0,3.1,2,6,6,8,5,0,0,0,11,0.182,2,2,0,0,0,3,1
LAURENT,Cyril,BRU,0,0,7.71,1,0,0,0,0,2.1,2,7,2,4,3,0,0,0,13,0.154,2,0,0,0,0,2,2
LEGRAND,Michel,NAM,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,2,0,0,0,3,0.000,0,0,0,0,0,1,0
LUCAS,Roy,ZON,2,1,18.00,5,3,0,1,0,13.0,9,32,26,33,18,1,0,0,44,0.205,22,5,1,0,0,6,6
MAGERMAN,Lander,ZOT,0,0,27.00,1,0,0,0,0,1.0,2,4,3,2,1,0,0,0,6,0.333,0,0,0,0,0,2,0
MARION,Vincent,MSG,0,1,13.05,11,1,0,0,0,20.0,25,31,29,17,13,6,2,0,81,0.309,2,4,0,2,0,27,14
MITCHELL,Demolie,ANT,1,0,9.00,2,1,0,1,0,7.0,10,10,7,9,5,2,0,0,32,0.313,4,1,0,0,0,7,8
MOERMAN,Thomas,ZOT,0,0,45.00,1,0,0,0,0,1.0,4,5,5,4,0,0,1,0,6,0.667,1,0,0,0,0,1,1
MONBALIU,Sean,LEU,0,0,5.40,1,0,0,0,0,1.2,1,1,1,1,1,0,0,0,5,0.200,0,0,0,0,1,2,1
MULKERS,Milan,ZON,0,0,36.00,1,0,0,0,0,1.0,3,7,4,3,1,0,0,0,6,0.500,0,0,0,1,0,0,1
MULLEBROUCK,Faustin,WIE,0,3,12.83,3,3,0,1,0,13.1,17,31,19,19,22,2,3,0,64,0.266,6,3,0,0,2,12,4
MULPAS,Loïc,MSG,1,0,14.21,3,1,0,1,0,6.1,5,10,10,14,5,1,0,0,20,0.250,1,3,0,1,0,7,3
OCKERMAN,Jente,ZOT,0,0,13.50,1,0,0,0,0,2.0,1,3,3,4,1,1,0,0,8,0.125,0,0,0,0,0,4,1
ORTIZ BUENO,Gean Michel,HEI,0,0,24.30,3,0,0,0,0,3.1,4,9,9,6,7,1,0,0,15,0.267,1,1,0,0,0,3,1
OVERMEIRE,Ewaud,WBA,5,1,10.42,6,6,0,0,0,19.0,23,28,22,19,33,1,1,0,81,0.284,6,4,1,0,0,13,7
PAUWELS,Yari,OOS,0,2,17.31,6,2,0,1,0,13.0,35,28,25,10,11,5,2,1,73,0.479,6,3,0,0,0,14,10
PEETERS,Jort,MER,1,0,6.75,1,1,0,0,0,4.0,3,4,3,2,5,1,0,0,16,0.188,2,1,0,0,0,4,3
PEREZ PEREZ,Miguel,MER,0,0,7.20,2,0,0,0,0,5.0,3,9,4,9,4,0,0,0,18,0.167,4,0,0,0,0,4,5
PERQUY,Lily,LEU,0,1,37.80,2,1,0,0,0,1.2,3,7,7,9,0,1,0,0,7,0.429,1,1,0,0,0,2,2
PICQUET,Corentin,MSG,2,1,19.06,5,3,0,1,0,11.1,25,31,24,23,12,3,3,0,58,0.431,2,4,0,0,0,8,7
POLFLIET,Xian,WBA,3,1,9.00,8,4,0,3,0,28.0,42,35,28,11,31,7,1,0,126,0.333,3,3,0,1,1,23,26
POPGEORGIEV,Georgi,BRU,0,1,36.00,2,1,0,0,0,1.0,1,4,4,8,0,0,0,0,4,0.250,3,0,0,0,0,1,2
PRIEZ,Corentin,BRU,1,4,31.96,6,5,0,3,0,16.1,44,68,58,43,22,5,4,2,96,0.458,11,1,0,0,0,10,11
PUTZEYS,Kris,LEU,1,1,22.24,2,2,0,0,0,5.2,12,14,14,9,4,3,0,0,29,0.414,2,2,0,0,0,7,5
ROELAND,Matthias,ZOT,2,4,19.64,8,6,0,1,0,18.1,32,59,40,49,22,3,2,0,88,0.364,8,5,2,2,0,15,13
ROSIERS,Mika,ZON,0,1,23.14,5,2,0,2,0,9.1,18,27,24,12,11,2,2,0,50,0.360,8,4,0,0,0,8,7
ROYMANS,Steff,DEU,4,0,3.50,4,4,0,3,0,18.0,10,7,7,15,47,1,0,0,63,0.159,3,4,1,0,0,2,3
SCHOENAERS,Brieuc,MSG,1,0,7.71,2,1,0,0,0,4.2,2,4,4,9,7,0,0,0,15,0.133,1,1,0,0,0,6,0
SEYNAEVE VROMAN,Oscar,MSG,0,0,27.00,1,0,0,0,0,1.0,2,3,3,1,1,0,0,0,5,0.400,1,2,0,0,0,1,1
SHIH,Henri Hsu-Fong,LEU,0,1,32.40,1,1,0,0,0,3.1,13,13,12,4,3,5,0,0,24,0.542,0,2,0,0,0,1,6
SIRAUX,Guillaume,BIN,0,0,0.00,1,0,0,0,0,0.0,0,6,6,6,0,0,0,0,0,0.000,1,2,0,0,0,0,0
SMITS,Olivier,DEU,0,0,13.50,1,0,0,0,0,1.1,1,2,2,3,2,0,1,0,4,0.250,2,2,0,0,0,0,1
SPRANGERS,Dean,ZOT,0,1,28.42,3,1,0,0,0,6.1,9,21,20,14,5,1,0,1,27,0.333,2,4,0,0,0,5,7
TABE,Jackson,GRE,1,0,4.00,5,1,0,1,0,9.0,10,4,4,6,15,0,0,0,34,0.294,0,1,0,0,0,3,5
TERRIJN,Zuna,GRE,0,0,40.50,3,0,0,0,0,2.0,10,9,9,3,3,4,0,0,15,0.667,1,2,1,0,0,0,2
THOMPSON GODA,Omar,LEU,0,1,33.14,3,1,0,1,0,7.1,17,29,27,18,8,7,1,0,41,0.415,8,4,1,1,0,6,8
TRAN,David,BRI,0,0,13.50,1,0,0,0,0,2.0,2,3,3,2,3,1,0,0,8,0.250,1,0,0,0,0,2,1
TRIBOLET,Bruno,NAM,0,1,21.13,4,2,0,0,0,7.2,23,21,18,8,8,4,0,0,45,0.511,0,2,0,0,0,5,8
TRINKUNAS,Domantas,MER,1,0,1.50,1,1,0,0,0,6.0,2,2,1,6,12,0,0,0,20,0.100,0,0,0,0,1,6,0
VALARD,Henry,MSG,1,0,13.50,1,1,0,0,0,2.0,1,3,3,1,5,0,1,0,7,0.143,0,1,0,0,0,1,0
VAN ACKER,Tuur,ZOT,0,3,17.00,7,3,0,1,0,18.0,33,50,34,31,28,8,2,2,94,0.351,10,1,0,2,0,13,11
VAN ACKEREN,Jeroen,ANT,2,0,4.09,2,2,0,2,0,11.0,6,5,5,4,21,1,0,0,39,0.154,2,2,0,0,0,8,3
VAN BEEK,Cedric,DEU,0,0,13.50,1,0,0,0,0,0.2,3,6,1,4,0,0,0,1,7,0.429,1,0,0,0,0,2,0
VAN BOUWEL,Robin,OOS,1,0,10.50,2,1,0,0,0,6.0,6,7,7,4,12,2,0,0,23,0.261,0,1,0,0,0,4,1
VAN DEN BOSCH,Nick,ANT,1,0,13.50,2,1,0,0,0,4.0,4,6,6,7,6,0,0,0,13,0.308,2,3,0,0,0,2,1
VAN DER AUWERA,Seth,ZON,1,0,13.50,2,1,0,1,0,5.1,5,10,8,7,6,0,0,0,23,0.217,2,1,0,0,0,6,4
VAN DER LINDEN,Simon,MSG,3,0,16.00,4,2,0,1,0,9.0,6,18,16,18,20,1,0,1,34,0.176,6,4,0,0,0,5,1
VAN HOVE,Eléonore,BRU,0,1,54.00,2,1,0,0,0,3.1,15,21,20,10,2,4,0,0,26,0.577,4,2,0,0,0,3,5
VAN STRIJDONCK,Kyen,ANT,1,0,9.00,3,1,0,0,0,7.0,9,9,7,5,7,1,0,0,29,0.310,0,2,0,1,0,9,2
VAN WOENSEL,Bram,HEI,0,0,48.60,2,0,0,0,0,1.2,4,9,9,7,4,0,0,1,10,0.400,1,0,0,0,0,0,2
VANDENDRIESSCHE,Nicolas,BRI,1,1,18.00,3,3,0,0,0,4.0,5,11,8,10,7,0,0,0,19,0.263,0,4,0,0,0,1,3
VANDERSTAPPEN,Bertus,MER,0,0,9.00,1,0,0,0,0,1.0,0,1,1,1,0,0,0,0,4,0.000,1,0,0,0,0,1,2
VANSTEENSEL,Lennart,HEI,1,5,46.06,8,6,0,2,0,17.0,46,100,87,71,24,12,1,2,107,0.430,34,7,0,0,0,16,12
VANVUCHELEN,Tim,ZON,0,1,4.50,2,1,0,0,0,6.0,5,3,3,3,7,1,0,0,21,0.238,0,0,0,0,0,7,2
VERBEKE,Benjamin,NAM,0,0,18.00,1,0,0,0,0,1.0,3,2,2,1,3,1,0,0,6,0.500,0,0,0,0,0,0,0
VERBEKEN,Nils,MER,2,0,2.45,4,2,0,0,0,11.0,11,4,3,2,15,1,1,0,43,0.256,1,1,0,1,0,6,11
VERCAUTEREN,Vincent,WBA,0,0,18.00,1,0,0,0,0,1.0,1,2,2,3,1,0,0,0,4,0.250,2,0,0,0,0,2,0
VERHEYDEN,Djamy,DEU,1,1,13.50,3,2,0,1,0,6.2,12,12,10,9,7,2,0,0,32,0.375,1,3,0,0,0,9,3
VERLEYEN,Jasper,MER,0,0,5.63,3,1,0,0,0,8.0,10,9,5,6,5,3,0,0,38,0.263,2,2,0,0,0,8,9
VINCENT,Xavier,MER,2,0,8.44,3,1,0,0,0,10.2,3,11,10,17,19,0,0,1,34,0.088,3,2,0,0,0,10,1
WAEYE,Mathias,WIE,1,0,5.40,1,1,0,1,0,5.0,4,3,3,3,6,0,0,0,19,0.211,0,0,0,0,0,3,5
WEYN,Axl,ANT,0,0,3.60,1,0,0,0,0,5.0,7,4,2,4,8,1,0,0,24,0.292,0,1,0,0,0,3,5
WILSSENS,Ruben,OOS,0,1,9.00,1,1,0,1,0,6.0,7,6,6,8,10,1,0,0,22,0.318,2,0,0,0,0,4,1
ZACCHI,Romain,BRU,0,0,18.00,1,0,0,0,0,2.0,3,4,4,2,0,0,0,0,6,0.500,3,1,0,0,1,2,2
