Player,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
Christian,NEP,52,93,86,5,2,0.978,1,0,0,,0,0
DIRKSEN
Kevin,HCA,48,146,141,4,1,0.993,8,0,0,,0,0
DJAOEN
Rayendly,STO,5,6,5,0,1,0.833,0,0,0,,0,0
DRAIJER
Max,HCA,50,165,38,122,5,0.970,16,0,0,,0,0
DRAIJER
Remco,RCH,3,7,7,0,0,1.000,0,0,0,,0,0
DRAIJER
Victor,HCA,27,24,22,2,0,1.000,1,0,0,,0,0
DUMITRESCU
Michael,PIO,21,48,46,2,0,1.000,1,0,0,,0,0
ELFRINK
Jasper,HCA,19,8,1,7,0,1.000,0,0,1,0.0,0,0
ENGELHARDT
Rachid,AMS,48,129,98,26,5,0.961,5,6,0,100.0,2,0
ERNESTINA
Joshua,STO,6,11,7,3,1,0.909,0,0,0,,0,0
EUSTACIA
Sigmar,STO,33,62,57,3,2,0.968,1,0,0,,0,0
FARLEY
Dylan,PIO,6,2,1,1,0,1.000,0,0,0,,0,0
FECUNDA
Jurickson,STO,18,61,58,1,2,0.967,0,0,0,,0,0
FRANKA
Amarensio,NEP,7,3,2,1,0,1.000,0,0,0,,0,0
FUKUDA
Daisuke,DKI,19,73,20,40,13,0.822,8,0,0,,0,0
GARBELLA
Nicola,AMS,16,22,20,2,0,1.000,0,0,0,,0,0
GARIO
Mervin,PIO,5,9,2,7,0,1.000,1,0,0,,0,0
GEERTS
Jan-Willem,QUI,13,5,1,3,1,0.800,2,0,0,,0,0
GERARD
Rashid,AMS,40,61,47,11,3,0.951,4,5,1,83.3,4,0
GIBBS
Khirstan,STO,5,22,20,1,1,0.955,0,11,1,91.7,3,0
GIJSBERTHA
Jaison,PIO,13,63,56,4,3,0.952,1,12,3,80.0,1,0
GNADE
Bobbie,HCA,10,2,1,1,0,1.000,1,0,0,,0,0
GOEDEE
Stijn,PIO,13,32,12,19,1,0.969,1,0,0,,0,0
GOINS
Julian,HCA,36,239,221,17,1,0.996,3,40,9,81.6,6,0
GONESH
Jayden,NEP,9,4,1,3,0,1.000,0,0,0,,0,0
GONZALEZ GARAY
Luis,STO,34,177,128,44,5,0.972,13,15,2,88.2,1,0
GROENEWOUD
Daan,RCH,24,45,23,19,3,0.933,4,0,0,,0,0
GROß
Simon,TWI,17,11,4,7,0,1.000,0,1,0,100.0,0,0
HALDERMAN
Koen,DKI,41,191,181,7,3,0.984,12,16,0,100.0,1,1
HALMAN
Jason,TWI,46,300,273,20,7,0.977,1,45,9,83.3,4,0
HANSEN
Jurian,STO,24,113,48,52,13,0.885,13,0,0,,0,0
HARCKSEN
Misja,NEP,14,5,0,5,0,1.000,0,0,2,0.0,0,0
HASWELL
Emilson,AMS,33,104,35,52,17,0.837,7,0,0,,0,0
HEILIGERS
Daniel,PIO,9,19,15,4,0,1.000,0,7,1,87.5,1,0
HENRIQUE
Roelie,AMS,41,82,77,2,3,0.963,0,0,0,,0,0
HERBOLD
Brandon,NEP,6,1,1,0,0,1.000,0,0,0,,0,0
HERNANDEZ MORANTES
Jorge,QUI,34,114,34,71,9,0.921,6,0,0,,0,0
HERNANDEZ
Joel,STO,27,122,101,17,4,0.967,4,36,12,75.0,8,1
HERNANDEZ
Obed,STO,5,6,4,1,1,0.833,0,0,0,,0,0
HOFER
Nick,DKI,37,78,71,4,3,0.962,1,0,0,,0,0
HOOGENDOORN
Ryan,NEP,3,2,1,1,0,1.000,0,0,0,,0,0
HOOGKAMER
Thom,PIO,8,8,6,2,0,1.000,1,0,0,,0,0
HUIJER
Lars,HCA,20,46,3,42,1,0.978,2,0,0,,0,0
HUNTINGTON
Ryan,TWI,17,24,7,15,2,0.917,2,0,0,,0,0
IGAMI
Chikara,TWI,22,7,2,5,0,1.000,0,0,0,,0,0
JACOBS
Raul,PIO,42,186,105,75,6,0.968,13,0,0,,0,0
JAKOBUS
Jason,DKI,37,60,55,3,2,0.967,0,0,0,,0,0
JAKOBUS
Marvin,QUI,24,103,88,11,4,0.961,18,0,0,,0,0
JAMANIKA
Sheadion,NEP,43,358,327,27,4,0.989,32,0,0,,0,0
JAMOENA
Darryl,STO,15,9,2,6,1,0.889,1,1,0,100.0,0,0
JANSSEN
Dave,NEP,7,45,42,3,0,1.000,1,4,1,80.0,0,0
KELLY
Kevin,NEP,20,15,4,11,0,1.000,0,0,0,,0,0
KEMP
Dwayne,NEP,51,176,79,87,10,0.943,20,3,0,100.0,3,0
KEMP
Tyriq,TWI,25,120,65,51,4,0.967,25,0,0,,0,0
KEMP
Urving,TWI,44,51,46,3,2,0.961,0,0,0,,0,0
KEUR
Nick,HCA,17,5,0,3,2,0.600,1,0,0,,0,0
KNAPE
Kelvin,STO,32,129,52,63,14,0.891,15,0,0,,0,0
KOEDIJK
Jochem,DKI,40,97,92,3,2,0.979,2,0,0,,0,0
KOEIMAN
Elton,TWI,6,3,0,3,0,1.000,0,0,0,,0,0
KOK
Sebastian,RCH,9,8,2,3,3,0.625,0,0,0,,0,0
KOPS
Finn,TWI,12,2,0,2,0,1.000,0,0,0,,0,0
KOPS
Max,TWI,18,23,21,0,2,0.913,0,0,0,,0,0
KRAGT
Finn,RCH,19,14,2,10,2,0.857,0,0,0,,0,0
KRAGT
Naut,AMS,11,3,1,2,0,1.000,0,0,0,,0,0
KUIJPER
Donny,DKI,33,10,9,1,0,1.000,0,0,0,,0,0
KUIJPER
Sem,DKI,43,231,168,48,15,0.935,7,39,11,78.0,13,0
KWAKERNAAK
Thomas,RCH,25,162,152,7,3,0.981,10,0,0,,0,0
LACHKAR
Yassir,PIO,12,7,1,6,0,1.000,0,1,0,100.0,0,0
LAMMERTS
Milan,DKI,15,39,24,10,5,0.872,2,0,0,,0,0
LAURENS
Roland,AMS,7,2,1,1,0,1.000,0,0,0,,0,0
LEGITO
Raydley,NEP,34,141,67,68,6,0.957,14,0,0,,0,0
LEVENSTONE
Jeffrey,TWI,13,4,2,2,0,1.000,0,0,1,0.0,0,0
LIPPENS
Dorian,DKI,7,3,1,0,2,0.333,0,0,0,,0,0
LLEWELLYN
Phildrick,HCA,4,12,6,6,0,1.000,0,0,0,,0,0
LOOPSTOK
Sicnarf,AMS,30,202,177,22,3,0.985,4,15,8,65.2,3,0
LOURENS
Emeron,QUI,29,139,64,62,13,0.906,17,0,0,,0,0
LOURENS
Maverich,QUI,11,3,0,2,1,0.667,0,0,1,0.0,0,0
MAATHUIS
Thomas,HCA,9,16,11,2,3,0.813,2,0,0,,0,0
MADERA
Alex,QUI,36,184,63,108,13,0.929,29,0,0,,0,0
MARKWELL
Diegomar,NEP,3,1,0,1,0,1.000,0,0,0,,0,0
MARLIN
Anthony,PIO,6,1,0,1,0,1.000,0,0,0,,0,0
MARLIN
Shurman,TWI,41,233,214,13,6,0.974,27,0,0,,0,0
MARTIE
Yurdion,RCH,34,200,157,40,3,0.985,4,40,18,69.0,5,0
MARTINA
Brendly,HCA,51,236,81,147,8,0.966,30,0,0,,0,0
MARTINA
Jarreau,TWI,45,107,95,8,4,0.963,2,17,2,89.5,3,0
MARTINA
Junior,NEP,9,8,2,6,0,1.000,0,0,0,,0,0
MARTINA
T'sean,PIO,14,23,6,17,0,1.000,1,0,1,0.0,0,0
MARTINEZ
Kevin,STO,14,11,11,0,0,1.000,1,0,0,,0,0
MARTIS
Joel,RCH,11,4,1,2,1,0.750,0,0,0,,0,0
MARTIS
Shairon,AMS,20,11,6,5,0,1.000,0,0,0,,0,0
MELFOR
Tilsaimy,RCH,33,90,59,22,9,0.900,3,0,0,,0,0
MERCALINA
Raibiently,STO,36,174,48,100,26,0.851,21,0,0,,0,0
MEYER
Benjamin,PIO,8,10,3,7,0,1.000,0,0,2,0.0,0,0
MOHAMED
Jayden,NEP,11,5,1,4,0,1.000,0,0,0,,0,0
MULLER
Greg,NEP,31,157,150,6,1,0.994,8,0,0,,0,0
NAESSENS
Twan,STO,22,24,11,11,2,0.917,1,0,1,0.0,0,0
NAGEL
Tijmen,DKI,5,19,6,10,3,0.842,2,0,0,,0,0
NEIJNDORFF
Ben,DKI,13,3,0,2,1,0.667,0,0,0,,0,0
NUIJTEN
Duco,PIO,20,55,24,27,4,0.927,3,0,0,,0,0
OOSTERBEEK
Mathijs,DKI,11,3,1,2,0,1.000,0,0,0,,0,0
OOSTERBEEK
Mathijs,PIO,3,1,0,0,1,0.000,0,0,0,,0,0
ORMAN
Jeldwin,PIO,26,47,41,5,1,0.979,0,0,0,,0,0
OUKES
Kaien Robin,DKI,8,1,1,0,0,1.000,0,0,0,,0,0
PASTOR
Luca,AMS,24,151,140,10,1,0.993,2,21,4,84.0,2,0
PENSEEL
Jorrit,PIO,42,266,225,37,4,0.985,15,0,0,,0,0
PIETERNELLA
Keegan,NEP,5,21,20,1,0,1.000,0,2,0,100.0,2,0
PITERNELLA
Ruendrick,TWI,11,20,19,1,0,1.000,3,0,0,,0,0
PLOEGER
Jim,HCA,14,13,2,9,2,0.846,0,0,2,0.0,0,0
POLONIUS
John,NEP,52,229,61,158,10,0.956,25,0,0,,0,0
PONTE
Josberth jose,STO,4,11,3,7,1,0.909,2,0,0,,1,0
POPKEN
Jasper,QUI,17,3,0,3,0,1.000,0,0,0,,0,0
POSTELMANS
Koen,TWI,16,35,7,23,5,0.857,1,0,3,0.0,0,0
PRINS
Connor,AMS,8,3,0,3,0,1.000,0,0,0,,0,0
PRINS
Scott,AMS,12,11,4,7,0,1.000,0,0,0,,0,0
REDAN
Ibrahin,QUI,34,123,106,9,8,0.935,8,0,0,,0,0
REDAN
Irving,QUI,31,32,30,0,2,0.938,4,0,0,,0,0
REIGINA
Entwin,AMS,4,4,0,4,0,1.000,0,0,1,0.0,0,0
REINILIA
Quendryson,STO,15,86,69,11,6,0.930,10,0,0,,0,0
RICARDO
Dashenko,NEP,34,232,198,30,4,0.983,3,19,17,52.8,3,0
RICHARDSON
Denzel,AMS,46,286,265,19,2,0.993,16,0,0,,0,0
RIFAELA
Jhan,QUI,9,4,1,2,1,0.750,0,0,0,,0,0
RIGTERS
Quinten,STO,5,13,12,0,1,0.923,0,0,0,,0,0
RIZVIC
Rick,DKI,14,6,1,5,0,1.000,0,0,0,,0,0
ROBBERSE
Mees,DKI,18,93,79,11,3,0.968,2,8,3,72.7,1,0
ROBBERSE
Mees,QUI,9,32,28,3,1,0.969,0,6,1,85.7,2,0
ROJER
Tygo,NEP,2,2,2,0,0,1.000,0,0,0,,0,0
RUBEN
Berend,TWI,3,2,0,1,1,0.500,0,0,0,,0,0
RUBEN
Marnix,TWI,6,3,0,3,0,1.000,0,0,0,,0,0
SAMBOE
Jairo,STO,2,1,0,0,1,0.000,0,0,0,,0,0
SAMS
Kalian,AMS,38,55,54,0,1,0.982,0,0,0,,0,0
SCHEURKOGEL
Ruben,STO,5,9,5,3,1,0.889,0,0,0,,0,0
SCHNORBACH
Kevin,QUI,12,6,1,5,0,1.000,0,0,0,,0,0
SCHOONDERWOERD
Martijn,DKI,6,9,0,9,0,1.000,0,1,0,100.0,0,0
SCHOOP
Sharlon,AMS,30,156,68,81,7,0.955,14,0,0,,0,0
SELASSA
Delano,AMS,48,244,86,149,9,0.963,27,0,0,,0,0
SIENDERS
Louie,NEP,13,98,91,6,1,0.990,1,18,3,85.7,3,0
SILBERIE
Diamond,TWI,27,60,25,28,7,0.883,2,0,0,,0,0
SILLE
Giornic,STO,2,16,16,0,0,1.000,3,0,0,,0,0
SINT JAGO
Brandon,PIO,25,6,6,0,0,1.000,0,0,0,,0,0
SLUIJTER
Faas,NEP,6,7,4,3,0,1.000,1,0,0,,0,0
SMEENK
Raphael,AMS,19,68,35,31,2,0.971,11,0,0,,0,0
SMIT
Mark,PIO,35,100,92,5,3,0.970,1,0,0,,0,0
SOUTHEE
Lochlan,RCH,16,12,0,11,1,0.917,1,0,1,0.0,0,0
STACIE
Alden,QUI,10,3,0,1,2,0.333,0,0,0,,0,0
STREEDEL
Jemail,DKI,8,2,0,2,0,1.000,0,1,0,100.0,0,0
SULBARAN
Juancarlos,NEP,17,16,2,13,1,0.938,1,0,0,,0,0
THOMAS
Dillon,RCH,8,39,14,23,2,0.949,2,0,0,,0,0
TIMMER
Bas,DKI,18,8,1,6,1,0.875,0,0,1,0.0,0,0
TIMMERMANS
Kaj,NEP,17,39,13,24,2,0.949,1,1,3,25.0,0,0
TIMMERMANS
Rick,DKI,12,9,2,7,0,1.000,0,0,2,0.0,0,0
TOPPEN
Julian,DKI,5,4,3,1,0,1.000,1,0,0,,0,0
TROMP
Jeandro,HCA,49,85,83,2,0,1.000,1,0,0,,0,0
TROMP
Jiandido,NEP,46,74,69,5,0,1.000,2,0,0,,0,0
VALPOORT
Reggie,RCH,1,1,0,1,0,1.000,0,0,0,,0,0
VAN 'T KLOOSTER
Dirk Gijsbertus,PIO,6,2,2,0,0,1.000,0,0,0,,0,0
VAN 'T KLOOSTER
Koen,PIO,23,4,1,3,0,1.000,0,0,0,,0,0
VAN BORKULO
Jair,HCA,38,138,129,6,3,0.978,3,14,4,77.8,3,2
VAN DE KOPPEL
Ruben,TWI,7,2,0,2,0,1.000,0,0,0,,0,0
VAN DE SANDEN
Sven,RCH,11,5,0,5,0,1.000,0,1,0,100.0,0,0
VAN DE SANDEN
Tommy,AMS,23,74,33,37,4,0.946,7,0,0,,0,0
VAN DEN BERG
Mike,STO,17,25,10,13,2,0.920,0,0,3,0.0,0,0
VAN DEN BERGH
Joost,PIO,26,88,78,10,0,1.000,8,0,0,,0,0
VAN DER BEEKE
Ties,RCH,34,170,163,7,0,1.000,14,5,0,100.0,0,0
VAN DER BREGGEN
Milan,DKI,16,5,2,3,0,1.000,0,0,0,,0,0
VAN DER HORST
Sebastiaan,RCH,33,110,24,67,19,0.827,7,0,0,,0,0
VAN DER LELIE
Jelle,AMS,13,8,3,5,0,1.000,1,0,0,,0,0
VAN DER MEER
Bob,HCA,47,242,73,162,7,0.971,32,0,0,,0,0
VAN DER MEER
Stijn,NEP,49,170,45,115,10,0.941,10,0,0,,0,0
VAN DER MEER
Teun,RCH,29,54,27,24,3,0.944,2,0,0,,0,0
VAN DER SCHOUW
Lucca,PIO,16,7,0,6,1,0.857,0,0,2,0.0,0,0
VAN DER WIJST
Oliver,PIO,39,173,67,91,15,0.913,13,0,0,,0,0
VAN GOOL
Jerzy,TWI,9,7,2,5,0,1.000,0,0,0,,0,0
VAN GURP
Franklin,AMS,9,3,0,3,0,1.000,0,0,1,0.0,0,0
VAN HEYNINGEN
David,STO,12,2,1,0,1,0.500,0,0,0,,0,0
VAN LEERSUM
Deef,QUI,21,5,2,2,1,0.800,1,0,0,,0,0
VAN VEEN
Kevin,STO,42,72,63,5,4,0.944,1,0,0,,0,0
VAN ZALINGEN
Gijs,TWI,5,5,2,3,0,1.000,1,0,0,,0,0
VAN ZWIETEN
Amar,QUI,23,35,31,2,2,0.943,0,0,0,,0,0
VELDERS
Jesse,DKI,26,99,36,52,11,0.889,10,0,0,,0,0
VENTURA
Jorge,QUI,3,4,4,0,0,1.000,0,0,0,,0,0
VERHOEF
Geoffrey,RCH,6,11,10,0,1,0.909,0,0,0,,0,0
VERPAALEN
Daan,HCA,6,11,6,4,1,0.909,1,0,0,,0,0
VERROEN
Johannes,STO,29,20,10,8,2,0.900,1,0,0,,0,0
VIJFVINKEL
Pim,PIO,22,123,103,20,0,1.000,0,10,8,55.6,0,0
VISSER
Lars,QUI,3,6,5,1,0,1.000,0,2,0,100.0,1,0
VISSER
Luuk,TWI,38,46,43,2,1,0.978,2,0,0,,0,0
VISSER
Seb,DKI,34,127,51,66,10,0.921,10,0,0,,0,0
VORK
Moreno,RCH,2,1,0,1,0,1.000,0,0,0,,0,0
VOS
Daniel,PIO,9,4,2,2,0,1.000,0,0,0,,0,0
VOS
Lucas,AMS,9,8,7,0,1,0.875,0,0,0,,0,0
VOS
Mick,TWI,45,190,58,119,13,0.932,25,0,0,,0,0
VROLIJK
Wally,QUI,8,11,0,7,4,0.636,0,0,0,,0,0
WAGNER
Jack,QUI,17,5,1,4,0,1.000,0,0,1,0.0,0,0
WERKMAN
Koen,RCH,32,92,86,4,2,0.978,1,0,0,,0,0
WERKMAN
Lars,RCH,13,5,1,3,1,0.800,0,0,0,,0,0
WIERS
Bas,QUI,14,51,30,17,4,0.922,9,0,0,,0,0
WILLEM
Miquel,DKI,2,1,1,0,0,1.000,0,0,0,,0,0
WILLEMS
Reangelo,PIO,28,22,18,1,3,0.864,0,0,0,,0,0
WILLIAMS
Darryl,QUI,29,33,32,1,0,1.000,1,0,0,,0,0
WINKEL
Nick,PIO,11,3,2,0,1,0.667,0,0,0,,0,0
WINKEL
Roy,PIO,22,33,33,0,0,1.000,0,0,0,,0,0
YOUNG
Jeremy,RCH,16,25,6,19,0,1.000,1,0,3,0.0,0,0
YRAUSQUIN
Edvin,STO,45,140,126,10,4,0.971,13,0,0,,0,0
ZEGWAARD
Pascal,QUI,29,74,68,2,4,0.946,1,15,1,93.8,6,0
