Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
KASCHL,Arno,BRU,25,5,8,1,0,0,4,9,0.320,0.360,0.370,0.730,2,0,5,0,0,0,5,0
KITAGAWA,Yuki,BRU,9,3,3,1,0,0,2,4,0.333,0.444,0.455,0.899,2,0,3,0,0,0,1,1
KORTLEVEN,Rudi,CHI,4,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,2,0,1,0,0,0,0,0
KOSAKA,Kohei,BRU,13,4,5,0,1,1,8,10,0.385,0.769,0.500,1.269,2,1,3,0,0,0,1,0
KOUDAD,Aatif,GRE,2,2,1,0,0,0,0,1,0.500,0.500,0.667,1.167,1,0,0,0,0,0,1,0
LANOOTE,Jeroen,ANT,6,1,2,1,0,0,3,3,0.333,0.500,0.333,0.833,0,0,0,0,0,0,0,0
LANSSENS,Steve,ANT,16,1,6,1,0,0,3,7,0.375,0.438,0.412,0.850,1,0,5,0,0,0,2,0
LENOIR,Tom,CHI,4,0,1,1,0,0,0,2,0.250,0.500,0.400,0.900,1,0,2,0,0,0,0,0
LIU,Sky,GRE,2,0,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
MACKEN,Serge,BRU,38,13,9,1,0,1,9,13,0.237,0.342,0.356,0.698,7,0,10,0,0,0,5,0
MAES,Patricia,GRE,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
MAEYNINCKX,Lukas,TBS,2,2,1,0,0,0,0,1,0.500,0.500,0.667,1.167,0,1,1,0,0,0,0,0
MATHYS,Dean,ANT,5,1,2,1,1,0,1,5,0.400,1.000,0.500,1.500,1,0,2,0,0,0,0,0
MERTENS,Herwig,TBS,3,1,0,0,0,0,2,0,0.000,0.000,0.250,0.250,1,0,1,0,0,0,0,0
MIYAMOTO,Koji,BRU,13,2,2,0,0,0,4,2,0.154,0.154,0.389,0.543,4,1,4,0,0,0,1,0
MOERENHOUT,Mieke,GRE,1,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,0,0
MOSTAERT,Nando,DEU,2,1,1,0,0,1,3,4,0.500,2.000,0.500,2.500,0,0,0,0,0,0,0,0
OOYE,Enzo,GRE,2,2,2,0,0,0,1,2,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,0
PETIT,Danny,DEU,9,5,2,0,0,0,1,2,0.222,0.222,0.500,0.722,4,1,4,0,0,0,2,0
RAMAROJAONA,Serge,GRE,38,15,19,5,1,1,9,29,0.500,0.763,0.568,1.331,5,1,5,0,0,0,8,0
ROSEMAN,William,BRU,30,8,11,0,2,0,9,15,0.367,0.500,0.513,1.013,8,1,1,0,0,0,4,0
ROYMANS,Steff,DEU,6,5,3,1,2,0,2,8,0.500,1.333,0.667,2.000,3,0,0,0,0,0,0,0
SANO,Hitomi,BRU,7,1,2,0,0,0,0,2,0.286,0.286,0.444,0.730,1,1,1,1,0,0,0,0
SELIS,Steve,CHI,8,3,5,0,0,0,2,5,0.625,0.625,0.727,1.352,3,0,1,0,0,0,4,0
SELS,Luca,CHI,16,2,3,0,1,0,0,5,0.188,0.313,0.235,0.548,0,1,5,0,0,0,2,0
SMITS,Pieter,DEU,12,7,3,0,1,0,5,5,0.250,0.417,0.375,0.792,2,1,0,0,1,0,1,0
SMITS,Raf,DEU,23,7,7,2,1,0,7,11,0.304,0.478,0.360,0.838,2,0,4,0,0,0,2,0
STOOPS,Kristof,TBS,15,5,4,1,0,0,2,5,0.267,0.333,0.421,0.754,3,1,7,0,0,0,4,0
STUYCK,Tim,CHI,6,1,1,1,0,0,2,2,0.167,0.333,0.375,0.708,1,1,3,0,0,0,4,0
SWERTS,Iris,ANT,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
TABE,Jackson,GRE,3,0,1,0,0,0,1,1,0.333,0.333,0.333,0.666,0,0,0,0,0,0,1,0
TRIO,Jan,CHI,27,9,8,2,1,0,7,12,0.296,0.444,0.441,0.885,5,2,8,0,0,0,4,0
VAN ACKEREN,Peter,ANT,12,2,3,1,0,0,1,4,0.250,0.333,0.250,0.583,0,0,4,0,0,0,0,0
VAN DE POEL,Kevin,GRE,17,10,9,0,2,1,11,16,0.529,0.941,0.565,1.506,4,0,4,0,2,0,4,0
VAN DEN BOSCH,Dave,DEU,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN DER LINDEN,Don,GRE,8,5,3,1,0,0,0,4,0.375,0.500,0.444,0.944,1,0,1,0,0,0,1,0
VAN DER LINDEN,Lukas,GRE,23,7,7,1,1,0,8,10,0.304,0.435,0.429,0.864,5,0,4,0,0,0,4,0
VAN DER VORST,David,CHI,6,1,2,1,1,0,1,5,0.333,0.833,0.333,1.166,0,0,1,0,0,0,0,0
VAN DONINCK,Maarten,TBS,11,1,2,0,0,0,1,2,0.182,0.182,0.357,0.539,3,0,4,0,0,0,1,0
VAN DONINCK,Tomas,TBS,15,11,8,1,0,1,4,12,0.533,0.800,0.611,1.411,3,0,3,0,0,0,3,0
VAN EYNDE,Bart,TBS,8,2,0,0,0,0,0,0,0.000,0.000,0.273,0.273,1,2,6,0,0,0,4,0
VAN GENECHTEN,Joseph,GRE,23,5,7,1,1,0,4,10,0.304,0.435,0.370,0.805,3,0,4,0,1,0,3,1
VAN HOYE,Bjorn,CHI,20,10,13,5,1,0,3,20,0.650,1.000,0.692,1.692,5,0,1,0,1,0,5,1
VAN LINDEN,Brett,CHI,19,3,5,1,0,0,0,6,0.263,0.316,0.391,0.707,3,1,3,0,0,0,1,0
VAN LOON,Dennis,GRE,21,4,1,0,0,0,2,1,0.048,0.048,0.286,0.334,7,0,16,0,0,0,0,1
VAN NUFFEL,Jeroen,DEU,2,0,1,0,0,0,1,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
VAN OPDORP,Kevin,ANT,18,6,12,1,3,2,7,25,0.667,1.389,0.684,2.073,1,0,1,0,0,0,2,0
VAN ROEYEN,Wout,ANT,12,4,3,0,0,0,4,3,0.250,0.250,0.357,0.607,2,0,5,0,0,0,1,0
VAN ROOST,Felix,DEU,1,0,1,0,1,0,1,3,1.000,3.000,1.000,4.000,1,0,0,0,0,0,0,0
VAN STEEN,benny,CHI,24,14,10,0,2,0,8,14,0.417,0.583,0.548,1.131,6,1,2,0,0,0,18,0
VAN TENDELOO,Luka,TBS,7,3,2,0,0,0,1,2,0.286,0.286,0.500,0.786,2,1,3,0,0,0,1,0
VAN WAUWE,Sofie,BRU,9,6,3,0,0,0,1,3,0.333,0.333,0.667,1.000,7,2,2,0,0,0,2,1
VANDAELE,Joeni,GRE,28,20,11,1,2,2,9,22,0.393,0.786,0.575,1.361,11,1,5,0,0,0,11,0
VERBEECK,Jense,CHI,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
VERELST,Kevin,GRE,8,3,3,1,0,0,2,4,0.375,0.500,0.375,0.875,0,0,4,1,0,0,1,0
VERELST,Wesley,DEU,5,4,5,1,1,0,3,8,1.000,1.600,1.000,2.600,2,0,0,0,0,0,0,0
VERHEYDEN,Djamy,DEU,4,3,0,0,0,0,2,0,0.000,0.000,0.200,0.200,1,0,0,0,0,0,0,0
VERMEIREN,Illiam,GRE,10,2,3,0,0,0,4,3,0.300,0.300,0.364,0.664,1,0,4,0,0,0,0,0
VERMEULEN,Danté,ANT,5,1,2,1,0,0,0,3,0.400,0.600,0.400,1.000,0,0,1,0,0,0,0,0
VERMEULEN,yanni,CHI,14,0,1,0,1,0,0,3,0.071,0.214,0.071,0.285,0,0,8,0,0,0,0,0
VERSTRAETEN,Elias,DEU,25,9,8,0,2,1,8,15,0.320,0.600,0.452,1.052,6,0,3,0,0,0,1,1
VINCK,Matthieu,GRE,34,12,11,3,0,0,4,14,0.324,0.412,0.465,0.877,9,0,7,0,0,0,3,1
VISCHSCHOONMAKER,Connor,GRE,19,9,10,3,0,2,15,19,0.526,1.000,0.625,1.625,3,2,2,0,0,0,1,0
VOJTECH,Kasper,CHI,2,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VOLKAERT,Filip,GRE,7,3,2,1,0,0,3,3,0.286,0.429,0.500,0.929,3,0,1,0,0,0,2,0
VOLS,Matthias,DEU,20,4,5,2,0,0,5,7,0.250,0.350,0.333,0.683,3,0,5,0,1,0,2,0
WITVROUWEN,Tim,CHI,10,3,4,3,0,0,5,7,0.400,0.700,0.500,1.200,2,0,0,0,0,0,0,1
WOUTERS,Joris,BRU,23,8,6,0,0,0,3,6,0.261,0.261,0.500,0.761,9,2,5,0,0,0,3,0
YAMAMOTO,Ken,BRU,15,6,4,0,0,0,2,4,0.267,0.267,0.560,0.827,6,4,5,0,0,0,0,0
