Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
KIENBERGER,Alexander,DD,36,1,6,1,0,0,2,7,0.167,0.194,0.268,0.462,2,3,16,1,0,0,0,0
KOLLER,Michael,GH,66,5,14,3,0,0,4,17,0.212,0.258,0.307,0.565,9,0,20,1,0,0,1,0
KRANABETTER,Richard Thomas,HB,32,7,6,0,0,0,2,6,0.188,0.188,0.257,0.445,3,0,11,0,0,0,1,0
KRESKA,Elias,DD,45,9,6,0,0,0,4,6,0.133,0.133,0.316,0.449,10,2,24,0,0,0,3,0
KRESKA,Jonas,DD,63,19,13,1,2,0,9,18,0.206,0.286,0.375,0.661,12,5,21,0,0,2,2,2
LACAYO,Jerry Jorge,VW,118,36,42,9,2,4,19,67,0.356,0.568,0.494,1.062,23,12,13,0,3,0,15,3
LAHSNIG,Felix,GH,67,13,16,4,0,0,5,20,0.239,0.299,0.440,0.739,18,6,12,1,0,1,3,0
LAMBAUER,Alexander,DI,8,3,3,1,0,0,1,4,0.375,0.500,0.375,0.875,0,0,2,1,0,0,0,0
LASTINGER,Andreas,AA,94,24,34,6,2,3,20,53,0.362,0.564,0.464,1.028,13,5,14,1,0,0,6,2
LAZAR,Jakob,VW,79,13,14,1,0,1,10,18,0.177,0.228,0.293,0.521,11,2,35,1,0,0,3,2
LETOUZÉ,Thierry,VM,6,0,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,2,0,0,0,0,0
LINDSAY,Brett Anderson,FC,8,2,2,1,0,0,0,3,0.250,0.375,0.333,0.708,1,0,2,0,0,0,1,0
LUGER,Maximilian,DI,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,3,0,0,0,0,0
LUTTER,Matthias,HB,34,7,4,0,0,0,5,4,0.118,0.118,0.318,0.436,9,1,24,0,0,0,2,0
LUTTOR,Graeham,DI,80,34,38,14,0,8,37,76,0.475,0.950,0.563,1.513,12,4,17,1,0,0,6,0
LÖFFLER,Dominik,VM,99,10,22,4,0,0,12,26,0.222,0.263,0.288,0.551,9,1,16,1,2,1,0,1
MAIER,Karlheinz,FC,74,2,11,1,0,0,6,12,0.149,0.162,0.238,0.400,7,2,24,3,1,0,3,0
MAIER,Lars,FC,14,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,10,0,0,0,0,0
MAIER,Levin,HB,15,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,9,0,0,1,0,0
MARTH,Raphael,FC,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MAUERSICH,Yuna,GH,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MAYR,Raphael,AA,113,20,36,5,0,0,27,41,0.319,0.363,0.421,0.784,15,5,14,3,0,1,18,3
MC GARRY,Eoghan,DD,102,31,36,10,1,0,18,48,0.353,0.471,0.427,0.898,12,2,11,1,1,1,6,0
MUIRHEAD,Spencer,BB,86,23,31,8,0,3,26,48,0.360,0.558,0.504,1.062,23,3,8,2,1,0,0,0
MÄHR,Nicolas,FC,78,15,9,1,2,2,5,20,0.115,0.256,0.274,0.530,12,5,36,0,0,1,4,0
MÄSER,Luca Eliah,HB,84,16,21,0,0,0,7,21,0.250,0.250,0.337,0.587,9,2,21,0,0,3,8,3
MÄSER,Yanik,HB,92,16,14,2,1,2,11,24,0.152,0.261,0.325,0.586,14,10,25,1,1,0,11,3
MÜLLER,Maximilian,GH,4,1,0,0,0,0,0,0,0.000,0.000,0.333,0.333,2,0,4,0,0,0,0,0
MÜLLER,Moritz,VM,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
NAHMENS,William,VM,124,21,38,7,0,0,15,45,0.306,0.363,0.386,0.749,13,3,24,7,0,0,3,1
NAKAMURA,Yodai,HB,82,24,35,6,0,2,32,47,0.427,0.573,0.563,1.136,18,10,10,2,2,0,5,0
NENNING,Julian,FC,30,2,5,0,0,0,5,5,0.167,0.167,0.242,0.409,2,1,12,0,0,3,1,0
NIEDERL,Nicolas,BB,66,8,12,0,1,0,7,14,0.182,0.212,0.280,0.492,7,2,26,0,0,0,3,0
NÖBL,Leon,HB,40,5,7,0,0,0,1,7,0.175,0.175,0.233,0.408,2,1,15,0,0,1,1,1
OBED,Ferdinand,DD,154,50,52,17,1,3,33,80,0.338,0.519,0.416,0.935,18,4,14,1,2,0,10,1
OBERMAYER,Sascha,GH,54,9,19,4,0,0,5,23,0.352,0.426,0.410,0.836,6,0,11,1,1,0,5,0
ORTIZ,Jose Alejandro,GH,43,5,10,1,0,0,5,11,0.233,0.256,0.352,0.608,8,1,4,2,2,0,0,0
PARTSCH,Felix,FC,15,1,3,0,0,0,0,3,0.200,0.200,0.200,0.400,0,0,7,0,0,0,0,0
PATERNO,Gregor,HB,18,4,5,0,0,0,1,5,0.278,0.278,0.350,0.628,2,0,8,0,0,0,0,0
PENA GUTIERREZ,Ivan,FC,8,0,1,0,0,0,0,1,0.125,0.125,0.364,0.489,3,0,3,0,0,0,0,0
PERDUE,Melvin,DD,126,36,47,10,0,0,32,57,0.373,0.452,0.453,0.905,20,0,10,3,2,1,1,0
PETRACS,Lars Timon,VM,6,1,0,0,0,0,1,0,0.000,0.000,0.250,0.250,1,1,2,0,0,0,0,0
PFISTER,Jochen,DI,86,19,16,3,0,0,9,19,0.186,0.221,0.308,0.529,10,6,31,0,2,1,7,1
PICHLER,Kirian,HB,100,10,20,1,0,0,9,21,0.200,0.210,0.286,0.496,10,2,28,1,0,1,4,1
PICHLER,Lukas,DI,61,9,20,2,0,0,7,22,0.328,0.361,0.406,0.767,5,3,12,0,0,3,0,0
PLAGG,Simon,DI,97,14,22,5,0,0,14,27,0.227,0.278,0.372,0.650,21,2,7,2,1,1,0,0
PORTNER,Luis,VW,5,2,0,0,0,0,0,0,0.000,0.000,0.444,0.444,4,0,3,0,0,0,0,0
RAUNIGGER,Jan,GH,11,5,1,0,0,0,1,1,0.091,0.091,0.444,0.535,7,0,6,0,0,0,1,0
RESEL,Alexander,VW,118,18,28,4,1,0,18,34,0.237,0.288,0.343,0.631,12,8,57,0,2,1,7,0
RESS,Björn,VW,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,0
REYES,Matthew,FC,83,19,25,3,3,1,8,37,0.301,0.446,0.458,0.904,21,3,16,0,0,0,11,1
REYES,Peter,VW,124,31,46,8,0,3,39,63,0.371,0.508,0.509,1.017,26,11,15,0,2,0,25,4
RHOMBERG,Lukas,FC,31,1,1,0,0,0,0,1,0.032,0.032,0.118,0.150,1,2,15,0,0,0,3,0
RIEDMANN,Moritz,DI,99,14,30,4,0,1,11,37,0.303,0.374,0.355,0.729,8,0,18,3,0,0,2,0
RITTER,Pierre,FC,22,1,4,0,0,0,3,4,0.182,0.182,0.308,0.490,4,0,7,0,0,0,1,0
RUPP,Ryan,DI,11,1,4,0,0,0,0,4,0.364,0.364,0.364,0.728,0,0,5,0,0,0,0,0
SAKANASHI,Hiroyuki,VW,63,13,16,1,0,0,21,17,0.254,0.270,0.457,0.727,25,2,18,0,4,1,4,0
SALZMANN,Benjamin,VM,107,31,36,8,0,5,23,59,0.336,0.551,0.500,1.051,31,4,18,2,0,0,4,4
SALZMANN,Christopher,VM,6,1,2,0,0,0,0,2,0.333,0.333,0.429,0.762,1,0,1,1,0,0,0,0
SALZMANN,Michael,DI,142,18,47,10,1,0,36,59,0.331,0.415,0.394,0.809,12,4,18,3,2,0,9,1
SCHADLER,Mario,VM,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,0,1,0,0,0,0,0,1
SCHADLER,Nicholas,VM,40,9,11,0,0,0,3,11,0.275,0.275,0.408,0.683,9,0,4,1,0,0,0,0
SCHAFFER,Jakob,GH,4,1,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,0,0,0,0,0,0
SCHEDLER,Laurin,HB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SCHEIBER,Felix,BB,67,16,10,1,0,0,8,11,0.149,0.164,0.329,0.493,14,4,21,0,0,2,1,2
SCHEICHER,Moritz,DD,54,25,22,6,1,0,27,30,0.407,0.556,0.595,1.151,24,1,9,1,0,0,2,0
SCHERMER,Tobi,VM,107,20,26,8,0,0,19,34,0.243,0.318,0.357,0.675,16,4,16,2,2,0,3,0
SCHILLER,Alexander,GH,117,24,36,7,1,2,19,51,0.308,0.436,0.393,0.829,15,2,39,1,1,0,4,1
SCHMIDT,Marco,AA,59,6,6,1,0,0,3,7,0.102,0.119,0.131,0.250,2,0,21,1,0,1,0,0
SCHNEIDER,Michael,VW,16,1,5,0,0,0,3,5,0.313,0.313,0.421,0.734,3,0,8,0,0,0,0,0
SCHWARZ,Daniel,AA,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
SCHÜTZ,Lukas,BB,110,30,30,4,0,0,14,34,0.273,0.309,0.393,0.702,17,6,19,1,2,0,9,0
SCHÜTZ,Severin,BB,87,25,24,4,0,1,6,31,0.276,0.356,0.364,0.720,8,4,22,1,0,1,13,1
SEIDENBERGER,Alexander,DD,80,15,17,3,0,0,10,20,0.213,0.250,0.363,0.613,8,12,24,1,2,0,2,0
SEISER,Claus,VM,155,27,40,7,1,0,21,49,0.258,0.316,0.352,0.668,20,3,17,3,1,2,2,1
SERAFIM DE CAMARGO,Luis Ricardo,DD,4,0,2,0,0,0,2,2,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
SIMONSEN,Jakob,VM,63,13,10,1,0,0,12,11,0.159,0.175,0.304,0.479,8,6,18,1,2,0,2,0
SPITZHIRN,Maximilian,VM,11,1,2,0,0,0,2,2,0.182,0.182,0.182,0.364,0,0,7,0,0,0,0,0
SQUIRES,Chris,DI,125,36,44,8,2,3,28,65,0.352,0.520,0.478,0.998,27,5,28,1,2,0,13,2
STEMMER,Georg,VW,156,38,33,7,1,1,23,45,0.212,0.288,0.377,0.665,37,5,58,2,1,0,18,3
STEPHAN,Felix,BB,77,13,16,3,0,0,13,19,0.208,0.247,0.378,0.625,16,5,37,1,0,1,1,1
SUCHAROWSKI,Stefan,DD,84,12,21,7,0,1,14,31,0.250,0.369,0.363,0.732,14,2,15,0,2,0,3,0
TALIR,Dominik,VW,161,45,52,6,2,3,39,71,0.323,0.441,0.393,0.834,13,7,43,0,2,0,28,2
TAXACHER,David,AA,75,7,15,4,0,0,7,19,0.200,0.253,0.294,0.547,10,0,22,4,0,0,0,0
THAU,Angelo,VW,4,1,2,0,0,0,2,2,0.500,0.500,0.667,1.167,2,0,1,0,0,0,0,0
THEINER,Marcel,DI,138,44,50,10,2,7,35,85,0.362,0.616,0.457,1.073,18,7,36,0,1,0,6,3
TONGUE,David Austin,GH,82,18,25,2,0,7,24,48,0.305,0.585,0.363,0.948,4,4,27,1,1,1,3,0
TRIMMEL,Markus,GH,3,1,1,0,0,0,2,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
TRUJILLO SILVA,Livan,BB,98,20,40,6,1,3,24,57,0.408,0.582,0.464,1.046,10,1,7,2,1,0,4,1
TUERO SIVIRA,Carlos Eduardo,GH,16,1,2,0,0,0,1,2,0.125,0.125,0.222,0.347,2,0,5,1,0,0,0,0
USUI,Shotaro,DI,53,13,22,4,0,1,10,29,0.415,0.547,0.500,1.047,8,1,5,1,0,1,9,0
VALS FRIAS,Erwin Eduardo,HB,136,41,50,7,1,1,14,62,0.368,0.456,0.442,0.898,15,3,19,0,0,1,21,2
VAVRUSA,Jiri,AA,28,7,9,2,0,0,6,11,0.321,0.393,0.486,0.879,7,2,2,0,0,0,3,1
VEGH,Jürgen,GH,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VITALE,Marcel,AA,8,0,1,0,0,0,1,1,0.125,0.125,0.222,0.347,1,0,1,0,0,0,0,0
WALENTA,Daniel,VW,8,2,2,0,0,0,1,2,0.250,0.250,0.455,0.705,2,1,3,0,0,0,0,0
WELLER,Peter,BB,70,10,10,0,0,0,10,10,0.143,0.143,0.286,0.429,9,5,16,2,0,2,1,1
WERNER,Tobias,GH,113,26,40,3,2,5,29,62,0.354,0.549,0.447,0.996,17,6,12,0,5,0,10,1
WIDEMSCHEK,Moritz,FC,33,2,4,2,0,0,3,6,0.121,0.182,0.143,0.325,0,1,13,0,1,2,0,0
WILBUR,Jayson Matthew,FC,35,2,7,1,0,0,5,8,0.200,0.229,0.317,0.546,6,0,13,0,0,0,0,0
WILHELM,Felix,AA,41,12,8,0,0,0,3,8,0.195,0.195,0.365,0.560,7,4,6,1,0,1,0,0
WILHELM,Florian,AA,16,1,1,0,0,0,0,1,0.063,0.063,0.118,0.181,1,0,6,0,0,0,0,0
WINDER,Marcel,HB,11,2,2,0,0,0,1,2,0.182,0.182,0.357,0.539,0,3,4,0,0,1,0,0
ZIMMERLE,Felix,VW,138,45,38,8,1,2,33,54,0.275,0.391,0.449,0.840,30,15,32,2,2,0,7,3
ZIMMERMANN,Jonas Michael,HB,14,1,1,0,0,0,2,1,0.071,0.071,0.071,0.142,0,0,9,0,0,1,0,0
ZOUFAL,Alessandro,DD,71,17,18,2,0,1,13,23,0.254,0.324,0.276,0.600,2,1,15,1,2,0,0,0
